"Participant"	"Task"	"Stimulus_Side"	"Response"	"RT"	"ITI"	"Previous_Response"	"Previous_RT"	"Stop_Signal"	"Stop_Signal_RT"	"Conflict"	"Cue_Response"	"Cue_Response_RT"	"Trial_Onset"	"Trial_End"	"Trial_Order"	"Duration"
"S210127"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	684.056400000031	1000.000002	n/a	n/a	n/a	n/a	"True"	n/a	n/a	"2021-01-27 14:17:52.825119"	"2021-01-27 14:17:53.716978"	1	6.36610011666667
"S210127"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	505.39219999996	700.0000014	n/a	n/a	n/a	n/a	"False"	n/a	n/a	"2021-01-27 14:17:54.436462"	"2021-01-27 14:17:55.149577"	2	6.36610011666667
"S210127"	"Conflict_Resolution"	"LEFT"	"LEFT"	393.16610000003	1500.000003	n/a	n/a	n/a	n/a	"False"	n/a	n/a	"2021-01-27 14:17:56.668140"	"2021-01-27 14:17:57.269904"	3	6.36610011666667
"S210127"	"Conflict_Resolution"	"LEFT"	"LEFT"	722.52519999995	633.3333346	n/a	n/a	n/a	n/a	"True"	n/a	n/a	"2021-01-27 14:17:57.923192"	"2021-01-27 14:17:58.853824"	4	6.36610011666667
"S210127"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	527.186499999971	1133.3333356	n/a	n/a	n/a	n/a	"True"	n/a	n/a	"2021-01-27 14:18:00.006388"	"2021-01-27 14:18:00.741843"	5	6.36610011666667
"S210127"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	491.044800000054	1050.0000021	n/a	n/a	n/a	n/a	"True"	n/a	n/a	"2021-01-27 14:18:01.811100"	"2021-01-27 14:18:02.509522"	6	6.36610011666667
"S210127"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	400.063799999998	1133.3333356	n/a	n/a	n/a	n/a	"False"	n/a	n/a	"2021-01-27 14:18:03.661168"	"2021-01-27 14:18:04.269552"	7	6.36610011666667
"S210127"	"Conflict_Resolution"	"RIGHT"	"LEFT"	406.919600000037	1150.0000023	n/a	n/a	n/a	n/a	"True"	n/a	n/a	"2021-01-27 14:18:05.438731"	"2021-01-27 14:18:06.054076"	8	6.36610011666667
"S210127"	"Conflict_Resolution"	"LEFT"	"LEFT"	627.713900000003	616.6666679	n/a	n/a	n/a	n/a	"True"	n/a	n/a	"2021-01-27 14:18:06.689609"	"2021-01-27 14:18:07.524553"	9	6.36610011666667
"S210127"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	422.764499999971	1183.3333357	n/a	n/a	n/a	n/a	"False"	n/a	n/a	"2021-01-27 14:18:08.727235"	"2021-01-27 14:18:09.358040"	10	6.36610011666667
