index	Trial_Type	Participant_ID	Trial_Probability	Question_Position_Prediction_Correct	Question_Position_Prediction_Agent	Question_Position_Comparison_Self	Question_Position_Comparison_Irrelevant	Trial_Stake	Trial_Stake_Jitter	Trial_Type_Jitter	Trial_Result_Jitter	Balance_Update_Jitter	Question_Comparison_Condition	Question_Comparison_Type	Question_Comparison_Question	Question_Comparison_Label	Question_Comparison_Item	Question_Comparison_Proportion_Yes	Question_Factual_Condition	Question_Factual_Item	Question_Factual_Question	Question_Factual_Label	Question_Factual_Proportion_DontKnow	Question_Factual_Type	Answer_Prediction_Correct	Answer_Prediction_Correct_RT	Answer_Prediction_Agent	Answer_Prediction_Agent_RT	Answer_Self	Answer_Self_RT	Answer_Irrelevant	Answer_Irrelevant_RT	Trial_Balance	Trial_Balance_Effect	Trial_Condition	Trial_ProbableSide	Prediction_Choice	Prediction_Result	Prediction_RT	Trial_Order	Trial_Datetime
65	Self	S201126	0.666666667	1	2	1	2	0.5	1283.333336	1350.000003	2500.000005	1650.000003	Major	Good_deeds	23	You have given up your seat in the MRT	C1_57	0.5	Hard	I1_39	39	Mozambique is the world's poorest country	0.0	Yes	RIGHT	1341.0604	RIGHT	497.111	RIGHT	1320.9449	LEFT	1823.8805	10.3	0.5	Probable_Lie	RIGHT	RIGHT	2	2912.0852	10	35:53.3
43	Self	S201126	0.833333333	2	1	1	2	0.8	1066.666669	1283.333336	2350.000005	1500.000003	Minor	Wrong_doings	3	You have given way to the handicapped	C2_42	0.0	Hard	I2_12	52	Dutch is the 6th Europe's most widely spoken language	0.0	Yes	RIGHT	416.8848	RIGHT	940.3801	RIGHT	2244.7861	LEFT	2559.2562	11.1	0.8	Probable_Lie	RIGHT	LEFT	2	1963.8464	11	36:20.2
8	Self	S201126	0.5	2	1	1	2	0.2	1216.666669	1150.000002	1783.333337	1500.000003	Minor	Wrong_doings	25	You have eaten something in the MRT train	C2_46	1.0	Hard	I2_28	25	It sometimes snows in Singapore	0.0	Yes	RIGHT	464.7425	RIGHT	931.3046	LEFT	1515.2061	LEFT	1799.2577	11.3	0.2	Probable_Truth	RIGHT	LEFT	3	1736.4804	12	36:44.9
42	Self	S201126	0.833333333	2	1	1	2	0.7	1433.333336	1500.000003	2216.666671	1783.333337	Major	Good_deeds	40	You have donated a pay cheque to charity	C1_8	0.0	Easy	I2_41	6	Arabi is the oldest surviving breed of horse	0.888888889	No	RIGHT	487.9283	RIGHT	1025.6169	RIGHT	1475.4969	RIGHT	2279.2183	12.0	0.7	Probable_Truth	LEFT	LEFT	1	1540.9508	13	37:11.2
129	Computer	S201126	0.833333333	1	2	1	2	0.5	1433.333336	1350.000003	1783.333337	1783.333337	Major	Wrong_doings	13	You have stopped using plastics completely	C2_27	1.0	Easy	I1_50	25	Mexico's National Day is September 16	0.0	Yes	LEFT	2360.8241	LEFT	689.1074	RIGHT	2145.386	LEFT	1496.6413	12.0	0.5	Probable_Lie	LEFT	RIGHT	1	501.3924466	14	37:37.3
120	Computer	S201126	0.666666667	2	1	1	2	0.5	1216.666669	1066.666669	2066.666671	1500.000003	Major	Good_deeds	36	You have started a movement to support a cause	C1_51	0.7	Easy	I1_44	44	The current century is 21st	0.944444444	Yes	LEFT	545.4145	LEFT	826.0791	RIGHT	1950.103	RIGHT	1920.0837	12.0	0.5	Probable_Lie	LEFT	LEFT	5	504.7023135	15	38:01.5
98	Computer	S201126	0.5	1	2	1	2	0.4	1216.666669	1500.000003	1783.333337	2216.666671	Major	Wrong_doings	50	You have rescued others from a catastrophe	C1_43	0.85	Hard	I1_38	45	Astatine is the rarest element in the Earth's crust	0.888888889	No	LEFT	877.7613	LEFT	793.6849	RIGHT	1432.8281	LEFT	2430.5258	12.0	0.4	Probable_Truth	RIGHT	LEFT	2	625.1603765	16	38:26.9
92	Self	S201126	0.833333333	2	1	2	1	0.7	1216.666669	1066.666669	2500.000005	1500.000003	Minor	Good_deeds	39	You have said sorry when you were rude	C1_4	0.95	Easy	I1_48	58	Fibers in oranges can be used to make fabric	0.722222222	Yes	RIGHT	519.2066	RIGHT	837.7703	RIGHT	1311.1824	RIGHT	3012.2379	12.7	0.7	Probable_Lie	RIGHT	LEFT	5	1293.4914	17	38:52.8
48	Self	S201126	0.5	1	2	1	2	0.1	1066.666669	1433.333336	2066.666671	1783.333337	Minor	Good_deeds	20	You have been restricting your electricity consumption	C1_19	1.0	Hard	I2_8	37	Hot chocolate was created by the Mayan culture	0.666666667	No	RIGHT	815.6433	RIGHT	696.7018	RIGHT	1594.5833	RIGHT	2631.9207	12.8	0.1	Probable_Truth	LEFT	LEFT	1	971.5757	18	39:18.4
113	Computer	S201126	0.666666667	1	2	1	2	0.6	1283.333336	1000.000002	1783.333337	1783.333337	Major	Wrong_doings	42	You have faked an illness	C1_42	1.0	Easy	I2_16	58	There are 6 million animal species on Earth	0.666666667	No	LEFT	899.2072	LEFT	816.6104	LEFT	1281.7542	RIGHT	2950.9065	12.8	0.6	Probable_Lie	RIGHT	RIGHT	2	825.2199068	19	39:43.6
103	Computer	S201126	0.5	1	2	2	1	0.5	1433.333336	1283.333336	1933.333337	1933.333337	Minor	Wrong_doings	7	You have intentionally let others cut in line	C2_54	0.05	Hard	I2_60	60	There are 9 rings in the Olympic flag	0.055555556	No	LEFT	1184.9312	LEFT	799.7338	LEFT	3479.2499	LEFT	2115.9452	12.8	0.5	Probable_Lie	RIGHT	RIGHT	3	875.518502	20	40:11.2
118	Computer	S201126	0.666666667	1	2	2	1	0.8	1216.666669	1500.000003	2216.666671	2500.000005	Minor	Wrong_doings	57	You have participated in a scamming business	C2_14	0.05	Hard	I2_11	31	Statute of Liberty is in New York	0.722222222	Yes	RIGHT	915.1808	LEFT	576.4142	LEFT	1552.0317	RIGHT	1189.2973	12.8	0.8	Probable_Truth	RIGHT	RIGHT	3	507.2680321	21	40:35.9
41	Self	S201126	0.833333333	2	1	1	2	0.6	1216.666669	1000.000002	2500.000005	1933.333337	Minor	Good_deeds	42	You have gossiped about your best friend	C2_2	0.55	Easy	I2_52	41	Brazil is in South America	0.888888889	Yes	RIGHT	432.781	RIGHT	804.3041	LEFT	1490.4838	RIGHT	847.3005	13.4	0.6	Probable_Truth	LEFT	LEFT	1	1323.3417	22	41:00.1
128	Computer	S201126	0.833333333	1	2	1	2	0.1	1500.000003	1433.333336	1650.000003	2066.666671	Minor	Good_deeds	45	You have told someone's secret to others	C1_44	0.05	Hard	I1_40	50	Animals are living things	1.0	Yes	LEFT	734.2165	LEFT	576.6919	LEFT	2743.7367	RIGHT	967.0604	13.4	0.1	Probable_Lie	RIGHT	LEFT	4	958.1646047	23	41:25.3
117	Computer	S201126	0.666666667	1	2	2	1	0.3	1433.333336	1350.000003	1500.000003	1933.333337	Minor	Good_deeds	5	You have been sued	C1_5	0.9	Easy	I2_33	17	It is snowing outside now	0.055555556	Yes	LEFT	639.5472	LEFT	497.4558	LEFT	1079.6405	LEFT	1141.3346	13.4	0.3	Probable_Lie	RIGHT	RIGHT	1	835.6192386	24	41:48.2
22	Self	S201126	0.666666667	1	2	2	1	0.1	1216.666669	1066.666669	2216.666671	2066.666671	Minor	Wrong_doings	57	You have participated in a scamming business	C2_14	0.05	Hard	I2_11	31	Statute of Liberty is in New York	0.722222222	Yes	RIGHT	1184.1133	RIGHT	695.9251	LEFT	1007.2039	RIGHT	1175.399	13.5	0.1	Probable_Truth	LEFT	LEFT	1	1283.1809	25	42:12.7
40	Self	S201126	0.833333333	2	1	1	2	0.4	1283.333336	1216.666669	1650.000003	2216.666671	Major	Good_deeds	31	You have started an NGO using your savings	C1_20	1.0	Hard	I2_22	8	Afghan Hound is the first cloned cat	0.055555556	Yes	RIGHT	464.1117	RIGHT	640.3552	RIGHT	3265.3165	LEFT	2462.7066	13.9	0.4	Probable_Truth	RIGHT	RIGHT	2	1030.3007	26	42:39.5
81	Self	S201126	0.833333333	1	2	1	2	0.8	1433.333336	1283.333336	1650.000003	2350.000005	Minor	Wrong_doings	9	You have done something against your values	C2_17	0.1	Easy	I2_46	59	It takes 112 years to build the Pisa Tower	0.944444444	Yes	RIGHT	694.8625	RIGHT	613.6402	LEFT	1652.826	RIGHT	1871.6101	14.7	0.8	Probable_Truth	RIGHT	RIGHT	4	955.2062	27	43:04.6
24	Self	S201126	0.666666667	2	1	1	2	0.7	1500.000003	1283.333336	2216.666671	2350.000005	Major	Good_deeds	36	You have started a movement to support a cause	C1_51	0.7	Easy	I1_44	44	The current century is 21st	0.944444444	Yes	RIGHT	615.5137	RIGHT	743.6448	RIGHT	1299.205	RIGHT	711.7391	15.4	0.7	Probable_Lie	LEFT	LEFT	3	1002.7012	28	43:28.9
78	Self	S201126	0.666666667	2	1	2	1	0.5	1066.666669	1066.666669	1783.333337	1500.000003	Minor	Wrong_doings	38	You have adopted a zero-waste lifestyle	C1_30	0.15	Hard	I2_24	53	Kangaroos live in Africa	0.888888889	No	RIGHT	368.4155	RIGHT	627.7037	RIGHT	1943.3785	LEFT	1436.0395	15.9	0.5	Probable_Truth	RIGHT	RIGHT	3	1074.1129	29	43:52.3
45	Self	S201126	0.833333333	2	1	2	1	0.1	1500.000003	1350.000003	2066.666671	2500.000005	Major	Good_deeds	20	You have illegally stayed in a country	C1_31	0.2	Hard	I1_45	45	Milwaukee Art Museum is located in California	0.0	Yes	RIGHT	407.8299	RIGHT	838.1839	LEFT	1158.8946	RIGHT	2301.7537	16.0	0.1	Probable_Lie	RIGHT	RIGHT	1	868.2159	30	44:17.9
84	Self	S201126	0.833333333	1	2	2	1	0.5	1283.333336	1216.666669	2216.666671	2500.000005	Minor	Good_deeds	34	You have helped your parents when asked to	C1_47	0.05	Easy	I1_53	23	Septicemia is a lung infection condition	0.0	Yes	RIGHT	1024.7786	RIGHT	544.8629	RIGHT	2271.852	RIGHT	4341.9888	16.5	0.5	Probable_Truth	LEFT	LEFT	1	1035.4295	31	44:46.9
80	Self	S201126	0.833333333	1	2	1	2	0.6	1350.000003	1000.000002	1783.333337	1933.333337	Minor	Wrong_doings	47	You have bribed a police officer	C1_12	1.0	Easy	I1_36	31	Teddy Roosevelt was the youngest US President	0.833333333	No	RIGHT	1354.0777	RIGHT	679.8658	LEFT	1019.6829	RIGHT	2446.9444	17.1	0.6	Probable_Lie	LEFT	LEFT	6	634.572	32	45:11.7
130	Computer	S201126	0.833333333	1	2	1	2	0.2	1066.666669	1066.666669	1933.333337	2216.666671	Major	Wrong_doings	49	You have risked your life to save another person's life	C2_37	0.0	Hard	I1_13	40	"Statue of Liberty is 151 feet tall"	0.666666667	Yes	LEFT	958.3584	LEFT	1025.1584	RIGHT	2192.6913	LEFT	2343.4379	17.1	0.2	Probable_Lie	LEFT	RIGHT	1	747.4843218	33	45:37.8
124	Computer	S201126	0.666666667	2	1	2	1	0.3	1000.000002	1433.333336	2216.666671	2216.666671	Major	Good_deeds	53	You have said thank you when you have received help	C2_33	0.0	Hard	I1_15	5	A dog has four legs	0.888888889	No	LEFT	1343.7468	LEFT	992.0586	LEFT	1408.3271	RIGHT	1208.4998	17.1	0.3	Probable_Lie	LEFT	RIGHT	2	825.9516337	34	46:03.0
21	Self	S201126	0.666666667	1	2	2	1	0.7	1433.333336	1433.333336	1650.000003	2350.000005	Minor	Good_deeds	5	You have been sued	C1_5	0.9	Easy	I2_33	17	It is snowing outside now	0.055555556	Yes	RIGHT	893.6163	RIGHT	673.0191	LEFT	904.3328	LEFT	1026.1414	17.8	0.7	Probable_Truth	LEFT	LEFT	2	679.1132	35	46:26.6
51	Self	S201126	0.5	1	2	1	2	0.8	1350.000003	1216.666669	2350.000005	2500.000005	Minor	Wrong_doings	38	You have complimented others for good work	C1_48	0.95	Hard	I1_4	50	Singapore is in Africa	0.777777778	Yes	RIGHT	746.7731	RIGHT	583.3333	RIGHT	1622.9914	LEFT	896.4665	18.6	0.8	Probable_Truth	RIGHT	LEFT	3	1489.0009	36	46:52.0
115	Computer	S201126	0.666666667	1	2	1	2	0.2	1500.000003	1283.333336	2066.666671	1650.000003	Minor	Good_deeds	18	You have provided shelter for stray animals	C2_56	0.2	Easy	I1_31	11	Singapore is a poor country	0.888888889	No	RIGHT	1326.4312	LEFT	592.443	LEFT	2000.1848	LEFT	968.7703	18.6	0.2	Probable_Truth	RIGHT	RIGHT	5	615.1789986	37	47:16.5
7	Self	S201126	0.5	1	2	2	1	0.6	1216.666669	1433.333336	1500.000003	2500.000005	Minor	Wrong_doings	7	You have intentionally let others cut in line	C2_54	0.05	Hard	I2_60	60	There are 9 rings in the Olympic flag	0.055555556	No	RIGHT	936.9284	RIGHT	952.5314	LEFT	2912.273	LEFT	1237.0867	19.2	0.6	Probable_Truth	LEFT	LEFT	2	1293.2262	38	47:43.1
141	Computer	S201126	0.833333333	2	1	2	1	0.4	1000.000002	1500.000003	2216.666671	2066.666671	Major	Good_deeds	20	You have illegally stayed in a country	C1_31	0.2	Hard	I1_45	45	Milwaukee Art Museum is located in California	0.0	Yes	LEFT	488.257	LEFT	716.4532	LEFT	896.1123	LEFT	2126.096	19.2	0.4	Probable_Lie	RIGHT	RIGHT	1	815.2300748	39	48:07.5
66	Self	S201126	0.666666667	1	2	1	2	0.3	1216.666669	1000.000002	2350.000005	2350.000005	Minor	Good_deeds	57	You have engaged in drink-driving	C1_23	0.05	Hard	I2_3	14	Some owl species hunt fish	0.0	No	RIGHT	1203.7647	RIGHT	929.072	LEFT	1044.2582	RIGHT	2967.7612	19.5	0.3	Probable_Truth	RIGHT	RIGHT	4	752.4038	40	48:33.9
34	Self	S201126	0.833333333	1	2	1	2	0.2	1000.000002	1350.000003	1783.333337	1933.333337	Major	Wrong_doings	49	You have risked your life to save another person's life	C2_37	0.0	Hard	I1_13	40	"Statue of Liberty is 151 feet tall"	0.666666667	Yes	RIGHT	626.3534	RIGHT	448.8456	RIGHT	1692.9809	LEFT	1662.6209	19.7	0.2	Probable_Lie	LEFT	LEFT	3	899.2795	41	48:57.9
39	Self	S201126	0.833333333	1	2	2	1	0.8	1433.333336	1283.333336	1650.000003	2216.666671	Minor	Good_deeds	1	You have extorted money from anyone	C1_49	0.95	Easy	I2_43	2	The sun rises at night	1.0	Yes	RIGHT	966.9648	RIGHT	687.5911	LEFT	983.301	LEFT	1320.5865	20.5	0.8	Probable_Truth	LEFT	LEFT	1	745.9707	42	49:21.7
63	Self	S201126	0.5	2	1	2	1	0.2	1216.666669	1150.000002	2350.000005	2350.000005	Major	Wrong_doings	22	You have taken months off to volunteer	C1_11	0.7	Hard	I1_57	12	North Korea is more developed than South Korea	0.611111111	No	RIGHT	368.5669	RIGHT	842.2689	RIGHT	2392.3331	LEFT	2034.0322	20.7	0.2	Probable_Truth	LEFT	RIGHT	6	1584.1303	43	49:48.6
114	Computer	S201126	0.666666667	1	2	1	2	0.5	1150.000002	1150.000002	1933.333337	1500.000003	Major	Wrong_doings	56	You have volunteered for a disaster-related humanitarian mission	C1_58	0.9	Hard	I1_58	3	A caterpillar has more muscle than a human	0.0	Yes	LEFT	1924.8131	LEFT	800.7826	RIGHT	2037.7039	LEFT	1999.6221	20.7	0.5	Probable_Lie	RIGHT	LEFT	3	969.5009426	44	50:14.6
127	Computer	S201126	0.666666667	2	1	2	1	0.6	1283.333336	1350.000003	1650.000003	2350.000005	Minor	Wrong_doings	10	You have engaged in arson	C1_1	1.0	Hard	I2_4	15	French is Singapore's official language	0.944444444	Yes	LEFT	1079.708	LEFT	780.9314	LEFT	1408.6575	LEFT	1379.7643	20.7	0.6	Probable_Lie	RIGHT	RIGHT	2	734.4587491	45	50:39.2
116	Computer	S201126	0.666666667	1	2	2	1	0.7	1066.666669	1216.666669	2350.000005	2066.666671	Minor	Good_deeds	27	You have switched off appliances when not in use	C2_57	0.0	Hard	I1_17	33	There are 7 days in a week	0.777777778	No	RIGHT	1036.5812	LEFT	823.8355	RIGHT	1358.5863	RIGHT	1222.6803	20.7	0.7	Probable_Truth	LEFT	RIGHT	5	782.2129193	46	51:03.7
11	Self	S201126	0.5	2	1	1	2	0.6	1066.666669	1216.666669	1500.000003	1783.333337	Major	Good_deeds	17	You have bribed someone to improve a grade	C1_17	0.05	Hard	I1_2	56	Lehman Brothers went bankrupt on 20th September	0.055555556	Yes	RIGHT	520.5093	RIGHT	716.9447	LEFT	1570.7565	RIGHT	2735.5443	21.3	0.6	Probable_Truth	RIGHT	LEFT	2	926.8993	47	51:28.3
57	Self	S201126	0.5	2	1	1	2	0.6	1000.000002	1216.666669	1650.000003	1783.333337	Minor	Good_deeds	11	You have made counterfeit money	C2_13	0.75	Hard	I2_36	30	Most plants emit oxygen in the day	0.611111111	Yes	RIGHT	393.2904	RIGHT	631.078	LEFT	1111.7932	RIGHT	1568.5777	21.9	0.6	Probable_Lie	RIGHT	LEFT	5	1236.3373	48	53:50.4
90	Self	S201126	0.833333333	2	1	1	2	0.3	1066.666669	1433.333336	2350.000005	2350.000005	Minor	Wrong_doings	29	You have donated blood every 6 months for many years	C2_29	0.95	Hard	I1_24	48	Carnivore refers to meat-eater	0.611111111	Yes	RIGHT	360.4808	RIGHT	660.5431	RIGHT	1810.6234	RIGHT	2584.6629	22.2	0.3	Probable_Lie	LEFT	LEFT	4	746.7465	49	54:16.3
16	Self	S201126	0.666666667	1	2	1	2	0.4	1500.000003	1283.333336	1500.000003	1783.333337	Major	Good_deeds	58	You have helped with household chores	C2_18	0.7	Hard	I1_3	16	Earth's atmosphere extends up to 10,000km into space	0.0	No	RIGHT	733.192	RIGHT	536.0981	RIGHT	1162.9131	RIGHT	2485.6589	22.6	0.4	Probable_Lie	RIGHT	RIGHT	1	871.5581	50	54:40.8
136	Computer	S201126	0.833333333	2	1	1	2	0.5	1066.666669	1000.000002	2066.666671	1783.333337	Major	Good_deeds	31	You have started an NGO using your savings	C1_20	1.0	Hard	I2_22	8	Afghan Hound is the first cloned cat	0.055555556	Yes	LEFT	1095.624	LEFT	848.0278	RIGHT	2490.9977	LEFT	1768.2499	22.6	0.5	Probable_Lie	LEFT	RIGHT	1	510.8517182	51	55:06.0
1	Self	S201126	0.5	1	2	1	2	0.4	1433.333336	1216.666669	2066.666671	1500.000003	Major	Good_deeds	7	You have shown your appreciation to your teachers	C2_7	1.0	Hard	I1_33	5	Chickens lay eggs	0.888888889	No	RIGHT	774.3932	RIGHT	928.3799	RIGHT	2348.3831	RIGHT	934.9923	23.0	0.4	Probable_Truth	LEFT	RIGHT	6	1277.8067	52	55:31.0
105	Computer	S201126	0.5	2	1	1	2	0.7	1283.333336	1350.000003	2216.666671	1783.333337	Minor	Good_deeds	35	You have bought cigarettes for a minor	C1_35	0.0	Hard	I2_35	41	A triangle has three sides	0.722222222	No	LEFT	1135.3342	LEFT	1092.8065	LEFT	1466.6744	RIGHT	1880.4439	23.0	0.7	Probable_Truth	RIGHT	LEFT	2	889.4838386	53	55:56.7
38	Self	S201126	0.833333333	1	2	2	1	0.3	1066.666669	1500.000003	2350.000005	2066.666671	Major	Wrong_doings	44	You have engaged in underage smoking	C1_9	0.8	Easy	I1_9	13	Malay is one of the races in Singapore	0.0	No	RIGHT	546.6056	RIGHT	552.4855	LEFT	1008.9916	RIGHT	2647.7095	23.3	0.3	Probable_Truth	RIGHT	RIGHT	5	858.8684	54	56:21.9
17	Self	S201126	0.666666667	1	2	1	2	0.6	1000.000002	1150.000002	2500.000005	1650.000003	Major	Wrong_doings	42	You have faked an illness	C1_42	1.0	Easy	I2_16	58	There are 6 million animal species on Earth	0.666666667	No	RIGHT	580.4124	RIGHT	552.927	LEFT	783.1813	RIGHT	2270.8712	23.9	0.6	Probable_Truth	RIGHT	RIGHT	3	881.5157	55	56:45.8
20	Self	S201126	0.666666667	1	2	2	1	0.5	1283.333336	1000.000002	1933.333337	2500.000005	Minor	Good_deeds	27	You have switched off appliances when not in use	C2_57	0.0	Hard	I1_17	33	There are 7 days in a week	0.777777778	No	RIGHT	626.9016	RIGHT	688.193	RIGHT	1272.6907	RIGHT	877.6027	24.4	0.5	Probable_Truth	RIGHT	RIGHT	6	763.8862	56	57:09.3
138	Computer	S201126	0.833333333	2	1	1	2	0.3	1500.000003	1066.666669	1933.333337	1650.000003	Major	Good_deeds	40	You have donated a pay cheque to charity	C1_8	0.0	Easy	I2_41	6	Arabi is the oldest surviving breed of horse	0.888888889	No	LEFT	799.6091	LEFT	673.2739	RIGHT	1272.1832	RIGHT	1503.3366	24.4	0.3	Probable_Lie	LEFT	RIGHT	1	630.8205712	57	57:32.9
19	Self	S201126	0.666666667	1	2	1	2	0.8	1150.000002	1500.000003	2066.666671	1933.333337	Minor	Good_deeds	18	You have provided shelter for stray animals	C2_56	0.2	Easy	I1_31	11	Singapore is a poor country	0.888888889	No	RIGHT	750.3276	RIGHT	631.0803	RIGHT	1372.486	LEFT	944.0786	25.2	0.8	Probable_Truth	RIGHT	RIGHT	6	747.8081	58	57:56.6
142	Computer	S201126	0.833333333	2	1	2	1	0.6	1150.000002	1350.000003	1500.000003	2350.000005	Major	Wrong_doings	8	You have bought cocaine	C2_40	1.0	Easy	I1_6	43	There are 30 hours in a day	0.0	No	LEFT	592.8088	LEFT	714.6718	LEFT	864.6825	LEFT	1708.6113	25.2	0.6	Probable_Lie	LEFT	RIGHT	1	992.9953784	59	58:20.4
133	Computer	S201126	0.833333333	1	2	2	1	0.3	1150.000002	1150.000002	2500.000005	2500.000005	Minor	Good_deeds	9	You have confessed to your mistake	C2_45	0.05	Hard	I2_2	1	R. Amundsen discovered the South Pole	0.0	No	LEFT	1308.4858	LEFT	657.0829	RIGHT	1383.1035	RIGHT	2318.7808	25.2	0.3	Probable_Lie	RIGHT	LEFT	2	772.487589	60	58:46.7
58	Self	S201126	0.5	2	1	1	2	0.1	1433.333336	1283.333336	2066.666671	2216.666671	Major	Good_deeds	45	You have attended all lectures as a student	C1_22	0.2	Easy	I1_28	26	The hardest bone in human body is the jawbone	0.0	No	RIGHT	487.5021	RIGHT	901.8813	RIGHT	1534.5954	RIGHT	1510.6506	25.3	0.1	Probable_Truth	RIGHT	RIGHT	4	1004.1606	61	59:11.7
77	Self	S201126	0.666666667	2	1	2	1	0.1	1433.333336	1150.000002	1933.333337	2500.000005	Major	Wrong_doings	30	You have cheated on a test	C2_6	1.0	Hard	I1_27	21	The first Olympic Games was held in the 5th century B.C	0.944444444	No	RIGHT	360.0121	RIGHT	651.3839	LEFT	1071.7088	RIGHT	2604.4317	25.4	0.1	Probable_Lie	RIGHT	RIGHT	1	913.5638	62	59:36.9
