index	Trial_Type	Participant_ID	Trial_Probability	Question_Position_Prediction_Correct	Question_Position_Prediction_Agent	Question_Position_Comparison_Self	Question_Position_Comparison_Irrelevant	Trial_Stake	Trial_Stake_Jitter	Trial_Type_Jitter	Trial_Result_Jitter	Balance_Update_Jitter	Question_Comparison_Condition	Question_Comparison_Type	Question_Comparison_Question	Question_Comparison_Label	Question_Comparison_Item	Question_Comparison_Proportion_Yes	Question_Factual_Condition	Question_Factual_Item	Question_Factual_Question	Question_Factual_Label	Question_Factual_Proportion_DontKnow	Question_Factual_Type	Answer_Prediction_Agent	Answer_Prediction_Agent_RT	Answer_Prediction_Correct	Answer_Prediction_Correct_RT	Answer_Self	Answer_Self_RT	Answer_Irrelevant	Answer_Irrelevant_RT	Trial_Balance	Trial_Balance_Effect	Trial_Condition	Trial_ProbableSide	Prediction_Choice	Prediction_Result	Prediction_RT	Trial_Order	Trial_Datetime
52	Self	S200303	0.5	1	2	2	1	0.4	1500.000003	1216.6666691	1650.0000033	1650.0000033	Major	Good_deeds	57	You have a non-judgmental attitude towards everyone	C2_35	0.05	Easy	I1_37	25	Fishes can swim in water	0.944444444444444	No	RIGHT	471.1234000000104	LEFT	1007.111000000009	RIGHT	3039.371899999992	RIGHT	1063.7939000000642	12.1	0.4	Probable_Lie	LEFT	RIGHT	3	915.0558999999704	10	2020-03-03 14:32:00.042388
74	Self	S200303	0.6666666666666666	2	1	1	2	0.3	1283.3333359	1350.0000027	1500.000003	2066.6666708	Major	Good_deeds	56	You have bought cocaine	C2_18	0.0	Easy	I1_39	18	Summer is hotter than winter	0.0	No	RIGHT	637.0268000000578	RIGHT	416.3547999999082	LEFT	1192.237700000078	RIGHT	1183.2293999999592	12.4	0.3	Probable_Truth	RIGHT	RIGHT	3	930.2823000000444	11	2020-03-03 14:32:23.170802
77	Self	S200303	0.6666666666666666	2	1	2	1	0.6	1150.0000023	1150.0000023	2066.6666708	1933.3333372	Minor	Wrong_doings	18	You have sheltered others from disasters	C1_8	1.0	Easy	I2_18	39	Mageirocophobia is a fear of deathly disease	0.611111111111111	Yes	RIGHT	588.7714000000415	RIGHT	287.74910000004184	LEFT	2583.92409999999	LEFT	2957.397300000025	13.0	0.6	Probable_Truth	RIGHT	RIGHT	3	798.2268000000659	12	2020-03-03 14:32:49.258779
93	Self	S200303	0.8333333333333334	2	1	2	1	0.6	1000.000002	1283.3333359	2500.000005	1500.000003	Minor	Good_deeds	43	You have said sorry when you were rude	C1_53	0.0	Hard	I2_59	13	Septicemia is a lung infection condition	0.944444444444444	Yes	RIGHT	539.7964000000002	RIGHT	288.0092999999988	RIGHT	927.9759000000922	RIGHT	2142.348200000015	13.6	0.6	Probable_Truth	LEFT	LEFT	1	1014.854899999932	13	2020-03-03 14:33:13.026431
5	Self	S200303	0.5	1	2	2	1	0.8	1350.0000027	1000.000002	1650.0000033	2350.0000047	Major	Good_deeds	26	You have returned your trays in food courts	C2_24	0.05	Hard	I1_33	51	Teddy Roosevelt was the youngest US President	0.888888888888889	No	RIGHT	464.5706000000018	RIGHT	711.2560000000485	RIGHT	1232.3347999999896	RIGHT	2115.9836000000496	14.4	0.8	Probable_Truth	RIGHT	RIGHT	4	1089.4594000000095	14	2020-03-03 14:33:37.562300
100	Computer	S200303	0.5	1	2	2	1	0.1	1433.3333362	1150.0000023	1783.3333369	1650.0000033	Minor	Wrong_doings	59	You have given directions to a lost tourist	C2_26	1.0	Easy	I1_32	31	The Earth turns the closest to the sun in May	0.833333333333333	Yes	LEFT	432.3029999999335	LEFT	866.2826999999425	RIGHT	879.9260999999206	LEFT	2543.042000000014	14.4	0.1	Probable_Lie	LEFT	LEFT	6	824.1128969336914	15	2020-03-03 14:34:01.682396
107	Computer	S200303	0.5	2	1	1	2	0.2	1350.0000027	1150.0000023	2216.6666711000003	1650.0000033	Major	Wrong_doings	17	You have bribed someone to improve a grade	C1_17	0.0	Hard	I2_2	53	Fibers in oranges can be used to make fabric	0.777777777777778	Yes	LEFT	810.6172000000242	RIGHT	439.2143000000033	LEFT	1352.582200000029	RIGHT	2974.0556000000424	14.4	0.2	Probable_Truth	RIGHT	LEFT	2	958.9525139862184	16	2020-03-03 14:34:27.146777
101	Computer	S200303	0.5	1	2	2	1	0.6	1216.6666691	1500.000003	1500.000003	1783.3333369	Major	Good_deeds	26	You have returned your trays in food courts	C2_24	0.05	Hard	I1_33	51	Teddy Roosevelt was the youngest US President	0.888888888888889	No	LEFT	376.96660000005977	RIGHT	556.2085999999908	RIGHT	968.0137999999944	RIGHT	1138.00040000001	14.4	0.6	Probable_Truth	LEFT	LEFT	1	856.731020411916	17	2020-03-03 14:34:49.603080
24	Self	S200303	0.6666666666666666	2	1	1	2	0.3	1433.3333362	1433.3333362	2066.6666708	1650.0000033	Major	Wrong_doings	23	You have engaged in arson	C1_3	0.0	Hard	I2_12	56	Beef comes from cows	0.0555555555555556	No	RIGHT	1005.8258999999908	LEFT	344.6980999999596	LEFT	1150.149700000043	RIGHT	1288.044599999921	14.1	0.3	Probable_Lie	LEFT	LEFT	5	598.5279999999875	18	2020-03-03 14:35:13.146363
69	Self	S200303	0.6666666666666666	1	2	2	1	0.2	1066.6666688	1000.000002	2350.0000047	1500.000003	Major	Wrong_doings	9	You have given up your seat in the MRT	C2_36	0.2	Hard	I1_29	35	Mozambique is the world's poorest country	0.888888888888889	No	RIGHT	248.2078999998976	RIGHT	492.7954999998292	RIGHT	805.9261999999308	RIGHT	2932.862100000193	14.3	0.2	Probable_Truth	LEFT	LEFT	2	724.3862999999919	19	2020-03-03 14:35:36.843114
117	Computer	S200303	0.6666666666666666	1	2	2	1	0.3	1000.000002	1283.3333359	2350.0000047	2066.6666708	Major	Good_deeds	6	You have faked an illness	C1_12	0.0	Hard	I2_39	47	Most plants emit oxygen in the day	0.722222222222222	Yes	LEFT	320.2342000001863	RIGHT	655.4553999999371	LEFT	1096.2160999999924	RIGHT	3956.9113000000016	14.3	0.3	Probable_Truth	LEFT	LEFT	2	718.2801713393894	20	2020-03-03 14:36:02.859285
55	Self	S200303	0.5	1	2	2	1	0.6	1283.3333359	1150.0000023	1500.000003	2216.6666711000003	Minor	Wrong_doings	37	You have illegally stayed in a country	C1_24	1.0	Easy	I2_45	12	The human's inner ear is larger than a pencil eraser	0.0	Yes	RIGHT	472.42370000003575	LEFT	996.0355999999138	LEFT	1144.896499999959	LEFT	3009.8097000000053	13.7	0.6	Probable_Lie	RIGHT	RIGHT	1	1430.264999999963	21	2020-03-03 14:36:28.634737
30	Self	S200303	0.6666666666666666	2	1	2	1	0.2	1216.6666691	1283.3333359	1500.000003	2500.000005	Minor	Wrong_doings	3	You have fabricated facts about yourself	C2_23	0.65	Easy	I1_42	12	It sometimes snows in Singapore	0.0	Yes	RIGHT	349.94589999996606	RIGHT	255.15650000011192	RIGHT	1720.261599999958	LEFT	1092.7080999999816	13.9	0.2	Probable_Truth	LEFT	LEFT	2	915.3698000000076	22	2020-03-03 14:36:52.042644
26	Self	S200303	0.6666666666666666	2	1	1	2	0.7	1000.000002	1350.0000027	2350.0000047	2350.0000047	Major	Wrong_doings	30	You have let a homeless man into your house	C1_46	1.0	Hard	I2_53	53	Astatine is the rarest element in the Earth's crust	0.0	No	RIGHT	1347.936000000118	RIGHT	255.54239999996756	LEFT	1793.2810000002064	RIGHT	1848.980700000084	14.599999999999998	0.7	Probable_Truth	LEFT	LEFT	2	819.738099999995	23	2020-03-03 14:37:17.731047
37	Self	S200303	0.8333333333333334	1	2	2	1	0.7	1000.000002	1433.3333362	2216.6666711000003	2216.6666711000003	Major	Wrong_doings	45	You have been arrested	C1_47	0.05	Easy	I2_34	44	There are 10 continents in the World	0.0555555555555556	No	RIGHT	255.0195999999687	RIGHT	359.8818000000392	LEFT	872.2615000001497	LEFT	983.9876000000912	15.299999999999995	0.7	Probable_Truth	LEFT	LEFT	1	689.6277999999256	24	2020-03-03 14:37:40.329635
91	Self	S200303	0.8333333333333334	2	1	1	2	0.7	1350.0000027	1500.000003	2350.0000047	2066.6666708	Major	Wrong_doings	27	You have organized a violent protest	C2_20	0.05	Easy	I1_24	57	Earth's atmosphere extends up to 10,000km into space	0.0	Yes	RIGHT	825.8184999999685	LEFT	424.7834999998759	LEFT	1064.1235999999026	RIGHT	2278.2090000000608	14.599999999999998	0.7	Probable_Lie	RIGHT	RIGHT	1	778.1053000001066	25	2020-03-03 14:38:05.538887
70	Self	S200303	0.6666666666666666	1	2	2	1	0.3	1216.6666691	1066.6666688	1650.0000033	2500.000005	Minor	Good_deeds	36	You have intentionally let others cut in line	C2_29	0.95	Easy	I2_3	42	There is typically 0.6 grams of mercury in glass thermometer	0.0	Yes	RIGHT	336.9350000000395	RIGHT	583.0707000000075	RIGHT	2583.3834000000024	RIGHT	2238.5941000000003	14.9	0.3	Probable_Truth	RIGHT	RIGHT	3	745.9847000000082	26	2020-03-03 14:38:31.035180
81	Self	S200303	0.8333333333333334	1	2	1	2	0.5	1066.6666688	1150.0000023	1933.3333372	1783.3333369	Minor	Wrong_doings	13	You have donated blood every 6 months for many years	C1_13	0.0	Easy	I1_31	45	There are 7 days in a week	0.944444444444444	No	RIGHT	360.1396999999906	LEFT	877.507999999807	LEFT	1475.6074000001718	RIGHT	750.4673999999341	14.4	0.5	Probable_Lie	RIGHT	RIGHT	1	940.8931999998912	27	2020-03-03 14:38:53.946805
124	Computer	S200303	0.6666666666666666	2	1	2	1	0.8	1350.0000027	1500.000003	1933.3333372	2066.6666708	Minor	Good_deeds	14	You have assisted in a crime	C1_14	0.0	Easy	I2_56	25	The first Olympic Games was held in the 5th century B.C	0.0555555555555556	No	LEFT	910.6440000000476	RIGHT	485.6175999998413	LEFT	975.7544999999936	RIGHT	1719.5083999999952	14.4	0.8	Probable_Truth	RIGHT	RIGHT	3	806.5453015795434	28	2020-03-03 14:39:18.258506
142	Computer	S200303	0.8333333333333334	2	1	2	1	0.3	1350.0000027	1066.6666688	2066.6666708	1650.0000033	Minor	Wrong_doings	5	You have been sued	C2_34	0.65	Easy	I2_41	41	December is the last month of the year	0.666666666666667	Yes	LEFT	1220.929999999953	LEFT	296.346099999937	LEFT	999.4732999998632	RIGHT	968.7315999999556	14.4	0.3	Probable_Lie	RIGHT	RIGHT	1	702.9701580850424	29	2020-03-03 14:39:41.147092
138	Computer	S200303	0.8333333333333334	2	1	1	2	0.8	1150.0000023	1150.0000023	1933.3333372	2500.000005	Minor	Good_deeds	34	You have attended all lectures as a student	C2_58	0.1	Hard	I1_3	49	The Franco-Prussian War occurred in the 19th century	0.0	Yes	LEFT	642.2426999999971	RIGHT	719.9186999998801	LEFT	2146.979399999964	LEFT	2663.417199999913	14.4	0.8	Probable_Truth	LEFT	LEFT	1	669.8797635877002	30	2020-03-03 14:40:07.289465
72	Self	S200303	0.6666666666666666	2	1	1	2	0.2	1500.000003	1000.000002	2350.0000047	1500.000003	Minor	Wrong_doings	13	You have taken part in violent demonstration	C1_15	0.75	Hard	I1_26	33	Marijuana is legal in Singapore	0.0555555555555556	Yes	RIGHT	562.9567999999381	RIGHT	239.9321999998847	LEFT	1189.366899999868	RIGHT	873.2582000000093	14.599999999999998	0.2	Probable_Truth	LEFT	LEFT	1	732.4521000000459	31	2020-03-03 14:40:29.810592
104	Computer	S200303	0.5	2	1	1	2	0.4	1150.0000023	1216.6666691	2350.0000047	1783.3333369	Minor	Good_deeds	51	You have been physically hurt to protect others	C2_16	0.85	Hard	I1_15	8	Mexico's National Day is September 16	0.0	No	LEFT	792.4669999999878	LEFT	712.6145999998243	Time_Max_Exceeded	5000.28199999997	LEFT	88.84710000006635	14.599999999999998	0.4	Probable_Lie	LEFT	RIGHT	2	854.4119040121552	32	2020-03-03 14:40:56.322740
11	Self	S200303	0.5	2	1	1	2	0.7	1500.000003	1216.6666691	2350.0000047	1650.0000033	Major	Wrong_doings	17	You have bribed someone to improve a grade	C1_17	0.0	Hard	I2_2	53	Fibers in oranges can be used to make fabric	0.777777777777778	Yes	RIGHT	450.72989999994206	RIGHT	279.7542999999223	LEFT	969.1491999999472	RIGHT	1374.0473000000293	15.299999999999995	0.7	Probable_Truth	LEFT	RIGHT	6	1331.4703000000918	33	2020-03-03 14:41:20.017734
19	Self	S200303	0.6666666666666666	1	2	1	2	0.7	1150.0000023	1150.0000023	2066.6666708	2500.000005	Major	Wrong_doings	60	You have queued to enter the MRT train	C2_6	0.9	Hard	I2_58	40	It is night time now	0.944444444444444	No	RIGHT	383.79180000015367	LEFT	790.2682999999797	RIGHT	1332.9969999999776	LEFT	1072.9507000000922	14.599999999999998	0.7	Probable_Lie	LEFT	LEFT	5	589.9173999998766	34	2020-03-03 14:41:43.627819
127	Computer	S200303	0.6666666666666666	2	1	2	1	0.7	1216.6666691	1350.0000027	2500.000005	1783.3333369	Minor	Good_deeds	50	You have followed instructions	C2_30	0.5	Hard	I2_60	42	Dutch is the 6th Europe's most widely spoken language	0.888888888888889	Yes	LEFT	891.1626000001434	RIGHT	408.6923999998362	RIGHT	848.1408000000101	LEFT	2234.9406999999246	14.599999999999998	0.7	Probable_Truth	RIGHT	LEFT	1	543.5609153667573	35	2020-03-03 14:42:07.977506
78	Self	S200303	0.6666666666666666	2	1	2	1	0.1	1066.6666688	1433.3333362	2500.000005	1783.3333369	Major	Good_deeds	38	You have given way to the handicapped	C2_13	0.15	Hard	I1_5	60	Hot chocolate was created by the Mayan culture	0.666666666666667	No	RIGHT	957.5437999999394	LEFT	665.5762000000323	RIGHT	1127.255699999978	RIGHT	1615.6243999998878	14.499999999999998	0.1	Probable_Lie	LEFT	LEFT	5	487.3024000000896	36	2020-03-03 14:42:32.186563
82	Self	S200303	0.8333333333333334	1	2	1	2	0.7	1216.6666691	1066.6666688	2216.6666711000003	2500.000005	Major	Good_deeds	38	You have extorted money from anyone	C2_10	0.65	Hard	I1_8	13	The Seine river is 50 feet above sea level	0.0	Yes	RIGHT	312.3923000000559	RIGHT	865.4311000000234	LEFT	1099.2819999999028	RIGHT	1558.5475000000315	15.199999999999998	0.7	Probable_Truth	LEFT	LEFT	1	628.4522999999353	37	2020-03-03 14:42:56.226844
15	Self	S200303	0.5	2	1	2	1	0.8	1000.000002	1500.000003	1783.3333369	2216.6666711000003	Minor	Wrong_doings	35	You have used heroin	C2_31	0.7	Hard	I2_8	15	Today is Sunday	0.888888888888889	Yes	RIGHT	555.431100000078	RIGHT	415.4509000002236	LEFT	936.0778000000208	LEFT	1225.3855999999814	15.999999999999998	0.8	Probable_Truth	LEFT	RIGHT	6	954.4947000001685	38	2020-03-03 14:43:19.385340
113	Computer	S200303	0.6666666666666666	1	2	1	2	0.8	1216.6666691	1000.000002	1933.3333372	1650.0000033	Major	Wrong_doings	22	You have cursed at others	C1_40	0.85	Easy	I1_2	11	Bears have the biggest eyes among mammals	0.722222222222222	No	LEFT	336.1522999998669	RIGHT	812.7962999999454	LEFT	1376.850500000046	RIGHT	2725.550999999996	15.999999999999998	0.8	Probable_Truth	RIGHT	RIGHT	5	727.6698055490164	39	2020-03-03 14:43:43.737897
122	Computer	S200303	0.6666666666666666	2	1	1	2	0.3	1500.000003	1283.3333359	2216.6666711000003	1650.0000033	Major	Wrong_doings	30	You have let a homeless man into your house	C1_46	1.0	Hard	I2_53	53	Astatine is the rarest element in the Earth's crust	0.0	No	LEFT	562.6575000001139	LEFT	249.37050000016825	LEFT	1071.164200000112	RIGHT	1039.7887999999966	15.999999999999998	0.3	Probable_Lie	RIGHT	RIGHT	2	698.8106107355903	40	2020-03-03 14:44:06.578344
58	Self	S200303	0.5	2	1	1	2	0.8	1500.000003	1500.000003	1933.3333372	2500.000005	Minor	Wrong_doings	2	You have shown your appreciation to your teachers	C1_31	0.55	Easy	I1_36	54	South East Asia is currently free from polio	0.833333333333333	No	RIGHT	964.3991000000368	RIGHT	495.9127999998145	RIGHT	1228.9409999998495	LEFT	2902.672799999891	16.799999999999997	0.8	Probable_Truth	RIGHT	LEFT	1	1137.247699999989	41	2020-03-03 14:44:33.315286
35	Self	S200303	0.8333333333333334	1	2	1	2	0.8	1216.6666691	1500.000003	2500.000005	2350.0000047	Minor	Good_deeds	44	You have sign up to sponsor a needy child	C2_45	0.55	Hard	I1_41	27	A triangle has three sides	0.833333333333333	Yes	RIGHT	336.1755999999332	LEFT	601.920600000085	LEFT	2388.8705000001664	RIGHT	839.42130000014	15.999999999999996	0.8	Probable_Lie	RIGHT	RIGHT	1	882.6229999999669	42	2020-03-03 14:44:58.506626
139	Computer	S200303	0.8333333333333334	2	1	1	2	0.2	1066.6666688	1000.000002	2350.0000047	1933.3333372	Major	Good_deeds	59	You have taken responsibility for your actions	C1_16	0.0	Easy	I1_21	36	Africa is the continent with the least rainfall	0.611111111111111	Yes	LEFT	1080.5993999999828	RIGHT	391.9227999999748	RIGHT	1052.699500000017	RIGHT	2864.3807000000834	15.999999999999996	0.2	Probable_Truth	RIGHT	RIGHT	3	647.8861980106876	43	2020-03-03 14:45:23.467286
41	Self	S200303	0.8333333333333334	2	1	1	2	0.7	1066.6666688	1350.0000027	2066.6666708	2216.6666711000003	Minor	Good_deeds	16	You have eaten something in the MRT train	C1_5	0.95	Easy	I2_36	52	Arabi is the oldest surviving breed of horse	0.0555555555555556	No	RIGHT	318.5809999999947	RIGHT	256.17560000000594	RIGHT	1369.6813999999904	RIGHT	1688.2966999999098	16.699999999999996	0.7	Probable_Truth	RIGHT	RIGHT	5	1555.6692000000112	44	2020-03-03 14:45:47.929705
45	Self	S200303	0.8333333333333334	2	1	2	1	0.1	1350.0000027	1500.000003	1500.000003	2350.0000047	Major	Wrong_doings	3	You have deceived a loved one	C2_3	0.85	Hard	I2_22	43	It is snowing outside now	0.0	No	RIGHT	853.3191000001352	RIGHT	239.69080000006213	RIGHT	2087.744499999872	LEFT	809.6742999998696	16.799999999999997	0.1	Probable_Truth	LEFT	LEFT	1	735.8174999999392	45	2020-03-03 14:46:11.930894
46	Self	S200303	0.8333333333333334	2	1	2	1	0.3	1000.000002	1150.0000023	1933.3333372	1650.0000033	Minor	Wrong_doings	5	You have been sued	C2_34	0.65	Easy	I2_41	41	December is the last month of the year	0.666666666666667	Yes	RIGHT	794.4852999999057	RIGHT	455.5877999998757	LEFT	782.3696999998901	RIGHT	1063.9781999998377	17.099999999999998	0.3	Probable_Truth	LEFT	LEFT	1	738.6235999999826	46	2020-03-03 14:46:34.073522
50	Self	S200303	0.5	1	2	1	2	0.1	1216.6666691	1350.0000027	2500.000005	1783.3333369	Minor	Good_deeds	48	You have held the elevator doors for others	C2_37	0.0	Hard	I2_23	44	It takes 112 years to build the Pisa Tower	0.777777777777778	No	RIGHT	262.9689000000326	LEFT	813.1166999999095	RIGHT	1034.9846999999954	RIGHT	1727.2663000001105	16.999999999999996	0.1	Probable_Lie	RIGHT	LEFT	4	987.3841999999512	47	2020-03-03 14:46:58.321366
7	Self	S200303	0.5	1	2	2	1	0.2	1000.000002	1283.3333359	2066.6666708	1650.0000033	Minor	Wrong_doings	24	You have cheated on a national exam	C2_43	0.05	Easy	I2_51	32	There are 6000 spoken languages in the World	0.0	Yes	RIGHT	224.72050000010316	RIGHT	350.2052999999705	LEFT	983.9571999998498	RIGHT	2025.1073000001725	17.199999999999996	0.2	Probable_Truth	LEFT	RIGHT	5	921.5200000001004	48	2020-03-03 14:48:14.050223
9	Self	S200303	0.5	2	1	1	2	0.1	1433.3333362	1283.3333359	2216.6666711000003	1783.3333369	Minor	Wrong_doings	40	You have thrown your trash into the bin	C1_51	0.0	Easy	I2_1	1	Beer is an alcoholic drink	1.0	Yes	RIGHT	785.1027000001523	LEFT	232.85210000017287	RIGHT	1185.953100000006	RIGHT	752.3882999998932	17.099999999999994	0.1	Probable_Lie	LEFT	RIGHT	3	1173.0296000000635	49	2020-03-03 14:48:37.465716
115	Computer	S200303	0.6666666666666666	1	2	1	2	0.7	1433.3333362	1066.6666688	1650.0000033	1783.3333369	Major	Wrong_doings	60	You have queued to enter the MRT train	C2_6	0.9	Hard	I2_58	40	It is night time now	0.944444444444444	No	LEFT	255.3987999999663	RIGHT	514.9371999998493	RIGHT	804.5893999999407	LEFT	784.706099999994	17.099999999999994	0.7	Probable_Truth	LEFT	LEFT	2	548.4738707352637	50	2020-03-03 14:48:58.874160
136	Computer	S200303	0.8333333333333334	2	1	1	2	0.6	1000.000002	1216.6666691	1650.0000033	2350.0000047	Minor	Wrong_doings	50	You have stopped using products tested on animals	C1_50	0.0	Hard	I2_49	22	Milwaukee Art Museum is located in California	0.888888888888889	No	LEFT	749.3795000000318	RIGHT	287.54719999983536	LEFT	1675.7488000000649	RIGHT	2014.418300000216	17.099999999999994	0.6	Probable_Truth	LEFT	LEFT	1	911.03679989682	51	2020-03-03 14:49:23.307925
0	Self	S200303	0.5	1	2	1	2	0.5	1216.6666691	1216.6666691	2350.0000047	2216.6666711000003	Major	Wrong_doings	34	You have volunteered every week for many years	C1_34	1.0	Easy	I1_6	46	Singapore ranked 8th in World's smallest countries	0.0	No	RIGHT	273.2316000001447	LEFT	1073.710199999823	LEFT	2158.321200000046	RIGHT	2055.8760999999777	16.599999999999994	0.5	Probable_Lie	RIGHT	RIGHT	2	919.3185999999968	52	2020-03-03 14:49:49.362545
83	Self	S200303	0.8333333333333334	1	2	1	2	0.2	1283.3333359	1433.3333362	2350.0000047	1650.0000033	Major	Wrong_doings	10	You have helped a friend in need	C2_38	0.95	Hard	I2_6	8	Pyramid of Giza is 468 feet tall	0.0	No	RIGHT	280.65590000005614	RIGHT	859.406300000046	RIGHT	758.5372000000916	RIGHT	1142.994900000076	16.799999999999994	0.2	Probable_Truth	RIGHT	RIGHT	4	901.7847000000074	53	2020-03-03 14:50:12.594196
125	Computer	S200303	0.6666666666666666	2	1	2	1	0.2	1000.000002	1433.3333362	1500.000003	1500.000003	Minor	Good_deeds	47	You have watched an M18 movie when you were underage	C2_50	0.0	Easy	I1_46	46	The sun rises at night	0.722222222222222	Yes	LEFT	602.0562999999584	LEFT	208.9917999999216	RIGHT	1887.4329000000216	LEFT	1606.9738999999572	16.799999999999994	0.2	Probable_Lie	RIGHT	RIGHT	2	987.4588083703323	54	2020-03-03 14:50:35.881676
