"Participant"	"Task"	"Stimulus_Side"	"Response"	"RT"	"ITI"	"Previous_Response"	"Previous_RT"	"Stop_Signal"	"Stop_Signal_RT"	"Conflict"	"Cue_Response"	"Cue_Response_RT"	"Trial_Onset"	"Trial_End"	"Trial_Order"	"Duration"
"S200303"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	530.053400000043	850.0000017	n/a	n/a	n/a	n/a	"False"	n/a	n/a	"2020-03-03 14:00:17.436003"	"2020-03-03 14:00:18.174473"	1	6.45157828333333
"S200303"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	388.506200000052	650.0000013	n/a	n/a	n/a	n/a	"False"	n/a	n/a	"2020-03-03 14:00:18.841906"	"2020-03-03 14:00:19.438637"	2	6.45157828333333
"S200303"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	864.432399999941	733.3333348	n/a	n/a	n/a	n/a	"True"	n/a	n/a	"2020-03-03 14:00:20.189845"	"2020-03-03 14:00:21.262545"	3	6.45157828333333
"S200303"	"Conflict_Resolution"	"LEFT"	"LEFT"	465.296800000033	866.6666684	n/a	n/a	n/a	n/a	"False"	n/a	n/a	"2020-03-03 14:00:22.149130"	"2020-03-03 14:00:22.822618"	4	6.45157828333333
"S200303"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	441.166400000043	1083.3333355	n/a	n/a	n/a	n/a	"False"	n/a	n/a	"2020-03-03 14:00:23.924711"	"2020-03-03 14:00:24.573426"	5	6.45157828333333
"S200303"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	650.399900000025	683.3333347	n/a	n/a	n/a	n/a	"True"	n/a	n/a	"2020-03-03 14:00:25.275422"	"2020-03-03 14:00:26.133211"	6	6.45157828333333
"S200303"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	445.940700000051	1416.6666695	n/a	n/a	n/a	n/a	"False"	n/a	n/a	"2020-03-03 14:00:27.568172"	"2020-03-03 14:00:28.221478"	7	6.45157828333333
"S200303"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	373.840299999983	600.0000012	n/a	n/a	n/a	n/a	"False"	n/a	n/a	"2020-03-03 14:00:28.840448"	"2020-03-03 14:00:29.422758"	8	6.45157828333333
"S200303"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	352.794500000073	1100.0000022	n/a	n/a	n/a	n/a	"False"	n/a	n/a	"2020-03-03 14:00:30.541215"	"2020-03-03 14:00:31.102944"	9	6.45157828333333
"S200303"	"Conflict_Resolution"	"LEFT"	"LEFT"	402.805700000044	633.3333346	n/a	n/a	n/a	n/a	"False"	n/a	n/a	"2020-03-03 14:00:31.755051"	"2020-03-03 14:00:32.365407"	10	6.45157828333333
"S200303"	"Conflict_Resolution"	"LEFT"	"LEFT"	415.48059999991	950.0000019	n/a	n/a	n/a	n/a	"False"	n/a	n/a	"2020-03-03 14:00:33.334444"	"2020-03-03 14:00:33.957062"	11	6.45157828333333
"S200303"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	570.036500000015	1333.333336	n/a	n/a	n/a	n/a	"True"	n/a	n/a	"2020-03-03 14:00:35.307699"	"2020-03-03 14:00:36.086331"	12	6.45157828333333
"S200303"	"Conflict_Resolution"	"LEFT"	"LEFT"	399.754700000017	916.6666685	n/a	n/a	n/a	n/a	"False"	n/a	n/a	"2020-03-03 14:00:37.021882"	"2020-03-03 14:00:37.629202"	13	6.45157828333333
"S200303"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	407.81729999992	1150.0000023	n/a	n/a	n/a	n/a	"False"	n/a	n/a	"2020-03-03 14:00:38.797941"	"2020-03-03 14:00:39.413390"	14	6.45157828333333
"S200303"	"Conflict_Resolution"	"LEFT"	"LEFT"	452.181300000007	1400.0000028	n/a	n/a	n/a	n/a	"False"	n/a	n/a	"2020-03-03 14:00:40.833890"	"2020-03-03 14:00:41.494695"	15	6.45157828333333
"S200303"	"Conflict_Resolution"	"LEFT"	"LEFT"	428.756199999953	966.6666686	n/a	n/a	n/a	n/a	"False"	n/a	n/a	"2020-03-03 14:00:42.481546"	"2020-03-03 14:00:43.118748"	16	6.45157828333333
"S200303"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	507.715500000018	1000.000002	n/a	n/a	n/a	n/a	"True"	n/a	n/a	"2020-03-03 14:00:44.138781"	"2020-03-03 14:00:44.854553"	17	6.45157828333333
"S200303"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	402.430199999912	1050.0000021	n/a	n/a	n/a	n/a	"False"	n/a	n/a	"2020-03-03 14:00:45.923987"	"2020-03-03 14:00:46.533601"	18	6.45157828333333
"S200303"	"Conflict_Resolution"	"LEFT"	"LEFT"	609.652799999935	1300.0000026	n/a	n/a	n/a	n/a	"True"	n/a	n/a	"2020-03-03 14:00:47.852377"	"2020-03-03 14:00:48.670967"	19	6.45157828333333
"S200303"	"Conflict_Resolution"	"LEFT"	"LEFT"	379.391499999997	1416.6666695	n/a	n/a	n/a	n/a	"False"	n/a	n/a	"2020-03-03 14:00:50.107039"	"2020-03-03 14:00:50.693429"	20	6.45157828333333
"S200303"	"Conflict_Resolution"	"LEFT"	"LEFT"	512.179999999944	1316.6666693	n/a	n/a	n/a	n/a	"True"	n/a	n/a	"2020-03-03 14:00:52.029693"	"2020-03-03 14:00:52.749231"	21	6.45157828333333
"S200303"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	592.035999999894	550.0000011	n/a	n/a	n/a	n/a	"True"	n/a	n/a	"2020-03-03 14:00:53.318282"	"2020-03-03 14:00:54.118203"	22	6.45157828333333
"S200303"	"Conflict_Resolution"	"LEFT"	"LEFT"	794.491600000015	850.0000017	n/a	n/a	n/a	n/a	"True"	n/a	n/a	"2020-03-03 14:00:54.987533"	"2020-03-03 14:00:55.989442"	23	6.45157828333333
