Participant	Task	Stimulus_Side	Response	RT	ITI	Previous_Response	Previous_RT	Trial_Onset	Trial_End	Trial_Order	Duration	Conflict	Cue_Response	Cue_Response_RT	Stop_Signal	Stop_Signal_RT
S210120	Conflict_Resolution	RIGHT	RIGHT	1106.88579999999	633.3333346	n/a	n/a	2021-01-20 14:14:14.577198	2021-01-20 14:14:15.892693	1	6.77123323333333	False	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	RIGHT	RIGHT	661.460299999931	1383.3333361	n/a	n/a	2021-01-20 14:14:17.295014	2021-01-20 14:14:18.166704	2	6.77123323333333	False	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	RIGHT	RIGHT	809.446199999911	1050.0000021	n/a	n/a	2021-01-20 14:14:19.236634	2021-01-20 14:14:20.254311	3	6.77123323333333	False	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	LEFT	LEFT	798.646599999984	1500.000003	n/a	n/a	2021-01-20 14:14:21.773447	2021-01-20 14:14:22.780969	4	6.77123323333333	False	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	LEFT	LEFT	756.131900000014	966.6666686	n/a	n/a	2021-01-20 14:14:23.768628	2021-01-20 14:14:24.732141	5	6.77123323333333	False	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	LEFT	LEFT	1333.36970000005	583.3333345	n/a	n/a	2021-01-20 14:14:25.335727	2021-01-20 14:14:26.875804	6	6.77123323333333	True	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	LEFT	LEFT	843.591700000047	1450.0000029	n/a	n/a	2021-01-20 14:14:28.344512	2021-01-20 14:14:29.397042	7	6.77123323333333	True	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	RIGHT	RIGHT	481.669900000043	1483.3333363	n/a	n/a	2021-01-20 14:14:30.898737	2021-01-20 14:14:31.588171	8	6.77123323333333	False	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	LEFT	LEFT	975.747800000022	916.6666685	n/a	n/a	2021-01-20 14:14:32.524995	2021-01-20 14:14:33.708234	9	6.77123323333333	True	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	LEFT	LEFT	560.409100000015	1500.000003	n/a	n/a	2021-01-20 14:14:35.227444	2021-01-20 14:14:35.997398	10	6.77123323333333	True	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	RIGHT	RIGHT	618.337300000007	1416.6666695	n/a	n/a	2021-01-20 14:14:37.433822	2021-01-20 14:14:38.260294	11	6.77123323333333	False	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	LEFT	LEFT	825.70469999996	1016.6666687	n/a	n/a	2021-01-20 14:14:39.298645	2021-01-20 14:14:40.331873	12	6.77123323333333	False	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	LEFT	LEFT	1318.65419999997	1366.6666694	n/a	n/a	2021-01-20 14:14:41.718267	2021-01-20 14:14:43.244810	13	6.77123323333333	True	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	RIGHT	RIGHT	1172.07709999991	783.3333349	n/a	n/a	2021-01-20 14:14:44.048749	2021-01-20 14:14:45.427901	14	6.77123323333333	True	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	RIGHT	RIGHT	736.248299999943	500.000001	n/a	n/a	2021-01-20 14:14:45.948510	2021-01-20 14:14:46.892901	15	6.77123323333333	False	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	LEFT	LEFT	658.709799999997	1016.6666687	n/a	n/a	2021-01-20 14:14:47.930150	2021-01-20 14:14:48.797709	16	6.77123323333333	True	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	RIGHT	RIGHT	677.358499999968	1150.0000023	n/a	n/a	2021-01-20 14:14:49.966875	2021-01-20 14:14:50.853494	17	6.77123323333333	True	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	LEFT	LEFT	791.497100000015	716.6666681	n/a	n/a	2021-01-20 14:14:51.588545	2021-01-20 14:14:52.588008	18	6.77123323333333	True	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	RIGHT	RIGHT	431.188899999938	900.0000018	n/a	n/a	2021-01-20 14:14:53.508924	2021-01-20 14:14:54.148599	19	6.77123323333333	False	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	RIGHT	RIGHT	615.045899999927	1133.3333356	n/a	n/a	2021-01-20 14:14:55.301093	2021-01-20 14:14:56.123898	20	6.77123323333333	False	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	RIGHT	RIGHT	1127.04740000004	733.3333348	n/a	n/a	2021-01-20 14:14:56.877917	2021-01-20 14:14:58.212851	21	6.77123323333333	True	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	LEFT	LEFT	594.694300000015	1216.6666691	n/a	n/a	2021-01-20 14:14:59.449881	2021-01-20 14:15:00.252308	22	6.77123323333333	False	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	LEFT	LEFT	1446.32109999998	1166.666669	n/a	n/a	2021-01-20 14:15:01.438471	2021-01-20 14:15:03.093656	23	6.77123323333333	True	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	LEFT	LEFT	590.533200000095	916.6666685	n/a	n/a	2021-01-20 14:15:04.029747	2021-01-20 14:15:04.827780	24	6.77123323333333	False	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	RIGHT	RIGHT	759.5867	550.0000011	n/a	n/a	2021-01-20 14:15:05.396225	2021-01-20 14:15:06.364544	25	6.77123323333333	True	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	LEFT	LEFT	653.561999999965	950.0000019	n/a	n/a	2021-01-20 14:15:07.334520	2021-01-20 14:15:08.195911	26	6.77123323333333	True	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	LEFT	LEFT	585.195799999951	1300.0000026	n/a	n/a	2021-01-20 14:15:09.515317	2021-01-20 14:15:10.307883	27	6.77123323333333	False	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	RIGHT	RIGHT	448.944500000039	1100.0000022	n/a	n/a	2021-01-20 14:15:11.427875	2021-01-20 14:15:12.084171	28	6.77123323333333	False	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	LEFT	LEFT	433.292200000096	1050.0000021	n/a	n/a	2021-01-20 14:15:13.155339	2021-01-20 14:15:13.796973	29	6.77123323333333	False	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	RIGHT	RIGHT	664.947299999994	1483.3333363	n/a	n/a	2021-01-20 14:15:15.299360	2021-01-20 14:15:16.172586	30	6.77123323333333	True	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	LEFT	LEFT	533.889799999997	966.6666686	n/a	n/a	2021-01-20 14:15:17.158177	2021-01-20 14:15:17.899853	31	6.77123323333333	True	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	LEFT	LEFT	715.634300000033	1216.6666691	n/a	n/a	2021-01-20 14:15:19.137138	2021-01-20 14:15:20.061256	32	6.77123323333333	True	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	RIGHT	RIGHT	491.193899999985	1433.3333362	n/a	n/a	2021-01-20 14:15:21.513220	2021-01-20 14:15:22.213487	33	6.77123323333333	False	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	RIGHT	RIGHT	681.020500000045	1233.3333358	n/a	n/a	2021-01-20 14:15:23.468007	2021-01-20 14:15:24.357739	34	6.77123323333333	True	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	LEFT	LEFT	429.214800000068	1316.6666693	n/a	n/a	2021-01-20 14:15:25.695241	2021-01-20 14:15:26.333241	35	6.77123323333333	False	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	LEFT	LEFT	588.333999999918	783.3333349	n/a	n/a	2021-01-20 14:15:27.136430	2021-01-20 14:15:27.932977	36	6.77123323333333	False	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	RIGHT	RIGHT	585.027400000058	1466.6666696	n/a	n/a	2021-01-20 14:15:29.419181	2021-01-20 14:15:30.214740	37	6.77123323333333	True	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	RIGHT	RIGHT	725.335400000063	1333.333336	n/a	n/a	2021-01-20 14:15:31.566631	2021-01-20 14:15:32.500031	38	6.77123323333333	True	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	LEFT	LEFT	360.44830000003	1350.0000027	n/a	n/a	2021-01-20 14:15:33.867437	2021-01-20 14:15:34.436545	39	6.77123323333333	False	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	LEFT	LEFT	860.68309999996	1000.000002	n/a	n/a	2021-01-20 14:15:35.456124	2021-01-20 14:15:36.525397	40	6.77123323333333	True	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	LEFT	LEFT	747.930200000042	583.3333345	n/a	n/a	2021-01-20 14:15:37.128421	2021-01-20 14:15:38.085372	41	6.77123323333333	False	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	LEFT	LEFT	836.8506999999	516.6666677	n/a	n/a	2021-01-20 14:15:38.623887	2021-01-20 14:15:39.669018	42	6.77123323333333	True	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	RIGHT	RIGHT	497.300199999927	1266.6666692	n/a	n/a	2021-01-20 14:15:40.954977	2021-01-20 14:15:41.659956	43	6.77123323333333	False	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	RIGHT	RIGHT	1214.81960000006	950.0000019	n/a	n/a	2021-01-20 14:15:42.629132	2021-01-20 14:15:44.052509	44	6.77123323333333	True	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	LEFT	LEFT	626.064300000053	1466.6666696	n/a	n/a	2021-01-20 14:15:45.538284	2021-01-20 14:15:46.371856	45	6.77123323333333	True	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	RIGHT	RIGHT	647.806100000025	900.0000018	n/a	n/a	2021-01-20 14:15:47.292454	2021-01-20 14:15:48.149398	46	6.77123323333333	True	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	LEFT	LEFT	532.741699999974	950.0000019	n/a	n/a	2021-01-20 14:15:49.119310	2021-01-20 14:15:49.860277	47	6.77123323333333	False	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	RIGHT	RIGHT	622.933900000021	733.3333348	n/a	n/a	2021-01-20 14:15:50.613730	2021-01-20 14:15:51.444104	48	6.77123323333333	False	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	RIGHT	RIGHT	632.757599999991	650.0000013	n/a	n/a	2021-01-20 14:15:52.115310	2021-01-20 14:15:52.956241	49	6.77123323333333	False	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	RIGHT	RIGHT	590.531000000055	1316.6666693	n/a	n/a	2021-01-20 14:15:54.293829	2021-01-20 14:15:55.092263	50	6.77123323333333	True	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	RIGHT	RIGHT	579.7642	1416.6666695	n/a	n/a	2021-01-20 14:15:56.528914	2021-01-20 14:15:57.315810	51	6.77123323333333	True	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	RIGHT	RIGHT	550.781200000074	1366.6666694	n/a	n/a	2021-01-20 14:15:58.701673	2021-01-20 14:15:59.460462	52	6.77123323333333	True	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	RIGHT	RIGHT	516.345500000057	1216.6666691	n/a	n/a	2021-01-20 14:16:00.695555	2021-01-20 14:16:01.421342	53	6.77123323333333	True	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	LEFT	LEFT	858.169900000007	633.3333346	n/a	n/a	2021-01-20 14:16:02.074434	2021-01-20 14:16:03.141301	54	6.77123323333333	True	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	LEFT	LEFT	853.991599999972	1150.0000023	n/a	n/a	2021-01-20 14:16:04.310057	2021-01-20 14:16:05.371893	55	6.77123323333333	True	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	RIGHT	RIGHT	559.784499999978	933.3333352	n/a	n/a	2021-01-20 14:16:06.324359	2021-01-20 14:16:07.092216	56	6.77123323333333	False	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	RIGHT	RIGHT	766.480699999988	950.0000019	n/a	n/a	2021-01-20 14:16:08.061614	2021-01-20 14:16:09.036494	57	6.77123323333333	False	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	RIGHT	RIGHT	617.31450000002	883.3333351	n/a	n/a	2021-01-20 14:16:09.939241	2021-01-20 14:16:10.764306	58	6.77123323333333	False	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	RIGHT	RIGHT	602.28230000007	1283.3333359	n/a	n/a	2021-01-20 14:16:12.066256	2021-01-20 14:16:12.876830	59	6.77123323333333	True	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	RIGHT	RIGHT	831.328600000006	700.0000014	n/a	n/a	2021-01-20 14:16:13.596957	2021-01-20 14:16:14.635952	60	6.77123323333333	True	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	RIGHT	RIGHT	573.878100000002	1383.3333361	n/a	n/a	2021-01-20 14:16:16.038187	2021-01-20 14:16:16.820131	61	6.77123323333333	True	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	RIGHT	RIGHT	674.640999999838	650.0000013	n/a	n/a	2021-01-20 14:16:17.490038	2021-01-20 14:16:18.372797	62	6.77123323333333	True	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	RIGHT	RIGHT	1040.82070000004	683.3333347	n/a	n/a	2021-01-20 14:16:19.076038	2021-01-20 14:16:20.325306	63	6.77123323333333	True	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	RIGHT	RIGHT	538.684999999987	633.3333346	n/a	n/a	2021-01-20 14:16:20.978174	2021-01-20 14:16:21.724329	64	6.77123323333333	True	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	RIGHT	RIGHT	579.135000000178	850.0000017	n/a	n/a	2021-01-20 14:16:22.592827	2021-01-20 14:16:23.379969	65	6.77123323333333	False	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	RIGHT	RIGHT	648.439700000154	883.3333351	n/a	n/a	2021-01-20 14:16:24.283610	2021-01-20 14:16:25.140551	66	6.77123323333333	True	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	RIGHT	RIGHT	823.686100000032	683.3333347	n/a	n/a	2021-01-20 14:16:25.844175	2021-01-20 14:16:26.875928	67	6.77123323333333	False	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	LEFT	LEFT	508.796800000027	1200.0000024	n/a	n/a	2021-01-20 14:16:28.095594	2021-01-20 14:16:28.813062	68	6.77123323333333	False	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	RIGHT	RIGHT	774.298899999849	583.3333345	n/a	n/a	2021-01-20 14:16:29.414426	2021-01-20 14:16:30.397287	69	6.77123323333333	True	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	RIGHT	RIGHT	544.730399999935	1083.3333355	n/a	n/a	2021-01-20 14:16:31.499973	2021-01-20 14:16:32.250862	70	6.77123323333333	True	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	RIGHT	RIGHT	749.531599999955	783.3333349	n/a	n/a	2021-01-20 14:16:33.054827	2021-01-20 14:16:34.013254	71	6.77123323333333	False	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	RIGHT	RIGHT	823.689399999921	500.000001	n/a	n/a	2021-01-20 14:16:34.532475	2021-01-20 14:16:35.564895	72	6.77123323333333	True	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	LEFT	LEFT	532.17410000002	1000.000002	n/a	n/a	2021-01-20 14:16:36.583819	2021-01-20 14:16:37.323778	73	6.77123323333333	False	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	RIGHT	RIGHT	640.369700000065	1133.3333356	n/a	n/a	2021-01-20 14:16:38.476250	2021-01-20 14:16:39.323853	74	6.77123323333333	True	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	RIGHT	RIGHT	469.927299999881	983.3333353	n/a	n/a	2021-01-20 14:16:40.326219	2021-01-20 14:16:41.004712	75	6.77123323333333	False	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	LEFT	LEFT	669.106199999987	566.6666678	n/a	n/a	2021-01-20 14:16:41.591110	2021-01-20 14:16:42.469196	76	6.77123323333333	False	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	LEFT	LEFT	535.875799999985	1100.0000022	n/a	n/a	2021-01-20 14:16:43.588518	2021-01-20 14:16:44.331179	77	6.77123323333333	False	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	LEFT	LEFT	436.571399999821	1400.0000028	n/a	n/a	2021-01-20 14:16:45.753281	2021-01-20 14:16:46.397601	78	6.77123323333333	False	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	LEFT	LEFT	838.241200000084	533.3333344	n/a	n/a	2021-01-20 14:16:46.950089	2021-01-20 14:16:47.996459	79	6.77123323333333	True	n/a	n/a	n/a	n/a
S210120	Conflict_Resolution	RIGHT	RIGHT	596.272599999793	600.0000012	n/a	n/a	2021-01-20 14:16:48.616319	2021-01-20 14:16:49.420396	80	6.77123323333333	False	n/a	n/a	n/a	n/a
