index	Trial_Type	Participant_ID	Trial_Probability	Question_Position_Prediction_Correct	Question_Position_Prediction_Agent	Question_Position_Comparison_Self	Question_Position_Comparison_Irrelevant	Trial_Stake	Trial_Stake_Jitter	Trial_Type_Jitter	Trial_Result_Jitter	Balance_Update_Jitter	Question_Comparison_Condition	Question_Comparison_Type	Question_Comparison_Question	Question_Comparison_Label	Question_Comparison_Item	Question_Comparison_Proportion_Yes	Question_Factual_Condition	Question_Factual_Item	Question_Factual_Question	Question_Factual_Label	Question_Factual_Proportion_DontKnow	Question_Factual_Type	Answer_Prediction_Agent	Answer_Prediction_Agent_RT	Answer_Prediction_Correct	Answer_Prediction_Correct_RT	Answer_Self	Answer_Self_RT	Answer_Irrelevant	Answer_Irrelevant_RT	Trial_Balance	Trial_Balance_Effect	Trial_Condition	Trial_ProbableSide	Prediction_Choice	Prediction_Result	Prediction_RT	Trial_Order	Trial_Datetime
73	Self	S200311	0.6666666666666666	2	1	1	2	0.7	1433.3333362	1350.0000027	1933.3333372	1500.000003	Minor	Wrong_doings	24	You have been physically hurt to protect others	C2_37	1.0	Easy	I1_40	40	Pyramid of Giza is 468 feet tall	0.0	No	RIGHT	361.855300000002	RIGHT	224.0381999999954	LEFT	1117.901800000027	RIGHT	2086.996699999986	13.4	0.7	Probable_Truth	LEFT	LEFT	2	809.3792000000803	15	2020-03-11 13:39:49.311093
107	Computer	S200311	0.5	2	1	1	2	0.5	1000.000002	1066.6666688	1933.3333372	1650.0000033	Major	Good_deeds	24	You have kept your promises	C2_10	0.05	Easy	I2_11	5	It is night time now	0.944444444444444	Yes	LEFT	603.5289000000148	RIGHT	281.9991999999729	RIGHT	958.115399999997	LEFT	870.7229000000325	13.4	0.5	Probable_Truth	RIGHT	RIGHT	6	875.8357664784023	16	2020-03-11 13:40:11.110679
75	Self	S200311	0.6666666666666666	2	1	1	2	0.5	1216.6666691	1433.3333362	1783.3333369	2500.000005	Major	Good_deeds	34	You have used heroin	C2_17	0.45	Hard	I1_6	18	The Franco-Prussian War occurred in the 19th century	0.666666666666667	Yes	RIGHT	336.817300000007	RIGHT	215.36830000002283	LEFT	991.3850000000366	LEFT	2063.0894999999327	13.9	0.5	Probable_Truth	LEFT	LEFT	2	590.1707000000442	17	2020-03-11 13:40:34.814798
102	Computer	S200311	0.5	1	2	2	1	0.1	1066.6666688	1283.3333359	2066.6666708	2066.6666708	Minor	Wrong_doings	30	You have bribed someone to improve a grade	C1_59	0.5	Easy	I2_26	19	It is snowing outside now	0.611111111111111	Yes	LEFT	295.6669000000147	RIGHT	497.0717999999579	LEFT	880.4060999999592	LEFT	860.1887999999462	13.9	0.1	Probable_Truth	RIGHT	RIGHT	4	672.1610316010526	18	2020-03-11 13:40:57.070538
35	Self	S200311	0.8333333333333334	1	2	1	2	0.3	1000.000002	1150.0000023	2500.000005	2216.6666711000003	Minor	Wrong_doings	52	You have started an NGO using your savings	C2_11	0.65	Easy	I1_41	41	Singapore is a poor country	0.888888888888889	No	RIGHT	423.9210999999159	RIGHT	453.25080000009166	LEFT	2353.0060000000503	LEFT	1519.812800000068	14.2	0.3	Probable_Lie	LEFT	LEFT	2	794.8212000000012	19	2020-03-11 13:41:22.054762
84	Self	S200311	0.8333333333333334	1	2	2	1	0.3	1150.0000023	1500.000003	1500.000003	2216.6666711000003	Major	Wrong_doings	23	You have downloaded pirated movies	C2_54	0.0	Hard	I2_25	25	Acoustic Kitty refers to cat with implants	0.944444444444444	No	RIGHT	320.31319999998686	LEFT	1166.2966000000097	LEFT	1567.754100000002	LEFT	2192.9033999999774	13.9	0.3	Probable_Lie	RIGHT	RIGHT	1	884.620699999914	20	2020-03-11 13:41:47.127463
44	Self	S200311	0.8333333333333334	2	1	2	1	0.5	1066.6666688	1000.000002	1933.3333372	1933.3333372	Major	Wrong_doings	53	You have shown your appreciation to your teachers	C2_19	1.0	Hard	I1_58	28	North Korea is more developed than South Korea	0.0	Yes	RIGHT	1002.2589000000152	LEFT	311.6039000000228	RIGHT	959.4109999999318	LEFT	1437.2386000000006	13.4	0.5	Probable_Lie	LEFT	LEFT	6	682.8179000000318	21	2020-03-11 13:42:10.031749
43	Self	S200311	0.8333333333333334	2	1	1	2	0.7	1350.0000027	1216.6666691	2500.000005	1783.3333369	Minor	Good_deeds	40	You have deceived a loved one	C2_3	0.0	Hard	I1_25	25	It sometimes snows in Singapore	0.944444444444444	No	RIGHT	518.3103000000528	RIGHT	470.4494000000068	LEFT	1034.7127	LEFT	1071.3089000000764	14.099999999999998	0.7	Probable_Truth	LEFT	LEFT	1	737.0835000000397	22	2020-03-11 13:42:33.286208
121	Computer	S200311	0.6666666666666666	2	1	1	2	0.4	1500.000003	1433.3333362	1933.3333372	1650.0000033	Major	Wrong_doings	42	You have provided shelter for stray animals	C1_42	0.95	Hard	I1_11	53	Singapore is a country	0.764705882352941	No	LEFT	330.0441000000092	LEFT	255.35009999998687	RIGHT	1536.0734999999297	RIGHT	809.2306999999437	14.099999999999998	0.4	Probable_Lie	RIGHT	RIGHT	2	799.2226718816545	23	2020-03-11 13:42:56.103239
10	Self	S200311	0.5	2	1	1	2	0.2	1500.000003	1433.3333362	2350.0000047	1933.3333372	Minor	Good_deeds	5	You have bought cigarettes for a minor	C2_45	0.95	Hard	I2_5	2	Some owl species hunt fish	0.0	Yes	RIGHT	451.95369999999	LEFT	224.092799999994	LEFT	1363.5733999999502	LEFT	1784.248599999955	13.9	0.2	Probable_Lie	LEFT	LEFT	6	883.2292000000734	24	2020-03-11 13:43:20.597878
138	Computer	S200311	0.8333333333333334	2	1	1	2	0.4	1350.0000027	1066.6666688	2500.000005	2066.6666708	Major	Good_deeds	8	You have taken responsibility for your actions	C2_58	0.0	Easy	I2_51	54	Cleopatra was born in Greece	0.0555555555555556	No	LEFT	959.5484999999826	RIGHT	401.16329999989375	RIGHT	1004.328399999963	LEFT	1720.37499999999	13.9	0.4	Probable_Truth	LEFT	LEFT	1	811.0215273075728	25	2020-03-11 13:43:45.054989
108	Computer	S200311	0.5	2	1	2	1	0.1	1433.3333362	1150.0000023	1783.3333369	2066.6666708	Major	Wrong_doings	51	You have used a fake name online	C1_43	0.0	Hard	I1_60	34	Malay is one of the races in Singapore	0.0	No	LEFT	419.2477000000281	LEFT	199.92739999997863	LEFT	1103.5528999999542	RIGHT	1261.722299999974	13.9	0.1	Probable_Lie	RIGHT	RIGHT	1	888.120238494872	26	2020-03-11 13:44:07.926566
90	Self	S200311	0.8333333333333334	2	1	1	2	0.4	1066.6666688	1216.6666691	2216.6666711000003	2350.0000047	Minor	Wrong_doings	28	You have assisted in a crime	C2_28	0.0	Easy	I2_35	42	Fibers in oranges can be used to make fabric	0.944444444444444	No	RIGHT	725.6313000000318	LEFT	361.0289000000648	LEFT	996.664199999941	LEFT	1864.31830000015	13.499999999999998	0.4	Probable_Lie	RIGHT	RIGHT	1	779.6278000000711	27	2020-03-11 13:44:32.078087
39	Self	S200311	0.8333333333333334	1	2	2	1	0.5	1350.0000027	1066.6666688	1650.0000033	1783.3333369	Minor	Good_deeds	3	You have engaged in arson	C2_23	0.65	Hard	I2_41	17	Arabi is the oldest surviving breed of horse	0.0	Yes	RIGHT	264.5336999999017	RIGHT	334.4767999999476	LEFT	1350.6523000000925	LEFT	2155.805200000032	13.999999999999998	0.5	Probable_Truth	LEFT	LEFT	1	683.5839999998825	28	2020-03-11 13:44:55.287038
1	Self	S200311	0.5	1	2	1	2	0.4	1283.3333359	1150.0000023	2066.6666708	2500.000005	Major	Wrong_doings	42	You have taken part in violent demonstration	C1_15	0.55	Easy	I2_60	46	It takes 112 years to build the Pisa Tower	0.666666666666667	No	RIGHT	105.58070000001862	RIGHT	326.0364000000209	LEFT	1083.989800000154	RIGHT	1678.0891999999312	14.4	0.4	Probable_Truth	LEFT	RIGHT	6	1398.4442999999374	29	2020-03-11 13:45:19.453825
62	Self	S200311	0.5	2	1	2	1	0.2	1350.0000027	1150.0000023	2500.000005	1933.3333372	Minor	Wrong_doings	56	You have given directions to a lost tourist	C2_43	0.7	Easy	I2_42	27	There is typically 0.6 grams of mercury in glass thermometer	0.722222222222222	Yes	RIGHT	668.9679000000979	LEFT	455.7528000000275	RIGHT	1880.2911000000224	RIGHT	2557.825599999888	14.2	0.2	Probable_Lie	LEFT	RIGHT	3	1303.0707999998867	30	2020-03-11 13:45:45.821500
105	Computer	S200311	0.5	2	1	1	2	0.2	1500.000003	1433.3333362	2216.6666711000003	1500.000003	Minor	Wrong_doings	26	You have been sued	C2_46	0.0	Easy	I1_2	60	There are 6 million animal species on Earth	0.888888888888889	No	LEFT	600.5918999999267	RIGHT	320.7953000000998	LEFT	1070.8058000000165	RIGHT	1623.4180999999808	14.2	0.2	Probable_Truth	RIGHT	LEFT	2	502.2424123597301	31	2020-03-11 13:46:09.157922
124	Computer	S200311	0.6666666666666666	2	1	2	1	0.1	1350.0000027	1216.6666691	1783.3333369	2350.0000047	Minor	Wrong_doings	1	You have followed instructions	C2_38	0.05	Hard	I2_2	44	Beer is an alcoholic drink	0.0	Yes	LEFT	1177.689300000111	RIGHT	329.12270000019817	RIGHT	783.0596000001151	RIGHT	1155.6017000000338	14.2	0.1	Probable_Truth	LEFT	LEFT	2	774.372121447781	32	2020-03-11 13:46:32.637946
114	Computer	S200311	0.6666666666666666	1	2	1	2	0.4	1216.6666691	1066.6666688	1650.0000033	2500.000005	Minor	Good_deeds	60	You have sheltered others from disasters	C2_60	0.95	Hard	I1_12	57	February has 30 days	1.0	Yes	LEFT	215.7867000000806	LEFT	421.1797000000388	RIGHT	1450.4669000000376	LEFT	1054.5873999999458	14.2	0.4	Probable_Lie	RIGHT	LEFT	3	541.4120760155377	33	2020-03-11 13:46:55.318536
59	Self	S200311	0.5	2	1	1	2	0.7	1500.000003	1283.3333359	2066.6666708	2350.0000047	Major	Wrong_doings	31	You have donated a pay cheque to charity	C2_56	0.9	Easy	I1_37	33	Penguin can fly with their wings	0.0555555555555556	Yes	LEFT	830.5315999998584	LEFT	1542.8911999999857	RIGHT	1947.7129999997944	LEFT	1279.988000000003	14.2	0.7	Probable_Lie	RIGHT	LEFT	5	1319.8586999999409	34	2020-03-11 13:47:22.014844
118	Computer	S200311	0.6666666666666666	1	2	2	1	0.1	1500.000003	1216.6666691	2216.6666711000003	1933.3333372	Major	Good_deeds	11	You have sold illegal drugs	C1_11	0.15	Easy	I1_13	30	Vegetarians can eat vegetable products	0.0	No	LEFT	440.7810000000154	RIGHT	943.4759999999188	LEFT	856.5016000000014	RIGHT	2166.877999999997	14.2	0.1	Probable_Truth	LEFT	LEFT	2	852.6788538113027	35	2020-03-11 13:47:46.701845
15	Self	S200311	0.5	2	1	2	1	0.1	1433.3333362	1500.000003	1933.3333372	1650.0000033	Major	Good_deeds	10	You have rescued others from a catastrophe	C2_26	1.0	Hard	I2_52	52	The hyoid bone is the only jointless bone	0.111111111111111	No	RIGHT	2004.462900000135	LEFT	815.5358999999862	RIGHT	1376.4688999999637	LEFT	2158.748199999991	14.1	0.1	Probable_Lie	LEFT	RIGHT	2	1510.6233999999858	36	2020-03-11 13:48:13.654127
20	Self	S200311	0.6666666666666666	1	2	2	1	0.2	1500.000003	1433.3333362	1500.000003	2350.0000047	Minor	Good_deeds	14	You have engaged in money laundering	C2_36	0.9	Hard	I2_16	12	It is 20th Century now	0.0	Yes	RIGHT	455.261099999916	RIGHT	403.6939000000075	LEFT	1016.4895999998862	LEFT	1467.0416999999816	14.3	0.2	Probable_Truth	RIGHT	RIGHT	6	758.009599999923	37	2020-03-11 13:48:37.111259
131	Computer	S200311	0.8333333333333334	1	2	1	2	0.6	1066.6666688	1283.3333359	1783.3333369	2500.000005	Minor	Wrong_doings	52	You have started an NGO using your savings	C2_11	0.65	Easy	I1_41	41	Singapore is a poor country	0.888888888888889	No	LEFT	249.14880000005724	RIGHT	596.9380999999885	LEFT	1329.7671000000264	RIGHT	1047.7990000001682	14.3	0.6	Probable_Truth	LEFT	LEFT	1	885.0643343722662	38	2020-03-11 13:49:00.422363
92	Self	S200311	0.8333333333333334	2	1	2	1	0.8	1433.3333362	1283.3333359	1500.000003	1783.3333369	Major	Wrong_doings	14	You have held the elevator doors for others	C1_14	0.85	Easy	I1_42	15	Slavery was abolished in Cuba in 1886	0.0	No	RIGHT	420.8639999999377	RIGHT	304.3696000002001	RIGHT	1071.0484000001088	LEFT	2879.311899999948	15.1	0.8	Probable_Truth	RIGHT	RIGHT	3	621.8831999999566	39	2020-03-11 13:49:24.294595
120	Computer	S200311	0.6666666666666666	2	1	1	2	0.8	1000.000002	1283.3333359	2216.6666711000003	2066.6666708	Major	Good_deeds	47	You have made counterfeit money	C2_1	0.05	Hard	I2_44	13	There are 6000 spoken languages in the World	0.888888888888889	Yes	LEFT	622.6317000000563	LEFT	391.1496999999145	LEFT	1431.7645000000994	RIGHT	1326.892399999906	15.1	0.8	Probable_Lie	RIGHT	LEFT	4	501.941488993661	40	2020-03-11 13:49:47.703444
86	Self	S200311	0.8333333333333334	1	2	2	1	0.2	1283.3333359	1283.3333359	1650.0000033	1783.3333369	Major	Wrong_doings	18	You have engaged in drink-driving	C1_4	0.8	Easy	I2_40	14	There are 7 days in a week	0.666666666666667	Yes	RIGHT	240.1915000000372	RIGHT	391.3611000000401	LEFT	1279.8004999999648	RIGHT	1026.6267999998036	15.3	0.2	Probable_Truth	LEFT	LEFT	1	871.737899999971	41	2020-03-11 13:50:10.086044
12	Self	S200311	0.5	2	1	2	1	0.5	1350.0000027	1150.0000023	1650.0000033	2350.0000047	Major	Wrong_doings	51	You have used a fake name online	C1_43	0.0	Hard	I1_60	34	Malay is one of the races in Singapore	0.0	No	RIGHT	975.7048999999824	LEFT	687.2983000000659	LEFT	872.7406999998948	RIGHT	915.8606999999392	14.8	0.5	Probable_Lie	LEFT	LEFT	5	1589.3051000000469	42	2020-03-11 13:50:34.198842
117	Computer	S200311	0.6666666666666666	1	2	2	1	0.7	1150.0000023	1350.0000027	2500.000005	2216.6666711000003	Major	Wrong_doings	6	You have faked an illness	C1_38	1.0	Hard	I2_55	16	Cernan was the second last man to walk on the Moon	0.888888888888889	Yes	LEFT	415.06329999992886	LEFT	803.336599999966	LEFT	1168.6878000000434	LEFT	3151.169899999786	14.8	0.7	Probable_Lie	LEFT	RIGHT	2	826.4374544238394	43	2020-03-11 13:51:00.358628
127	Computer	S200311	0.6666666666666666	2	1	2	1	0.2	1283.3333359	1500.000003	1650.0000033	2500.000005	Major	Good_deeds	58	You have extorted money from anyone	C2_7	0.95	Hard	I1_35	2	French is Singapore's official language	0.0	No	RIGHT	539.3719000001056	RIGHT	753.0126999999993	LEFT	783.1729000001815	LEFT	1229.5051000000967	14.999999999999998	0.2	Probable_Truth	LEFT	RIGHT	6	574.8124258618266	44	2020-03-11 13:51:23.733506
142	Computer	S200311	0.8333333333333334	2	1	2	1	0.3	1283.3333359	1283.3333359	1783.3333369	1500.000003	Major	Wrong_doings	19	You have adopted a zero-waste lifestyle	C1_53	0.05	Easy	I1_28	54	The first Grammy awards was held in 1959	0.0555555555555556	Yes	LEFT	491.1630000001424	LEFT	241.0952999998699	RIGHT	1319.5478000000094	LEFT	3334.365800000114	14.999999999999998	0.3	Probable_Lie	RIGHT	LEFT	3	967.636813987456	45	2020-03-11 13:51:48.502258
106	Computer	S200311	0.5	2	1	1	2	0.3	1216.6666691	1500.000003	2066.6666708	2216.6666711000003	Minor	Good_deeds	5	You have bought cigarettes for a minor	C2_45	0.95	Hard	I2_5	2	Some owl species hunt fish	0.0	Yes	LEFT	268.1442000000516	LEFT	304.6372000001156	LEFT	952.6017000000592	LEFT	1047.900600000048	14.999999999999998	0.3	Probable_Lie	LEFT	LEFT	4	601.9008447123447	46	2020-03-11 13:52:11.245783
141	Computer	S200311	0.8333333333333334	2	1	2	1	0.8	1066.6666688	1216.6666691	1650.0000033	2350.0000047	Major	Good_deeds	3	You have bought cocaine	C1_40	0.95	Easy	I2_33	58	Statute of Liberty is in New York	0.777777777777778	Yes	LEFT	737.6530000001367	RIGHT	287.7599000000828	LEFT	838.4868000000552	RIGHT	1268.0993000001308	14.999999999999998	0.8	Probable_Truth	LEFT	LEFT	1	530.9398799382121	47	2020-03-11 13:52:33.767720
23	Self	S200311	0.6666666666666666	1	2	2	1	0.7	1350.0000027	1066.6666688	2350.0000047	1933.3333372	Minor	Wrong_doings	16	You have started a movement to support a cause	C2_6	0.0	Easy	I1_45	55	The first Olympic Games was held in the 5th century B.C	0.0	No	RIGHT	400.1647000000048	RIGHT	483.5147000001143	RIGHT	1479.4514000000163	LEFT	2811.61330000009	15.699999999999998	0.7	Probable_Truth	LEFT	LEFT	2	838.7092999998913	48	2020-03-11 13:54:08.598607
112	Computer	S200311	0.6666666666666666	1	2	1	2	0.8	1433.3333362	1150.0000023	2350.0000047	2066.6666708	Major	Wrong_doings	38	You have given up your seat in the MRT	C1_16	0.0	Easy	I2_53	53	Airbags in cars are filled with sodium azide	0.0555555555555556	No	LEFT	327.84429999992426	LEFT	856.091699999979	RIGHT	1175.233599999956	LEFT	1896.551099999897	15.699999999999998	0.8	Probable_Lie	LEFT	RIGHT	1	880.3456006090671	49	2020-03-11 13:54:33.310421
137	Computer	S200311	0.8333333333333334	2	1	1	2	0.1	1500.000003	1433.3333362	1933.3333372	1933.3333372	Minor	Good_deeds	39	You have taken part in burglary	C1_8	0.0	Easy	I2_58	58	The Earth turns the closest to the sun in May	0.722222222222222	Yes	LEFT	1042.3015999999734	RIGHT	688.23650000013	LEFT	997.443000000203	RIGHT	1382.3672000000895	15.699999999999998	0.1	Probable_Truth	RIGHT	LEFT	1	850.1658146218473	50	2020-03-11 13:54:57.638189
63	Self	S200311	0.5	2	1	2	1	0.6	1283.3333359	1350.0000027	1500.000003	2216.6666711000003	Minor	Wrong_doings	16	You have illegally stayed in a country	C1_34	0.0	Easy	I2_43	43	Fishes can swim in water	0.0	No	RIGHT	1094.003599999951	LEFT	799.857700000075	LEFT	1248.2794000000013	RIGHT	1257.347700000082	15.099999999999998	0.6	Probable_Lie	RIGHT	RIGHT	2	1318.497200000138	51	2020-03-11 13:55:22.277885
122	Computer	S200311	0.6666666666666666	2	1	1	2	0.5	1433.3333362	1066.6666688	2350.0000047	1783.3333369	Minor	Wrong_doings	7	You have complimented others for good work	C1_58	1.0	Easy	I2_4	10	Polish is 20th most spoken language in the World	1.0	No	LEFT	473.961700000018	LEFT	271.2855000002037	RIGHT	1140.1952999999594	RIGHT	1591.8768999999884	15.099999999999998	0.5	Probable_Lie	RIGHT	LEFT	4	809.0416406452753	52	2020-03-11 13:55:45.773847
0	Self	S200311	0.5	1	2	1	2	0.7	1216.6666691	1500.000003	1783.3333369	2066.6666708	Minor	Good_deeds	47	You have offered a listening ear to a friend	C2_2	0.2	Hard	I2_23	23	The Moon orbits around the Earth	0.0555555555555556	No	RIGHT	79.78819999993902	RIGHT	362.4429000001328	RIGHT	1260.844299999917	RIGHT	1480.2168999999594	15.799999999999995	0.7	Probable_Truth	RIGHT	LEFT	1	1613.570799999934	53	2020-03-11 13:56:09.710770
61	Self	S200311	0.5	2	1	2	1	0.1	1000.000002	1000.000002	1650.0000033	2066.6666708	Major	Good_deeds	20	You have watched a pirated movie	C2_8	0.1	Hard	I1_4	42	A caterpillar has more muscle than a human	1.0	No	RIGHT	791.1173999998482	LEFT	216.79599999993115	LEFT	1166.7371999999432	LEFT	2966.1122999998497	15.699999999999998	0.1	Probable_Lie	RIGHT	RIGHT	3	1092.828999999938	54	2020-03-11 13:56:34.237801
