index	Trial_Type	Participant_ID	Trial_Probability	Question_Position_Prediction_Correct	Question_Position_Prediction_Agent	Question_Position_Comparison_Self	Question_Position_Comparison_Irrelevant	Trial_Stake	Trial_Stake_Jitter	Trial_Type_Jitter	Trial_Result_Jitter	Balance_Update_Jitter	Question_Comparison_Condition	Question_Comparison_Type	Question_Comparison_Question	Question_Comparison_Label	Question_Comparison_Item	Question_Comparison_Proportion_Yes	Question_Factual_Condition	Question_Factual_Item	Question_Factual_Question	Question_Factual_Label	Question_Factual_Proportion_DontKnow	Question_Factual_Type	Answer_Prediction_Correct	Answer_Prediction_Correct_RT	Answer_Prediction_Agent	Answer_Prediction_Agent_RT	Answer_Irrelevant	Answer_Irrelevant_RT	Answer_Self	Answer_Self_RT	Trial_Balance	Trial_Balance_Effect	Trial_Condition	Trial_ProbableSide	Prediction_Choice	Prediction_Result	Prediction_RT	Trial_Order	Trial_Datetime
46	Self	S200228	0.8333333333333334	2	1	2	1	0.3	1500.000003	1350.0000027	1500.000003	2066.6666708	Major	Wrong_doings	38	You have participated in a scamming business	C2_59	0.0	Hard	I1_54	25	Mozambique is the world's poorest country	1.0	No	RIGHT	393.583700000022	RIGHT	709.6447999999782	LEFT	3231.8780999999035	LEFT	975.5095000000438	9.999999999999998	0.3	Probable_Truth	RIGHT	RIGHT	5	1816.0983999999871	10	2020-02-28 13:56:43.916501
18	Self	S200228	0.6666666666666666	1	2	1	2	0.1	1283.3333359	1283.3333359	2350.0000047	2500.000005	Minor	Wrong_doings	48	You have made someone cry	C2_17	0.55	Easy	I2_54	39	It is night time now	0.0	No	LEFT	723.8038000000415	RIGHT	440.4399000000012	LEFT	1320.3919999999698	LEFT	2264.512400000058	9.9	0.1	Probable_Lie	RIGHT	RIGHT	1	1134.321899999918	11	2020-02-28 13:57:09.781396
90	Self	S200228	0.8333333333333334	2	1	1	2	0.5	1433.3333362	1150.0000023	1933.3333372	2066.6666708	Major	Good_deeds	9	You have said thank you when you have received help	C1_44	0.1	Easy	I2_49	18	It is 20th Century now	0.888888888888889	Yes	RIGHT	336.17500000002565	RIGHT	780.3703999999243	RIGHT	1616.138599999999	RIGHT	1111.1253999999915	10.4	0.5	Probable_Truth	RIGHT	RIGHT	3	1760.596200000009	12	2020-02-28 13:57:34.541234
84	Self	S200228	0.8333333333333334	1	2	2	1	0.5	1000.000002	1500.000003	2350.0000047	1650.0000033	Minor	Wrong_doings	23	You have offered a listening ear to a friend	C1_1	0.65	Easy	I1_41	38	Slavery was abolished in Cuba in 1886	0.0555555555555556	Yes	LEFT	794.2294000000629	RIGHT	424.1818999998941	RIGHT	1679.5226000000412	RIGHT	1271.6248000000403	9.9	0.5	Probable_Truth	LEFT	RIGHT	3	2900.1063000000613	13	2020-02-28 13:58:00.685353
91	Self	S200228	0.8333333333333334	2	1	1	2	0.2	1500.000003	1283.3333359	2350.0000047	1650.0000033	Major	Good_deeds	44	You have engaged in arson	C2_33	0.9	Hard	I1_12	5	Vegetarians can eat vegetable products	0.0555555555555556	No	RIGHT	368.3236000000534	RIGHT	859.144399999991	RIGHT	1864.5510000000056	LEFT	1273.5296999999264	10.099999999999998	0.2	Probable_Truth	RIGHT	RIGHT	3	1372.240799999986	14	2020-02-28 13:58:25.773307
99	Computer	S200228	0.5	1	2	1	2	0.8	1433.3333362	1500.000003	1783.3333369	2216.6666711000003	Minor	Wrong_doings	20	You have coveted things that belong to others	C2_20	0.85	Hard	I2_23	10	Some owl species hunt fish	1.0	No	LEFT	841.0585999999967	LEFT	623.7890999999536	RIGHT	1031.22929999995	LEFT	1435.5276000000003	10.099999999999998	0.8	Probable_Lie	RIGHT	RIGHT	3	627.5737071960576	15	2020-02-28 13:58:49.844262
129	Computer	S200228	0.8333333333333334	1	2	1	2	0.5	1350.0000027	1150.0000023	2500.000005	2350.0000047	Minor	Good_deeds	31	You have borrowed things and never returned	C1_28	0.1	Hard	I1_19	13	Statute of Liberty is in New York	0.111111111111111	No	LEFT	729.5651000000589	LEFT	279.86650000002555	RIGHT	1169.2834000000405	LEFT	2274.5652000000973	10.099999999999998	0.5	Probable_Lie	RIGHT	LEFT	2	973.7988459822254	16	2020-02-28 13:59:15.181068
72	Self	S200228	0.6666666666666666	2	1	1	2	0.3	1216.6666691	1350.0000027	2500.000005	1933.3333372	Major	Wrong_doings	14	You have assisted in a crime	C2_16	0.0	Easy	I2_4	4	Today is a weekday	0.0	No	RIGHT	280.6269999999813	RIGHT	763.9133999999785	RIGHT	1800.1021999999691	LEFT	869.6599999999535	10.4	0.3	Probable_Truth	RIGHT	RIGHT	3	898.9092000000483	17	2020-02-28 13:59:39.365212
1	Self	S200228	0.5	1	2	1	2	0.7	1066.6666688	1433.3333362	1933.3333372	1783.3333369	Minor	Good_deeds	42	You have sorted your trash into recycling bin	C2_42	0.0	Easy	I2_25	21	French is Singapore's official language	0.666666666666667	Yes	LEFT	844.0956000000597	RIGHT	370.0913999999784	LEFT	1376.0487000000694	RIGHT	1128.702800000042	9.7	0.7	Probable_Lie	LEFT	RIGHT	3	2150.0985999999784	18	2020-02-28 14:00:04.021381
87	Self	S200228	0.8333333333333334	1	2	2	1	0.1	1350.0000027	1350.0000027	2500.000005	2500.000005	Minor	Wrong_doings	26	You have stolen something	C2_26	0.7	Easy	I2_46	24	There are 10 continents in the World	0.833333333333333	Yes	RIGHT	556.5126999999848	RIGHT	320.0360000000728	LEFT	1870.854700000109	LEFT	952.4244000001544	9.8	0.1	Probable_Truth	LEFT	LEFT	1	1269.3638000000649	19	2020-02-28 14:00:29.261217
80	Self	S200228	0.8333333333333334	1	2	1	2	0.8	1500.000003	1433.3333362	1500.000003	2350.0000047	Major	Good_deeds	36	You have rescued others from a catastrophe	C2_7	0.2	Hard	I1_24	45	Penguin can fly with their wings	0.722222222222222	Yes	LEFT	812.6721000000998	RIGHT	360.2974000000359	LEFT	1559.0660000000298	RIGHT	1881.863600000088	8.999999999999998	0.8	Probable_Lie	LEFT	LEFT	6	1789.4735999998377	20	2020-02-28 14:00:55.020151
24	Self	S200228	0.6666666666666666	2	1	1	2	0.8	1350.0000027	1283.3333359	1650.0000033	1650.0000033	Major	Wrong_doings	59	You have attended all lectures as a student	C2_45	1.0	Hard	I2_17	50	Astatine is the rarest element in the Earth's crust	0.888888888888889	No	RIGHT	295.3276999999161	RIGHT	543.7240999999631	RIGHT	1751.0677000000214	LEFT	2816.4201999998118	9.8	0.8	Probable_Truth	LEFT	RIGHT	5	3234.244799999942	21	2020-02-28 14:01:22.165256
126	Computer	S200228	0.6666666666666666	2	1	2	1	0.7	1433.3333362	1433.3333362	1933.3333372	1933.3333372	Minor	Good_deeds	11	You have confessed to your mistake	C1_4	1.0	Easy	I1_50	29	Nomophobia is the fear of being without a phone or computer	0.944444444444444	No	LEFT	640.2284000000691	LEFT	519.3538000000899	RIGHT	2022.3934000000556	RIGHT	1023.4217999998236	9.8	0.7	Probable_Lie	RIGHT	LEFT	6	925.6525489360172	22	2020-02-28 14:01:46.589532
112	Computer	S200228	0.6666666666666666	1	2	1	2	0.6	1500.000003	1150.0000023	1650.0000033	1933.3333372	Major	Wrong_doings	58	You have volunteered every week for many years	C1_39	0.95	Hard	I2_16	30	Most plants emit oxygen in the day	0.833333333333333	No	RIGHT	682.8247000000829	LEFT	529.1520999999193	RIGHT	3198.9345000001776	RIGHT	1332.7229999999872	9.8	0.6	Probable_Truth	RIGHT	LEFT	1	514.5836386447481	23	2020-02-28 14:02:11.653664
85	Self	S200228	0.8333333333333334	1	2	2	1	0.6	1433.3333362	1283.3333359	1783.3333369	2216.6666711000003	Major	Wrong_doings	43	You have engaged in drink-driving	C2_36	1.0	Hard	I2_58	58	A triangle has three sides	0.0555555555555556	No	LEFT	803.5066999998435	RIGHT	335.108499999933	RIGHT	1184.0422000000217	LEFT	1335.0889999999254	9.2	0.6	Probable_Lie	RIGHT	RIGHT	1	1611.486399999876	24	2020-02-28 14:02:36.212475
92	Self	S200228	0.8333333333333334	2	1	2	1	0.8	1066.6666688	1216.6666691	1783.3333369	1783.3333369	Minor	Good_deeds	33	You have risked your life to save another person's life	C2_50	0.0	Easy	I2_6	12	The Franco-Prussian War occurred in the 19th century	0.0555555555555556	No	LEFT	561.3785000000462	RIGHT	921.9954000000145	RIGHT	2034.0689999998176	RIGHT	1870.634599999903	8.399999999999999	0.8	Probable_Lie	RIGHT	RIGHT	1	2542.282500000056	25	2020-02-28 14:03:02.564930
38	Self	S200228	0.8333333333333334	1	2	2	1	0.6	1500.000003	1066.6666688	1650.0000033	1933.3333372	Major	Good_deeds	8	You have watched a pirated movie	C1_34	0.45	Easy	I2_26	5	The hardest bone in human body is the jawbone	0.0	No	RIGHT	903.4274000000552	RIGHT	305.6271000000379	LEFT	2965.926900000113	LEFT	1464.2684999998892	8.999999999999998	0.6	Probable_Truth	RIGHT	RIGHT	6	2420.2106999998705	26	2020-02-28 14:03:29.341317
30	Self	S200228	0.6666666666666666	2	1	2	1	0.6	1066.6666688	1000.000002	1933.3333372	2500.000005	Minor	Good_deeds	11	You have confessed to your mistake	C1_4	1.0	Easy	I1_50	29	Nomophobia is the fear of being without a phone or computer	0.944444444444444	No	RIGHT	417.41560000014033	RIGHT	780.6110000001354	RIGHT	955.8870999999272	RIGHT	975.2573999999186	9.599999999999998	0.6	Probable_Lie	LEFT	LEFT	4	2334.653100000196	27	2020-02-28 14:03:53.876473
98	Computer	S200228	0.5	1	2	1	2	0.6	1500.000003	1216.6666691	2066.6666708	1500.000003	Major	Good_deeds	14	You have adopted a zero-waste lifestyle	C2_14	0.0	Easy	I1_21	23	Last day of the year is 30th December	0.0	Yes	LEFT	610.5757000000267	LEFT	312.48200000004545	LEFT	1159.6609999999146	RIGHT	1135.9916999999768	9.599999999999998	0.6	Probable_Lie	LEFT	LEFT	5	933.6488919881876	28	2020-02-28 14:04:16.877049
131	Computer	S200228	0.8333333333333334	1	2	1	2	0.6	1500.000003	1500.000003	1650.0000033	1933.3333372	Major	Wrong_doings	28	You have kept your promises	C2_31	0.85	Hard	I2_41	26	Red is a color	0.888888888888889	Yes	RIGHT	583.923200000072	LEFT	327.95069999997395	RIGHT	937.5496000000112	RIGHT	1188.6606000000484	9.599999999999998	0.6	Probable_Lie	LEFT	LEFT	2	890.5383685601689	29	2020-02-28 14:04:39.949933
34	Self	S200228	0.8333333333333334	1	2	1	2	0.3	1150.0000023	1350.0000027	2216.6666711000003	1783.3333369	Minor	Good_deeds	35	You have thrown your trash into the bin	C2_29	1.0	Easy	I1_43	41	Marijuana is legal in Singapore	0.611111111111111	Yes	RIGHT	537.8568999999516	RIGHT	303.3491000001049	RIGHT	1200.220599999966	RIGHT	1299.2315999999846	9.9	0.3	Probable_Truth	LEFT	LEFT	1	2726.044999999885	30	2020-02-28 14:05:05.083949
32	Self	S200228	0.8333333333333334	1	2	1	2	0.8	1216.6666691	1216.6666691	2500.000005	2350.0000047	Major	Good_deeds	5	You have signed up as a bone marrow donor	C2_46	0.0	Easy	I2_5	58	Polish is 20th most spoken language in the World	0.888888888888889	No	LEFT	1202.7155999999195	RIGHT	287.13829999992413	RIGHT	2623.037500000009	RIGHT	1641.1087000001316	9.099999999999998	0.8	Probable_Lie	RIGHT	RIGHT	1	2799.707299999909	31	2020-02-28 14:05:33.501236
70	Self	S200228	0.6666666666666666	1	2	2	1	0.1	1283.3333359	1216.6666691	1650.0000033	2350.0000047	Major	Wrong_doings	33	You have eaten something in the MRT train	C2_25	1.0	Hard	I1_33	44	Summer is hotter than winter	0.0	No	RIGHT	560.5192000000443	RIGHT	200.4922000000988	RIGHT	2723.108400000001	LEFT	1543.4783000000607	9.199999999999998	0.1	Probable_Truth	RIGHT	RIGHT	6	988.7769000001754	32	2020-02-28 14:05:58.589684
104	Computer	S200228	0.5	2	1	1	2	0.7	1216.6666691	1283.3333359	1933.3333372	2066.6666708	Major	Good_deeds	60	You have been restricting your electricity consumption	C2_37	0.45	Hard	I1_44	15	A dog has four legs	1.0	Yes	LEFT	304.3431999999484	LEFT	918.9354000000094	RIGHT	887.1540000000095	RIGHT	1606.674299999895	9.199999999999998	0.7	Probable_Lie	RIGHT	LEFT	4	987.3356820076148	33	2020-02-28 14:06:22.356083
14	Self	S200228	0.5	2	1	2	1	0.8	1500.000003	1283.3333359	2066.6666708	2066.6666708	Minor	Wrong_doings	37	You have gossiped about your best friend	C1_60	0.95	Easy	I2_35	3	It is snowing outside now	0.0	No	LEFT	1217.2276000001148	LEFT	741.9563000000835	LEFT	4320.994299999938	LEFT	2432.16510000002	9.199999999999998	0.8	Probable_Lie	LEFT	RIGHT	3	1793.8403999999082	34	2020-02-28 14:06:52.349667
65	Self	S200228	0.6666666666666666	1	2	1	2	0.4	1500.000003	1433.3333362	1933.3333372	1650.0000033	Minor	Wrong_doings	11	You have helped a friend in need	C1_8	0.0	Hard	I1_8	45	Afghan Hound is the first cloned cat	0.777777777777778	No	LEFT	1262.0030000000495	RIGHT	1566.7229999999108	RIGHT	1311.96900000009	RIGHT	3118.9033000000563	8.799999999999997	0.4	Probable_Lie	LEFT	LEFT	6	2402.370699999892	35	2020-02-28 14:07:21.100740
109	Computer	S200228	0.5	2	1	2	1	0.3	1500.000003	1150.0000023	1500.000003	2216.6666711000003	Minor	Wrong_doings	45	You have told someone's secret to others	C1_20	0.0	Easy	I2_22	36	Lehman Brothers went bankrupt on 20th September	0.888888888888889	No	LEFT	1167.6680000000488	LEFT	2323.3052999999018	RIGHT	2648.181300000033	LEFT	1984.1539999999893	8.799999999999997	0.3	Probable_Lie	LEFT	LEFT	5	903.7331183144356	36	2020-02-28 14:07:49.059899
77	Self	S200228	0.6666666666666666	2	1	2	1	0.8	1000.000002	1433.3333362	2216.6666711000003	2350.0000047	Major	Wrong_doings	43	You have lied to your parents	C1_51	0.0	Hard	I2_48	32	Singapore is a poor country	0.0	No	LEFT	641.2222000001293	LEFT	2504.0235999999823	LEFT	1779.9122000001262	LEFT	1063.5804999999436	8.799999999999997	0.8	Probable_Lie	LEFT	LEFT	5	984.674600000062	37	2020-02-28 14:08:15.604953
81	Self	S200228	0.8333333333333334	1	2	1	2	0.7	1150.0000023	1066.6666688	1933.3333372	2066.6666708	Major	Good_deeds	40	You have used heroin	C1_42	0.05	Hard	I2_33	41	Singapore ranked 8th in World's smallest countries	1.0	No	LEFT	1195.5990000001293	LEFT	536.2067000000934	LEFT	3429.948199999899	LEFT	1351.402700000108	8.799999999999997	0.7	Probable_Lie	RIGHT	RIGHT	1	1056.7661000000044	38	2020-02-28 14:08:41.965122
69	Self	S200228	0.6666666666666666	1	2	2	1	0.8	1066.6666688	1283.3333359	1783.3333369	1933.3333372	Minor	Wrong_doings	35	You have held the elevator doors for others	C1_33	0.0	Easy	I2_44	1	There are 30 hours in a day	0.764705882352941	No	RIGHT	1066.497000000027	RIGHT	600.1349999999093	LEFT	2049.844500000063	RIGHT	1176.1275999999723	9.599999999999998	0.8	Probable_Truth	RIGHT	RIGHT	6	866.3201000001663	39	2020-02-28 14:09:06.365343
74	Self	S200228	0.6666666666666666	2	1	1	2	0.6	1500.000003	1000.000002	1933.3333372	2500.000005	Minor	Wrong_doings	51	You have started a hotline for victims of bully	C1_14	0.85	Easy	I1_14	11	Obama is the USA president now	0.888888888888889	Yes	RIGHT	441.2305999999262	RIGHT	748.4750999999505	LEFT	1526.8500999998196	RIGHT	2391.8019000000186	10.199999999999998	0.6	Probable_Lie	LEFT	LEFT	4	1052.3780999999417	40	2020-02-28 14:09:32.029484
135	Computer	S200228	0.8333333333333334	1	2	2	1	0.3	1216.6666691	1283.3333359	2066.6666708	1650.0000033	Minor	Wrong_doings	46	You have been sued	C2_8	1.0	Hard	I2_13	26	Arabi is the oldest surviving breed of horse	0.0	Yes	LEFT	506.2846000000718	LEFT	320.07789999988745	RIGHT	2150.8793999998943	LEFT	1088.3123999999498	10.199999999999998	0.3	Probable_Lie	LEFT	RIGHT	1	870.9886302384776	41	2020-02-28 14:09:55.748398
110	Computer	S200228	0.5	2	1	2	1	0.1	1433.3333362	1500.000003	1650.0000033	1933.3333372	Minor	Wrong_doings	37	You have gossiped about your best friend	C1_60	0.95	Easy	I2_35	3	It is snowing outside now	0.0	No	RIGHT	903.5874999999578	LEFT	1528.5840999999891	LEFT	1115.8686999999643	LEFT	831.6585000000032	10.199999999999998	0.1	Probable_Truth	LEFT	RIGHT	5	587.1666553333914	42	2020-02-28 14:10:19.795907
103	Computer	S200228	0.5	1	2	2	1	0.4	1283.3333359	1433.3333362	1500.000003	2066.6666708	Major	Wrong_doings	52	You have given way to the handicapped	C1_6	0.7	Easy	I1_10	34	There are 7 days in a week	0.0	Yes	LEFT	665.5786999999691	LEFT	241.1259999998947	RIGHT	2047.1476000000168	RIGHT	808.5955999999896	10.199999999999998	0.4	Probable_Lie	RIGHT	RIGHT	2	938.8795841358926	43	2020-02-28 14:10:43.340137
27	Self	S200228	0.6666666666666666	2	1	1	2	0.2	1150.0000023	1066.6666688	2350.0000047	2350.0000047	Minor	Wrong_doings	45	You have violated a traffic law	C2_57	0.75	Easy	I1_29	31	Malay is one of the races in Singapore	0.833333333333333	No	RIGHT	247.79800000010252	RIGHT	491.58540000007633	RIGHT	1024.2149000000609	LEFT	1868.90870000002	10.399999999999997	0.2	Probable_Truth	LEFT	LEFT	2	1002.3111000000426	44	2020-02-28 14:11:07.461066
50	Self	S200228	0.5	1	2	1	2	0.1	1283.3333359	1350.0000027	2500.000005	2066.6666708	Minor	Good_deeds	29	You have organized a violent protest	C1_36	0.95	Easy	I2_59	42	February has 30 days	0.833333333333333	No	LEFT	766.071600000032	RIGHT	672.6674000001367	LEFT	1552.018199999793	LEFT	1349.4832999999744	10.299999999999995	0.1	Probable_Lie	RIGHT	RIGHT	2	797.3833000000923	45	2020-02-28 14:11:32.371987
11	Self	S200228	0.5	2	1	1	2	0.7	1283.3333359	1066.6666688	2500.000005	2216.6666711000003	Major	Good_deeds	30	You have held the door open for a stranger	C1_30	1.0	Hard	I1_15	44	Africa is the continent with the least rainfall	0.666666666666667	Yes	LEFT	792.8005999999641	LEFT	891.9198000000961	RIGHT	1792.0272000001205	RIGHT	1139.1665000001012	10.299999999999995	0.7	Probable_Lie	RIGHT	RIGHT	2	850.4218000000492	46	2020-02-28 14:11:57.475936
101	Computer	S200228	0.5	1	2	2	1	0.1	1350.0000027	1066.6666688	1650.0000033	1933.3333372	Major	Wrong_doings	40	You have stopped using plastics completely	C1_49	0.9	Hard	I2_40	25	The human's inner ear is larger than a pencil eraser	0.0555555555555556	No	RIGHT	620.4536999998709	RIGHT	2400.4975999998805	RIGHT	3877.489900000001	RIGHT	2120.296000000053	10.399999999999997	0.1	Probable_Truth	LEFT	LEFT	2	559.3052039084914	47	2020-02-28 14:12:25.627972
140	Computer	S200228	0.8333333333333334	2	1	2	1	0.1	1433.3333362	1283.3333359	2216.6666711000003	1933.3333372	Minor	Good_deeds	48	You have returned your trays in food courts	C2_24	1.0	Easy	I1_23	27	Mexico's National Day is September 16	0.0	Yes	RIGHT	336.52329999995345	RIGHT	870.8365999998477	RIGHT	1452.9631999998855	RIGHT	1182.9995999999028	10.499999999999996	0.1	Probable_Truth	RIGHT	RIGHT	4	807.6015022834383	48	2020-02-28 14:13:56.395884
121	Computer	S200228	0.6666666666666666	2	1	1	2	0.2	1350.0000027	1066.6666688	2500.000005	1783.3333369	Minor	Good_deeds	4	You have helped with household chores	C1_22	0.65	Easy	I2_60	17	Singapore has four seasons	0.0	Yes	LEFT	544.1651000001002	LEFT	1077.7573000000302	LEFT	1328.610300000037	RIGHT	1643.2139999999436	10.499999999999996	0.2	Probable_Lie	RIGHT	LEFT	5	595.114462357231	49	2020-02-28 14:14:20.859944
63	Self	S200228	0.5	2	1	2	1	0.7	1216.6666691	1433.3333362	1783.3333369	2500.000005	Major	Good_deeds	50	You have bought cigarettes for a minor	C2_28	0.25	Easy	I2_53	53	Algeria is Africa's second largest country	0.944444444444444	Yes	LEFT	342.6010999999108	LEFT	970.4901000000064	RIGHT	3037.8365999999914	LEFT	1055.595799999992	10.499999999999996	0.7	Probable_Lie	LEFT	RIGHT	3	879.5431999999437	50	2020-02-28 14:14:46.652215
62	Self	S200228	0.5	2	1	2	1	0.4	1000.000002	1216.6666691	1933.3333372	1500.000003	Major	Wrong_doings	57	You have deceived a loved one	C1_57	0.65	Hard	I1_9	28	Singapore is in Africa	0.888888888888889	No	LEFT	935.5467999998835	LEFT	974.2383000000244	LEFT	1256.4988999999969	LEFT	1488.524200000029	10.499999999999996	0.4	Probable_Lie	RIGHT	RIGHT	1	1791.7853999999809	51	2020-02-28 14:15:11.316279
86	Self	S200228	0.8333333333333334	1	2	2	1	0.3	1216.6666691	1150.0000023	1650.0000033	1783.3333369	Minor	Good_deeds	7	You have given up your seat in the MRT	C1_43	0.95	Easy	I2_38	46	The Amazon forest covers an area of 1 billion acres	0.0	Yes	RIGHT	671.2539000000106	RIGHT	248.4893999999258	RIGHT	1923.983700000008	RIGHT	1006.5930999999182	10.799999999999995	0.3	Probable_Truth	LEFT	LEFT	1	864.4099999999071	52	2020-02-28 14:15:34.404843
43	Self	S200228	0.8333333333333334	2	1	1	2	0.7	1150.0000023	1216.6666691	2216.6666711000003	2216.6666711000003	Major	Wrong_doings	24	You have lost everything just to help others	C1_12	0.95	Hard	I2_3	3	Kangaroos live in Africa	0.0555555555555556	Yes	RIGHT	271.64970000012545	RIGHT	671.8543000001773	LEFT	1391.422700000021	RIGHT	1310.6264000000465	11.499999999999996	0.7	Probable_Truth	RIGHT	RIGHT	6	562.7542999998241	53	2020-02-28 14:15:57.988183
75	Self	S200228	0.6666666666666666	2	1	1	2	0.1	1150.0000023	1283.3333359	1500.000003	1650.0000033	Minor	Good_deeds	1	You have cursed at your loved ones	C1_47	1.0	Easy	I1_32	48	Fibers in oranges can be used to make fabric	0.611111111111111	Yes	LEFT	304.2961999999534	LEFT	838.0394000000706	LEFT	2191.135000000031	LEFT	1350.3749999999854	11.499999999999996	0.1	Probable_Lie	LEFT	RIGHT	1	1060.82379999998	54	2020-02-28 14:16:21.892099
