"Participant"	"Task"	"Stimulus_Side"	"Response"	"RT"	"ITI"	"Previous_Response"	"Previous_RT"	"Stop_Signal"	"Stop_Signal_RT"	"Conflict"	"Cue_Response"	"Cue_Response_RT"	"Trial_Onset"	"Trial_End"	"Trial_Order"	"Duration"
"S200221"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	430.119700000091	950.0000019	n/a	n/a	n/a	n/a	"False"	n/a	n/a	"2020-02-21 11:04:51.947581"	"2020-02-21 11:04:52.587346"	1	6.61093728333333
"S200221"	"Conflict_Resolution"	"LEFT"	"LEFT"	777.711599999975	1050.0000021	n/a	n/a	n/a	n/a	"True"	n/a	n/a	"2020-02-21 11:04:53.656134"	"2020-02-21 11:04:54.642272"	2	6.61093728333333
"S200221"	"Conflict_Resolution"	"LEFT"	"LEFT"	368.8085	1066.6666688	n/a	n/a	n/a	n/a	"False"	n/a	n/a	"2020-02-21 11:04:55.729424"	"2020-02-21 11:04:56.305556"	3	6.61093728333333
"S200221"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	392.918300000019	883.3333351	n/a	n/a	n/a	n/a	"False"	n/a	n/a	"2020-02-21 11:04:57.209609"	"2020-02-21 11:04:57.809716"	4	6.61093728333333
"S200221"	"Conflict_Resolution"	"LEFT"	"LEFT"	378.658399999949	683.3333347	n/a	n/a	n/a	n/a	"False"	n/a	n/a	"2020-02-21 11:04:58.510914"	"2020-02-21 11:04:59.098264"	5	6.61093728333333
"S200221"	"Conflict_Resolution"	"LEFT"	"LEFT"	345.989700000018	666.666668	n/a	n/a	n/a	n/a	"False"	n/a	n/a	"2020-02-21 11:04:59.784598"	"2020-02-21 11:05:00.338290"	6	6.61093728333333
"S200221"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	403.249999999957	833.333335	n/a	n/a	n/a	n/a	"False"	n/a	n/a	"2020-02-21 11:05:01.190663"	"2020-02-21 11:05:01.801947"	7	6.61093728333333
"S200221"	"Conflict_Resolution"	"LEFT"	"LEFT"	482.948800000031	816.6666683	n/a	n/a	n/a	n/a	"True"	n/a	n/a	"2020-02-21 11:05:02.638675"	"2020-02-21 11:05:03.329710"	8	6.61093728333333
"S200221"	"Conflict_Resolution"	"LEFT"	"LEFT"	359.579499999995	950.0000019	n/a	n/a	n/a	n/a	"False"	n/a	n/a	"2020-02-21 11:05:04.298890"	"2020-02-21 11:05:04.865999"	9	6.61093728333333
"S200221"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	469.379499999945	1150.0000023	n/a	n/a	n/a	n/a	"True"	n/a	n/a	"2020-02-21 11:05:06.036642"	"2020-02-21 11:05:06.714257"	10	6.61093728333333
