Participant	Task	Stimulus_Side	Response	RT	ITI	Previous_Response	Previous_RT	Trial_Onset	Trial_End	Trial_Order	Duration	Conflict	Cue_Response	Cue_Response_RT	Stop_Signal	Stop_Signal_RT
S200217	Conflict_Resolution	RIGHT	RIGHT	640.534800000069	883.3333351	n/a	n/a	2020-02-17 10:33:59.109521	2020-02-17 10:33:59.956915	1	5.70636315	True	n/a	n/a	n/a	n/a
S200217	Conflict_Resolution	RIGHT	RIGHT	342.658599999936	783.3333349	n/a	n/a	2020-02-17 10:34:00.759491	2020-02-17 10:34:01.309914	2	5.70636315	False	n/a	n/a	n/a	n/a
S200217	Conflict_Resolution	RIGHT	LEFT	360.763399999996	683.3333347	n/a	n/a	2020-02-17 10:34:02.013241	2020-02-17 10:34:02.582668	3	5.70636315	True	n/a	n/a	n/a	n/a
S200217	Conflict_Resolution	RIGHT	RIGHT	553.952200000026	1483.3333363	n/a	n/a	2020-02-17 10:34:04.083969	2020-02-17 10:34:04.845397	4	5.70636315	True	n/a	n/a	n/a	n/a
S200217	Conflict_Resolution	RIGHT	RIGHT	398.980800000004	700.0000014	n/a	n/a	2020-02-17 10:34:05.566569	2020-02-17 10:34:06.173250	5	5.70636315	True	n/a	n/a	n/a	n/a
S200217	Conflict_Resolution	RIGHT	RIGHT	329.499100000021	1266.6666692	n/a	n/a	2020-02-17 10:34:07.459964	2020-02-17 10:34:07.998679	6	5.70636315	False	n/a	n/a	n/a	n/a
S200217	Conflict_Resolution	LEFT	LEFT	404.18139999997	783.3333349	n/a	n/a	2020-02-17 10:34:08.801726	2020-02-17 10:34:09.413731	7	5.70636315	True	n/a	n/a	n/a	n/a
S200217	Conflict_Resolution	LEFT	LEFT	564.194499999985	1400.0000028	n/a	n/a	2020-02-17 10:34:10.832997	2020-02-17 10:34:11.606462	8	5.70636315	True	n/a	n/a	n/a	n/a
S200217	Conflict_Resolution	LEFT	LEFT	413.281600000005	1200.0000024	n/a	n/a	2020-02-17 10:34:12.824431	2020-02-17 10:34:13.445510	9	5.70636315	False	n/a	n/a	n/a	n/a
S200217	Conflict_Resolution	RIGHT	RIGHT	358.987899999988	950.0000019	n/a	n/a	2020-02-17 10:34:14.414894	2020-02-17 10:34:14.981026	10	5.70636315	True	n/a	n/a	n/a	n/a
S200217	Conflict_Resolution	RIGHT	RIGHT	369.304400000033	683.3333347	n/a	n/a	2020-02-17 10:34:15.684142	2020-02-17 10:34:16.261507	11	5.70636315	False	n/a	n/a	n/a	n/a
S200217	Conflict_Resolution	RIGHT	LEFT	352.867199999991	900.0000018	n/a	n/a	2020-02-17 10:34:17.180955	2020-02-17 10:34:17.742413	12	5.70636315	True	n/a	n/a	n/a	n/a
S200217	Conflict_Resolution	RIGHT	RIGHT	513.823300000013	800.0000016	n/a	n/a	2020-02-17 10:34:18.563851	2020-02-17 10:34:19.284911	13	5.70636315	True	n/a	n/a	n/a	n/a
