index	Trial_Type	Participant_ID	Trial_Probability	Question_Position_Prediction_Correct	Question_Position_Prediction_Agent	Question_Position_Comparison_Self	Question_Position_Comparison_Irrelevant	Trial_Stake	Trial_Stake_Jitter	Trial_Type_Jitter	Trial_Result_Jitter	Balance_Update_Jitter	Question_Comparison_Condition	Question_Comparison_Type	Question_Comparison_Question	Question_Comparison_Label	Question_Comparison_Item	Question_Comparison_Proportion_Yes	Question_Factual_Condition	Question_Factual_Item	Question_Factual_Question	Question_Factual_Label	Question_Factual_Proportion_DontKnow	Question_Factual_Type	Answer_Prediction_Agent	Answer_Prediction_Agent_RT	Answer_Prediction_Correct	Answer_Prediction_Correct_RT	Answer_Irrelevant	Answer_Irrelevant_RT	Answer_Self	Answer_Self_RT	Trial_Balance	Trial_Balance_Effect	Trial_Condition	Trial_ProbableSide	Prediction_Choice	Prediction_Result	Prediction_RT	Trial_Order	Trial_Datetime
114	Computer	S200313	0.6666666666666666	1	2	1	2	0.8	1433.3333362	1216.6666691	2350.0000047	1933.3333372	Major	Wrong_doings	33	You have said thank you when you have received help	C1_60	0.0	Easy	I1_13	21	February has 30 days	0.944444444444444	No	LEFT	224.93660000009183	RIGHT	982.7786999999262	LEFT	1288.2463999999345	RIGHT	1417.1615000000202	10.5	0.8	Probable_Truth	RIGHT	RIGHT	4	971.5300298355904	10	2020-03-13 13:55:43.836643
89	Self	S200313	0.8333333333333334	2	1	1	2	0.2	1350.0000027	1066.6666688	2350.0000047	1500.000003	Major	Good_deeds	25	You have made someone cry	C1_40	0.85	Hard	I2_5	27	The Eiffel Tower is in Paris	0.722222222222222	Yes	RIGHT	1003.1129999999848	LEFT	88.25780000006489	RIGHT	991.2751000001664	RIGHT	2381.6137999999683	10.3	0.2	Probable_Lie	LEFT	LEFT	6	878.6887999999635	11	2020-03-13 13:56:08.021281
33	Self	S200313	0.8333333333333334	1	2	1	2	0.3	1216.6666691	1216.6666691	1650.0000033	1783.3333369	Major	Wrong_doings	14	You have provided shelter for stray animals	C1_38	1.0	Hard	I1_2	2	There is typically 0.6 grams of mercury in glass thermometer	0.0	No	RIGHT	257.0722000000387	RIGHT	229.98050000001055	RIGHT	2143.961300000001	RIGHT	2512.269399999923	10.6	0.3	Probable_Truth	RIGHT	RIGHT	5	583.6864000000332	12	2020-03-13 13:56:32.189718
96	Computer	S200313	0.5	1	2	1	2	0.4	1350.0000027	1283.3333359	1783.3333369	1500.000003	Minor	Wrong_doings	39	You have volunteered every week for many years	C1_53	0.15	Hard	I2_58	54	Cleopatra was born in Greece	0.0	No	LEFT	95.77500000000327	LEFT	364.2601999999897	RIGHT	2056.4882999999554	RIGHT	3295.441399999845	10.6	0.4	Probable_Lie	RIGHT	LEFT	4	965.0411193590706	13	2020-03-13 13:56:57.452951
67	Self	S200313	0.6666666666666666	1	2	1	2	0.3	1433.3333362	1283.3333359	1500.000003	1500.000003	Major	Wrong_doings	29	You have started an NGO using your savings	C1_46	0.5	Hard	I1_26	46	It takes 112 years to build the Pisa Tower	0.888888888888889	No	RIGHT	48.553699999956734	RIGHT	724.5178999999098	RIGHT	1688.2494999999835	LEFT	3854.030400000056	10.900000000000002	0.3	Probable_Truth	RIGHT	RIGHT	4	915.4512999998587	14	2020-03-13 13:57:22.973803
82	Self	S200313	0.8333333333333334	1	2	1	2	0.3	1350.0000027	1066.6666688	1650.0000033	1933.3333372	Minor	Good_deeds	9	You have given way to the handicapped	C2_42	1.0	Easy	I1_24	24	Lehman Brothers went bankrupt on 20th September	0.0	No	RIGHT	160.35690000012437	RIGHT	398.4679000000142	LEFT	1791.5155000000595	RIGHT	1365.9181000000444	11.200000000000005	0.3	Probable_Truth	RIGHT	RIGHT	5	517.033599999877	15	2020-03-13 13:57:45.780898
23	Self	S200313	0.6666666666666666	1	2	2	1	0.3	1000.000002	1216.6666691	1500.000003	2066.6666708	Major	Good_deeds	50	You have started a movement to support a cause	C2_50	0.0	Hard	I1_37	35	Mageirocophobia is a fear of deathly disease	0.888888888888889	No	RIGHT	167.95909999996184	RIGHT	325.89500000017324	RIGHT	2806.22070000004	RIGHT	3471.487700000125	11.500000000000004	0.3	Probable_Truth	RIGHT	RIGHT	5	697.7781000000505	16	2020-03-13 13:58:11.605062
60	Self	S200313	0.5	2	1	2	1	0.5	1433.3333362	1500.000003	2216.6666711000003	2066.6666708	Minor	Wrong_doings	38	You have donated blood every 6 months for many years	C2_2	0.1	Hard	I2_2	17	Mexico's National Day is September 16	0.0	No	RIGHT	784.7673999999643	RIGHT	240.8218000000488	LEFT	1862.3883999998725	RIGHT	2359.766600000057	12.000000000000004	0.5	Probable_Truth	RIGHT	LEFT	3	2058.6600999999973	17	2020-03-13 13:58:38.701265
15	Self	S200313	0.5	2	1	2	1	0.3	1216.6666691	1433.3333362	2066.6666708	2350.0000047	Minor	Wrong_doings	34	You have volunteered for a disaster-related humanitarian mission	C1_58	0.05	Hard	I2_13	33	Acoustic Kitty refers to cat with implants	0.833333333333333	Yes	RIGHT	941.418800000065	LEFT	487.50829999994494	LEFT	3276.2118999999075	RIGHT	2358.199499999955	11.700000000000005	0.3	Probable_Lie	RIGHT	RIGHT	2	1347.607299999936	18	2020-03-13 13:59:06.757056
10	Self	S200313	0.5	2	1	1	2	0.7	1500.000003	1283.3333359	1650.0000033	2216.6666711000003	Major	Wrong_doings	58	You have taken part in violent demonstration	C2_36	0.95	Easy	I2_56	32	Today is a weekday	0.0	No	RIGHT	871.3588000000527	LEFT	135.69480000001022	RIGHT	2249.4707999999264	LEFT	1166.5274000001773	11.000000000000004	0.7	Probable_Lie	RIGHT	RIGHT	2	1239.0751999998884	19	2020-03-13 13:59:31.644986
39	Self	S200313	0.8333333333333334	1	2	2	1	0.8	1500.000003	1500.000003	1500.000003	2066.6666708	Major	Wrong_doings	42	You have thrown your trash into the bin	C1_12	0.0	Easy	I1_39	48	Fibers in oranges can be used to make fabric	0.833333333333333	Yes	RIGHT	1088.626100000056	LEFT	803.1962999998541	LEFT	2215.559600000006	RIGHT	1295.592999999826	10.200000000000005	0.8	Probable_Lie	RIGHT	RIGHT	1	1263.2942000000185	20	2020-03-13 13:59:57.453040
25	Self	S200313	0.6666666666666666	2	1	1	2	0.2	1283.3333359	1066.6666688	1933.3333372	1783.3333369	Major	Wrong_doings	28	You have claimed doing things that you never did	C2_35	0.95	Hard	I1_40	38	South East Asia is currently free from polio	0.833333333333333	No	RIGHT	843.9737999999579	LEFT	72.2765000000436	LEFT	1559.7003999998833	LEFT	2235.281799999939	10.000000000000004	0.2	Probable_Lie	RIGHT	RIGHT	2	809.9787999999535	21	2020-03-13 14:00:21.613771
77	Self	S200313	0.6666666666666666	2	1	2	1	0.8	1150.0000023	1066.6666688	1650.0000033	1933.3333372	Minor	Good_deeds	43	You have used a fake name online	C2_37	0.7	Easy	I2_16	16	Earth's atmosphere extends up to 10,000km into space	0.0	No	RIGHT	984.0689000000112	RIGHT	487.2336000000814	RIGHT	2939.6220999999514	LEFT	1455.9583000000202	10.800000000000004	0.8	Probable_Lie	RIGHT	RIGHT	2	717.9296000001614	22	2020-03-13 14:00:46.573360
49	Self	S200313	0.5	1	2	1	2	0.2	1150.0000023	1000.000002	1500.000003	2350.0000047	Minor	Good_deeds	1	You have started a hotline for victims of bully	C1_22	0.0	Easy	I2_22	45	Mozambique is the world's poorest country	0.0555555555555556	No	RIGHT	167.12779999988925	RIGHT	773.5713000001851	RIGHT	2647.568599999886	LEFT	1972.048500000028	11.000000000000004	0.2	Probable_Truth	LEFT	LEFT	1	2398.839799999905	23	2020-03-13 14:01:13.108407
1	Self	S200313	0.5	1	2	1	2	0.1	1066.6666688	1066.6666688	2216.6666711000003	2216.6666711000003	Minor	Good_deeds	3	You have engaged in underage smoking	C2_20	0.05	Hard	I2_38	38	There are 30 hours in a day	0.944444444444444	Yes	RIGHT	600.1243999999133	LEFT	951.0215000000244	LEFT	1247.743299999911	LEFT	1566.8617000001177	10.900000000000004	0.1	Probable_Lie	LEFT	LEFT	6	940.2556999998524	24	2020-03-13 14:01:37.556462
108	Computer	S200313	0.5	2	1	2	1	0.6	1433.3333362	1066.6666688	1783.3333369	2350.0000047	Major	Good_deeds	15	You have attended all lectures as a student	C1_59	0.0	Hard	I1_6	26	Obama is the USA president now	0.0	No	LEFT	976.1459999999717	LEFT	208.38099999991755	LEFT	1453.8593999998284	RIGHT	1671.6384999999718	10.900000000000004	0.6	Probable_Lie	RIGHT	LEFT	6	634.9488142582211	25	2020-03-13 14:02:01.701410
126	Computer	S200313	0.6666666666666666	2	1	2	1	0.1	1000.000002	1066.6666688	1783.3333369	2216.6666711000003	Minor	Wrong_doings	31	You have been sued	C2_52	0.2	Hard	I2_50	30	Africa is the continent with the least rainfall	0.0555555555555556	Yes	LEFT	812.0542999999998	LEFT	128.21600000006583	LEFT	2368.249900000137	LEFT	1198.0326999998852	10.900000000000004	0.1	Probable_Lie	LEFT	LEFT	5	719.4544515912714	26	2020-03-13 14:02:25.564972
129	Computer	S200313	0.8333333333333334	1	2	1	2	0.1	1150.0000023	1433.3333362	1783.3333369	2350.0000047	Major	Wrong_doings	14	You have provided shelter for stray animals	C1_38	1.0	Hard	I1_2	2	There is typically 0.6 grams of mercury in glass thermometer	0.0	No	LEFT	87.41149999991649	RIGHT	963.8335999998162	RIGHT	1278.3634999998412	RIGHT	1833.2828999998585	10.900000000000004	0.1	Probable_Truth	RIGHT	RIGHT	3	680.7879446069946	27	2020-03-13 14:02:49.701743
95	Self	S200313	0.8333333333333334	2	1	2	1	0.1	1000.000002	1216.6666691	1783.3333369	1783.3333369	Major	Good_deeds	23	You have engaged in drink-driving	C2_10	0.0	Hard	I1_1	45	Nanyang Technological University is in Australia	0.777777777777778	No	RIGHT	849.0483999999014	RIGHT	224.2601000000377	LEFT	1408.0655999998726	LEFT	1303.9274999998725	11.000000000000004	0.1	Probable_Truth	RIGHT	RIGHT	6	1392.5891999999749	28	2020-03-13 14:03:13.237829
90	Self	S200313	0.8333333333333334	2	1	1	2	0.3	1433.3333362	1283.3333359	1933.3333372	2500.000005	Major	Wrong_doings	40	You have illegally stayed in a country	C2_25	0.05	Easy	I2_45	60	Today is Sunday	0.777777777777778	No	LEFT	413.2897000001776	LEFT	951.8734000000676	LEFT	999.9557999999524	LEFT	1167.141700000002	11.000000000000004	0.3	Probable_Lie	RIGHT	RIGHT	1	803.0549999998584	29	2020-03-13 14:03:37.292430
72	Self	S200313	0.6666666666666666	2	1	1	2	0.5	1000.000002	1433.3333362	2500.000005	2216.6666711000003	Major	Good_deeds	45	You have sold illegal drugs	C2_53	0.0	Hard	I1_21	11	A square has 3 corners	0.777777777777778	Yes	RIGHT	1092.8369999999177	LEFT	16.597699999920223	LEFT	1200.108799999953	LEFT	822.6807000000917	10.500000000000004	0.5	Probable_Lie	LEFT	LEFT	5	1294.1597000001366	30	2020-03-13 14:04:01.445161
133	Computer	S200313	0.8333333333333334	1	2	2	1	0.8	1350.0000027	1350.0000027	2216.6666711000003	2066.6666708	Major	Good_deeds	16	You have offered a listening ear to a friend	C2_28	1.0	Easy	I2_43	51	French is Singapore's official language	0.0	Yes	LEFT	104.91769999998724	LEFT	779.5837000001029	LEFT	2630.1057999999102	RIGHT	1215.0910000000297	10.500000000000004	0.8	Probable_Lie	LEFT	RIGHT	1	764.8025308673884	31	2020-03-13 14:04:26.492682
107	Computer	S200313	0.5	2	1	1	2	0.4	1500.000003	1500.000003	1650.0000033	1783.3333369	Minor	Good_deeds	19	You have helped your parents when asked to	C2_14	0.55	Hard	I1_33	6	Singapore has four seasons	0.0	Yes	LEFT	687.2213999999985	LEFT	375.5581000000348	LEFT	1072.4616999998489	RIGHT	1435.0303999999596	10.500000000000004	0.4	Probable_Lie	LEFT	LEFT	4	870.9019281847042	32	2020-03-13 14:04:49.933545
87	Self	S200313	0.8333333333333334	1	2	2	1	0.5	1066.6666688	1500.000003	2500.000005	1650.0000033	Major	Wrong_doings	3	You have confessed to your mistake	C1_8	0.65	Hard	I2_1	3	It is snowing outside now	1.0	Yes	LEFT	135.68929999996726	LEFT	933.1889999998566	LEFT	1871.9128000000185	RIGHT	1063.1519999999457	10.500000000000004	0.5	Probable_Lie	RIGHT	RIGHT	1	503.3235999999306	33	2020-03-13 14:05:13.732911
32	Self	S200313	0.8333333333333334	1	2	1	2	0.1	1350.0000027	1433.3333362	1783.3333369	1933.3333372	Major	Wrong_doings	38	You have assisted in a crime	C1_14	0.85	Hard	I2_51	43	The Earth turns the closest to the sun in May	0.777777777777778	Yes	RIGHT	48.33050000002004	RIGHT	490.42979999990166	RIGHT	2957.938100000092	LEFT	1235.3723999999602	10.600000000000003	0.1	Probable_Truth	RIGHT	RIGHT	6	561.1381000001074	34	2020-03-13 14:05:38.100892
124	Computer	S200313	0.6666666666666666	2	1	2	1	0.3	1283.3333359	1000.000002	2216.6666711000003	1933.3333372	Major	Good_deeds	5	You have donated a pay cheque to charity	C1_5	0.0	Hard	I2_36	50	Animals are living things	0.0	No	LEFT	217.84870000010412	LEFT	343.70719999992616	RIGHT	1067.7860000000692	RIGHT	1309.0385999998944	10.600000000000003	0.3	Probable_Lie	RIGHT	LEFT	4	794.1892088010763	35	2020-03-13 14:06:00.847553
91	Self	S200313	0.8333333333333334	2	1	1	2	0.8	1066.6666688	1433.3333362	1500.000003	2350.0000047	Minor	Good_deeds	39	You have eaten something in the MRT train	C2_39	0.0	Easy	I1_15	1	China is a part of Asia	0.0	No	RIGHT	764.9704999998903	RIGHT	128.4057000000303	RIGHT	984.061200000042	LEFT	1450.0637000001009	11.400000000000004	0.8	Probable_Truth	LEFT	LEFT	1	871.2880999999015	36	2020-03-13 14:06:23.972790
21	Self	S200313	0.6666666666666666	1	2	2	1	0.4	1283.3333359	1283.3333359	1783.3333369	2350.0000047	Major	Good_deeds	1	You have been restricting your electricity consumption	C2_1	1.0	Easy	I2_21	24	Arabi is the oldest surviving breed of horse	0.0	Yes	RIGHT	150.34570000011627	RIGHT	210.77470000000176	LEFT	2611.393700000008	RIGHT	2784.069499999987	11.800000000000004	0.4	Probable_Truth	LEFT	LEFT	1	938.5824000000866	37	2020-03-13 14:06:49.940652
73	Self	S200313	0.6666666666666666	2	1	1	2	0.3	1433.3333362	1150.0000023	1783.3333369	2066.6666708	Minor	Good_deeds	11	You have been convicted in court	C1_4	0.95	Hard	I1_57	60	There are 20 bones in the human skull	0.888888888888889	Yes	LEFT	281.91100000003644	LEFT	1344.6202000000085	LEFT	2583.6940000001505	LEFT	1158.094900000151	11.800000000000004	0.3	Probable_Lie	RIGHT	RIGHT	1	2633.8722000000416	38	2020-03-13 14:07:16.948184
54	Self	S200313	0.5	1	2	2	1	0.6	1433.3333362	1283.3333359	2500.000005	2500.000005	Minor	Wrong_doings	60	You have intentionally let others cut in line	C2_23	0.1	Hard	I2_25	3	Red is a color	0.666666666666667	Yes	RIGHT	911.79440000019	LEFT	894.5478999999068	RIGHT	843.4846000000107	RIGHT	1774.5482000000266	11.200000000000005	0.6	Probable_Lie	RIGHT	LEFT	6	1401.5673999999765	39	2020-03-13 14:07:43.068942
142	Computer	S200313	0.8333333333333334	2	1	2	1	0.4	1216.6666691	1500.000003	1650.0000033	2216.6666711000003	Minor	Wrong_doings	6	You have cursed at others	C2_24	0.0	Hard	I2_28	28	Septicemia is a lung infection condition	0.166666666666667	Yes	LEFT	1392.3434000000725	LEFT	280.06329999993795	RIGHT	2327.31200000012	RIGHT	1806.6341999999624	11.200000000000005	0.4	Probable_Lie	RIGHT	LEFT	2	699.5008188729146	40	2020-03-13 14:08:08.733019
37	Self	S200313	0.8333333333333334	1	2	2	1	0.6	1150.0000023	1350.0000027	2066.6666708	2350.0000047	Major	Good_deeds	16	You have offered a listening ear to a friend	C2_28	1.0	Easy	I2_43	51	French is Singapore's official language	0.0	Yes	RIGHT	136.99529999985316	RIGHT	446.8352999997478	LEFT	1115.5837999999676	RIGHT	846.5175999999701	11.800000000000004	0.6	Probable_Truth	LEFT	LEFT	1	722.7880000000368	41	2020-03-13 14:08:31.493061
75	Self	S200313	0.6666666666666666	2	1	1	2	0.7	1216.6666691	1283.3333359	2350.0000047	1783.3333369	Major	Wrong_doings	26	You have rescued others from a catastrophe	C2_8	1.0	Hard	I1_11	47	Last day of the year is 30th December	0.764705882352941	No	LEFT	306.05370000012044	LEFT	1280.5358000000524	LEFT	1495.8996000000295	LEFT	2699.61770000009	11.800000000000004	0.7	Probable_Lie	LEFT	LEFT	6	1515.491899999688	42	2020-03-13 14:08:57.996108
71	Self	S200313	0.6666666666666666	1	2	2	1	0.8	1500.000003	1350.0000027	1933.3333372	1933.3333372	Minor	Good_deeds	57	You have taken responsibility for your actions	C1_57	0.25	Easy	I2_31	42	The first Olympic Games was held in the 5th century B.C	0.833333333333333	Yes	RIGHT	312.5552000001335	LEFT	755.4739000001973	RIGHT	2580.6202999997367	RIGHT	975.6585000000086	11.000000000000004	0.8	Probable_Lie	LEFT	LEFT	6	1243.4968999996272	43	2020-03-13 14:09:23.156741
134	Computer	S200313	0.8333333333333334	1	2	2	1	0.3	1066.6666688	1066.6666688	2350.0000047	1783.3333369	Minor	Wrong_doings	31	You have sheltered others from disasters	C2_31	0.7	Hard	I2_48	31	Summer is hotter than winter	1.0	No	LEFT	120.33470000005764	LEFT	498.9993999997751	RIGHT	1664.169000000129	RIGHT	1856.9274999999836	11.000000000000004	0.3	Probable_Lie	RIGHT	LEFT	2	589.9182912647188	44	2020-03-13 14:09:46.718198
104	Computer	S200313	0.5	2	1	1	2	0.8	1283.3333359	1000.000002	2500.000005	1650.0000033	Major	Wrong_doings	14	You have drunk alcohol when you were underage	C2_19	1.0	Easy	I2_26	13	Singapore ranked 8th in World's smallest countries	0.722222222222222	No	LEFT	443.2649000000311	LEFT	159.92529999994076	RIGHT	3296.30700000007	LEFT	2263.3460000001837	11.000000000000004	0.8	Probable_Lie	RIGHT	RIGHT	2	652.96564315293	45	2020-03-13 14:10:12.532423
4	Self	S200313	0.5	1	2	2	1	0.4	1500.000003	1350.0000027	2066.6666708	2350.0000047	Major	Wrong_doings	13	You have helped with household chores	C1_39	1.0	Hard	I1_53	39	Malay is one of the races in Singapore	0.111111111111111	Yes	RIGHT	128.26719999975467	RIGHT	829.7173999999359	RIGHT	1640.551399999822	RIGHT	1007.6644999999188	11.400000000000004	0.4	Probable_Truth	RIGHT	LEFT	1	1758.5299000002124	46	2020-03-13 14:10:37.742830
43	Self	S200313	0.8333333333333334	2	1	1	2	0.4	1433.3333362	1350.0000027	2350.0000047	2500.000005	Minor	Good_deeds	24	You have given directions to a lost tourist	C1_49	1.0	Easy	I1_58	23	There are 10 continents in the World	0.888888888888889	No	RIGHT	1947.5436000002449	LEFT	399.8999000000367	LEFT	3128.4946999999192	RIGHT	1150.34390000028	11.000000000000004	0.4	Probable_Lie	RIGHT	RIGHT	1	645.8920000000035	47	2020-03-13 14:11:05.222846
112	Computer	S200313	0.6666666666666666	1	2	1	2	0.3	1350.0000027	1066.6666688	2216.6666711000003	2216.6666711000003	Minor	Good_deeds	60	You have kidnapped someone	C1_27	0.45	Hard	I2_6	6	Singapore is a country	0.944444444444444	No	LEFT	159.46349999967424	LEFT	336.67760000025737	RIGHT	919.9558000000252	LEFT	1319.8723999998947	11.000000000000004	0.3	Probable_Lie	LEFT	RIGHT	2	931.080717317697	48	2020-03-13 14:12:24.781500
86	Self	S200313	0.8333333333333334	1	2	2	1	0.2	1000.000002	1433.3333362	1783.3333369	1500.000003	Minor	Wrong_doings	44	You have done something against your values	C1_6	0.0	Easy	I1_3	54	Cernan was the second last man to walk on the Moon	0.888888888888889	No	RIGHT	72.52710000011575	RIGHT	579.1180999999597	LEFT	2661.075600000004	LEFT	2077.7955000003203	11.200000000000005	0.2	Probable_Lie	LEFT	LEFT	3	2354.557300000124	49	2020-03-13 14:12:50.821245
81	Self	S200313	0.8333333333333334	1	2	1	2	0.4	1433.3333362	1283.3333359	2216.6666711000003	2066.6666708	Minor	Good_deeds	35	You have been arrested	C2_3	1.0	Hard	I1_52	1	"Statue of Liberty is 151 feet tall"	0.0	No	RIGHT	318.89600000022256	RIGHT	174.90510000016002	LEFT	1344.098600000052	LEFT	1637.8820999998425	11.600000000000003	0.4	Probable_Truth	RIGHT	RIGHT	6	1252.62819999989	50	2020-03-13 14:13:15.132702
92	Self	S200313	0.8333333333333334	2	1	2	1	0.7	1216.6666691	1150.0000023	2500.000005	2066.6666708	Minor	Wrong_doings	48	You have said sorry when you were rude	C1_20	1.0	Easy	I2_27	36	A caterpillar has more muscle than a human	0.944444444444444	Yes	RIGHT	269.4173999998384	RIGHT	216.0966000001281	LEFT	1871.3905999998133	RIGHT	1935.7789999999115	12.300000000000002	0.7	Probable_Truth	RIGHT	RIGHT	2	898.017300000447	51	2020-03-13 14:13:39.829012
62	Self	S200313	0.5	2	1	2	1	0.3	1150.0000023	1283.3333359	2500.000005	1933.3333372	Major	Good_deeds	46	You have bought cigarettes for a minor	C1_34	0.65	Easy	I1_12	2	It sometimes snows in Singapore	0.0	Yes	RIGHT	867.9203000001507	LEFT	17.11459999978615	LEFT	1266.1513999996714	LEFT	966.7959000003066	12.000000000000002	0.3	Probable_Lie	LEFT	LEFT	6	1809.1811000003872	52	2020-03-13 14:14:04.196212
12	Self	S200313	0.5	2	1	2	1	0.2	1283.3333359	1500.000003	1783.3333369	1933.3333372	Major	Good_deeds	15	You have attended all lectures as a student	C1_59	0.0	Hard	I1_6	26	Obama is the USA president now	0.0	No	RIGHT	704.8742000001766	RIGHT	112.8364999999576	LEFT	1277.588200000082	RIGHT	974.7417000003225	12.2	0.2	Probable_Truth	RIGHT	RIGHT	4	822.8676999997333	53	2020-03-13 14:14:27.164040
98	Computer	S200313	0.5	1	2	1	2	0.5	1216.6666691	1066.6666688	1933.3333372	1650.0000033	Major	Good_deeds	9	You have coveted things that belong to others	C2_56	0.0	Hard	I2_39	58	The first Grammy awards was held in 1959	1.0	No	LEFT	40.4739000000518	RIGHT	935.4490000000624	RIGHT	2080.126900000323	LEFT	3079.2489000000387	12.2	0.5	Probable_Lie	LEFT	LEFT	4	558.644796761337	54	2020-03-13 14:14:52.284586
