Participant	Task	Stimulus_Side	Response	RT	ITI	Previous_Response	Previous_RT	Trial_Onset	Trial_End	Trial_Order	Duration	Conflict	Cue_Response	Cue_Response_RT	Stop_Signal	Stop_Signal_RT
S200313	Conflict_Resolution	RIGHT	Time_Max_Exceeded	1500.09509999995	533.3333344	n/a	n/a	2020-03-13 13:18:50.338213	2020-03-13 13:18:51.839127	1	5.93489215	True	n/a	n/a	n/a	n/a
S200313	Conflict_Resolution	RIGHT	RIGHT	514.322700000093	950.0000019	RIGHT	-856.928	2020-03-13 13:18:52.806721	2020-03-13 13:18:53.529311	2	5.93489215	True	n/a	n/a	n/a	n/a
S200313	Conflict_Resolution	LEFT	LEFT	566.127600000073	533.3333344	n/a	n/a	2020-03-13 13:18:54.082406	2020-03-13 13:18:54.856353	3	5.93489215	True	n/a	n/a	n/a	n/a
S200313	Conflict_Resolution	RIGHT	LEFT	348.811699999942	1216.6666691	n/a	n/a	2020-03-13 13:18:56.092090	2020-03-13 13:18:56.648078	4	5.93489215	True	n/a	n/a	n/a	n/a
S200313	Conflict_Resolution	RIGHT	RIGHT	430.682999999931	1150.0000023	n/a	n/a	2020-03-13 13:18:57.818155	2020-03-13 13:18:58.457503	5	5.93489215	True	n/a	n/a	n/a	n/a
S200313	Conflict_Resolution	RIGHT	RIGHT	327.482000000032	700.0000014	n/a	n/a	2020-03-13 13:18:59.176900	2020-03-13 13:18:59.712206	6	5.93489215	False	n/a	n/a	n/a	n/a
S200313	Conflict_Resolution	LEFT	LEFT	387.041400000044	900.0000018	n/a	n/a	2020-03-13 13:19:00.630139	2020-03-13 13:19:01.226174	7	5.93489215	False	n/a	n/a	n/a	n/a
S200313	Conflict_Resolution	RIGHT	RIGHT	373.982100000035	1133.3333356	n/a	n/a	2020-03-13 13:19:02.378487	2020-03-13 13:19:02.961569	8	5.93489215	False	n/a	n/a	n/a	n/a
S200313	Conflict_Resolution	RIGHT	RIGHT	438.09490000001	983.3333353	n/a	n/a	2020-03-13 13:19:03.962937	2020-03-13 13:19:04.608182	9	5.93489215	False	n/a	n/a	n/a	n/a
S200313	Conflict_Resolution	LEFT	LEFT	357.709499999942	633.3333346	n/a	n/a	2020-03-13 13:19:05.259429	2020-03-13 13:19:05.824974	10	5.93489215	False	n/a	n/a	n/a	n/a
S200313	Conflict_Resolution	RIGHT	RIGHT	332.428199999981	833.333335	n/a	n/a	2020-03-13 13:19:06.676133	2020-03-13 13:19:07.217696	11	5.93489215	False	n/a	n/a	n/a	n/a
S200313	Conflict_Resolution	LEFT	LEFT	415.692300000046	1466.6666696	n/a	n/a	2020-03-13 13:19:08.705433	2020-03-13 13:19:09.328455	12	5.93489215	True	n/a	n/a	n/a	n/a
S200313	Conflict_Resolution	LEFT	LEFT	440.260299999977	916.6666685	n/a	n/a	2020-03-13 13:19:10.264261	2020-03-13 13:19:10.912326	13	5.93489215	True	n/a	n/a	n/a	n/a
S200313	Conflict_Resolution	RIGHT	LEFT	368.544300000053	1466.6666696	n/a	n/a	2020-03-13 13:19:12.400059	2020-03-13 13:19:12.976090	14	5.93489215	True	n/a	n/a	n/a	n/a
S200313	Conflict_Resolution	RIGHT	RIGHT	360.755100000006	1316.6666693	n/a	n/a	2020-03-13 13:19:14.311902	2020-03-13 13:19:14.881106	15	5.93489215	False	n/a	n/a	n/a	n/a
