index	Trial_Type	Participant_ID	Trial_Probability	Question_Position_Prediction_Correct	Question_Position_Prediction_Agent	Question_Position_Comparison_Self	Question_Position_Comparison_Irrelevant	Trial_Stake	Trial_Stake_Jitter	Trial_Type_Jitter	Trial_Result_Jitter	Balance_Update_Jitter	Question_Comparison_Condition	Question_Comparison_Type	Question_Comparison_Question	Question_Comparison_Label	Question_Comparison_Item	Question_Comparison_Proportion_Yes	Question_Factual_Condition	Question_Factual_Item	Question_Factual_Question	Question_Factual_Label	Question_Factual_Proportion_DontKnow	Question_Factual_Type	Answer_Prediction_Agent	Answer_Prediction_Agent_RT	Answer_Prediction_Correct	Answer_Prediction_Correct_RT	Answer_Self	Answer_Self_RT	Answer_Irrelevant	Answer_Irrelevant_RT	Trial_Balance	Trial_Balance_Effect	Trial_Condition	Trial_ProbableSide	Prediction_Choice	Prediction_Result	Prediction_RT	Trial_Order	Trial_Datetime
40	Self	S200214	0.8333333333333334	2	1	1	2	0.1	1000.000002	1150.0000023	1500.000003	1783.3333369	Minor	Wrong_doings	49	You have deceived a loved one	C1_27	0.65	Hard	I1_1	50	South East Asia is currently free from polio	0.944444444444444	Yes	RIGHT	492.7796000000626	RIGHT	327.77360000000044	LEFT	2113.856300000066	LEFT	3591.1528999999973	11.2	0.1	Probable_Truth	RIGHT	RIGHT	6	466.2243000000217	10	2020-02-14 11:59:33.641842
72	Self	S200214	0.6666666666666666	2	1	1	2	0.1	1350.0000027	1066.6666688	2066.6666708	1650.0000033	Minor	Wrong_doings	29	You have engaged in drink-driving	C2_26	0.1	Easy	I1_19	56	The hardest bone in human body is the jawbone	0.0	No	RIGHT	349.2467000000943	RIGHT	264.3964999999753	LEFT	1176.329399999986	LEFT	4223.958100000004	11.3	0.1	Probable_Truth	LEFT	LEFT	2	486.297000000036	11	2020-02-14 11:59:58.849897
108	Computer	S200214	0.5	2	1	2	1	0.1	1216.6666691	1066.6666688	1933.3333372	1650.0000033	Major	Good_deeds	60	You have been restricting your electricity consumption	C2_47	0.7	Easy	I1_35	17	The Earth turns the closest to the sun in May	0.722222222222222	Yes	LEFT	892.606199999932	LEFT	599.5140999999649	LEFT	3062.921000000074	RIGHT	4470.000899999945	11.3	0.1	Probable_Truth	RIGHT	LEFT	1	998.3085239863568	12	2020-02-14 12:00:27.314422
24	Self	S200214	0.6666666666666666	2	1	1	2	0.2	1500.000003	1500.000003	1783.3333369	1500.000003	Minor	Wrong_doings	11	You have cheated on a national exam	C1_45	0.05	Easy	I1_41	41	The Seine river is 50 feet above sea level	0.0	Yes	RIGHT	386.48860000000695	LEFT	311.3546000000724	LEFT	1125.2130999999963	LEFT	2622.721400000046	11.1	0.2	Probable_Lie	RIGHT	RIGHT	1	695.8769999999959	13	2020-02-14 12:00:51.313983
68	Self	S200214	0.6666666666666666	1	2	2	1	0.4	1500.000003	1350.0000027	2500.000005	1650.0000033	Minor	Good_deeds	13	You have organized a violent protest	C1_58	0.0	Easy	I2_48	3	Red is a color	0.833333333333333	No	RIGHT	455.5889000000661	LEFT	684.0310000000045	LEFT	1032.552199999941	RIGHT	903.884000000062	10.7	0.4	Probable_Lie	LEFT	LEFT	6	631.4796999999999	14	2020-02-14 12:01:14.594090
23	Self	S200214	0.6666666666666666	1	2	2	1	0.7	1000.000002	1216.6666691	2500.000005	1783.3333369	Major	Wrong_doings	48	You have said thank you when you have received help	C2_53	1.0	Hard	I2_52	31	Teddy Roosevelt was the youngest US President	0.833333333333333	No	RIGHT	391.614699999991	RIGHT	418.90410000007705	RIGHT	1238.9599000000544	LEFT	3267.620500000021	11.4	0.7	Probable_Truth	LEFT	LEFT	1	581.6720999999916	15	2020-02-14 12:01:39.569826
3	Self	S200214	0.5	1	2	1	2	0.2	1433.3333362	1150.0000023	1650.0000033	1500.000003	Major	Wrong_doings	40	You have donated a pay cheque to charity	C2_18	0.95	Easy	I1_32	49	Singapore ranked 8th in World's smallest countries	0.111111111111111	No	RIGHT	302.353900000071	RIGHT	366.0487000000785	LEFT	1189.741099999992	RIGHT	1079.5401999999967	11.599999999999998	0.2	Probable_Truth	LEFT	RIGHT	5	1220.850300000052	16	2020-02-14 12:02:02.035196
12	Self	S200214	0.5	2	1	2	1	0.5	1216.6666691	1350.0000027	1783.3333369	2350.0000047	Major	Good_deeds	60	You have been restricting your electricity consumption	C2_47	0.7	Easy	I1_35	17	The Earth turns the closest to the sun in May	0.722222222222222	Yes	RIGHT	521.016799999984	RIGHT	272.0711999999139	LEFT	1759.4525000000658	RIGHT	1603.7117999999282	12.099999999999998	0.5	Probable_Truth	LEFT	LEFT	2	902.9756999999564	17	2020-02-14 12:02:26.370830
91	Self	S200214	0.8333333333333334	2	1	1	2	0.7	1350.0000027	1000.000002	2066.6666708	1500.000003	Major	Wrong_doings	2	You have taken part in burglary	C2_2	0.0	Easy	I2_2	40	It sometimes snows in Singapore	0.0	No	RIGHT	381.1570999999958	RIGHT	424.8662999999624	LEFT	981.979000000024	LEFT	1079.652900000042	12.799999999999995	0.7	Probable_Lie	LEFT	LEFT	2	602.0521000000372	18	2020-02-14 12:02:48.329723
104	Computer	S200214	0.5	2	1	1	2	0.5	1066.6666688	1000.000002	2066.6666708	1933.3333372	Major	Wrong_doings	43	You have rescued others from a catastrophe	C1_60	0.05	Hard	I1_44	51	Lehman Brothers went bankrupt on 20th September	0.888888888888889	No	LEFT	523.1351999999561	RIGHT	358.4144000000151	LEFT	1773.1997000000774	RIGHT	1792.014399999971	12.799999999999995	0.5	Probable_Truth	LEFT	RIGHT	4	874.7832202564489	19	2020-02-14 12:03:12.282631
97	Computer	S200214	0.5	1	2	1	2	0.4	1000.000002	1350.0000027	2216.6666711000003	1650.0000033	Major	Good_deeds	18	You have engaged in underage smoking	C1_40	0.95	Hard	I1_31	59	There are 30 hours in a day	0.0	No	LEFT	376.64729999994506	LEFT	1071.707599999968	LEFT	3391.216199999917	LEFT	1055.3151999999957	12.799999999999995	0.4	Probable_Lie	LEFT	LEFT	6	781.880926365372	20	2020-02-14 12:03:37.746791
115	Computer	S200214	0.6666666666666666	1	2	1	2	0.2	1150.0000023	1066.6666688	2500.000005	2066.6666708	Major	Good_deeds	27	You have told someone's secret to others	C2_28	0.25	Easy	I1_21	12	Brazil is in South America	0.833333333333333	No	LEFT	313.0106999999498	LEFT	742.0148000001063	LEFT	3087.330400000156	RIGHT	1967.9222000002028	12.799999999999995	0.2	Probable_Lie	RIGHT	RIGHT	2	945.3470630838364	21	2020-02-14 12:04:04.154373
71	Self	S200214	0.6666666666666666	1	2	2	1	0.3	1066.6666688	1433.3333362	2350.0000047	2216.6666711000003	Major	Good_deeds	10	You have volunteered for a disaster-related humanitarian mission	C2_10	0.95	Hard	I1_3	48	Mozambique is the world's poorest country	0.0	No	RIGHT	305.50930000003973	LEFT	657.9773999999361	LEFT	2064.7029000001567	LEFT	2921.8435000000227	12.499999999999996	0.3	Probable_Lie	RIGHT	RIGHT	2	722.9251000001113	22	2020-02-14 12:04:30.465952
123	Computer	S200214	0.6666666666666666	2	1	1	2	0.8	1433.3333362	1150.0000023	2066.6666708	1783.3333369	Major	Good_deeds	7	You have sorted your trash into recycling bin	C2_60	0.55	Hard	I1_11	15	A square has 3 corners	0.944444444444444	No	LEFT	661.9404999999006	LEFT	680.9467999999015	RIGHT	2200.3274999999576	LEFT	1065.0510999998914	12.499999999999996	0.8	Probable_Lie	RIGHT	RIGHT	2	664.3676489285464	23	2020-02-14 12:04:54.745905
14	Self	S200214	0.5	2	1	2	1	0.7	1283.3333359	1000.000002	1650.0000033	2066.6666708	Minor	Good_deeds	37	You have held the door open for a stranger	C1_43	0.95	Hard	I2_51	39	North Korea is more developed than South Korea	0.777777777777778	No	RIGHT	902.8642000000672	LEFT	433.330099999921	RIGHT	1382.863099999895	LEFT	1614.709300000186	11.799999999999995	0.7	Probable_Lie	LEFT	RIGHT	2	862.9206000000522	24	2020-02-14 12:05:18.513824
114	Computer	S200214	0.6666666666666666	1	2	1	2	0.1	1433.3333362	1500.000003	1783.3333369	1500.000003	Minor	Good_deeds	53	You have bribed a police officer	C1_57	1.0	Hard	I1_60	29	The Eiffel Tower is in Paris	0.0555555555555556	No	LEFT	487.8862999999001	RIGHT	625.6883999999445	LEFT	894.2458000001352	RIGHT	1384.6534999997857	11.799999999999995	0.1	Probable_Truth	LEFT	LEFT	2	880.5649012524077	25	2020-02-14 12:05:41.577797
85	Self	S200214	0.8333333333333334	1	2	2	1	0.7	1066.6666688	1150.0000023	2500.000005	1650.0000033	Minor	Good_deeds	39	You have given directions to a lost tourist	C1_8	0.65	Hard	I1_4	5	There are 20 bones in the human skull	0.888888888888889	No	RIGHT	369.2737000001216	RIGHT	513.9443999999003	RIGHT	3341.691699999956	LEFT	1703.7148999997953	12.499999999999996	0.7	Probable_Truth	RIGHT	RIGHT	4	566.1592999999812	26	2020-02-14 12:06:07.019304
34	Self	S200214	0.8333333333333334	1	2	1	2	0.3	1500.000003	1216.6666691	2216.6666711000003	2350.0000047	Minor	Wrong_doings	6	You have switched off appliances when not in use	C2_14	0.85	Easy	I1_58	6	Statute of Liberty is in New York	0.0	No	RIGHT	335.5082000000493	RIGHT	509.9001999999473	RIGHT	2066.3610999999946	RIGHT	1391.328200000089	12.799999999999995	0.3	Probable_Truth	LEFT	LEFT	1	631.9582000000992	27	2020-02-14 12:06:31.818199
17	Self	S200214	0.6666666666666666	1	2	1	2	0.2	1216.6666691	1283.3333359	1783.3333369	2350.0000047	Minor	Wrong_doings	11	You have a non-judgmental attitude towards everyone	C2_27	0.85	Easy	I2_12	60	Last day of the year is 30th December	0.0	Yes	RIGHT	289.1188999999485	LEFT	403.0689999999595	RIGHT	4835.168199999998	LEFT	2000.237499999912	12.599999999999998	0.2	Probable_Lie	RIGHT	RIGHT	2	773.8013000000592	28	2020-02-14 12:06:59.321756
83	Self	S200214	0.8333333333333334	1	2	1	2	0.1	1000.000002	1066.6666688	1500.000003	2500.000005	Major	Wrong_doings	4	You have volunteered every week for many years	C2_43	0.0	Easy	I1_52	39	December is the last month of the year	0.0	No	RIGHT	241.49130000000696	RIGHT	421.8108999998549	LEFT	2805.8204999999816	RIGHT	1351.1490999999296	12.699999999999998	0.1	Probable_Truth	RIGHT	RIGHT	6	475.47450000001845	29	2020-02-14 12:07:23.258188
90	Self	S200214	0.8333333333333334	2	1	1	2	0.4	1150.0000023	1216.6666691	2500.000005	2500.000005	Major	Good_deeds	33	You have complimented others for good work	C1_59	1.0	Easy	I1_25	26	Animals are living things	0.0555555555555556	No	RIGHT	595.6423000000086	RIGHT	327.067199999874	RIGHT	1540.4602999999497	RIGHT	864.1414000001078	13.099999999999998	0.4	Probable_Truth	RIGHT	RIGHT	5	406.2220000000707	30	2020-02-14 12:07:46.938826
42	Self	S200214	0.8333333333333334	2	1	1	2	0.4	1216.6666691	1283.3333359	2350.0000047	1650.0000033	Major	Good_deeds	51	You have helped others to pick up their belongings	C2_42	0.0	Hard	I2_25	53	The human's inner ear is larger than a pencil eraser	0.0555555555555556	Yes	RIGHT	388.4347999999136	RIGHT	359.0123000001313	RIGHT	1366.9250000000377	LEFT	3478.54540000003	13.499999999999998	0.4	Probable_Truth	RIGHT	RIGHT	6	514.5732999999382	31	2020-02-14 12:08:12.121996
89	Self	S200214	0.8333333333333334	2	1	1	2	0.6	1216.6666691	1500.000003	1650.0000033	2350.0000047	Major	Wrong_doings	59	You have gossiped about your best friend	C2_59	0.85	Hard	I2_30	40	Airbags in cars are filled with sodium azide	0.666666666666667	No	RIGHT	511.8941000000632	RIGHT	272.07599999997	LEFT	1188.897499999939	LEFT	2823.923599999944	14.099999999999998	0.6	Probable_Truth	LEFT	LEFT	1	522.4963000000571	32	2020-02-14 12:08:36.730004
7	Self	S200214	0.5	1	2	2	1	0.1	1150.0000023	1216.6666691	2350.0000047	2350.0000047	Minor	Good_deeds	24	You have pretended to be busy to avoid a social situation	C1_9	0.7	Hard	I2_43	43	Today is a weekday	0.888888888888889	Yes	RIGHT	297.12130000007164	LEFT	554.5580999998947	RIGHT	2359.282599999915	RIGHT	1483.7893999999778	13.999999999999998	0.1	Probable_Lie	RIGHT	LEFT	5	911.759200000006	33	2020-02-14 12:09:01.978102
59	Self	S200214	0.5	2	1	1	2	0.1	1150.0000023	1350.0000027	2350.0000047	1500.000003	Minor	Wrong_doings	24	You have engaged in arson	C2_25	0.85	Hard	I1_10	48	French is Singapore's official language	0.944444444444444	Yes	RIGHT	971.7694999999368	LEFT	591.6283999999905	LEFT	1132.9304000000775	LEFT	991.1658000000898	13.9	0.1	Probable_Lie	RIGHT	LEFT	6	1468.417699999918	34	2020-02-14 12:09:26.058189
15	Self	S200214	0.5	2	1	2	1	0.8	1500.000003	1066.6666688	1933.3333372	1783.3333369	Minor	Good_deeds	20	You have made counterfeit money	C2_20	0.95	Hard	I1_28	17	Nomophobia is the fear of being without a phone or computer	0.0555555555555556	Yes	RIGHT	685.7268000001113	LEFT	400.61900000000605	LEFT	1199.7624000000542	LEFT	2760.532000000012	13.099999999999998	0.8	Probable_Lie	RIGHT	LEFT	6	1304.0692000001854	35	2020-02-14 12:09:51.265568
9	Self	S200214	0.5	2	1	1	2	0.2	1350.0000027	1433.3333362	2216.6666711000003	1500.000003	Major	Good_deeds	47	You have blackmailed others for money	C2_16	0.0	Easy	I1_17	28	Singapore is a poor country	0.0555555555555556	Yes	RIGHT	1103.8878999997903	LEFT	551.3714999999593	LEFT	879.3358000000353	LEFT	952.112599999964	12.9	0.2	Probable_Lie	RIGHT	LEFT	4	560.7875000000604	36	2020-02-14 12:10:14.387880
52	Self	S200214	0.5	1	2	2	1	0.3	1216.6666691	1350.0000027	1650.0000033	2066.6666708	Minor	Wrong_doings	13	You have kidnapped someone	C2_13	0.9	Easy	I1_47	2	It is night time now	0.666666666666667	No	RIGHT	264.1332999999122	RIGHT	446.37889999989966	LEFT	678.879600000073	LEFT	1049.1590000001452	13.2	0.3	Probable_Truth	RIGHT	LEFT	2	614.5758000000114	37	2020-02-14 12:10:36.299426
69	Self	S200214	0.6666666666666666	1	2	2	1	0.2	1000.000002	1283.3333359	1933.3333372	2066.6666708	Major	Good_deeds	1	You have been donating all your excess food to a food bank	C1_13	1.0	Hard	I2_3	43	The first Olympic Games was held in the 5th century B.C	0.0	Yes	RIGHT	272.59879999996883	RIGHT	333.21390000014617	LEFT	1911.1689000001209	RIGHT	2814.317900000105	13.4	0.2	Probable_Truth	LEFT	LEFT	2	621.6708000001745	38	2020-02-14 12:11:01.114355
124	Computer	S200214	0.6666666666666666	2	1	2	1	0.7	1500.000003	1500.000003	1783.3333369	2350.0000047	Minor	Good_deeds	19	You have taken months off to volunteer	C2_52	0.1	Easy	I2_4	24	The Earth is round	0.777777777777778	Yes	LEFT	808.7804000001597	RIGHT	528.5839999999098	RIGHT	3824.211299999888	RIGHT	981.0436000000208	13.4	0.7	Probable_Truth	RIGHT	LEFT	1	672.4991702448056	39	2020-02-14 12:11:27.626578
44	Self	S200214	0.8333333333333334	2	1	2	1	0.5	1283.3333359	1350.0000027	2500.000005	1933.3333372	Minor	Good_deeds	30	You have given way to the handicapped	C2_30	0.0	Easy	I2_28	23	Mageirocophobia is a fear of deathly disease	0.666666666666667	No	RIGHT	381.9857000000866	RIGHT	328.32920000009835	RIGHT	1424.019699999917	LEFT	2286.4163000001554	13.9	0.5	Probable_Truth	RIGHT	RIGHT	3	686.9290000001911	40	2020-02-14 12:11:52.369808
76	Self	S200214	0.6666666666666666	2	1	2	1	0.7	1000.000002	1283.3333359	2216.6666711000003	1783.3333369	Minor	Good_deeds	23	You have borrowed things and never returned	C2_48	0.05	Easy	I1_42	12	Cernan was the second last man to walk on the Moon	0.611111111111111	Yes	RIGHT	391.8654999999944	RIGHT	328.66330000001653	LEFT	1879.5442000000548	LEFT	3066.2982999999717	14.599999999999998	0.7	Probable_Truth	LEFT	LEFT	2	722.6780999999391	41	2020-02-14 12:12:17.617858
58	Self	S200214	0.5	2	1	1	2	0.3	1500.000003	1433.3333362	1933.3333372	2350.0000047	Major	Good_deeds	58	You have eaten something in the MRT train	C1_24	0.95	Easy	I2_42	37	Fishes can swim in water	1.0	No	RIGHT	1107.352600000013	LEFT	288.1727999999839	LEFT	1252.237599999944	RIGHT	936.364899999944	14.299999999999995	0.3	Probable_Lie	RIGHT	LEFT	6	914.575300000024	42	2020-02-14 12:12:41.905922
105	Computer	S200214	0.5	2	1	1	2	0.2	1150.0000023	1150.0000023	2350.0000047	2500.000005	Major	Good_deeds	47	You have blackmailed others for money	C2_16	0.0	Easy	I1_17	28	Singapore is a poor country	0.0555555555555556	Yes	LEFT	1290.395799999942	LEFT	783.5774000000129	LEFT	1095.0870000001487	LEFT	735.8064000000013	14.299999999999995	0.2	Probable_Lie	RIGHT	RIGHT	2	782.1687325682494	43	2020-02-14 12:13:06.314275
61	Self	S200214	0.5	2	1	2	1	0.4	1433.3333362	1066.6666688	2216.6666711000003	2066.6666708	Minor	Good_deeds	45	You have stopped using products tested on animals	C1_35	0.55	Hard	I2_23	5	Carnivore refers to meat-eater	0.0	No	RIGHT	392.2704999999951	RIGHT	512.54270000004	RIGHT	2207.40509999996	RIGHT	1429.3537999999444	14.699999999999998	0.4	Probable_Truth	RIGHT	LEFT	2	2114.9667000001955	44	2020-02-14 12:13:32.330220
16	Self	S200214	0.6666666666666666	1	2	1	2	0.8	1350.0000027	1500.000003	2350.0000047	1650.0000033	Minor	Good_deeds	33	You have helped a friend in need	C2_33	0.8	Easy	I1_45	52	Christmas Day is in March	0.0	Yes	RIGHT	161.0728000000563	LEFT	963.424600000053	RIGHT	968.8764999998511	LEFT	1014.453999999887	13.899999999999997	0.8	Probable_Lie	RIGHT	RIGHT	1	539.9657000000389	45	2020-02-14 12:13:55.401863
134	Computer	S200214	0.8333333333333334	1	2	2	1	0.1	1283.3333359	1350.0000027	2500.000005	2500.000005	Major	Wrong_doings	14	You have watched an M18 movie when you were underage	C1_6	0.0	Easy	I2_60	50	Milwaukee Art Museum is located in California	0.0	No	LEFT	256.892599999901	LEFT	903.2841999999164	LEFT	1591.6727999999694	LEFT	1629.1936999998595	13.899999999999997	0.1	Probable_Lie	RIGHT	RIGHT	1	673.5540993271009	46	2020-02-14 12:14:20.657912
96	Computer	S200214	0.5	1	2	1	2	0.2	1433.3333362	1066.6666688	2500.000005	1500.000003	Minor	Wrong_doings	36	You have downloaded pirated movies	C2_24	0.05	Hard	I1_8	31	The Franco-Prussian War occurred in the 19th century	0.833333333333333	No	LEFT	263.612700000067	LEFT	1344.213100000161	RIGHT	2693.581499999937	LEFT	3271.209300000009	13.899999999999997	0.2	Probable_Lie	LEFT	RIGHT	2	746.419927072373	47	2020-02-14 12:14:48.049783
56	Self	S200214	0.5	2	1	1	2	0.8	1000.000002	1150.0000023	2500.000005	1783.3333369	Minor	Wrong_doings	25	You have taken responsibility for your actions	C2_17	1.0	Easy	I1_6	6	It takes 112 years to build the Pisa Tower	0.0	Yes	RIGHT	438.1418000000394	RIGHT	400.3973999999744	RIGHT	1259.6162999998342	LEFT	1799.0374999999403	14.699999999999998	0.8	Probable_Truth	LEFT	LEFT	3	1069.646199999852	48	2020-02-14 12:16:38.713666
67	Self	S200214	0.6666666666666666	1	2	1	2	0.7	1216.6666691	1000.000002	1500.000003	1500.000003	Minor	Wrong_doings	40	You have offered a listening ear to a friend	C2_35	0.05	Easy	I1_36	3	Fibers in oranges can be used to make fabric	0.888888888888889	Yes	RIGHT	328.4511000001657	RIGHT	357.7706999999464	RIGHT	1308.7115000000722	LEFT	2095.1563999999507	15.399999999999997	0.7	Probable_Lie	LEFT	LEFT	3	565.8158000001094	49	2020-02-14 12:17:01.162148
138	Computer	S200214	0.8333333333333334	2	1	1	2	0.7	1150.0000023	1066.6666688	1933.3333372	2500.000005	Major	Good_deeds	51	You have helped others to pick up their belongings	C2_42	0.0	Hard	I2_25	53	The human's inner ear is larger than a pencil eraser	0.0555555555555556	Yes	LEFT	568.1455999999798	LEFT	672.2451000000547	RIGHT	1222.6504999998724	LEFT	1127.851400000054	15.399999999999997	0.7	Probable_Lie	RIGHT	LEFT	2	512.5801419663595	50	2020-02-14 12:17:24.489413
62	Self	S200214	0.5	2	1	2	1	0.2	1216.6666691	1216.6666691	2066.6666708	2500.000005	Major	Good_deeds	35	You have confessed to your mistake	C2_45	0.45	Hard	I2_5	23	There is typically 0.6 grams of mercury in glass thermometer	0.0	Yes	RIGHT	269.42480000002433	RIGHT	272.2132999999758	RIGHT	1126.5732999997908	RIGHT	3435.9457000000475	15.599999999999996	0.2	Probable_Truth	RIGHT	LEFT	3	701.5923000001294	51	2020-02-14 12:17:49.874146
92	Self	S200214	0.8333333333333334	2	1	2	1	0.5	1433.3333362	1350.0000027	2216.6666711000003	2066.6666708	Major	Good_deeds	38	You have returned your trays in food courts	C1_1	0.0	Hard	I2_40	2	Chickens lay eggs	0.0	No	RIGHT	337.5043999999434	RIGHT	288.51090000011936	RIGHT	1272.6313999999093	RIGHT	853.1146999998782	16.099999999999994	0.5	Probable_Truth	RIGHT	RIGHT	3	444.73690000018	52	2020-02-14 12:18:12.713425
126	Computer	S200214	0.6666666666666666	2	1	2	1	0.1	1000.000002	1283.3333359	2500.000005	1933.3333372	Major	Good_deeds	52	You have assisted in a crime	C1_37	0.05	Hard	I2_41	11	Nanyang Technological University is in Australia	0.0	Yes	LEFT	561.572999999953	RIGHT	295.73869999990166	LEFT	840.1955000001635	LEFT	1077.563000000055	16.099999999999994	0.1	Probable_Truth	LEFT	LEFT	1	528.8895263296627	53	2020-02-14 12:18:35.305413
5	Self	S200214	0.5	1	2	2	1	0.3	1216.6666691	1350.0000027	1783.3333369	2066.6666708	Minor	Good_deeds	9	You have adopted a zero-waste lifestyle	C1_31	1.0	Hard	I2_46	8	There are 7 days in a week	1.0	Yes	RIGHT	304.6772999998666	RIGHT	410.63310000004094	RIGHT	2216.640699999971	RIGHT	779.7758000001522	16.399999999999995	0.3	Probable_Truth	RIGHT	LEFT	3	1128.1951000000845	54	2020-02-14 12:18:59.138025
