index	Trial_Type	Participant_ID	Trial_Probability	Question_Position_Prediction_Correct	Question_Position_Prediction_Agent	Question_Position_Comparison_Self	Question_Position_Comparison_Irrelevant	Trial_Stake	Trial_Stake_Jitter	Trial_Type_Jitter	Trial_Result_Jitter	Balance_Update_Jitter	Question_Comparison_Condition	Question_Comparison_Type	Question_Comparison_Question	Question_Comparison_Label	Question_Comparison_Item	Question_Comparison_Proportion_Yes	Question_Factual_Condition	Question_Factual_Item	Question_Factual_Question	Question_Factual_Label	Question_Factual_Proportion_DontKnow	Question_Factual_Type	Answer_Prediction_Agent	Answer_Prediction_Agent_RT	Answer_Prediction_Correct	Answer_Prediction_Correct_RT	Answer_Self	Answer_Self_RT	Answer_Irrelevant	Answer_Irrelevant_RT	Trial_Balance	Trial_Balance_Effect	Trial_Condition	Trial_ProbableSide	Prediction_Choice	Prediction_Result	Prediction_RT	Trial_Order	Trial_Datetime
137	Computer	S210209	0.8333333333333334	2	1	1	2	0.2	1433.3333362	1066.6666688	1650.0000033	1783.3333369	Major	Good_deeds	43	You have used heroin	C1_47	0.95	Hard	I1_1	1	Christmas Day is in March	0.944444444444444	Yes	LEFT	755.0191000000268	RIGHT	736.6079000000809	LEFT	1036.9305000001532	LEFT	1053.6959999999451	10.0	0.2	Probable_Truth	RIGHT	RIGHT	4	512.070485474842	0	2021-02-09 14:25:13.700060
80	Self	S210209	0.8333333333333334	1	2	1	2	0.6	1000.000002	1150.0000023	2216.6666711000003	2350.0000047	Minor	Good_deeds	19	You have intentionally let others cut in line	C1_37	0.0	Easy	I1_44	6	Pyramid of Giza is 468 feet tall	0.0	Yes	RIGHT	1062.0914000000994	RIGHT	559.8629999999503	RIGHT	2492.298399999981	RIGHT	1728.2672999999704	10.6	0.6	Probable_Truth	LEFT	LEFT	1	538.5106000001088	1	2021-02-09 14:25:39.379841
119	Computer	S210209	0.6666666666666666	1	2	2	1	0.3	1500.000003	1150.0000023	1783.3333369	1500.000003	Minor	Wrong_doings	22	You have done something against your values	C1_45	0.0	Easy	I1_35	9	Singapore is a country	0.944444444444444	No	LEFT	944.914899999958	RIGHT	808.7914000000183	LEFT	1870.5843999998704	RIGHT	862.1696000000156	10.6	0.3	Probable_Truth	LEFT	RIGHT	6	642.7404376605924	2	2021-02-09 14:26:03.019311
42	Self	S210209	0.8333333333333334	2	1	1	2	0.5	1283.3333359	1066.6666688	1500.000003	1650.0000033	Major	Wrong_doings	45	You have participated in a scamming business	C2_45	1.0	Easy	I1_41	40	"Statue of Liberty is 151 feet tall"	0.611111111111111	Yes	RIGHT	509.7995999999512	RIGHT	745.3786999999465	LEFT	1390.9814999999526	LEFT	2975.500699999884	11.1	0.5	Probable_Truth	LEFT	LEFT	1	698.9808000000721	3	2021-02-09 14:26:27.411475
134	Computer	S210209	0.8333333333333334	1	2	2	1	0.4	1066.6666688	1350.0000027	1500.000003	2500.000005	Minor	Good_deeds	40	You have started an NGO using your savings	C2_35	0.0	Easy	I1_6	6	The current century is 21st	0.0	No	LEFT	591.1603000001833	RIGHT	1650.0397999998313	RIGHT	2735.283299999992	RIGHT	2862.8777999999784	11.1	0.4	Probable_Truth	RIGHT	RIGHT	2	974.919907629744	4	2021-02-09 14:26:55.204390
125	Computer	S210209	0.6666666666666666	2	1	2	1	0.4	1216.6666691	1066.6666688	1783.3333369	1650.0000033	Major	Wrong_doings	27	You have attended all lectures as a student	C2_34	0.0	Easy	I1_60	31	China is a part of Asia	0.0	No	LEFT	1020.396699999992	LEFT	672.5063999999747	RIGHT	1710.7690000000275	RIGHT	1126.1217000001125	11.1	0.4	Probable_Lie	RIGHT	RIGHT	1	730.5916295400234	5	2021-02-09 14:27:18.756755
49	Self	S210209	0.5	1	2	1	2	0.8	1216.6666691	1350.0000027	1783.3333369	1650.0000033	Major	Wrong_doings	10	You have queued to enter the MRT train	C1_23	0.85	Easy	I2_28	59	South East Asia is currently free from polio	0.0	Yes	RIGHT	545.3110999999353	LEFT	850.7445000000189	RIGHT	1023.933100000022	LEFT	2567.066699999941	10.3	0.8	Probable_Lie	RIGHT	LEFT	5	2697.893600000043	6	2021-02-09 14:27:45.011561
57	Self	S210209	0.5	2	1	1	2	0.7	1066.6666688	1500.000003	1783.3333369	2500.000005	Major	Good_deeds	30	You have fabricated facts about yourself	C1_58	0.95	Hard	I2_51	2	Singapore is in Africa	0.888888888888889	No	RIGHT	722.5118000001203	RIGHT	584.7249999999349	LEFT	2183.111299999837	LEFT	871.6549999999188	10.999999999999998	0.7	Probable_Truth	RIGHT	LEFT	1	1415.8078000000387	7	2021-02-09 14:28:10.211969
33	Self	S210209	0.8333333333333334	1	2	1	2	0.2	1500.000003	1350.0000027	2500.000005	1783.3333369	Major	Wrong_doings	20	You have held the elevator doors for others	C2_7	0.95	Hard	I1_54	4	There are 6 million animal species on Earth	0.888888888888889	No	RIGHT	463.112300000148	RIGHT	565.5069999997977	RIGHT	1035.5061999998725	RIGHT	1526.925399999982	11.199999999999998	0.2	Probable_Truth	RIGHT	RIGHT	4	750.8640000000923	8	2021-02-09 14:28:34.260270
128	Computer	S210209	0.8333333333333334	1	2	1	2	0.8	1350.0000027	1000.000002	2066.6666708	2350.0000047	Major	Good_deeds	35	You have been convicted in court	C1_4	1.0	Hard	I1_8	53	There are 30 hours in a day	0.0	Yes	LEFT	576.8136000001505	LEFT	755.945200000042	LEFT	1139.9063999999726	LEFT	1319.462299999941	11.199999999999998	0.8	Probable_Lie	RIGHT	LEFT	4	775.237916559438	9	2021-02-09 14:28:58.155641
