index	Trial_Type	Participant_ID	Trial_Probability	Question_Position_Prediction_Correct	Question_Position_Prediction_Agent	Question_Position_Comparison_Self	Question_Position_Comparison_Irrelevant	Trial_Stake	Trial_Stake_Jitter	Trial_Type_Jitter	Trial_Result_Jitter	Balance_Update_Jitter	Question_Comparison_Condition	Question_Comparison_Type	Question_Comparison_Question	Question_Comparison_Label	Question_Comparison_Item	Question_Comparison_Proportion_Yes	Question_Factual_Condition	Question_Factual_Item	Question_Factual_Question	Question_Factual_Label	Question_Factual_Proportion_DontKnow	Question_Factual_Type	Answer_Prediction_Correct	Answer_Prediction_Correct_RT	Answer_Prediction_Agent	Answer_Prediction_Agent_RT	Answer_Irrelevant	Answer_Irrelevant_RT	Answer_Self	Answer_Self_RT	Trial_Balance	Trial_Balance_Effect	Trial_Condition	Trial_ProbableSide	Prediction_Choice	Prediction_Result	Prediction_RT	Trial_Order	Trial_Datetime
84	Self	S210317	0.8333333333333334	1	2	2	1	0.3	1283.3333359	1283.3333359	2066.6666708	1650.0000033	Major	Wrong_doings	36	You have made counterfeit money	C1_36	1.0	Easy	I2_45	26	Carnivore refers to meat-eater	0.611111111111111	Yes	RIGHT	717.1145000000934	RIGHT	767.3158999999714	RIGHT	1671.5410000000477	LEFT	888.6962000000267	11.2	0.3	Probable_Lie	LEFT	LEFT	2	2693.956000000071	12	2021-03-17 15:18:32.500052
143	Computer	S210317	0.8333333333333334	2	1	2	1	0.6	1216.6666691	1283.3333359	1783.3333369	2066.6666708	Minor	Wrong_doings	29	You have lost everything just to help others	C1_48	0.15	Hard	I1_11	11	It takes 500 days to travel from Earth to Mars	0.0	No	LEFT	2000.8037000000056	LEFT	1366.2494000000152	LEFT	1419.1283999999769	LEFT	1390.5409999999847	11.2	0.6	Probable_Lie	LEFT	RIGHT	1	524.1081245995854	13	2021-03-17 15:18:58.117636
29	Self	S210317	0.6666666666666666	2	1	2	1	0.7	1283.3333359	1500.000003	1933.3333372	1650.0000033	Minor	Wrong_doings	45	You have used a fake name online	C2_42	0.05	Easy	I2_34	4	There are 6 million animal species on Earth	0.0555555555555556	No	RIGHT	599.8271000000841	RIGHT	2812.427400000047	LEFT	790.6388000000106	LEFT	1479.770099999996	11.9	0.7	Probable_Lie	LEFT	LEFT	6	1295.07650000005	14	2021-03-17 15:19:24.036017
34	Self	S210317	0.8333333333333334	1	2	1	2	0.3	1000.000002	1066.6666688	2066.6666708	1500.000003	Minor	Good_deeds	17	You have sold illegal drugs	C1_33	0.0	Easy	I2_41	46	Arabi is the oldest surviving breed of horse	0.0555555555555556	No	RIGHT	621.465599999965	RIGHT	441.9419999999264	LEFT	784.1602999999395	LEFT	867.1427000000449	12.2	0.3	Probable_Lie	LEFT	LEFT	2	2132.225900000094	15	2021-03-17 15:19:47.093543
68	Self	S210317	0.6666666666666666	1	2	2	1	0.1	1066.6666688	1500.000003	1783.3333369	2066.6666708	Major	Good_deeds	2	You have gossiped about your best friend	C2_25	0.0	Easy	I1_47	9	The Franco-Prussian War occurred in the 19th century	0.111111111111111	No	RIGHT	1015.7778999999892	RIGHT	544.7699000000057	RIGHT	2190.3793999999834	LEFT	1046.1398999999574	12.3	0.1	Probable_Lie	RIGHT	RIGHT	2	847.0680000000357	16	2021-03-17 15:20:11.731862
1	Self	S210317	0.5	1	2	1	2	0.3	1216.6666691	1216.6666691	2500.000005	2350.0000047	Major	Good_deeds	53	You have complimented others for good work	C1_23	0.85	Hard	I1_17	17	Brazil is in South America	1.0	Yes	RIGHT	717.6282000000356	RIGHT	288.40839999998025	RIGHT	1176.348500000017	RIGHT	1058.986799999957	12.6	0.3	Probable_Lie	RIGHT	RIGHT	2	838.6592000000519	17	2021-03-17 15:20:35.669728
0	Self	S210317	0.5	1	2	1	2	0.1	1500.000003	1000.000002	1650.0000033	2066.6666708	Minor	Wrong_doings	20	You have failed to keep promises	C1_53	0.0	Easy	I2_55	35	Cernan was the second last man to walk on the Moon	0.833333333333333	Yes	RIGHT	583.9149000000816	RIGHT	319.8587999999063	LEFT	781.5358999999944	LEFT	1045.3668000000107	12.7	0.1	Probable_Lie	RIGHT	RIGHT	2	778.6212999999407	18	2021-03-17 15:20:57.971911
53	Self	S210317	0.5	1	2	2	1	0.7	1000.000002	1216.6666691	1783.3333369	2500.000005	Major	Wrong_doings	16	You have taken part in violent demonstration	C1_59	0.0	Hard	I2_30	57	Kangaroos live in Africa	0.944444444444444	No	RIGHT	688.569799999982	RIGHT	568.5969999999543	LEFT	1158.2451000000449	LEFT	960.2161000000252	13.4	0.7	Probable_Truth	RIGHT	LEFT	1	1119.1142999999784	19	2021-03-17 15:21:21.540515
93	Self	S210317	0.8333333333333334	2	1	2	1	0.8	1283.3333359	1216.6666691	2500.000005	1650.0000033	Minor	Wrong_doings	6	You have donated blood every 6 months for many years	C2_53	0.05	Easy	I1_35	3	China is a part of Asia	0.0	Yes	RIGHT	368.2195000000093	RIGHT	765.3377999999975	RIGHT	1182.2420999999397	RIGHT	2102.6780999999346	14.2	0.8	Probable_Truth	RIGHT	RIGHT	6	932.0724000000382	20	2021-03-17 15:21:46.116464
21	Self	S210317	0.6666666666666666	1	2	2	1	0.8	1066.6666688	1350.0000027	1650.0000033	1933.3333372	Minor	Good_deeds	44	You have made someone cry	C1_8	0.95	Hard	I1_12	24	The Seine river is 50 feet above sea level	0.0555555555555556	Yes	RIGHT	542.3610000000281	RIGHT	543.8740999999254	LEFT	1005.2168000000848	LEFT	1366.393300000027	15.000000000000002	0.8	Probable_Truth	LEFT	LEFT	2	1239.8927000000413	21	2021-03-17 15:22:09.387955
108	Computer	S210317	0.5	2	1	2	1	0.5	1500.000003	1350.0000027	1783.3333369	1500.000003	Minor	Good_deeds	42	You have signed up as a bone marrow donor	C2_14	0.0	Easy	I1_33	15	Nanyang Technological University is in Australia	0.0	No	LEFT	345.238800000061	LEFT	846.4281000000256	LEFT	1395.6610000000182	LEFT	1128.3138000000008	15.000000000000002	0.5	Probable_Lie	LEFT	LEFT	5	978.9755480986764	22	2021-03-17 15:22:32.788546
39	Self	S210317	0.8333333333333334	1	2	2	1	0.7	1283.3333359	1150.0000023	1933.3333372	2500.000005	Minor	Wrong_doings	18	You have said sorry when you were rude	C1_11	0.55	Easy	I1_13	43	Septicemia is a lung infection condition	0.0	Yes	RIGHT	484.4147999999677	RIGHT	352.65079999999216	LEFT	1325.8564000000206	RIGHT	1687.465599999996	15.7	0.7	Probable_Truth	LEFT	LEFT	1	965.3167999999824	23	2021-03-17 15:22:57.044075
78	Self	S210317	0.6666666666666666	2	1	2	1	0.6	1066.6666688	1150.0000023	1500.000003	1500.000003	Minor	Wrong_doings	28	You have given directions to a lost tourist	C1_28	0.65	Easy	I2_23	39	There are 30 hours in a day	0.666666666666667	No	LEFT	1520.3094000000874	LEFT	1605.485999999928	LEFT	2252.903199999992	RIGHT	1215.7454999999118	15.7	0.6	Probable_Lie	LEFT	LEFT	5	644.6103000000676	24	2021-03-17 15:23:22.075823
61	Self	S210317	0.5	2	1	2	1	0.5	1000.000002	1066.6666688	2066.6666708	1783.3333369	Major	Wrong_doings	7	You have illegally stayed in a country	C2_1	1.0	Easy	I1_6	25	Fishes can swim in water	0.944444444444444	No	RIGHT	368.100400000003	RIGHT	1598.3016000000134	RIGHT	2273.213199999873	LEFT	2263.030400000161	16.200000000000003	0.5	Probable_Lie	RIGHT	LEFT	4	956.78410000005	25	2021-03-17 15:23:48.028464
123	Computer	S210317	0.6666666666666666	2	1	1	2	0.5	1350.0000027	1066.6666688	1650.0000033	2216.6666711000003	Major	Wrong_doings	42	You have given way to the handicapped	C1_45	0.75	Easy	I1_29	41	There are 6000 spoken languages in the World	0.0	Yes	LEFT	440.3603999999177	LEFT	1285.5835000000295	RIGHT	974.495299999944	RIGHT	1294.6882999999616	16.200000000000003	0.5	Probable_Lie	LEFT	RIGHT	1	878.5554767447957	26	2021-03-17 15:24:11.764431
105	Computer	S210317	0.5	2	1	1	2	0.6	1433.3333362	1433.3333362	1650.0000033	1783.3333369	Major	Good_deeds	59	You have faked an illness	C1_1	0.0	Easy	I1_15	19	Beer is an alcoholic drink	0.764705882352941	Yes	RIGHT	432.7568000001065	RIGHT	657.1509000000333	RIGHT	1231.548499999917	LEFT	2008.7925999998788	16.800000000000004	0.6	Probable_Truth	RIGHT	LEFT	1	930.40480536452	27	2021-03-17 15:24:35.900784
75	Self	S210317	0.6666666666666666	2	1	1	2	0.5	1216.6666691	1350.0000027	1933.3333372	2066.6666708	Major	Wrong_doings	23	You have been convicted in court	C2_43	0.15	Hard	I1_8	16	It is night time now	0.833333333333333	Yes	RIGHT	352.37129999995886	RIGHT	524.0820999999869	LEFT	967.168799999854	LEFT	893.6409999998887	17.300000000000004	0.5	Probable_Lie	LEFT	LEFT	3	831.4688000000388	28	2021-03-17 15:24:58.611768
44	Self	S210317	0.8333333333333334	2	1	2	1	0.8	1433.3333362	1216.6666691	1500.000003	1650.0000033	Minor	Wrong_doings	31	You have bribed someone to improve a grade	C1_17	0.0	Easy	I2_18	28	Slavery was abolished in Cuba in 1886	0.0555555555555556	No	RIGHT	487.9613999999037	RIGHT	636.4604999998846	RIGHT	1662.5781000000188	LEFT	1416.8948000001365	18.100000000000005	0.8	Probable_Lie	LEFT	LEFT	4	606.5292999999201	29	2021-03-17 15:25:21.796569
14	Self	S210317	0.5	2	1	2	1	0.6	1066.6666688	1066.6666688	2500.000005	1783.3333369	Minor	Wrong_doings	14	You have helped your parents when asked to	C2_34	0.9	Easy	I1_53	56	There is typically 0.6 grams of mercury in glass thermometer	0.722222222222222	Yes	RIGHT	352.0745999999235	RIGHT	1267.9719000000205	LEFT	1401.253400000087	RIGHT	1463.3295000001	18.700000000000006	0.6	Probable_Lie	RIGHT	LEFT	6	1190.5259000000117	30	2021-03-17 15:25:46.468271
106	Computer	S210317	0.5	2	1	1	2	0.2	1350.0000027	1150.0000023	2350.0000047	2066.6666708	Major	Wrong_doings	1	You have provided shelter for stray animals	C1_5	1.0	Easy	I2_56	44	The Earth is round	0.0	No	LEFT	743.6727000001611	LEFT	859.9802000001091	RIGHT	951.703800000132	RIGHT	1110.7822999999826	18.700000000000006	0.2	Probable_Lie	RIGHT	RIGHT	3	954.2472279057872	31	2021-03-17 15:26:10.570957
107	Computer	S210317	0.5	2	1	1	2	0.1	1150.0000023	1216.6666691	2066.6666708	2216.6666711000003	Major	Wrong_doings	19	You have drunk alcohol when you were underage	C1_42	1.0	Hard	I1_19	27	Acoustic Kitty refers to cat with implants	0.111111111111111	No	RIGHT	314.0598999998474	RIGHT	531.736900000169	LEFT	1327.215600000045	LEFT	1319.3513000001076	18.800000000000008	0.1	Probable_Truth	LEFT	RIGHT	6	912.5058231023844	32	2021-03-17 15:26:34.203907
12	Self	S210317	0.5	2	1	2	1	0.8	1500.000003	1500.000003	1500.000003	1500.000003	Minor	Good_deeds	42	You have signed up as a bone marrow donor	C2_14	0.0	Easy	I1_33	15	Nanyang Technological University is in Australia	0.0	No	RIGHT	337.31669999997393	RIGHT	563.097000000198	LEFT	1044.3199999999706	LEFT	855.6876000000102	19.60000000000001	0.8	Probable_Lie	RIGHT	LEFT	4	1293.7274999999318	33	2021-03-17 15:26:56.876656
118	Computer	S210317	0.6666666666666666	1	2	2	1	0.7	1000.000002	1350.0000027	1500.000003	2216.6666711000003	Major	Wrong_doings	40	You have risked your life to save another person's life	C2_35	0.95	Hard	I1_52	12	Cleopatra was born in Greece	0.888888888888889	Yes	RIGHT	514.3723999999565	RIGHT	295.4095000000052	RIGHT	1344.0700000001016	LEFT	1424.1034000001491	20.300000000000008	0.7	Probable_Truth	LEFT	LEFT	2	762.073038292968	34	2021-03-17 15:27:19.860617
133	Computer	S210317	0.8333333333333334	1	2	2	1	0.2	1216.6666691	1433.3333362	2500.000005	1650.0000033	Major	Wrong_doings	60	You have been arrested	C2_39	0.7	Easy	I2_31	31	The Moon orbits around the Earth	1.0	Yes	RIGHT	657.7747999999701	RIGHT	545.3423999999814	RIGHT	941.5189999999712	LEFT	703.6301000000549	20.500000000000007	0.2	Probable_Lie	LEFT	LEFT	2	625.6090702470972	35	2021-03-17 15:27:42.715273
48	Self	S210317	0.5	1	2	1	2	0.5	1066.6666688	1433.3333362	1500.000003	1500.000003	Minor	Good_deeds	37	You have sorted your trash into recycling bin	C1_15	0.5	Hard	I2_54	30	Airbags in cars are filled with sodium azide	0.833333333333333	No	RIGHT	885.0502999998753	RIGHT	319.5127000001321	RIGHT	894.7330999999394	RIGHT	1165.1438000001235	21.000000000000007	0.5	Probable_Truth	RIGHT	LEFT	1	1226.5845999997964	36	2021-03-17 15:28:05.283907
95	Self	S210317	0.8333333333333334	2	1	2	1	0.4	1500.000003	1283.3333359	2216.6666711000003	1783.3333369	Major	Wrong_doings	16	You have cursed at others	C1_46	1.0	Easy	I1_3	10	Bears have the biggest eyes among mammals	0.0	No	RIGHT	264.3618999998125	RIGHT	640.6696999999895	RIGHT	1561.0948999999437	RIGHT	1686.8643000000247	21.40000000000001	0.4	Probable_Lie	LEFT	LEFT	3	568.5213000001568	37	2021-03-17 15:28:29.362875
142	Computer	S210317	0.8333333333333334	2	1	2	1	0.2	1433.3333362	1500.000003	2350.0000047	2500.000005	Minor	Wrong_doings	48	You have thrown your trash into the bin	C1_29	1.0	Hard	I1_40	39	There are 9 rings in the Olympic flag	0.0	No	RIGHT	303.95510000016657	RIGHT	469.7859000000335	LEFT	1612.157699999898	RIGHT	983.615699999973	21.600000000000005	0.2	Probable_Truth	LEFT	LEFT	1	538.9874923628046	38	2021-03-17 15:28:53.620453
141	Computer	S210317	0.8333333333333334	2	1	2	1	0.1	1066.6666688	1000.000002	1500.000003	2216.6666711000003	Minor	Good_deeds	60	You have organized a violent protest	C1_39	0.8	Hard	I2_39	40	Animals are living things	0.944444444444444	Yes	RIGHT	376.71799999998257	RIGHT	510.14469999995526	RIGHT	1134.7842000000128	LEFT	1135.0385000000642	21.700000000000006	0.1	Probable_Lie	RIGHT	RIGHT	1	839.1366276323729	39	2021-03-17 15:29:15.963797
119	Computer	S210317	0.6666666666666666	1	2	2	1	0.8	1283.3333359	1433.3333362	2350.0000047	2066.6666708	Major	Good_deeds	31	You have held the elevator doors for others	C2_10	0.0	Easy	I2_24	50	Malay is one of the races in Singapore	0.944444444444444	No	RIGHT	662.5695000000178	RIGHT	367.38739999987047	RIGHT	1124.8399000000973	RIGHT	935.5339000001096	22.500000000000007	0.8	Probable_Lie	RIGHT	LEFT	4	510.6287231622493	40	2021-03-17 15:29:39.275417
70	Self	S210317	0.6666666666666666	1	2	2	1	0.7	1433.3333362	1150.0000023	2500.000005	2350.0000047	Minor	Good_deeds	57	You have bought cigarettes for a minor	C1_57	0.1	Hard	I2_49	27	The first Olympic Games was held in the 5th century B.C	0.0555555555555556	No	RIGHT	558.0225000001064	RIGHT	359.8119000000679	RIGHT	1334.4586999999135	LEFT	911.4062999999531	23.200000000000006	0.7	Probable_Truth	RIGHT	RIGHT	3	3678.925299999946	41	2021-03-17 15:30:06.133263
45	Self	S210317	0.8333333333333334	2	1	2	1	0.7	1283.3333359	1433.3333362	2066.6666708	2350.0000047	Minor	Good_deeds	60	You have organized a violent protest	C1_39	0.8	Hard	I2_39	40	Animals are living things	0.944444444444444	Yes	RIGHT	344.802399999935	RIGHT	462.15490000008685	RIGHT	948.5532999999576	LEFT	727.6255000001584	23.90000000000001	0.7	Probable_Truth	RIGHT	RIGHT	5	938.370999999961	42	2021-03-17 15:30:29.259140
67	Self	S210317	0.6666666666666666	1	2	1	2	0.3	1283.3333359	1433.3333362	2350.0000047	2500.000005	Major	Good_deeds	46	You have given up your seat in the MRT	C2_36	0.05	Hard	I1_9	6	The sun rises at night	0.888888888888889	Yes	RIGHT	882.5148000000809	RIGHT	249.0170999999464	LEFT	800.7420999999795	RIGHT	950.7332999999109	24.200000000000006	0.3	Probable_Truth	RIGHT	RIGHT	4	754.6350000000075	43	2021-03-17 15:30:53.035242
134	Computer	S210317	0.8333333333333334	1	2	2	1	0.1	1066.6666688	1500.000003	2066.6666708	1933.3333372	Major	Wrong_doings	48	You have shown your appreciation to your teachers	C2_18	0.0	Hard	I1_14	31	There are 7 days in a week	0.944444444444444	No	RIGHT	843.5022000001027	RIGHT	528.148099999953	RIGHT	1694.251599999916	RIGHT	1119.0065000000686	24.300000000000008	0.1	Probable_Lie	LEFT	LEFT	3	546.9152237386313	44	2021-03-17 15:31:16.908407
83	Self	S210317	0.8333333333333334	1	2	1	2	0.6	1350.0000027	1433.3333362	1933.3333372	1933.3333372	Minor	Good_deeds	33	You have engaged in underage smoking	C2_3	0.95	Hard	I1_26	36	Saturn's rings are between 30 and 300 feet thick	0.777777777777778	No	RIGHT	588.8984000000619	RIGHT	304.3983999998545	LEFT	1406.9418000001406	LEFT	1060.410900000079	24.90000000000001	0.6	Probable_Truth	RIGHT	RIGHT	3	688.9759000000595	45	2021-03-17 15:31:40.179461
40	Self	S210317	0.8333333333333334	2	1	1	2	0.6	1500.000003	1283.3333359	2350.0000047	2066.6666708	Major	Wrong_doings	11	You have told someone's secret to others	C2_60	0.0	Easy	I2_38	18	Hot chocolate was created by the Mayan culture	0.722222222222222	Yes	RIGHT	295.98140000007334	RIGHT	603.8711999999578	LEFT	1046.6722000001027	LEFT	2128.060099999857	25.50000000000001	0.6	Probable_Truth	LEFT	LEFT	1	625.7364999999027	46	2021-03-17 15:32:04.651398
101	Computer	S210317	0.5	1	2	2	1	0.8	1350.0000027	1350.0000027	1933.3333372	2066.6666708	Major	Good_deeds	38	You have been donating all your excess food to a food bank	C2_38	0.85	Hard	I2_46	51	The Earth turns the closest to the sun in May	0.888888888888889	Yes	RIGHT	838.7206999998398	RIGHT	359.0214000000742	LEFT	1086.2792999998874	RIGHT	2734.9969000001693	26.30000000000001	0.8	Probable_Lie	LEFT	LEFT	6	521.3450783817113	47	2021-03-17 15:32:29.460537
49	Self	S210317	0.5	1	2	1	2	0.3	1500.000003	1150.0000023	2350.0000047	1933.3333372	Major	Good_deeds	14	You have volunteered for a disaster-related humanitarian mission	C2_30	0.7	Easy	I1_4	25	The current century is 21st	0.166666666666667	Yes	RIGHT	384.8953000001529	RIGHT	343.11129999991863	RIGHT	1167.6354000001083	LEFT	1507.5262000000291	26.60000000000001	0.3	Probable_Truth	LEFT	RIGHT	6	4690.348900000117	48	2021-03-17 15:33:44.115644
94	Self	S210317	0.8333333333333334	2	1	2	1	0.7	1350.0000027	1066.6666688	1500.000003	2350.0000047	Minor	Good_deeds	37	You have extorted money from anyone	C2_57	0.85	Easy	I2_2	48	It is snowing outside now	0.0	No	RIGHT	272.0041999998557	RIGHT	597.1245000000636	LEFT	893.124700000044	LEFT	911.4614000000074	27.30000000000001	0.7	Probable_Lie	LEFT	LEFT	2	618.7689000000773	49	2021-03-17 15:34:06.251380
76	Self	S210317	0.6666666666666666	2	1	2	1	0.3	1350.0000027	1066.6666688	2500.000005	1933.3333372	Major	Good_deeds	47	You have followed instructions	C1_4	0.9	Hard	I1_44	44	It takes 112 years to build the Pisa Tower	0.0	Yes	RIGHT	391.3328999999521	RIGHT	462.3077999999623	RIGHT	952.348499999971	RIGHT	887.4918000001344	27.60000000000001	0.3	Probable_Lie	RIGHT	RIGHT	2	781.8680000000313	50	2021-03-17 15:34:29.155081
102	Computer	S210317	0.5	1	2	2	1	0.3	1433.3333362	1150.0000023	1650.0000033	2350.0000047	Minor	Good_deeds	28	You have participated in a scamming business	C1_43	0.95	Easy	I1_32	32	Lehman Brothers went bankrupt on 20th September	0.0555555555555556	No	RIGHT	668.0630999999266	RIGHT	432.1932000000288	RIGHT	1469.169299999976	LEFT	1151.8718000002082	27.900000000000013	0.3	Probable_Lie	RIGHT	LEFT	4	896.0092170629305	51	2021-03-17 15:34:52.930824
58	Self	S210317	0.5	2	1	1	2	0.8	1150.0000023	1000.000002	1933.3333372	1500.000003	Minor	Wrong_doings	35	You have sign up to sponsor a needy child	C2_50	0.0	Hard	I1_43	37	Mozambique is the world's poorest country	0.833333333333333	Yes	RIGHT	335.83340000018325	RIGHT	668.3146999998826	RIGHT	1280.1108999999542	RIGHT	1525.7669000000078	28.700000000000014	0.8	Probable_Truth	LEFT	LEFT	2	1976.9331999998485	52	2021-03-17 15:35:16.874946
16	Self	S210317	0.6666666666666666	1	2	1	2	0.3	1283.3333359	1000.000002	1933.3333372	2066.6666708	Major	Wrong_doings	8	You have borrowed things and never returned	C1_44	0.0	Hard	I1_50	24	December is the last month of the year	0.0	Yes	RIGHT	795.3482000000349	RIGHT	335.99759999992784	RIGHT	935.4378000000452	LEFT	1175.9673999999904	29.00000000000001	0.3	Probable_Lie	LEFT	LEFT	6	705.7726999998977	53	2021-03-17 15:35:39.683807
19	Self	S210317	0.6666666666666666	1	2	1	2	0.5	1000.000002	1283.3333359	2350.0000047	1783.3333369	Major	Wrong_doings	10	You have bought cocaine	C2_40	0.8	Hard	I2_58	17	It is 20th Century now	0.722222222222222	Yes	RIGHT	873.0412000002161	RIGHT	288.5544000000664	LEFT	1023.7930999999209	LEFT	823.8653999999315	29.50000000000001	0.5	Probable_Lie	LEFT	LEFT	5	698.2489000001806	54	2021-03-17 15:36:02.389463
