"Participant"	"Task"	"Stimulus_Side"	"Response"	"RT"	"ITI"	"Previous_Response"	"Previous_RT"	"Stop_Signal"	"Stop_Signal_RT"	"Conflict"	"Cue_Response"	"Cue_Response_RT"	"Trial_Onset"	"Trial_End"	"Trial_Order"	"Duration"
"S210128"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	499.50780000006	1183.3333357	n/a	n/a	n/a	n/a	"False"	n/a	n/a	"2021-01-28 14:14:03.786344"	"2021-01-28 14:14:04.493421"	1	6.4869486
"S210128"	"Conflict_Resolution"	"RIGHT"	"Time_Max_Exceeded"	1500.05729999998	1100.0000022	n/a	n/a	n/a	n/a	"True"	n/a	n/a	"2021-01-28 14:14:05.612632"	"2021-01-28 14:14:07.112101"	2	6.4869486
"S210128"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	572.314399999982	533.3333344	n/a	n/a	n/a	n/a	"False"	n/a	n/a	"2021-01-28 14:14:07.665292"	"2021-01-28 14:14:08.445370"	3	6.4869486
"S210128"	"Conflict_Resolution"	"LEFT"	"LEFT"	437.965899999995	766.6666682	n/a	n/a	n/a	n/a	"False"	n/a	n/a	"2021-01-28 14:14:09.232228"	"2021-01-28 14:14:09.878841"	4	6.4869486
"S210128"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	576.305600000069	900.0000018	n/a	n/a	n/a	n/a	"False"	n/a	n/a	"2021-01-28 14:14:10.797395"	"2021-01-28 14:14:11.581842"	5	6.4869486
"S210128"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	1005.5582	1383.3333361	n/a	n/a	n/a	n/a	"True"	n/a	n/a	"2021-01-28 14:14:12.983749"	"2021-01-28 14:14:14.197475"	6	6.4869486
"S210128"	"Conflict_Resolution"	"LEFT"	"LEFT"	726.577799999973	1366.6666694	n/a	n/a	n/a	n/a	"True"	n/a	n/a	"2021-01-28 14:14:15.583369"	"2021-01-28 14:14:16.516988"	7	6.4869486
"S210128"	"Conflict_Resolution"	"LEFT"	"LEFT"	471.146900000008	1166.666669	n/a	n/a	n/a	n/a	"False"	n/a	n/a	"2021-01-28 14:14:17.702840"	"2021-01-28 14:14:18.381141"	8	6.4869486
"S210128"	"Conflict_Resolution"	"LEFT"	"LEFT"	413.01569999996	616.6666679	n/a	n/a	n/a	n/a	"False"	n/a	n/a	"2021-01-28 14:14:19.017108"	"2021-01-28 14:14:19.638657"	9	6.4869486
"S210128"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	375.115899999969	950.0000019	n/a	n/a	n/a	n/a	"False"	n/a	n/a	"2021-01-28 14:14:20.606435"	"2021-01-28 14:14:21.189140"	10	6.4869486
"S210128"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	459.345799999937	650.0000013	n/a	n/a	n/a	n/a	"False"	n/a	n/a	"2021-01-28 14:14:21.857932"	"2021-01-28 14:14:22.525928"	11	6.4869486
"S210128"	"Conflict_Resolution"	"LEFT"	"LEFT"	439.781499999981	1116.6666689	n/a	n/a	n/a	n/a	"False"	n/a	n/a	"2021-01-28 14:14:23.662442"	"2021-01-28 14:14:24.309148"	12	6.4869486
"S210128"	"Conflict_Resolution"	"LEFT"	"LEFT"	783.229200000051	1150.0000023	n/a	n/a	n/a	n/a	"True"	n/a	n/a	"2021-01-28 14:14:25.478588"	"2021-01-28 14:14:26.470634"	13	6.4869486
"S210128"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	634.686299999998	633.3333346	n/a	n/a	n/a	n/a	"True"	n/a	n/a	"2021-01-28 14:14:27.122878"	"2021-01-28 14:14:27.966767"	14	6.4869486
"S210128"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	607.497899999998	1316.6666693	n/a	n/a	n/a	n/a	"True"	n/a	n/a	"2021-01-28 14:14:29.302492"	"2021-01-28 14:14:30.117701"	15	6.4869486
"S210128"	"Conflict_Resolution"	"LEFT"	"LEFT"	540.495800000031	566.6666678	n/a	n/a	n/a	n/a	"False"	n/a	n/a	"2021-01-28 14:14:30.705132"	"2021-01-28 14:14:31.453510"	16	6.4869486
"S210128"	"Conflict_Resolution"	"LEFT"	"LEFT"	381.383099999994	1150.0000023	n/a	n/a	n/a	n/a	"False"	n/a	n/a	"2021-01-28 14:14:32.623955"	"2021-01-28 14:14:33.213125"	17	6.4869486
"S210128"	"Conflict_Resolution"	"LEFT"	"LEFT"	805.267400000048	1416.6666695	n/a	n/a	n/a	n/a	"True"	n/a	n/a	"2021-01-28 14:14:34.647987"	"2021-01-28 14:14:35.662050"	18	6.4869486
"S210128"	"Conflict_Resolution"	"LEFT"	"LEFT"	582.923699999924	1316.6666693	n/a	n/a	n/a	n/a	"True"	n/a	n/a	"2021-01-28 14:14:36.999064"	"2021-01-28 14:14:37.789029"	19	6.4869486
"S210128"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	515.508899999986	700.0000014	n/a	n/a	n/a	n/a	"False"	n/a	n/a	"2021-01-28 14:14:38.505742"	"2021-01-28 14:14:39.229312"	20	6.4869486
"S210128"	"Conflict_Resolution"	"LEFT"	"LEFT"	452.30509999999	1200.0000024	n/a	n/a	n/a	n/a	"False"	n/a	n/a	"2021-01-28 14:14:40.449568"	"2021-01-28 14:14:41.109440"	21	6.4869486
"S210128"	"Conflict_Resolution"	"LEFT"	"LEFT"	389.789300000075	783.3333349	n/a	n/a	n/a	n/a	"False"	n/a	n/a	"2021-01-28 14:14:41.911595"	"2021-01-28 14:14:42.508942"	22	6.4869486
"S210128"	"Conflict_Resolution"	"LEFT"	"LEFT"	353.591199999983	1450.0000029	n/a	n/a	n/a	n/a	"False"	n/a	n/a	"2021-01-28 14:14:43.979562"	"2021-01-28 14:14:44.541758"	23	6.4869486
