index	Trial_Type	Participant_ID	Trial_Probability	Question_Position_Prediction_Correct	Question_Position_Prediction_Agent	Question_Position_Comparison_Self	Question_Position_Comparison_Irrelevant	Trial_Stake	Trial_Stake_Jitter	Trial_Type_Jitter	Trial_Result_Jitter	Balance_Update_Jitter	Question_Comparison_Condition	Question_Comparison_Type	Question_Comparison_Question	Question_Comparison_Label	Question_Comparison_Item	Question_Comparison_Proportion_Yes	Question_Factual_Condition	Question_Factual_Item	Question_Factual_Question	Question_Factual_Label	Question_Factual_Proportion_DontKnow	Question_Factual_Type	Answer_Prediction_Correct	Answer_Prediction_Correct_RT	Answer_Prediction_Agent	Answer_Prediction_Agent_RT	Answer_Irrelevant	Answer_Irrelevant_RT	Answer_Self	Answer_Self_RT	Trial_Balance	Trial_Balance_Effect	Trial_Condition	Trial_ProbableSide	Prediction_Choice	Prediction_Result	Prediction_RT	Trial_Order	Trial_Datetime
69	Self	S201105	0.666666667	1	2	2	1	0.3	1066.666669	1433.333336	1500.000003	2066.666671	Major	Wrong_doings	1	You have sheltered others from disasters	C2_30	1.0	Hard	I1_24	24	Summer is hotter than winter	0.944444444	No	RIGHT	775.1284	RIGHT	335.2545	RIGHT	1560.7083	LEFT	2902.2897	12.0	0.3	Probable_Truth	LEFT	LEFT	2	1034.816	12	42:18.3
9	Self	S201105	0.5	2	1	1	2	0.4	1000.000002	1066.666669	2216.666671	1500.000003	Major	Wrong_doings	42	You have engaged in underage smoking	C2_6	0.85	Hard	I2_8	32	It sometimes snows in Singapore	0.0	No	LEFT	1141.9231	LEFT	4034.8406	LEFT	957.4982	LEFT	1165.9831	12.0	0.4	Probable_Lie	LEFT	RIGHT	2	949.7542	13	42:44.9
105	Computer	S201105	0.5	2	1	1	2	0.2	1283.333336	1500.000003	1500.000003	2066.666671	Major	Wrong_doings	42	You have engaged in underage smoking	C2_6	0.85	Hard	I2_8	32	It sometimes snows in Singapore	0.0	No	LEFT	382.3644	LEFT	411.1852	LEFT	694.8058	LEFT	1471.315	12.0	0.2	Probable_Lie	LEFT	LEFT	6	670.6185162	14	43:07.5
62	Self	S201105	0.5	2	1	2	1	0.2	1150.000002	1000.000002	1933.333337	2216.666671	Minor	Good_deeds	36	You have failed to keep promises	C2_13	1.0	Easy	I1_35	25	Carnivore refers to meat-eater	0.055555556	Yes	LEFT	405.3674	RIGHT	759.9253	RIGHT	2866.4625	LEFT	957.7136	11.8	0.2	Probable_Lie	RIGHT	RIGHT	1	876.772	15	43:32.2
126	Computer	S201105	0.666666667	2	1	2	1	0.3	1000.000002	1500.000003	1783.333337	2500.000005	Major	Wrong_doings	47	You have let a homeless man into your house	C2_37	0.0	Hard	I2_33	3	Feijoa is a type of grape	0.0	No	LEFT	494.0252	LEFT	657.9376	RIGHT	2878.8115	LEFT	1894.0851	11.8	0.3	Probable_Lie	RIGHT	RIGHT	2	840.6066152	16	43:58.3
35	Self	S201105	0.833333333	1	2	1	2	0.6	1000.000002	1150.000002	1783.333337	2350.000005	Major	Good_deeds	6	You have taken months off to volunteer	C1_39	0.65	Easy	I2_21	51	Mageirocophobia is a fear of deathly disease	0.0	No	RIGHT	461.9632	RIGHT	405.7658	RIGHT	3926.6009	RIGHT	3445.4082	12.4	0.6	Probable_Truth	LEFT	LEFT	1	835.7116	17	44:26.3
112	Computer	S201105	0.666666667	1	2	1	2	0.3	1350.000003	1433.333336	1933.333337	2216.666671	Major	Good_deeds	23	You have helped with household chores	C2_57	1.0	Hard	I1_46	46	Afghan Hound is the first cloned cat	0.833333333	Yes	LEFT	2321.3705	LEFT	382.4771	LEFT	1805.6479	RIGHT	2249.5892	12.4	0.3	Probable_Lie	LEFT	LEFT	5	957.0619734	18	44:53.5
83	Self	S201105	0.833333333	1	2	1	2	0.4	1066.666669	1433.333336	1933.333337	1650.000003	Minor	Wrong_doings	25	You have said thank you when you have received help	C2_52	0.05	Hard	I1_29	36	The hardest bone in human body is the jawbone	0.833333333	No	RIGHT	831.8357	RIGHT	365.611	RIGHT	2606.4755	RIGHT	1350.5944	12.8	0.4	Probable_Truth	RIGHT	RIGHT	5	1430.8022	19	45:18.8
100	Computer	S201105	0.5	1	2	2	1	0.7	1150.000002	1350.000003	2066.666671	1933.333337	Major	Good_deeds	14	You have blackmailed others for money	C1_57	1.0	Hard	I1_17	43	Red is a color	0.888888889	No	RIGHT	526.5789	RIGHT	318.5016	RIGHT	2103.0428	LEFT	965.0384	13.5	0.7	Probable_Truth	RIGHT	LEFT	1	870.2035114	20	45:42.7
59	Self	S201105	0.5	2	1	1	2	0.5	1500.000003	1433.333336	2066.666671	2500.000005	Minor	Good_deeds	39	You have been convicted in court	C1_24	0.0	Easy	I1_27	48	It takes 500 days to travel from Earth to Mars	0.833333333	Yes	LEFT	398.0761	RIGHT	1025.042	RIGHT	2885.427	LEFT	1246.0203	13.0	0.5	Probable_Lie	RIGHT	LEFT	6	805.8341	21	46:09.1
19	Self	S201105	0.666666667	1	2	1	2	0.2	1350.000003	1283.333336	2216.666671	1783.333337	Major	Good_deeds	8	You have adopted a zero-waste lifestyle	C2_23	1.0	Hard	I2_5	33	The sun rises at night	0.0	No	RIGHT	355.1005	RIGHT	326.2522	LEFT	1270.1514	RIGHT	2114.3076	13.2	0.2	Probable_Lie	LEFT	LEFT	3	767.1033	22	46:33.2
51	Self	S201105	0.5	1	2	1	2	0.5	1150.000002	1000.000002	2066.666671	2216.666671	Major	Good_deeds	18	You have downloaded pirated movies	C1_48	0.7	Hard	I1_52	23	Hot chocolate was created by the Mayan culture	0.833333333	No	LEFT	2249.8273	LEFT	406.6765	RIGHT	2044.2275	LEFT	1337.527	13.2	0.5	Probable_Lie	LEFT	RIGHT	2	1868.9863	23	47:00.1
50	Self	S201105	0.5	1	2	1	2	0.3	1500.000003	1500.000003	1783.333337	1650.000003	Major	Wrong_doings	59	You have pretended to be busy to avoid a social situation	C2_18	0.0	Hard	I1_26	18	Singapore has four seasons	0.0	No	LEFT	1934.0522	LEFT	974.1526	LEFT	1341.3066	LEFT	4553.3224	13.2	0.3	Probable_Lie	RIGHT	RIGHT	2	1448.9356	24	47:29.4
86	Self	S201105	0.833333333	1	2	2	1	0.7	1150.000002	1000.000002	2216.666671	1500.000003	Major	Good_deeds	26	You have participated in a scamming business	C2_26	0.7	Easy	I1_1	1	Singapore ranked 8th in World's smallest countries	0.611111111	Yes	RIGHT	434.3407	RIGHT	310.7151	RIGHT	2517.8561	LEFT	1190.4892	13.9	0.7	Probable_Truth	RIGHT	RIGHT	3	748.8811	25	47:53.1
6	Self	S201105	0.5	1	2	2	1	0.4	1000.000002	1150.000002	1650.000003	1783.333337	Minor	Wrong_doings	22	You have cheated on a test	C1_22	0.2	Easy	I2_41	36	Africa is the continent with the least rainfall	0.888888889	Yes	LEFT	1061.3433	RIGHT	957.7312	LEFT	2658.2557	LEFT	980.9119	13.5	0.4	Probable_Lie	RIGHT	LEFT	6	1421.6766	26	48:18.3
76	Self	S201105	0.666666667	2	1	2	1	0.1	1150.000002	1066.666669	2500.000005	2350.000005	Minor	Wrong_doings	51	You have taken responsibility for your actions	C2_50	0.0	Hard	I1_38	5	Chickens lay eggs	0.888888889	Yes	LEFT	541.648	RIGHT	855.6455	RIGHT	3532.9403	RIGHT	1262.7314	13.4	0.1	Probable_Lie	RIGHT	LEFT	4	1482.8664	27	48:45.7
102	Computer	S201105	0.5	1	2	2	1	0.5	1066.666669	1216.666669	1783.333337	1650.000003	Minor	Wrong_doings	22	You have cheated on a test	C1_22	0.2	Easy	I2_41	36	Africa is the continent with the least rainfall	0.888888889	Yes	LEFT	883.7069	LEFT	735.1023	RIGHT	1768.0614	LEFT	885.8799	13.4	0.5	Probable_Lie	RIGHT	RIGHT	1	639.2593631	28	49:08.9
77	Self	S201105	0.666666667	2	1	2	1	0.5	1066.666669	1283.333336	2350.000005	1933.333337	Major	Good_deeds	17	You have organized a violent protest	C2_58	0.7	Easy	I2_56	44	There are 9 rings in the Olympic flag	0.0	No	RIGHT	318.1842	RIGHT	759.8912	RIGHT	2301.7518	LEFT	1373.5202	13.9	0.5	Probable_Truth	LEFT	LEFT	1	974.6226	29	49:33.8
132	Computer	S201105	0.833333333	1	2	2	1	0.7	1350.000003	1000.000002	2216.666671	2066.666671	Major	Wrong_doings	56	You have volunteered every week for many years	C2_3	0.9	Easy	I2_53	53	Nomophobia is the fear of being without a phone or computer	0.0	No	LEFT	366.8664	LEFT	333.7265	RIGHT	3621.9854	LEFT	3110.3207	13.9	0.7	Probable_Lie	LEFT	RIGHT	1	826.9691391	30	50:01.3
103	Computer	S201105	0.5	1	2	2	1	0.3	1500.000003	1150.000002	2500.000005	1500.000003	Minor	Good_deeds	54	You have confessed to your mistake	C1_30	0.0	Easy	I1_14	41	There are 6 million animal species on Earth	0.611111111	Yes	RIGHT	676.7632	LEFT	294.4905	RIGHT	3100.4139	RIGHT	1262.971	13.9	0.3	Probable_Truth	LEFT	RIGHT	4	783.658112	31	50:26.7
116	Computer	S201105	0.666666667	1	2	2	1	0.1	1066.666669	1066.666669	1500.000003	2350.000005	Minor	Good_deeds	40	You have sold illegal drugs	C1_14	1.0	Hard	I1_10	48	The hyoid bone is the only jointless bone	0.833333333	No	RIGHT	635.4455	LEFT	519.2211	RIGHT	1699.3019	LEFT	893.2696	13.9	0.1	Probable_Truth	RIGHT	RIGHT	5	517.5939891	32	50:49.5
106	Computer	S201105	0.5	2	1	1	2	0.1	1500.000003	1000.000002	2066.666671	1500.000003	Minor	Wrong_doings	8	You have kept your promises	C2_29	0.95	Easy	I2_59	16	Saturn's rings are between 30 and 300 feet thick	0.0	No	LEFT	893.4878	LEFT	1019.3456	RIGHT	1381.8234	RIGHT	1639.4267	13.9	0.1	Probable_Truth	LEFT	RIGHT	5	837.5550742	33	51:14.0
95	Self	S201105	0.833333333	2	1	2	1	0.1	1000.000002	1433.333336	1650.000003	1500.000003	Minor	Good_deeds	10	You have given directions to a lost tourist	C2_2	0.95	Hard	I1_12	40	Bears have the biggest eyes among mammals	0.888888889	No	RIGHT	285.8633	RIGHT	292.4258	RIGHT	1693.9536	RIGHT	1302.2333	14.0	0.1	Probable_Truth	LEFT	LEFT	1	1104.9933	34	51:36.8
45	Self	S201105	0.833333333	2	1	2	1	0.6	1283.333336	1216.666669	1650.000003	1500.000003	Minor	Wrong_doings	58	You have given way to the handicapped	C1_44	1.0	Easy	I2_58	21	Algeria is Africa's second largest country	0.0	Yes	RIGHT	390.8482	RIGHT	299.0671	RIGHT	1181.0307	RIGHT	1326.0455	14.6	0.6	Probable_Truth	LEFT	LEFT	1	815.7252	35	51:59.1
110	Computer	S201105	0.5	2	1	2	1	0.4	1350.000003	1150.000002	1650.000003	2216.666671	Minor	Wrong_doings	35	You have bought cocaine	C1_35	0.45	Easy	I1_25	8	A square has 3 corners	0.944444444	No	RIGHT	311.1854	RIGHT	345.8018	LEFT	2970.3731	LEFT	1356.785	15.0	0.4	Probable_Truth	RIGHT	RIGHT	6	787.8237885	36	52:23.8
89	Self	S201105	0.833333333	2	1	1	2	0.3	1283.333336	1283.333336	2066.666671	1650.000003	Major	Wrong_doings	15	You have illegally stayed in a country	C2_53	0.1	Hard	I2_40	6	Astatine is the rarest element in the Earth's crust	0.0	Yes	LEFT	1078.0533	LEFT	705.0	RIGHT	2013.1861	LEFT	1985.7121	15.0	0.3	Probable_Lie	RIGHT	RIGHT	1	716.4514	37	52:49.2
65	Self	S201105	0.666666667	1	2	1	2	0.2	1000.000002	1066.666669	2350.000005	1783.333337	Major	Good_deeds	31	You have thrown your trash into the bin	C1_38	0.55	Easy	I1_23	13	Milwaukee Art Museum is located in California	0.166666667	Yes	RIGHT	599.2002	RIGHT	495.0081	RIGHT	1638.4822	RIGHT	1698.8968	15.2	0.2	Probable_Truth	RIGHT	RIGHT	6	1030.9058	38	53:13.4
94	Self	S201105	0.833333333	2	1	2	1	0.8	1150.000002	1000.000002	1783.333337	2350.000005	Minor	Good_deeds	2	You have helped a friend in need	C1_15	0.0	Easy	I2_6	24	There are 30 hours in a day	0.055555556	Yes	RIGHT	269.7031	RIGHT	444.5903	LEFT	1981.075	RIGHT	1005.1066	16.0	0.8	Probable_Truth	RIGHT	RIGHT	4	575.4687	39	53:36.6
5	Self	S201105	0.5	1	2	2	1	0.6	1283.333336	1000.000002	2216.666671	2066.666671	Major	Wrong_doings	11	You have a non-judgmental attitude towards everyone	C2_45	0.65	Easy	I2_49	14	The Franco-Prussian War occurred in the 19th century	0.0	No	RIGHT	1347.4152	RIGHT	398.1967	RIGHT	3407.601	RIGHT	1900.9789	16.6	0.6	Probable_Lie	LEFT	LEFT	5	1711.6258	40	54:04.5
92	Self	S201105	0.833333333	2	1	2	1	0.5	1433.333336	1350.000003	1500.000003	1933.333337	Major	Good_deeds	53	You have gossiped about your best friend	C1_20	0.0	Hard	I1_47	37	Most plants emit oxygen in the day	0.666666667	No	LEFT	326.1526	RIGHT	1504.3913	RIGHT	1445.4919	LEFT	1277.6778	16.1	0.5	Probable_Lie	RIGHT	RIGHT	1	579.014	41	54:28.5
138	Computer	S201105	0.833333333	2	1	1	2	0.6	1216.666669	1150.000002	1500.000003	2500.000005	Major	Good_deeds	12	You have done something against your values	C1_16	0.9	Hard	I2_38	28	Statute of Liberty is in New York	1.0	Yes	LEFT	253.6555	LEFT	596.1813	RIGHT	925.8741	LEFT	2454.8563	16.1	0.6	Probable_Lie	RIGHT	RIGHT	1	685.2434751	42	54:52.3
73	Self	S201105	0.666666667	2	1	1	2	0.8	1433.333336	1150.000002	1650.000003	1500.000003	Major	Wrong_doings	20	You have coveted things that belong to others	C2_20	0.0	Easy	I1_5	56	It is night time now	0.055555556	No	RIGHT	829.7348	RIGHT	698.0398	LEFT	1118.2725	LEFT	3558.1144	16.9	0.8	Probable_Truth	RIGHT	RIGHT	5	696.9906	43	55:17.6
111	Computer	S201105	0.5	2	1	2	1	0.8	1150.000002	1350.000003	1783.333337	1783.333337	Major	Good_deeds	35	You have been physically hurt to protect others	C2_35	0.85	Hard	I1_11	43	Earth's atmosphere extends up to 10,000km into space	0.666666667	Yes	LEFT	277.3582	LEFT	437.2174	RIGHT	4689.6426	RIGHT	2629.0308	16.9	0.8	Probable_Lie	LEFT	LEFT	4	790.6167775	44	55:45.1
114	Computer	S201105	0.666666667	1	2	1	2	0.2	1433.333336	1216.666669	1650.000003	1783.333337	Major	Wrong_doings	11	You have helped your parents when asked to	C1_40	0.0	Easy	I2_52	31	The Moon orbits around the Earth	0.0	Yes	RIGHT	428.331	RIGHT	247.3884	RIGHT	1103.2077	RIGHT	2755.1661	17.1	0.2	Probable_Truth	RIGHT	LEFT	1	806.2609141	45	56:09.1
88	Self	S201105	0.833333333	2	1	1	2	0.6	1216.666669	1216.666669	2216.666671	2500.000005	Minor	Wrong_doings	53	You have signed up as a bone marrow donor	C2_43	0.55	Hard	I1_37	60	The Seine river is 50 feet above sea level	0.0	Yes	RIGHT	261.3339	RIGHT	306.8166	RIGHT	1252.9928	RIGHT	1373.2918	17.7	0.6	Probable_Lie	LEFT	LEFT	2	599.4611	46	56:32.6
54	Self	S201105	0.5	1	2	2	1	0.4	1000.000002	1350.000003	2216.666671	2350.000005	Minor	Wrong_doings	24	You have returned your trays in food courts	C1_13	1.0	Easy	I2_18	26	There is typically 0.6 grams of mercury in glass thermometer	0.777777778	Yes	RIGHT	1380.5481	RIGHT	471.9122	RIGHT	1114.1751	RIGHT	1487.1597	18.1	0.4	Probable_Truth	RIGHT	RIGHT	6	1467.059	47	56:58.0
8	Self	S201105	0.5	2	1	1	2	0.3	1216.666669	1000.000002	1500.000003	1650.000003	Major	Good_deeds	29	You have cursed at others	C1_9	0.2	Hard	I1_32	11	A dog has four legs	0.055555556	Yes	RIGHT	312.4014	RIGHT	580.301	RIGHT	872.5966	LEFT	1272.4678	18.4	0.3	Probable_Truth	RIGHT	RIGHT	5	2014.4802	48	58:28.1
129	Computer	S201105	0.833333333	1	2	1	2	0.2	1433.333336	1216.666669	2066.666671	1500.000003	Major	Wrong_doings	3	You have said sorry when you were rude	C2_48	0.0	Hard	I1_45	45	The first Olympic Games was held in the 5th century B.C	0.888888889	No	RIGHT	403.5054	LEFT	1184.1508	RIGHT	2086.6937	RIGHT	2100.0385	18.4	0.2	Probable_Truth	LEFT	LEFT	1	885.1632914	49	58:53.6
130	Computer	S201105	0.833333333	1	2	1	2	0.5	1150.000002	1066.666669	1933.333337	1933.333337	Minor	Good_deeds	48	You have lied to your parents	C2_1	0.15	Easy	I1_15	17	Nanyang Technological University is in Australia	0.055555556	Yes	LEFT	1056.4483	LEFT	416.2514	LEFT	2022.8463	LEFT	1227.801	18.4	0.5	Probable_Lie	LEFT	RIGHT	1	782.23434	50	59:17.7
44	Self	S201105	0.833333333	2	1	2	1	0.3	1216.666669	1350.000003	1933.333337	2350.000005	Minor	Good_deeds	27	You have risked your life to save another person's life	C2_38	0.05	Hard	I2_1	60	Cheese is an Asian staple	0.0	Yes	RIGHT	288.5593	RIGHT	820.8271	RIGHT	1682.533	LEFT	2616.2309	18.7	0.3	Probable_Truth	LEFT	LEFT	1	592.1945	51	59:43.1
80	Self	S201105	0.833333333	1	2	1	2	0.6	1350.000003	1066.666669	2500.000005	2350.000005	Major	Good_deeds	7	You have used a fake name online	C1_7	0.85	Easy	I2_26	55	Dutch is the 6th Europe's most widely spoken language	0.0	No	RIGHT	459.9969	RIGHT	327.9058	LEFT	1576.0711	LEFT	1828.0215	19.3	0.6	Probable_Truth	RIGHT	RIGHT	5	574.0547	52	00:07.7
43	Self	S201105	0.833333333	2	1	1	2	0.4	1000.000002	1066.666669	2216.666671	1783.333337	Major	Wrong_doings	9	You have bribed a police officer	C2_9	0.0	Hard	I1_19	19	Last day of the year is 30th December	0.888888889	No	RIGHT	304.9427	RIGHT	303.6695	LEFT	1167.4318	LEFT	897.4345	19.7	0.4	Probable_Truth	LEFT	LEFT	1	630.4753	53	00:29.7
90	Self	S201105	0.833333333	2	1	1	2	0.4	1350.000003	1500.000003	2350.000005	1783.333337	Major	Good_deeds	20	You have been donating all your excess food to a food bank	C2_10	0.0	Easy	I2_60	12	Fishes can swim in water	0.944444444	No	RIGHT	287.0997	RIGHT	715.1104	RIGHT	1080.076	RIGHT	3105.9707	20.1	0.4	Probable_Lie	LEFT	LEFT	3	525.3073	54	00:55.0
47	Self	S201105	0.833333333	2	1	2	1	0.5	1066.666669	1500.000003	1783.333337	2066.666671	Major	Good_deeds	16	You have complimented others for good work	C1_58	0.05	Easy	I2_28	1	"Statue of Liberty is 151 feet tall"	0.722222222	Yes	RIGHT	280.5278	RIGHT	721.5582	RIGHT	2480.1399	RIGHT	1486.7796	20.6	0.5	Probable_Truth	LEFT	LEFT	1	480.4529	55	01:19.4
91	Self	S201105	0.833333333	2	1	1	2	0.2	1066.666669	1150.000002	1933.333337	2216.666671	Major	Wrong_doings	43	You have made someone cry	C1_34	1.0	Easy	I2_24	8	Pyramid of Giza is 468 feet tall	0.0	Yes	RIGHT	343.4339	RIGHT	676.5871	LEFT	1021.6026	LEFT	1969.1883	20.8	0.2	Probable_Truth	RIGHT	RIGHT	6	596.6949	56	01:43.0
109	Computer	S201105	0.5	2	1	2	1	0.6	1000.000002	1216.666669	1933.333337	2350.000005	Major	Wrong_doings	9	You have held the elevator doors for others	C1_8	0.8	Hard	I2_16	25	R. Amundsen discovered the South Pole	1.0	Yes	LEFT	288.6023	LEFT	478.2356	LEFT	2132.4694	RIGHT	1359.6303	20.8	0.6	Probable_Lie	LEFT	RIGHT	3	974.7708964	57	02:07.3
141	Computer	S201105	0.833333333	2	1	2	1	0.3	1000.000002	1000.000002	1933.333337	1500.000003	Minor	Wrong_doings	58	You have given way to the handicapped	C1_44	1.0	Easy	I2_58	21	Algeria is Africa's second largest country	0.0	Yes	RIGHT	247.8798	RIGHT	266.1986	LEFT	1090.2613	LEFT	1096.4278	21.1	0.3	Probable_Truth	LEFT	LEFT	1	682.5716701	58	02:28.7
31	Self	S201105	0.666666667	2	1	2	1	0.4	1350.000003	1433.333336	2066.666671	1500.000003	Major	Wrong_doings	5	You have been sued	C2_47	0.55	Easy	I2_45	4	Singapore is in Africa	0.777777778	Yes	LEFT	240.727	LEFT	870.7534	LEFT	2484.5886	LEFT	1039.5953	21.1	0.4	Probable_Lie	LEFT	LEFT	5	1135.4819	59	02:53.4
34	Self	S201105	0.833333333	1	2	1	2	0.2	1150.000002	1066.666669	1933.333337	1783.333337	Minor	Good_deeds	48	You have lied to your parents	C2_1	0.15	Easy	I1_15	17	Nanyang Technological University is in Australia	0.055555556	Yes	RIGHT	811.2744	RIGHT	561.2944	LEFT	1455.3216	LEFT	1241.3842	21.3	0.2	Probable_Truth	RIGHT	RIGHT	3	685.9618	60	03:16.6
113	Computer	S201105	0.666666667	1	2	1	2	0.4	1283.333336	1350.000003	2500.000005	1933.333337	Minor	Good_deeds	60	You have watched a pirated movie	C1_11	0.0	Easy	I2_48	9	French is Singapore's official language	0.944444444	Yes	LEFT	339.221	LEFT	294.6681	LEFT	935.244	LEFT	1947.8001	21.3	0.4	Probable_Truth	LEFT	RIGHT	3	951.6926559	61	03:40.7
29	Self	S201105	0.666666667	2	1	2	1	0.6	1433.333336	1216.666669	1933.333337	2216.666671	Minor	Good_deeds	37	You have followed instructions	C1_37	0.65	Hard	I2_4	45	The Amazon forest covers an area of 1 billion acres	0.888888889	Yes	RIGHT	295.1567	RIGHT	1460.378	RIGHT	2127.4433	RIGHT	1599.386	21.9	0.6	Probable_Lie	RIGHT	RIGHT	2	668.8964	62	04:06.3
42	Self	S201105	0.833333333	2	1	1	2	0.1	1500.000003	1283.333336	1500.000003	2500.000005	Major	Good_deeds	12	You have done something against your values	C1_16	0.9	Hard	I2_38	28	Statute of Liberty is in New York	1.0	Yes	RIGHT	480.9518	RIGHT	1957.8675	RIGHT	1030.186	LEFT	4370.7706	22.0	0.1	Probable_Truth	LEFT	LEFT	1	552.0867	63	04:34.0
