"Participant"	"Task"	"Stimulus_Side"	"Response"	"RT"	"ITI"	"Previous_Response"	"Previous_RT"	"Stop_Signal"	"Stop_Signal_RT"	"Conflict"	"Cue_Response"	"Cue_Response_RT"	"Trial_Onset"	"Trial_End"	"Trial_Order"	"Duration"
"S200131"	"Conflict_Resolution"	"LEFT"	"Time_Max_Exceeded"	1500.08079999998	1300.0000026	""	n/a	n/a	n/a	"False"	n/a	n/a	"2020-01-31 12:48:33.280754"	"2020-01-31 12:48:34.781403"	1	6.39506583333333
"S200131"	"Conflict_Resolution"	"LEFT"	"RIGHT"	1320.65299999999	1150.0000023	"RIGHT"	-896.598	n/a	n/a	"True"	n/a	n/a	"2020-01-31 12:48:35.951239"	"2020-01-31 12:48:37.478937"	2	6.39506583333333
"S200131"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	1484.72330000004	1233.3333358	""	n/a	n/a	n/a	"True"	n/a	n/a	"2020-01-31 12:48:38.731205"	"2020-01-31 12:48:40.425082"	3	6.39506583333333
"S200131"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	1050.50269999992	883.3333351	""	n/a	n/a	n/a	"False"	n/a	n/a	"2020-01-31 12:48:41.325582"	"2020-01-31 12:48:42.584065"	4	6.39506583333333
"S200131"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	715.085900000076	1233.3333358	""	n/a	n/a	n/a	"False"	n/a	n/a	"2020-01-31 12:48:43.837503"	"2020-01-31 12:48:44.760083"	5	6.39506583333333
"S200131"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	626.602100000014	1466.6666696	""	n/a	n/a	n/a	"False"	n/a	n/a	"2020-01-31 12:48:46.245762"	"2020-01-31 12:48:47.080070"	6	6.39506583333333
"S200131"	"Conflict_Resolution"	"LEFT"	"LEFT"	878.429600000004	1350.0000027	""	n/a	n/a	n/a	"False"	n/a	n/a	"2020-01-31 12:48:48.450004"	"2020-01-31 12:48:49.535807"	7	6.39506583333333
"S200131"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	845.882200000005	983.3333353	""	n/a	n/a	n/a	"False"	n/a	n/a	"2020-01-31 12:48:50.538222"	"2020-01-31 12:48:51.592987"	8	6.39506583333333
"S200131"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	717.064600000072	783.3333349	""	n/a	n/a	n/a	"False"	n/a	n/a	"2020-01-31 12:48:52.395065"	"2020-01-31 12:48:53.319767"	9	6.39506583333333
"S200131"	"Conflict_Resolution"	"LEFT"	"LEFT"	808.705700000019	1116.6666689	""	n/a	n/a	n/a	"False"	n/a	n/a	"2020-01-31 12:48:54.456009"	"2020-01-31 12:48:55.473065"	10	6.39506583333333
"S200131"	"Conflict_Resolution"	"LEFT"	"LEFT"	974.063099999967	1166.666669	""	n/a	n/a	n/a	"False"	n/a	n/a	"2020-01-31 12:48:56.658007"	"2020-01-31 12:48:57.839849"	11	6.39506583333333
"S200131"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	835.681900000054	850.0000017	""	n/a	n/a	n/a	"True"	n/a	n/a	"2020-01-31 12:48:58.708400"	"2020-01-31 12:48:59.752991"	12	6.39506583333333
"S200131"	"Conflict_Resolution"	"LEFT"	"LEFT"	579.644099999996	1450.0000029	""	n/a	n/a	n/a	"False"	n/a	n/a	"2020-01-31 12:49:01.220664"	"2020-01-31 12:49:02.008260"	13	6.39506583333333
"S200131"	"Conflict_Resolution"	"LEFT"	"LEFT"	552.688099999955	1100.0000022	""	n/a	n/a	n/a	"False"	n/a	n/a	"2020-01-31 12:49:03.127596"	"2020-01-31 12:49:03.888463"	14	6.39506583333333
"S200131"	"Conflict_Resolution"	"LEFT"	"LEFT"	549.866600000087	766.6666682	""	n/a	n/a	n/a	"False"	n/a	n/a	"2020-01-31 12:49:04.674718"	"2020-01-31 12:49:05.432399"	15	6.39506583333333
"S200131"	"Conflict_Resolution"	"LEFT"	"LEFT"	475.710000000049	1466.6666696	""	n/a	n/a	n/a	"False"	n/a	n/a	"2020-01-31 12:49:06.916470"	"2020-01-31 12:49:07.599963"	16	6.39506583333333
"S200131"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	628.50949999995	1216.6666691	""	n/a	n/a	n/a	"False"	n/a	n/a	"2020-01-31 12:49:08.835762"	"2020-01-31 12:49:09.671859"	17	6.39506583333333
"S200131"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	957.726600000001	1333.333336	""	n/a	n/a	n/a	"True"	n/a	n/a	"2020-01-31 12:49:11.026324"	"2020-01-31 12:49:12.192340"	18	6.39506583333333
"S200131"	"Conflict_Resolution"	"LEFT"	"LEFT"	981.897500000059	1200.0000024	""	n/a	n/a	n/a	"False"	n/a	n/a	"2020-01-31 12:49:13.410122"	"2020-01-31 12:49:14.601164"	19	6.39506583333333
"S200131"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	971.979099999999	783.3333349	""	n/a	n/a	n/a	"True"	n/a	n/a	"2020-01-31 12:49:15.404565"	"2020-01-31 12:49:16.585247"	20	6.39506583333333
"S200131"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	610.387500000002	1033.3333354	""	n/a	n/a	n/a	"False"	n/a	n/a	"2020-01-31 12:49:17.637950"	"2020-01-31 12:49:18.456829"	21	6.39506583333333
"S200131"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	541.986099999917	1366.6666694	""	n/a	n/a	n/a	"False"	n/a	n/a	"2020-01-31 12:49:19.842874"	"2020-01-31 12:49:20.591898"	22	6.39506583333333
"S200131"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	683.357000000001	1050.0000021	""	n/a	n/a	n/a	"True"	n/a	n/a	"2020-01-31 12:49:21.661284"	"2020-01-31 12:49:22.551817"	23	6.39506583333333
"S200131"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	530.204000000026	1283.3333359	""	n/a	n/a	n/a	"True"	n/a	n/a	"2020-01-31 12:49:23.854743"	"2020-01-31 12:49:24.593300"	24	6.39506583333333
"S200131"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	587.393800000086	600.0000012	""	n/a	n/a	n/a	"False"	n/a	n/a	"2020-01-31 12:49:25.212907"	"2020-01-31 12:49:26.009022"	25	6.39506583333333
"S200131"	"Conflict_Resolution"	"LEFT"	"LEFT"	795.088599999985	1416.6666695	""	n/a	n/a	n/a	"True"	n/a	n/a	"2020-01-31 12:49:27.445427"	"2020-01-31 12:49:28.447749"	26	6.39506583333333
"S200131"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	482.96049999999	1266.6666692	""	n/a	n/a	n/a	"False"	n/a	n/a	"2020-01-31 12:49:29.733837"	"2020-01-31 12:49:30.424155"	27	6.39506583333333
"S200131"	"Conflict_Resolution"	"LEFT"	"LEFT"	535.180299999979	566.6666678	""	n/a	n/a	n/a	"False"	n/a	n/a	"2020-01-31 12:49:31.008659"	"2020-01-31 12:49:31.752244"	28	6.39506583333333
"S200131"	"Conflict_Resolution"	"LEFT"	"LEFT"	690.224999999941	850.0000017	""	n/a	n/a	n/a	"False"	n/a	n/a	"2020-01-31 12:49:32.622450"	"2020-01-31 12:49:33.521318"	29	6.39506583333333
"S200131"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	569.358800000032	1283.3333359	""	n/a	n/a	n/a	"False"	n/a	n/a	"2020-01-31 12:49:34.822395"	"2020-01-31 12:49:35.600782"	30	6.39506583333333
"S200131"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	636.874199999966	800.0000016	""	n/a	n/a	n/a	"True"	n/a	n/a	"2020-01-31 12:49:36.419446"	"2020-01-31 12:49:37.264296"	31	6.39506583333333
"S200131"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	531.944300000077	833.333335	""	n/a	n/a	n/a	"True"	n/a	n/a	"2020-01-31 12:49:38.116911"	"2020-01-31 12:49:38.855714"	32	6.39506583333333
"S200131"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	512.012199999958	950.0000019	""	n/a	n/a	n/a	"False"	n/a	n/a	"2020-01-31 12:49:39.824407"	"2020-01-31 12:49:40.544299"	33	6.39506583333333
"S200131"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	470.421999999985	1150.0000023	""	n/a	n/a	n/a	"False"	n/a	n/a	"2020-01-31 12:49:41.713641"	"2020-01-31 12:49:42.392069"	34	6.39506583333333
"S200131"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	726.960299999973	1150.0000023	""	n/a	n/a	n/a	"True"	n/a	n/a	"2020-01-31 12:49:43.561492"	"2020-01-31 12:49:44.497462"	35	6.39506583333333
"S200131"	"Conflict_Resolution"	"LEFT"	"LEFT"	726.878899999974	1316.6666693	""	n/a	n/a	n/a	"True"	n/a	n/a	"2020-01-31 12:49:45.833245"	"2020-01-31 12:49:46.768132"	36	6.39506583333333
"S200131"	"Conflict_Resolution"	"LEFT"	"LEFT"	685.609600000021	1500.000003	""	n/a	n/a	n/a	"False"	n/a	n/a	"2020-01-31 12:49:48.290279"	"2020-01-31 12:49:49.184389"	37	6.39506583333333
