"Participant"	"Task"	"Stimulus_Side"	"Response"	"RT"	"ITI"	"Previous_Response"	"Previous_RT"	"Stop_Signal"	"Stop_Signal_RT"	"Conflict"	"Cue_Response"	"Cue_Response_RT"	"Trial_Onset"	"Trial_End"	"Trial_Order"	"Duration"
"S210217"	"Conflict_Resolution"	"LEFT"	"LEFT"	1315.97539999996	1216.6666691	n/a	n/a	n/a	n/a	"True"	n/a	n/a	"2021-02-17 14:14:13.773734"	"2021-02-17 14:14:15.297266"	1	5.95822213333333
"S210217"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	593.152500000087	1100.0000022	n/a	n/a	n/a	n/a	"True"	n/a	n/a	"2021-02-17 14:14:16.416463"	"2021-02-17 14:14:17.216876"	2	5.95822213333333
"S210217"	"Conflict_Resolution"	"LEFT"	"LEFT"	488.621999999964	733.3333348	n/a	n/a	n/a	n/a	"False"	n/a	n/a	"2021-02-17 14:14:17.968902"	"2021-02-17 14:14:18.666159"	3	5.95822213333333
"S210217"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	541.19849999995	583.3333345	n/a	n/a	n/a	n/a	"True"	n/a	n/a	"2021-02-17 14:14:19.268200"	"2021-02-17 14:14:20.017795"	4	5.95822213333333
"S210217"	"Conflict_Resolution"	"LEFT"	"LEFT"	580.625300000065	1016.6666687	n/a	n/a	n/a	n/a	"True"	n/a	n/a	"2021-02-17 14:14:21.053618"	"2021-02-17 14:14:21.842644"	5	5.95822213333333
"S210217"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	515.74729999993	950.0000019	n/a	n/a	n/a	n/a	"False"	n/a	n/a	"2021-02-17 14:14:22.813703"	"2021-02-17 14:14:23.538656"	6	5.95822213333333
"S210217"	"Conflict_Resolution"	"LEFT"	"LEFT"	420.028699999989	1400.0000028	n/a	n/a	n/a	n/a	"False"	n/a	n/a	"2021-02-17 14:14:24.958047"	"2021-02-17 14:14:25.585922"	7	5.95822213333333
"S210217"	"Conflict_Resolution"	"LEFT"	"LEFT"	405.814699999951	783.3333349	n/a	n/a	n/a	n/a	"False"	n/a	n/a	"2021-02-17 14:14:26.388033"	"2021-02-17 14:14:27.002516"	8	5.95822213333333
"S210217"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	382.360000000062	533.3333344	n/a	n/a	n/a	n/a	"False"	n/a	n/a	"2021-02-17 14:14:27.555106"	"2021-02-17 14:14:28.147184"	9	5.95822213333333
"S210217"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	594.631199999981	1233.3333358	n/a	n/a	n/a	n/a	"True"	n/a	n/a	"2021-02-17 14:14:29.398890"	"2021-02-17 14:14:30.201998"	10	5.95822213333333
