index	Trial_Type	Participant_ID	Trial_Probability	Question_Position_Prediction_Correct	Question_Position_Prediction_Agent	Question_Position_Comparison_Self	Question_Position_Comparison_Irrelevant	Trial_Stake	Trial_Stake_Jitter	Trial_Type_Jitter	Trial_Result_Jitter	Balance_Update_Jitter	Question_Comparison_Condition	Question_Comparison_Type	Question_Comparison_Question	Question_Comparison_Label	Question_Comparison_Item	Question_Comparison_Proportion_Yes	Question_Factual_Condition	Question_Factual_Item	Question_Factual_Question	Question_Factual_Label	Question_Factual_Proportion_DontKnow	Question_Factual_Type	Answer_Prediction_Agent	Answer_Prediction_Agent_RT	Answer_Prediction_Correct	Answer_Prediction_Correct_RT	Answer_Irrelevant	Answer_Irrelevant_RT	Answer_Self	Answer_Self_RT	Trial_Balance	Trial_Balance_Effect	Trial_Condition	Trial_ProbableSide	Prediction_Choice	Prediction_Result	Prediction_RT	Trial_Order	Trial_Datetime
85	Self	S200309	0.8333333333333334	1	2	2	1	0.8	1350.0000027	1500.000003	2500.000005	1500.000003	Major	Good_deeds	7	You have lied to your parents	C2_7	0.0	Hard	I1_44	13	French is Singapore's official language	0.0	Yes	RIGHT	336.58390000005056	LEFT	933.0391999999392	LEFT	883.5854000000154	LEFT	895.5816999999797	10.7	0.8	Probable_Lie	RIGHT	RIGHT	1	724.7520000000804	10	2020-03-09 14:04:42.577837
41	Self	S200309	0.8333333333333334	2	1	1	2	0.7	1150.0000023	1350.0000027	1783.3333369	2216.6666711000003	Minor	Good_deeds	30	You have been arrested	C2_30	0.0	Easy	I1_57	25	A triangle has three sides	0.0555555555555556	Yes	RIGHT	1105.3243000000066	LEFT	390.9353000000237	RIGHT	817.1890999999505	LEFT	696.6380000000072	10.0	0.7	Probable_Lie	RIGHT	RIGHT	1	475.962099999947	11	2020-03-09 14:05:05.137872
66	Self	S200309	0.6666666666666666	1	2	1	2	0.8	1066.6666688	1433.3333362	2066.6666708	1500.000003	Minor	Wrong_doings	17	You have sheltered others from disasters	C1_47	0.15	Hard	I1_33	42	Acoustic Kitty refers to cat with implants	0.888888888888889	No	RIGHT	296.99940000000424	RIGHT	667.5804000000198	LEFT	2063.3255999999847	RIGHT	1253.194399999984	10.8	0.8	Probable_Truth	LEFT	LEFT	1	755.6905000000143	12	2020-03-09 14:05:28.817420
95	Self	S200309	0.8333333333333334	2	1	2	1	0.4	1150.0000023	1000.000002	1933.3333372	2500.000005	Major	Wrong_doings	38	You have used heroin	C2_27	1.0	Hard	I2_16	47	Earth's atmosphere extends up to 10,000km into space	0.0555555555555556	Yes	RIGHT	436.8793999999525	RIGHT	214.86800000002404	RIGHT	1135.1356000000123	LEFT	871.8308999999635	11.2	0.4	Probable_Truth	RIGHT	RIGHT	5	643.811899999946	13	2020-03-09 14:05:51.273834
67	Self	S200309	0.6666666666666666	1	2	1	2	0.1	1350.0000027	1500.000003	2500.000005	2066.6666708	Minor	Good_deeds	4	You have been convicted in court	C2_17	0.9	Easy	I2_42	33	The Earth is round	0.0	Yes	RIGHT	256.2357000000475	RIGHT	500.3004999999803	RIGHT	632.4536999999282	LEFT	920.0579999999264	11.3	0.1	Probable_Truth	LEFT	LEFT	2	631.2062000000651	14	2020-03-09 14:06:14.201203
72	Self	S200309	0.6666666666666666	2	1	1	2	0.8	1433.3333362	1066.6666688	1500.000003	1933.3333372	Major	Wrong_doings	22	You have volunteered every week for many years	C2_57	0.9	Easy	I1_12	22	Some owl species hunt fish	0.0	No	LEFT	765.012200000001	LEFT	1105.2700000000186	RIGHT	1560.4776999999783	RIGHT	1364.2985999999837	11.3	0.8	Probable_Lie	LEFT	LEFT	6	652.0389000000932	15	2020-03-09 14:06:38.153313
47	Self	S200309	0.8333333333333334	2	1	2	1	0.5	1283.3333359	1000.000002	2500.000005	1933.3333372	Major	Wrong_doings	6	You have helped others to pick up their belongings	C1_6	0.5	Easy	I2_25	17	Feijoa is a type of grape	0.833333333333333	No	RIGHT	789.1498000000183	RIGHT	263.0254000000605	LEFT	1249.7556999999233	RIGHT	750.8220000000847	11.8	0.5	Probable_Truth	RIGHT	RIGHT	2	963.5950000000548	16	2020-03-09 14:07:01.465921
43	Self	S200309	0.8333333333333334	2	1	1	2	0.2	1066.6666688	1150.0000023	2350.0000047	2500.000005	Minor	Wrong_doings	58	You have provided shelter for stray animals	C1_51	1.0	Easy	I2_45	45	The human's inner ear is larger than a pencil eraser	0.666666666666667	No	RIGHT	395.4735999999457	RIGHT	247.06090000006495	LEFT	1350.6840999999667	RIGHT	1044.6124000000054	12.0	0.2	Probable_Truth	LEFT	LEFT	1	627.6668999998947	17	2020-03-09 14:07:24.777135
125	Computer	S200309	0.6666666666666666	2	1	2	1	0.2	1433.3333362	1066.6666688	2350.0000047	1650.0000033	Major	Wrong_doings	17	You have downloaded pirated movies	C1_34	0.85	Hard	I1_27	11	There are 9 rings in the Olympic flag	0.888888888888889	Yes	LEFT	832.1948000000248	RIGHT	423.8153999999668	LEFT	1247.837699999991	LEFT	1295.804299999986	12.0	0.2	Probable_Truth	LEFT	LEFT	2	634.7372302570825	18	2020-03-09 14:07:48.281882
20	Self	S200309	0.6666666666666666	1	2	2	1	0.1	1283.3333359	1433.3333362	2500.000005	2350.0000047	Major	Wrong_doings	5	You have drunk alcohol when you were underage	C1_31	0.0	Easy	I2_28	1	Algeria is Africa's second largest country	0.0	No	RIGHT	224.2894000000888	RIGHT	517.1553999999787	LEFT	1235.7210000000125	LEFT	1198.9175999999588	12.1	0.1	Probable_Truth	RIGHT	RIGHT	4	1446.661800000015	19	2020-03-09 14:08:13.041558
17	Self	S200309	0.6666666666666666	1	2	1	2	0.7	1000.000002	1350.0000027	1783.3333369	2500.000005	Major	Good_deeds	28	You have donated a pay cheque to charity	C1_5	0.8	Easy	I2_51	40	A caterpillar has more muscle than a human	0.0	Yes	RIGHT	408.7254999999459	RIGHT	473.5817999999199	LEFT	1511.140800000021	RIGHT	1164.7272000000155	12.8	0.7	Probable_Lie	LEFT	LEFT	4	683.0557000000681	20	2020-03-09 14:08:36.489391
127	Computer	S200309	0.6666666666666666	2	1	2	1	0.5	1150.0000023	1000.000002	1783.3333369	1500.000003	Major	Good_deeds	34	You have followed instructions	C2_52	0.55	Easy	I2_11	4	Carnivore refers to meat-eater	0.0555555555555556	Yes	LEFT	914.3278999999892	LEFT	392.01219999995374	RIGHT	1678.816599999891	RIGHT	815.5417000000398	12.8	0.5	Probable_Lie	RIGHT	RIGHT	2	879.4467185523042	21	2020-03-09 14:08:59.178283
57	Self	S200309	0.5	2	1	1	2	0.6	1433.3333362	1433.3333362	1783.3333369	1933.3333372	Minor	Wrong_doings	40	You have engaged in arson	C2_6	0.95	Easy	I1_11	54	Cheese is an Asian staple	0.944444444444444	No	RIGHT	316.22379999998884	RIGHT	269.7845000000143	LEFT	1016.0137000000304	LEFT	941.6111000000456	13.4	0.6	Probable_Truth	LEFT	LEFT	2	1008.7484000000586	22	2020-03-09 14:09:21.889198
60	Self	S200309	0.5	2	1	2	1	0.3	1066.6666688	1350.0000027	1500.000003	1500.000003	Minor	Wrong_doings	11	You have bought cocaine	C1_3	0.65	Hard	I1_19	31	A square has 3 corners	0.0	No	LEFT	739.748899999995	LEFT	726.8824000000222	LEFT	1534.578300000021	LEFT	696.4606000001368	13.4	0.3	Probable_Lie	LEFT	LEFT	6	740.3314000000591	23	2020-03-09 14:09:44.321124
135	Computer	S200309	0.8333333333333334	1	2	2	1	0.6	1150.0000023	1066.6666688	1783.3333369	1783.3333369	Major	Good_deeds	40	You have queued to enter the MRT train	C2_60	1.0	Easy	I2_43	41	It takes 112 years to build the Pisa Tower	0.0555555555555556	Yes	LEFT	318.8982000001488	RIGHT	1333.8991000000533	LEFT	1218.3138000000326	RIGHT	799.2010999998911	13.4	0.6	Probable_Truth	RIGHT	LEFT	1	962.7898202986236	24	2020-03-09 14:10:07.313829
64	Self	S200309	0.6666666666666666	1	2	1	2	0.3	1150.0000023	1283.3333359	1500.000003	1933.3333372	Major	Good_deeds	38	You have shown your appreciation to your teachers	C1_11	0.55	Easy	I1_38	8	Chickens lay eggs	0.777777777777778	Yes	RIGHT	304.2669000001297	RIGHT	284.94049999994786	RIGHT	664.5178000001124	RIGHT	1009.9535000001651	13.7	0.3	Probable_Truth	LEFT	LEFT	2	519.8804999999993	25	2020-03-09 14:10:28.537544
122	Computer	S200309	0.6666666666666666	2	1	1	2	0.6	1500.000003	1433.3333362	2216.6666711000003	1933.3333372	Minor	Wrong_doings	14	You have assisted in a crime	C2_47	0.0	Hard	I1_46	1	"Statue of Liberty is 151 feet tall"	0.111111111111111	No	LEFT	602.9864000001908	LEFT	231.6373000001022	LEFT	975.4100000000108	LEFT	789.4836000000396	13.7	0.6	Probable_Lie	LEFT	LEFT	6	884.6210973570935	26	2020-03-09 14:10:51.673429
104	Computer	S200309	0.5	2	1	1	2	0.7	1283.3333359	1283.3333359	2500.000005	2350.0000047	Minor	Wrong_doings	33	You have let a homeless man into your house	C2_53	0.9	Hard	I2_48	3	Beer is an alcoholic drink	1.0	Yes	LEFT	572.5956000001133	LEFT	327.9463000001215	RIGHT	888.207199999897	LEFT	1171.5127999998458	13.7	0.7	Probable_Lie	RIGHT	RIGHT	3	869.214352064927	27	2020-03-09 14:11:15.489066
28	Self	S200309	0.6666666666666666	2	1	2	1	0.2	1150.0000023	1283.3333359	1500.000003	2350.0000047	Major	Wrong_doings	60	You have bribed someone to improve a grade	C1_60	0.45	Easy	I2_4	46	There are 10 continents in the World	0.888888888888889	No	LEFT	1067.7909999999429	LEFT	616.4693000000625	LEFT	1162.3552999999447	LEFT	847.6053000001684	13.7	0.2	Probable_Lie	RIGHT	RIGHT	1	750.9902000001603	28	2020-03-09 14:11:38.792535
2	Self	S200309	0.5	1	2	1	2	0.7	1283.3333359	1150.0000023	2216.6666711000003	1933.3333372	Major	Good_deeds	13	You have confessed to your mistake	C1_48	0.0	Hard	I1_58	3	Mozambique is the world's poorest country	0.833333333333333	No	RIGHT	287.7664000000095	RIGHT	327.7237999998306	RIGHT	1518.6330999999882	RIGHT	823.4762999998111	14.4	0.7	Probable_Truth	LEFT	RIGHT	4	957.7855	29	2020-03-09 14:12:01.867684
27	Self	S200309	0.6666666666666666	2	1	1	2	0.8	1283.3333359	1433.3333362	2500.000005	1500.000003	Minor	Good_deeds	18	You have gossiped about your best friend	C2_18	0.95	Easy	I1_48	60	There are 6 million animal species on Earth	0.0555555555555556	Yes	LEFT	292.1010000000024	LEFT	470.8737000000838	LEFT	1151.3698999999633	LEFT	874.8563999999988	14.4	0.8	Probable_Lie	RIGHT	RIGHT	1	616.7319000001044	30	2020-03-09 14:12:24.568992
44	Self	S200309	0.8333333333333334	2	1	2	1	0.8	1500.000003	1283.3333359	2066.6666708	2350.0000047	Major	Good_deeds	29	You have started a hotline for victims of bully	C1_42	0.0	Hard	I1_41	30	Vegetarians can eat vegetable products	0.0	Yes	RIGHT	565.9433000000718	RIGHT	329.3097000000671	RIGHT	1530.844399999978	LEFT	1727.599300000065	15.2	0.8	Probable_Truth	LEFT	LEFT	1	416.7361000002074	31	2020-03-09 14:12:48.913892
6	Self	S200309	0.5	1	2	2	1	0.3	1066.6666688	1433.3333362	2350.0000047	1500.000003	Minor	Good_deeds	33	You have said thank you when you have received help	C1_49	0.75	Easy	I1_42	46	Beef comes from cows	1.0	No	LEFT	439.7002000000612	LEFT	474.8713999999836	RIGHT	860.3213000001233	RIGHT	823.8491999998132	15.2	0.3	Probable_Lie	RIGHT	LEFT	5	634.4904000000042	32	2020-03-09 14:13:11.073473
143	Computer	S200309	0.8333333333333334	2	1	2	1	0.1	1000.000002	1500.000003	1783.3333369	2350.0000047	Major	Wrong_doings	6	You have helped others to pick up their belongings	C1_6	0.5	Easy	I2_25	17	Feijoa is a type of grape	0.833333333333333	No	LEFT	313.7460000000374	LEFT	232.63809999980367	LEFT	786.5252999999939	RIGHT	663.5119999998551	15.2	0.1	Probable_Lie	LEFT	RIGHT	1	594.1400382177823	33	2020-03-09 14:13:32.873660
26	Self	S200309	0.6666666666666666	2	1	1	2	0.6	1500.000003	1350.0000027	2216.6666711000003	1783.3333369	Minor	Wrong_doings	14	You have assisted in a crime	C2_47	0.0	Hard	I1_46	1	"Statue of Liberty is 151 feet tall"	0.111111111111111	No	LEFT	367.1417000000474	LEFT	472.0248999999512	LEFT	823.3597999999347	LEFT	570.5765999998675	15.2	0.6	Probable_Lie	RIGHT	RIGHT	2	613.871200000176	34	2020-03-09 14:13:55.144686
92	Self	S200309	0.8333333333333334	2	1	2	1	0.7	1433.3333362	1066.6666688	2216.6666711000003	1783.3333369	Minor	Good_deeds	59	You have told someone's secret to others	C1_59	0.2	Easy	I2_44	21	There are 20 bones in the human skull	0.0	No	RIGHT	838.9371999999184	RIGHT	351.9922000000406	LEFT	1139.250899999979	LEFT	1223.3273000001643	15.9	0.7	Probable_Truth	RIGHT	RIGHT	4	661.1725000000206	35	2020-03-09 14:14:18.432726
39	Self	S200309	0.8333333333333334	1	2	2	1	0.5	1216.6666691	1433.3333362	2216.6666711000003	2066.6666708	Major	Good_deeds	40	You have queued to enter the MRT train	C2_60	1.0	Easy	I2_43	41	It takes 112 years to build the Pisa Tower	0.0555555555555556	Yes	RIGHT	449.07069999999294	RIGHT	432.35359999994216	LEFT	1101.998500000036	RIGHT	655.2650999999514	16.4	0.5	Probable_Truth	RIGHT	RIGHT	5	570.6897000000026	36	2020-03-09 14:14:41.153877
53	Self	S200309	0.5	1	2	2	1	0.4	1216.6666691	1216.6666691	1783.3333369	1783.3333369	Minor	Good_deeds	26	You have blackmailed others for money	C2_43	1.0	Hard	I1_14	54	China is a part of Asia	0.777777777777778	No	RIGHT	319.7239000000991	RIGHT	369.81520000017554	RIGHT	817.6590000000488	LEFT	686.5253000000848	16.799999999999997	0.4	Probable_Truth	LEFT	LEFT	2	618.0916000000707	37	2020-03-09 14:15:02.544998
76	Self	S200309	0.6666666666666666	2	1	2	1	0.2	1066.6666688	1150.0000023	1933.3333372	1500.000003	Minor	Good_deeds	31	You have engaged in drink-driving	C2_23	0.05	Easy	I1_52	6	It is 20th Century now	0.0	Yes	RIGHT	282.7462000000196	RIGHT	432.6117999999042	RIGHT	621.6750999999476	LEFT	2304.8756999999114	16.999999999999996	0.2	Probable_Truth	LEFT	LEFT	2	564.6057999999812	38	2020-03-09 14:15:24.977852
123	Computer	S200309	0.6666666666666666	2	1	1	2	0.4	1216.6666691	1500.000003	2066.6666708	2216.6666711000003	Minor	Good_deeds	18	You have gossiped about your best friend	C2_18	0.95	Easy	I1_48	60	There are 6 million animal species on Earth	0.0555555555555556	Yes	LEFT	751.1930999999095	RIGHT	472.1982000000935	LEFT	823.7504000001081	LEFT	696.4046000000508	16.999999999999996	0.4	Probable_Lie	LEFT	LEFT	4	648.5240331537175	39	2020-03-09 14:15:47.945608
35	Self	S200309	0.8333333333333334	1	2	1	2	0.3	1000.000002	1283.3333359	2066.6666708	1650.0000033	Major	Wrong_doings	60	You have volunteered for a disaster-related humanitarian mission	C1_27	0.05	Hard	I2_58	23	R. Amundsen discovered the South Pole	0.888888888888889	Yes	RIGHT	257.86779999998544	RIGHT	445.891999999958	LEFT	1727.0313999999871	RIGHT	1590.8783999998377	17.299999999999997	0.3	Probable_Truth	RIGHT	RIGHT	5	824.3735999999444	40	2020-03-09 14:16:11.369299
36	Self	S200309	0.8333333333333334	1	2	2	1	0.4	1350.0000027	1500.000003	2500.000005	2500.000005	Minor	Good_deeds	27	You have offered a listening ear to a friend	C1_58	0.25	Hard	I1_29	45	Arabi is the oldest surviving breed of horse	0.0555555555555556	No	RIGHT	296.0258000000522	RIGHT	325.4193999998733	RIGHT	2277.512300000126	RIGHT	904.7143000000232	17.699999999999996	0.4	Probable_Truth	LEFT	LEFT	1	901.7104000001837	41	2020-03-09 14:16:36.497697
12	Self	S200309	0.5	2	1	2	1	0.1	1216.6666691	1283.3333359	1650.0000033	1933.3333372	Minor	Wrong_doings	28	You have switched off appliances when not in use	C1_7	0.45	Easy	I1_31	31	It is snowing outside now	0.888888888888889	No	RIGHT	335.4004000000259	RIGHT	280.42949999985467	LEFT	1174.5660999999927	RIGHT	1088.6274000001777	17.799999999999997	0.1	Probable_Truth	RIGHT	LEFT	1	778.7453999999343	42	2020-03-09 14:16:58.809801
98	Computer	S200309	0.5	1	2	1	2	0.5	1066.6666688	1216.6666691	1500.000003	2066.6666708	Major	Good_deeds	13	You have confessed to your mistake	C1_48	0.0	Hard	I1_58	3	Mozambique is the world's poorest country	0.833333333333333	No	LEFT	505.5181000000175	RIGHT	310.6905000001916	RIGHT	1055.7925000000523	RIGHT	872.413399999914	17.799999999999997	0.5	Probable_Truth	LEFT	LEFT	2	513.6568792903347	43	2020-03-09 14:17:20.489182
121	Computer	S200309	0.6666666666666666	2	1	1	2	0.3	1283.3333359	1150.0000023	1500.000003	2350.0000047	Minor	Good_deeds	47	You have been restricting your electricity consumption	C2_2	0.1	Hard	I2_1	48	Astatine is the rarest element in the Earth's crust	0.888888888888889	No	LEFT	399.3391000001338	LEFT	200.4547999999886	RIGHT	1135.0714000000153	RIGHT	1444.512899999836	17.799999999999997	0.3	Probable_Lie	RIGHT	RIGHT	1	773.2969385959195	44	2020-03-09 14:17:43.288232
131	Computer	S200309	0.8333333333333334	1	2	1	2	0.7	1350.0000027	1433.3333362	2350.0000047	1650.0000033	Major	Wrong_doings	60	You have volunteered for a disaster-related humanitarian mission	C1_27	0.05	Hard	I2_58	23	R. Amundsen discovered the South Pole	0.888888888888889	Yes	RIGHT	471.1021999999048	RIGHT	1071.3141999999607	RIGHT	1038.0987999999434	RIGHT	976.229099999955	18.5	0.7	Probable_Lie	RIGHT	LEFT	6	589.0107631514111	45	2020-03-09 14:18:06.784331
99	Computer	S200309	0.5	1	2	1	2	0.1	1350.0000027	1000.000002	1783.3333369	1500.000003	Major	Wrong_doings	13	You have kidnapped someone	C1_13	1.0	Easy	I2_2	15	Penguin can fly with their wings	0.0	Yes	LEFT	223.0498000001262	LEFT	804.088899999897	LEFT	926.8136999999116	LEFT	1158.4462000000713	18.5	0.1	Probable_Truth	LEFT	LEFT	2	661.3771849218656	46	2020-03-09 14:18:28.768638
45	Self	S200309	0.8333333333333334	2	1	2	1	0.1	1000.000002	1433.3333362	1500.000003	1783.3333369	Major	Good_deeds	51	You have taken responsibility for your actions	C2_16	0.7	Easy	I1_17	21	Mageirocophobia is a fear of deathly disease	0.0	Yes	RIGHT	276.99699999993754	RIGHT	231.29569999991872	LEFT	2069.043200000124	RIGHT	918.5580999999274	18.6	0.1	Probable_Truth	LEFT	LEFT	1	1085.2809999998954	47	2020-03-09 14:18:51.641215
77	Self	S200309	0.6666666666666666	2	1	2	1	0.1	1500.000003	1216.6666691	2350.0000047	2350.0000047	Minor	Good_deeds	57	You have watched an M18 movie when you were underage	C2_14	0.65	Hard	I2_22	24	December is the last month of the year	0.944444444444444	Yes	RIGHT	458.9857000000848	RIGHT	303.8633999999547	RIGHT	969.1569000001437	LEFT	863.0155000000741	18.7	0.1	Probable_Truth	LEFT	RIGHT	3	272.77380000009543	48	2020-03-09 14:20:37.832737
100	Computer	S200309	0.5	1	2	2	1	0.7	1283.3333359	1066.6666688	2350.0000047	1650.0000033	Minor	Good_deeds	48	You have violated a traffic law	C2_45	0.0	Hard	I2_55	2	Mexico's National Day is September 16	0.0	Yes	RIGHT	72.56299999994553	RIGHT	353.98810000015146	RIGHT	1294.6853999999348	LEFT	583.21490000003	19.4	0.7	Probable_Truth	RIGHT	LEFT	2	836.302404830195	49	2020-03-09 14:20:59.897722
56	Self	S200309	0.5	2	1	1	2	0.5	1283.3333359	1150.0000023	2350.0000047	2500.000005	Major	Wrong_doings	6	You have adopted a zero-waste lifestyle	C2_48	0.05	Easy	I2_31	11	The hardest bone in human body is the jawbone	0.833333333333333	Yes	RIGHT	610.6938999998874	RIGHT	192.9446999999982	RIGHT	1342.9430999999568	RIGHT	933.511499999895	19.9	0.5	Probable_Truth	LEFT	LEFT	2	627.3433999999725	50	2020-03-09 14:21:23.465669
81	Self	S200309	0.8333333333333334	1	2	1	2	0.4	1283.3333359	1216.6666691	2216.6666711000003	2066.6666708	Minor	Good_deeds	43	You have risked your life to save another person's life	C1_43	0.05	Hard	I2_5	13	The hyoid bone is the only jointless bone	0.888888888888889	No	RIGHT	304.98529999999846	RIGHT	797.9877999998735	LEFT	1472.607299999936	LEFT	1515.8106000001226	20.3	0.4	Probable_Lie	LEFT	LEFT	3	613.2955000000493	51	2020-03-09 14:21:47.528477
142	Computer	S200309	0.8333333333333334	2	1	2	1	0.4	1283.3333359	1433.3333362	1650.0000033	1933.3333372	Minor	Wrong_doings	42	You have cursed at your loved ones	C2_58	0.2	Hard	I2_21	41	It sometimes snows in Singapore	0.0555555555555556	Yes	LEFT	876.1501000001317	LEFT	263.7077999997928	LEFT	1124.3374999999105	LEFT	1008.1370999998852	20.3	0.4	Probable_Lie	RIGHT	LEFT	4	622.136569014294	52	2020-03-09 14:22:10.288358
90	Self	S200309	0.8333333333333334	2	1	1	2	0.2	1216.6666691	1350.0000027	1650.0000033	1650.0000033	Major	Wrong_doings	42	You have deceived a loved one	C2_42	0.0	Easy	I2_18	40	Last day of the year is 30th December	0.666666666666667	Yes	RIGHT	285.4753999999957	RIGHT	255.30729999991308	LEFT	1511.34970000021	LEFT	937.1057000000746	20.5	0.2	Probable_Truth	RIGHT	RIGHT	6	703.7713999998232	53	2020-03-09 14:22:32.424038
118	Computer	S200309	0.6666666666666666	1	2	2	1	0.4	1283.3333359	1150.0000023	1933.3333372	2350.0000047	Major	Wrong_doings	59	You have been donating all your excess food to a food bank	C1_28	1.0	Easy	I2_27	27	Animals are living things	0.0	Yes	RIGHT	232.5048000000152	RIGHT	349.9317000000701	RIGHT	1717.5072	LEFT	1336.3323999999466	20.899999999999995	0.4	Probable_Lie	RIGHT	LEFT	5	561.265182033085	54	2020-03-09 14:22:55.912692
