index	Trial_Type	Participant_ID	Trial_Probability	Question_Position_Prediction_Correct	Question_Position_Prediction_Agent	Question_Position_Comparison_Self	Question_Position_Comparison_Irrelevant	Trial_Stake	Trial_Stake_Jitter	Trial_Type_Jitter	Trial_Result_Jitter	Balance_Update_Jitter	Question_Comparison_Condition	Question_Comparison_Type	Question_Comparison_Question	Question_Comparison_Label	Question_Comparison_Item	Question_Comparison_Proportion_Yes	Question_Factual_Condition	Question_Factual_Item	Question_Factual_Question	Question_Factual_Label	Question_Factual_Proportion_DontKnow	Question_Factual_Type	Answer_Prediction_Agent	Answer_Prediction_Agent_RT	Answer_Prediction_Correct	Answer_Prediction_Correct_RT	Answer_Irrelevant	Answer_Irrelevant_RT	Answer_Self	Answer_Self_RT	Trial_Balance	Trial_Balance_Effect	Trial_Condition	Trial_ProbableSide	Prediction_Choice	Prediction_Result	Prediction_RT	Trial_Order	Trial_Datetime
101	Computer	S210118	0.5	1	2	2	1	0.7	1500.000003	1350.0000027	1500.000003	2350.0000047	Major	Good_deeds	14	You have taken months off to volunteer	C1_45	0.05	Easy	I1_32	32	It is 20th Century now	0.0	No	LEFT	607.8138999999965	LEFT	731.9082000000208	LEFT	2301.1768000000075	RIGHT	2486.0979000000043	11.1	0.7	Probable_Lie	RIGHT	RIGHT	3	755.2659631352452	10	2021-01-18 14:14:05.515595
124	Computer	S210118	0.6666666666666666	2	1	2	1	0.3	1000.000002	1350.0000027	1650.0000033	2500.000005	Major	Wrong_doings	24	You have gossiped about your best friend	C2_43	1.0	Easy	I2_1	1	Penguin can fly with their wings	0.888888888888889	No	LEFT	895.9732999999233	LEFT	733.8045000000193	LEFT	1813.0161999999928	LEFT	2374.065900000005	11.1	0.3	Probable_Lie	RIGHT	RIGHT	2	871.0946685622832	11	2021-01-18 14:14:31.299446
29	Self	S210118	0.6666666666666666	2	1	2	1	0.7	1150.0000023	1500.000003	1650.0000033	2350.0000047	Minor	Good_deeds	59	You have provided shelter for stray animals	C1_24	0.55	Easy	I1_3	54	It takes 112 years to build the Pisa Tower	0.0	Yes	RIGHT	629.9957999999606	RIGHT	479.2797000000064	LEFT	1826.778699999977	RIGHT	2477.8166999999485	11.8	0.7	Probable_Truth	RIGHT	RIGHT	5	792.4481000000014	12	2021-01-18 14:14:56.764520
52	Self	S210118	0.5	1	2	2	1	0.8	1283.3333359	1066.6666688	2500.000005	1500.000003	Minor	Wrong_doings	6	You have been arrested	C2_19	0.0	Hard	I1_11	23	Summer is hotter than winter	0.0	Yes	RIGHT	558.2756000000018	LEFT	925.3233999999112	RIGHT	1781.3993999999411	LEFT	1156.784900000048	10.999999999999998	0.8	Probable_Lie	LEFT	LEFT	6	946.173599999952	13	2021-01-18 14:15:21.091261
109	Computer	S210118	0.5	2	1	2	1	0.3	1000.000002	1066.6666688	1783.3333369	2066.6666708	Major	Wrong_doings	40	You have watched an M18 movie when you were underage	C2_58	0.65	Easy	I2_30	14	Beer is an alcoholic drink	0.888888888888889	No	LEFT	990.2856999999584	RIGHT	822.3092000000634	RIGHT	1327.2005999999692	RIGHT	1844.7777000000087	10.999999999999998	0.3	Probable_Truth	RIGHT	LEFT	1	706.6636243886593	14	2021-01-18 14:15:45.291226
77	Self	S210118	0.6666666666666666	2	1	2	1	0.2	1000.000002	1350.0000027	2066.6666708	2216.6666711000003	Major	Good_deeds	39	You have sold illegal drugs	C1_39	1.0	Easy	I1_44	16	A dog has four legs	0.722222222222222	Yes	RIGHT	496.59780000001774	RIGHT	485.67900000000463	RIGHT	977.6685999999016	LEFT	1030.3518000000622	11.199999999999998	0.2	Probable_Truth	RIGHT	RIGHT	6	720.717299999933	15	2021-01-18 14:16:08.235400
62	Self	S210118	0.5	2	1	2	1	0.6	1433.3333362	1000.000002	2500.000005	1650.0000033	Minor	Wrong_doings	36	You have extorted money from anyone	C2_36	0.95	Hard	I2_42	60	The first Olympic Games was held in the 5th century B.C	0.0555555555555556	No	RIGHT	1069.9521999999888	LEFT	605.8686999999736	RIGHT	2337.103799999909	LEFT	1230.249200000003	10.599999999999998	0.6	Probable_Lie	LEFT	LEFT	5	886.0732000000553	16	2021-01-18 14:16:33.547743
38	Self	S210118	0.8333333333333334	1	2	2	1	0.3	1433.3333362	1500.000003	2066.6666708	2216.6666711000003	Minor	Wrong_doings	37	You have downloaded pirated movies	C1_36	0.25	Easy	I1_17	56	Teddy Roosevelt was the youngest US President	0.0	No	RIGHT	390.29279999999744	RIGHT	599.7684999999819	LEFT	2435.773100000006	RIGHT	1278.3342000000175	10.9	0.3	Probable_Truth	RIGHT	RIGHT	3	711.9749000000866	17	2021-01-18 14:16:58.779203
97	Computer	S210118	0.5	1	2	1	2	0.6	1000.000002	1066.6666688	2350.0000047	1650.0000033	Major	Good_deeds	46	You have given way to the handicapped	C1_5	0.0	Hard	I2_21	18	Marijuana is legal in Singapore	0.0	No	LEFT	326.88500000006115	LEFT	480.4446999999072	RIGHT	1158.0277000000478	RIGHT	1376.355100000069	10.9	0.6	Probable_Lie	LEFT	LEFT	6	537.6520064525047	18	2021-01-18 14:17:21.323026
27	Self	S210118	0.6666666666666666	2	1	1	2	0.3	1283.3333359	1066.6666688	2350.0000047	1500.000003	Major	Good_deeds	43	You have given directions to a lost tourist	C1_59	0.0	Hard	I2_23	23	The current century is 21st	1.0	No	RIGHT	715.7451000000492	RIGHT	590.199499999926	RIGHT	1317.9896999999985	RIGHT	1975.0291999999945	11.2	0.3	Probable_Truth	LEFT	LEFT	2	669.5039999999608	19	2021-01-18 14:17:45.387159
103	Computer	S210118	0.5	1	2	2	1	0.3	1216.6666691	1150.0000023	2500.000005	1783.3333369	Minor	Wrong_doings	9	You have followed instructions	C1_14	0.7	Easy	I1_43	21	Today is a weekday	0.833333333333333	Yes	LEFT	390.34429999992426	LEFT	655.2978000000849	RIGHT	1794.616700000006	RIGHT	1396.9872000000123	11.2	0.3	Probable_Lie	RIGHT	LEFT	5	727.3885118749172	20	2021-01-18 14:18:09.602306
13	Self	S210118	0.5	2	1	2	1	0.3	1150.0000023	1066.6666688	1783.3333369	2216.6666711000003	Major	Wrong_doings	40	You have watched an M18 movie when you were underage	C2_58	0.65	Easy	I2_30	14	Beer is an alcoholic drink	0.888888888888889	No	RIGHT	1061.0865999999533	LEFT	518.1769000000713	RIGHT	1025.0932000000148	RIGHT	2397.4829999999656	10.9	0.3	Probable_Lie	RIGHT	RIGHT	1	1137.3331999999436	21	2021-01-18 14:18:34.555093
120	Computer	S210118	0.6666666666666666	2	1	1	2	0.7	1500.000003	1216.6666691	1500.000003	1500.000003	Major	Wrong_doings	28	You have attended all lectures as a student	C1_28	0.2	Hard	I2_54	36	"Statue of Liberty is 151 feet tall"	0.944444444444444	No	LEFT	926.0402999999542	RIGHT	717.9762999999184	RIGHT	1125.3898999999592	RIGHT	1771.7996000000085	10.9	0.7	Probable_Truth	RIGHT	RIGHT	5	539.4742972291069	22	2021-01-18 14:18:57.947008
59	Self	S210118	0.5	2	1	1	2	0.3	1150.0000023	1500.000003	1500.000003	2500.000005	Minor	Good_deeds	13	You have been physically hurt to protect others	C1_13	0.65	Easy	I2_44	42	There are 20 bones in the human skull	0.0	Yes	RIGHT	999.2780999999696	LEFT	1919.3429000000608	LEFT	4150.337300000047	LEFT	3172.4583999999822	10.599999999999998	0.3	Probable_Lie	RIGHT	LEFT	5	1044.37089999999	23	2021-01-18 14:19:28.483071
53	Self	S210118	0.5	1	2	2	1	0.6	1500.000003	1283.3333359	1650.0000033	1933.3333372	Minor	Good_deeds	19	You have made counterfeit money	C1_33	0.55	Hard	I2_8	46	Nomophobia is the fear of being without a phone or computer	0.777777777777778	Yes	RIGHT	678.065800000013	RIGHT	817.3690999999508	RIGHT	2837.273400000072	LEFT	1653.6121999999978	11.199999999999998	0.6	Probable_Truth	RIGHT	LEFT	2	1338.0240999999842	24	2021-01-18 14:19:54.771335
137	Computer	S210118	0.8333333333333334	2	1	1	2	0.6	1000.000002	1500.000003	1933.3333372	2216.6666711000003	Minor	Good_deeds	31	You have blackmailed others for money	C1_49	0.95	Hard	I2_41	57	Septicemia is a lung infection condition	0.944444444444444	Yes	LEFT	1442.2534000000269	LEFT	1557.229500000176	RIGHT	988.1961999999476	LEFT	1265.1564999998757	11.199999999999998	0.6	Probable_Lie	RIGHT	LEFT	3	874.7901923686316	25	2021-01-18 14:20:20.140399
19	Self	S210118	0.6666666666666666	1	2	1	2	0.4	1066.6666688	1283.3333359	1933.3333372	2350.0000047	Major	Good_deeds	43	You have engaged in arson	C1_40	0.05	Hard	I1_33	9	It takes 500 days to travel from Earth to Mars	0.0	No	RIGHT	384.5690000000559	RIGHT	754.6166000001904	LEFT	2807.014499999923	LEFT	1514.55030000011	11.599999999999998	0.4	Probable_Truth	RIGHT	RIGHT	6	612.5156999999035	26	2021-01-18 14:20:45.426991
73	Self	S210118	0.6666666666666666	2	1	1	2	0.1	1066.6666688	1000.000002	2500.000005	2500.000005	Minor	Wrong_doings	8	You have been restricting your electricity consumption	C2_8	0.15	Hard	I2_16	27	Earth's atmosphere extends up to 10,000km into space	0.666666666666667	No	RIGHT	1222.4616999999398	LEFT	1592.5815999999031	RIGHT	3174.999799999796	RIGHT	3214.8122000000967	11.499999999999998	0.1	Probable_Lie	LEFT	LEFT	5	502.7285000001029	27	2021-01-18 14:21:14.770557
17	Self	S210118	0.6666666666666666	1	2	1	2	0.1	1150.0000023	1500.000003	2066.6666708	1933.3333372	Major	Good_deeds	40	You have intentionally let others cut in line	C2_6	0.95	Hard	I1_4	33	Animals are living things	0.944444444444444	No	RIGHT	344.4400000000769	RIGHT	694.7723000000678	RIGHT	912.2704999999768	RIGHT	2652.452499999981	11.599999999999998	0.1	Probable_Truth	LEFT	LEFT	2	698.2259999999769	28	2021-01-18 14:21:39.290256
67	Self	S210118	0.6666666666666666	1	2	1	2	0.4	1283.3333359	1066.6666688	1500.000003	2350.0000047	Minor	Good_deeds	56	You have kidnapped someone	C1_58	0.7	Hard	I2_28	28	Algeria is Africa's second largest country	1.0	Yes	RIGHT	368.76580000011927	RIGHT	397.3005999998804	RIGHT	3079.939599999989	LEFT	964.2033000000084	11.999999999999998	0.4	Probable_Truth	LEFT	LEFT	1	805.4482000000007	29	2021-01-18 14:22:03.674764
128	Computer	S210118	0.8333333333333334	1	2	1	2	0.8	1433.3333362	1066.6666688	1500.000003	2216.6666711000003	Minor	Good_deeds	4	You have bribed someone to improve a grade	C1_17	0.7	Easy	I2_56	36	Acoustic Kitty refers to cat with implants	0.0555555555555556	No	LEFT	840.2298000000883	RIGHT	905.794399999877	LEFT	3733.289699999887	LEFT	1514.2717000001085	11.999999999999998	0.8	Probable_Truth	RIGHT	RIGHT	4	706.9341435779573	30	2021-01-18 14:22:30.153641
22	Self	S210118	0.6666666666666666	1	2	2	1	0.2	1433.3333362	1066.6666688	2500.000005	2216.6666711000003	Major	Good_deeds	54	You have cursed at others	C1_3	0.85	Hard	I2_39	58	The Earth is round	0.0	Yes	RIGHT	656.6399000000729	RIGHT	646.0832999998729	RIGHT	1096.992999999884	RIGHT	1720.3930999999102	12.199999999999998	0.2	Probable_Truth	LEFT	LEFT	2	680.4551000000174	31	2021-01-18 14:22:54.746218
35	Self	S210118	0.8333333333333334	1	2	1	2	0.6	1350.0000027	1283.3333359	1500.000003	1783.3333369	Major	Good_deeds	17	You have been convicted in court	C2_37	0.0	Hard	I1_45	29	Malay is one of the races in Singapore	0.611111111111111	No	RIGHT	455.84009999993214	RIGHT	539.9704999999813	RIGHT	1423.496600000135	LEFT	912.0201000000634	12.799999999999995	0.6	Probable_Truth	RIGHT	RIGHT	3	721.239100000048	32	2021-01-18 14:23:17.290309
54	Self	S210118	0.5	1	2	2	1	0.1	1150.0000023	1433.3333362	2350.0000047	1650.0000033	Major	Wrong_doings	14	You have drunk alcohol when you were underage	C2_50	0.9	Easy	I1_39	8	Bears have the biggest eyes among mammals	0.944444444444444	No	RIGHT	327.9786000000513	RIGHT	499.6774999999616	LEFT	2103.902099999914	RIGHT	2048.3937000001333	12.899999999999997	0.1	Probable_Truth	RIGHT	LEFT	2	841.3479999999254	33	2021-01-18 14:23:42.266990
60	Self	S210118	0.5	2	1	2	1	0.1	1283.3333359	1350.0000027	2066.6666708	2350.0000047	Major	Wrong_doings	52	You have given up your seat in the MRT	C1_38	0.05	Hard	I2_53	5	There are 9 rings in the Olympic flag	0.833333333333333	No	RIGHT	518.1271999999808	RIGHT	295.97919999991973	LEFT	2048.5853999998653	RIGHT	1222.59269999995	12.999999999999996	0.1	Probable_Truth	RIGHT	LEFT	2	1045.4340999999658	34	2021-01-18 14:24:07.026622
33	Self	S210118	0.8333333333333334	1	2	1	2	0.7	1066.6666688	1216.6666691	1933.3333372	1933.3333372	Minor	Good_deeds	18	You have held the elevator doors for others	C2_35	0.95	Easy	I2_31	2	Brazil is in South America	0.0555555555555556	Yes	RIGHT	800.8842999997796	RIGHT	740.5745999999453	RIGHT	3057.3541000001114	RIGHT	1402.0242999999937	13.699999999999996	0.7	Probable_Truth	LEFT	LEFT	1	723.1451000000106	35	2021-01-18 14:24:32.474899
95	Self	S210118	0.8333333333333334	2	1	2	1	0.7	1216.6666691	1000.000002	2066.6666708	1500.000003	Major	Wrong_doings	3	You have confessed to your mistake	C2_53	0.1	Hard	I2_35	47	Most plants emit oxygen in the day	0.888888888888889	No	RIGHT	1075.7886999999755	LEFT	576.5611000001627	RIGHT	2284.338200000093	RIGHT	1455.6018000000677	12.999999999999996	0.7	Probable_Lie	RIGHT	RIGHT	1	721.2823999998363	36	2021-01-18 14:24:56.945723
6	Self	S210118	0.5	1	2	2	1	0.3	1216.6666691	1150.0000023	2500.000005	1783.3333369	Minor	Wrong_doings	42	You have done something against your values	C2_9	0.0	Hard	I2_11	26	Hot chocolate was created by the Mayan culture	0.944444444444444	Yes	RIGHT	415.62739999994847	RIGHT	459.67829999995047	RIGHT	1995.0264999999945	LEFT	1886.2158000001727	13.299999999999995	0.3	Probable_Truth	RIGHT	LEFT	2	1306.2054999998054	37	2021-01-18 14:25:22.234905
40	Self	S210118	0.8333333333333334	2	1	1	2	0.4	1283.3333359	1433.3333362	2066.6666708	2216.6666711000003	Major	Good_deeds	53	You have queued to enter the MRT train	C1_30	0.05	Hard	I1_57	33	Arabi is the oldest surviving breed of horse	0.777777777777778	Yes	RIGHT	431.4507999999933	RIGHT	671.9253999999637	RIGHT	3030.987500000037	RIGHT	1503.1624999999167	13.699999999999998	0.4	Probable_Truth	LEFT	LEFT	1	614.705800000138	38	2021-01-18 14:25:48.058377
131	Computer	S210118	0.8333333333333334	1	2	1	2	0.4	1150.0000023	1150.0000023	1783.3333369	1500.000003	Major	Good_deeds	17	You have been convicted in court	C2_37	0.0	Hard	I1_45	29	Malay is one of the races in Singapore	0.611111111111111	No	LEFT	607.9416000000037	LEFT	2215.6634000000395	RIGHT	1182.962299999872	LEFT	981.2610999999832	13.699999999999998	0.4	Probable_Lie	RIGHT	RIGHT	1	745.5665359016614	39	2021-01-18 14:26:11.945325
70	Self	S210118	0.6666666666666666	1	2	2	1	0.7	1216.6666691	1433.3333362	1933.3333372	2066.6666708	Major	Wrong_doings	39	You have volunteered for a disaster-related humanitarian mission	C2_39	0.0	Easy	I1_42	42	Beef comes from cows	0.0	No	RIGHT	400.46010000014576	RIGHT	653.509700000086	RIGHT	1269.517699999824	LEFT	2568.3332999999493	14.399999999999997	0.7	Probable_Truth	LEFT	LEFT	1	625.448299999789	40	2021-01-18 14:26:36.682251
32	Self	S210118	0.8333333333333334	1	2	1	2	0.1	1500.000003	1350.0000027	2500.000005	2066.6666708	Minor	Good_deeds	4	You have bribed someone to improve a grade	C1_17	0.7	Easy	I2_56	36	Acoustic Kitty refers to cat with implants	0.0555555555555556	No	RIGHT	1575.8129999999255	RIGHT	2531.675999999834	LEFT	2327.5297000000137	LEFT	1064.368800000011	14.499999999999996	0.1	Probable_Lie	LEFT	LEFT	4	687.1168000000125	41	2021-01-18 14:27:04.859799
100	Computer	S210118	0.5	1	2	2	1	0.1	1150.0000023	1283.3333359	1933.3333372	2066.6666708	Minor	Good_deeds	5	You have assisted in a crime	C1_46	0.9	Easy	I2_34	11	Mageirocophobia is a fear of deathly disease	0.888888888888889	No	LEFT	350.9993999998642	LEFT	506.05300000006537	RIGHT	3463.0279999998947	LEFT	1255.5488999998945	14.499999999999996	0.1	Probable_Lie	LEFT	RIGHT	1	896.5396283883131	42	2021-01-18 14:27:30.338385
111	Computer	S210118	0.5	2	1	2	1	0.8	1283.3333359	1350.0000027	1650.0000033	2500.000005	Major	Good_deeds	23	You have started a hotline for victims of bully	C1_44	0.05	Easy	I2_26	53	Obama is the USA president now	0.833333333333333	No	LEFT	903.002699999888	LEFT	448.31780000004073	LEFT	1510.3985999999168	LEFT	2215.4880999999023	14.499999999999996	0.8	Probable_Lie	RIGHT	LEFT	6	848.3401582330939	43	2021-01-18 14:27:55.617274
58	Self	S210118	0.5	2	1	1	2	0.2	1350.0000027	1283.3333359	1650.0000033	1500.000003	Major	Good_deeds	38	You have cheated on a test	C2_11	0.45	Hard	I1_38	44	Chickens lay eggs	0.0555555555555556	Yes	RIGHT	1096.0878999999295	LEFT	656.0162000000673	RIGHT	983.7018999999144	LEFT	1302.5610999998207	14.299999999999995	0.2	Probable_Lie	LEFT	LEFT	6	943.6863999999332	44	2021-01-18 14:28:18.953156
56	Self	S210118	0.5	2	1	1	2	0.4	1066.6666688	1433.3333362	1783.3333369	1783.3333369	Minor	Wrong_doings	9	You have eaten something in the MRT train	C1_35	0.15	Easy	I1_60	25	There is typically 0.6 grams of mercury in glass thermometer	0.666666666666667	Yes	RIGHT	672.3982000000888	RIGHT	327.927900000077	RIGHT	1735.4822999998305	LEFT	1645.086199999923	14.699999999999998	0.4	Probable_Truth	LEFT	RIGHT	5	1134.7078000001147	45	2021-01-18 14:28:43.105091
15	Self	S210118	0.5	2	1	2	1	0.8	1000.000002	1500.000003	2350.0000047	1783.3333369	Major	Good_deeds	23	You have started a hotline for victims of bully	C1_44	0.05	Easy	I2_26	53	Obama is the USA president now	0.833333333333333	No	RIGHT	738.9032999999472	LEFT	656.2192000001232	LEFT	1060.0828000001457	LEFT	1670.8046999999624	13.899999999999997	0.8	Probable_Lie	RIGHT	LEFT	4	1060.921700000108	46	2021-01-18 14:29:07.498770
99	Computer	S210118	0.5	1	2	1	2	0.4	1283.3333359	1000.000002	2216.6666711000003	2500.000005	Major	Wrong_doings	45	You have used a fake name online	C2_47	0.95	Easy	I1_12	34	Some owl species hunt fish	0.666666666666667	Yes	LEFT	728.1306999998378	LEFT	896.1486000000605	RIGHT	2215.416799999957	LEFT	3245.2021000001423	13.899999999999997	0.4	Probable_Lie	LEFT	LEFT	6	504.1893041342798	47	2021-01-18 14:29:34.657122
16	Self	S210118	0.6666666666666666	1	2	1	2	0.5	1500.000003	1150.0000023	2216.6666711000003	1650.0000033	Minor	Wrong_doings	38	You have failed to keep promises	C1_43	0.0	Easy	I1_40	3	Singapore is in Africa	0.833333333333333	Yes	RIGHT	441.2943999998333	RIGHT	512.3682000000827	LEFT	1120.3560999999809	LEFT	1519.5935000001557	14.399999999999997	0.5	Probable_Truth	LEFT	LEFT	2	862.9699999999048	48	2021-01-18 14:32:36.649262
92	Self	S210118	0.8333333333333334	2	1	2	1	0.6	1350.0000027	1350.0000027	1933.3333372	2066.6666708	Major	Wrong_doings	37	You have organized a violent protest	C1_7	1.0	Easy	I1_13	52	Dutch is the 6th Europe's most widely spoken language	0.111111111111111	Yes	RIGHT	540.5757000000904	RIGHT	288.7938999999733	RIGHT	2552.1279999998114	LEFT	1078.683600000204	14.999999999999996	0.6	Probable_Truth	RIGHT	RIGHT	6	638.4064999999737	49	2021-01-18 14:33:01.018188
86	Self	S210118	0.8333333333333334	1	2	2	1	0.1	1216.6666691	1500.000003	1500.000003	2216.6666711000003	Minor	Good_deeds	34	You have claimed doing things that you never did	C2_57	1.0	Hard	I1_1	52	Statute of Liberty is in New York	0.0	No	RIGHT	608.5743999999522	RIGHT	1726.06339999993	RIGHT	1370.6505999998626	LEFT	2799.522300000035	15.099999999999996	0.1	Probable_Truth	LEFT	LEFT	1	600.6614000000354	50	2021-01-18 14:33:27.129061
87	Self	S210118	0.8333333333333334	1	2	2	1	0.3	1433.3333362	1283.3333359	1783.3333369	2350.0000047	Minor	Wrong_doings	31	You have engaged in money laundering	C2_17	0.0	Easy	I1_31	28	North Korea is more developed than South Korea	0.833333333333333	Yes	RIGHT	296.76880000010897	RIGHT	747.2986999998739	LEFT	1764.716700000008	LEFT	1249.5829000001777	15.399999999999997	0.3	Probable_Truth	LEFT	LEFT	1	666.3671999999679	51	2021-01-18 14:33:51.274211
135	Computer	S210118	0.8333333333333334	1	2	2	1	0.1	1000.000002	1350.0000027	1933.3333372	2066.6666708	Major	Wrong_doings	35	You have coveted things that belong to others	C2_20	0.7	Hard	I1_29	50	Mexico's National Day is September 16	1.0	No	LEFT	648.6652000000959	RIGHT	996.7527999999676	RIGHT	3302.7037000001656	LEFT	2190.7137000000603	15.399999999999997	0.1	Probable_Truth	LEFT	LEFT	1	943.8069419375196	52	2021-01-18 14:34:18.281769
68	Self	S210118	0.6666666666666666	1	2	2	1	0.5	1500.000003	1150.0000023	2500.000005	2500.000005	Minor	Wrong_doings	1	You have used heroin	C1_50	0.05	Hard	I2_25	2	South East Asia is currently free from polio	0.0	No	RIGHT	505.145900000116	RIGHT	573.663599999918	RIGHT	2773.734000000104	LEFT	1192.8454999999758	15.899999999999997	0.5	Probable_Truth	LEFT	LEFT	2	720.5278999999791	53	2021-01-18 14:34:44.266268
84	Self	S210118	0.8333333333333334	1	2	2	1	0.8	1350.0000027	1216.6666691	2066.6666708	2066.6666708	Major	Wrong_doings	16	You have donated a pay cheque to charity	C2_34	0.0	Hard	I2_49	31	Afghan Hound is the first cloned cat	1.0	No	RIGHT	336.46009999984017	RIGHT	758.1444999998439	LEFT	2669.6650000001227	LEFT	2999.627700000019	16.699999999999996	0.8	Probable_Truth	RIGHT	RIGHT	5	621.6301000001749	54	2021-01-18 14:35:10.929630
