index	Trial_Type	Participant_ID	Trial_Probability	Question_Position_Prediction_Correct	Question_Position_Prediction_Agent	Question_Position_Comparison_Self	Question_Position_Comparison_Irrelevant	Trial_Stake	Trial_Stake_Jitter	Trial_Type_Jitter	Trial_Result_Jitter	Balance_Update_Jitter	Question_Comparison_Condition	Question_Comparison_Type	Question_Comparison_Question	Question_Comparison_Label	Question_Comparison_Item	Question_Comparison_Proportion_Yes	Question_Factual_Condition	Question_Factual_Item	Question_Factual_Question	Question_Factual_Label	Question_Factual_Proportion_DontKnow	Question_Factual_Type	Answer_Prediction_Correct	Answer_Prediction_Correct_RT	Answer_Prediction_Agent	Answer_Prediction_Agent_RT	Answer_Self	Answer_Self_RT	Answer_Irrelevant	Answer_Irrelevant_RT	Trial_Balance	Trial_Balance_Effect	Trial_Condition	Trial_ProbableSide	Prediction_Choice	Prediction_Result	Prediction_RT	Trial_Order	Trial_Datetime
121	Computer	S210203	0.6666666666666666	2	1	1	2	0.7	1350.0000027	1283.3333359	1783.3333369	2066.6666708	Major	Good_deeds	42	You have gossiped about your best friend	C1_17	0.0	Easy	I2_42	21	The Earth turns the closest to the sun in May	0.0	No	RIGHT	479.83250000015687	LEFT	1085.1654000000508	LEFT	2065.320000000156	LEFT	3775.1691999999366	12.4	0.7	Probable_Truth	RIGHT	LEFT	2	557.1071969393223	10	2021-02-03 14:23:48.585274
129	Computer	S210203	0.8333333333333334	1	2	1	2	0.6	1350.0000027	1500.000003	1933.3333372	1500.000003	Minor	Good_deeds	43	You have held the elevator doors for others	C1_43	0.45	Hard	I2_48	31	Teddy Roosevelt was the youngest US President	0.0	No	RIGHT	674.0290000000186	LEFT	760.2785000001404	RIGHT	1349.0072000001874	RIGHT	3438.6166000001595	12.4	0.6	Probable_Truth	LEFT	LEFT	1	878.313383523072	11	2021-02-03 14:24:14.546089
76	Self	S210203	0.6666666666666666	2	1	2	1	0.4	1066.6666688	1150.0000023	2500.000005	2350.0000047	Major	Good_deeds	3	You have cheated on a national exam	C1_47	1.0	Easy	I2_4	39	There are 9 rings in the Olympic flag	0.0	Yes	RIGHT	583.4759999997914	RIGHT	838.775299999952	LEFT	1407.688700000108	LEFT	1971.0086999998568	12.8	0.4	Probable_Lie	LEFT	LEFT	3	784.1653999998925	12	2021-02-03 14:24:39.768450
137	Computer	S210203	0.8333333333333334	2	1	1	2	0.2	1000.000002	1283.3333359	2066.6666708	2350.0000047	Minor	Wrong_doings	60	You have done something against your values	C2_9	1.0	Hard	I1_9	3	The sun rises at night	0.0	Yes	LEFT	1575.8613999998945	LEFT	992.5534999999854	LEFT	1924.6988999998396	LEFT	1422.5742000000992	12.8	0.2	Probable_Lie	LEFT	LEFT	6	608.6560732722039	13	2021-02-03 14:25:05.554126
89	Self	S210203	0.8333333333333334	2	1	1	2	0.7	1500.000003	1283.3333359	2500.000005	2066.6666708	Minor	Good_deeds	16	You have blackmailed others for money	C1_48	1.0	Easy	I2_11	53	There are 6 million animal species on Earth	0.0	Yes	RIGHT	503.8547000001472	RIGHT	693.7952000000678	LEFT	1223.1062000000748	RIGHT	4512.110899999925	13.499999999999998	0.7	Probable_Truth	LEFT	LEFT	1	700.0519999999142	14	2021-02-03 14:25:33.113178
98	Computer	S210203	0.5	1	2	1	2	0.4	1500.000003	1150.0000023	1500.000003	2350.0000047	Major	Good_deeds	15	You have cursed at others	C1_34	0.0	Hard	I1_23	33	Saturn's rings are between 30 and 300 feet thick	0.722222222222222	Yes	LEFT	830.4090000001452	LEFT	616.1761000000752	LEFT	3164.316500000041	RIGHT	2111.9967999998157	13.499999999999998	0.4	Probable_Lie	LEFT	LEFT	6	806.6448672454023	15	2021-02-03 14:25:59.705990
38	Self	S210203	0.8333333333333334	1	2	2	1	0.8	1066.6666688	1433.3333362	1933.3333372	1783.3333369	Major	Good_deeds	20	You have watched a pirated movie	C2_53	1.0	Easy	I1_1	47	Singapore ranked 8th in World's smallest countries	0.0555555555555556	Yes	RIGHT	556.0314000001654	RIGHT	601.0467999999491	LEFT	1040.2781000000232	RIGHT	1883.2261000000017	14.3	0.8	Probable_Truth	RIGHT	RIGHT	2	611.7995000001883	16	2021-02-03 14:26:23.185956
27	Self	S210203	0.6666666666666666	2	1	1	2	0.8	1216.6666691	1283.3333359	2500.000005	1500.000003	Minor	Wrong_doings	2	You have helped with household chores	C2_57	1.0	Hard	I2_51	59	It is night time now	0.0	Yes	RIGHT	1264.0616000001046	RIGHT	1061.2937000000784	RIGHT	1550.0119000000725	LEFT	1791.186400000015	15.1	0.8	Probable_Lie	LEFT	LEFT	5	890.1341000000684	17	2021-02-03 14:26:48.816417
71	Self	S210203	0.6666666666666666	1	2	2	1	0.7	1150.0000023	1216.6666691	1500.000003	1500.000003	Minor	Wrong_doings	36	You have switched off appliances when not in use	C1_49	0.75	Easy	I2_25	39	It takes 112 years to build the Pisa Tower	0.0	No	RIGHT	798.2587999999851	RIGHT	657.1433000001434	RIGHT	1743.6701000001449	RIGHT	2333.3052000000407	15.8	0.7	Probable_Truth	LEFT	LEFT	1	883.6627999999109	18	2021-02-03 14:27:13.169336
3	Self	S210203	0.5	1	2	1	2	0.8	1283.3333359	1283.3333359	2500.000005	2500.000005	Major	Wrong_doings	22	You have made counterfeit money	C1_60	1.0	Easy	I1_35	28	Kangaroos live in Africa	0.0	No	LEFT	1868.4021999999916	RIGHT	465.03149999989546	LEFT	1660.8582000001206	LEFT	1263.6671000000206	14.999999999999998	0.8	Probable_Lie	LEFT	RIGHT	2	1443.2171000000835	19	2021-02-03 14:27:40.008932
73	Self	S210203	0.6666666666666666	2	1	1	2	0.5	1433.3333362	1433.3333362	1933.3333372	1650.0000033	Minor	Good_deeds	34	You have sign up to sponsor a needy child	C1_7	0.9	Easy	I2_6	4	A dog has four legs	0.0555555555555556	Yes	RIGHT	512.502300000051	RIGHT	643.045999999913	LEFT	2600.971799999797	RIGHT	1136.3117000000784	15.499999999999998	0.5	Probable_Truth	LEFT	LEFT	1	1743.088100000023	20	2021-02-03 14:28:05.666272
60	Self	S210203	0.5	2	1	2	1	0.1	1216.6666691	1500.000003	2350.0000047	1650.0000033	Minor	Wrong_doings	12	You have returned your trays in food courts	C1_12	0.0	Hard	I1_17	18	Malay is one of the races in Singapore	0.666666666666667	Yes	RIGHT	520.4983999999513	RIGHT	546.8203999998877	RIGHT	1375.0594999999066	RIGHT	1287.9562000000533	15.599999999999998	0.1	Probable_Truth	LEFT	RIGHT	5	985.9618999998928	21	2021-02-03 14:28:29.673353
108	Computer	S210203	0.5	2	1	2	1	0.3	1000.000002	1350.0000027	2350.0000047	2066.6666708	Major	Wrong_doings	40	You have drunk alcohol when you were underage	C2_43	0.25	Easy	I1_54	8	There are 7 days in a week	0.777777777777778	Yes	RIGHT	559.7247000000607	LEFT	810.1604999999381	LEFT	1487.181599999985	RIGHT	1271.0632999999234	15.599999999999998	0.3	Probable_Truth	RIGHT	LEFT	2	576.2742271945885	22	2021-02-03 14:28:53.721192
56	Self	S210203	0.5	2	1	1	2	0.3	1066.6666688	1000.000002	1783.3333369	1783.3333369	Major	Good_deeds	33	You have followed instructions	C1_37	0.0	Easy	I2_40	17	Fishes can swim in water	0.0555555555555556	No	RIGHT	1184.165000000121	RIGHT	1218.8575000000128	RIGHT	1673.147199999903	RIGHT	1167.9384000001392	15.9	0.3	Probable_Lie	RIGHT	RIGHT	2	757.7582999999777	23	2021-02-03 14:29:17.928536
105	Computer	S210203	0.5	2	1	1	2	0.6	1350.0000027	1283.3333359	1500.000003	2216.6666711000003	Minor	Good_deeds	57	You have eaten something in the MRT train	C2_19	0.55	Hard	I2_56	54	The current century is 21st	0.0	No	RIGHT	431.9014000000152	RIGHT	954.1063000001486	LEFT	1439.9071000000276	RIGHT	1615.0989999998728	16.5	0.6	Probable_Truth	RIGHT	LEFT	1	904.2832721217836	24	2021-02-03 14:29:42.194068
99	Computer	S210203	0.5	1	2	1	2	0.1	1433.3333362	1000.000002	2350.0000047	2066.6666708	Major	Wrong_doings	22	You have made counterfeit money	C1_60	1.0	Easy	I1_35	28	Kangaroos live in Africa	0.0	No	LEFT	736.7858999998589	LEFT	503.9908999999625	LEFT	848.0667000001176	LEFT	1080.46040000022	16.5	0.1	Probable_Lie	RIGHT	LEFT	4	791.451855471885	25	2021-02-03 14:30:05.562181
32	Self	S210203	0.8333333333333334	1	2	1	2	0.2	1433.3333362	1000.000002	2350.0000047	1933.3333372	Major	Wrong_doings	53	You have been arrested	C1_35	0.7	Hard	I1_33	44	The Earth is round	0.611111111111111	Yes	RIGHT	919.8767000000316	RIGHT	560.9624999999596	LEFT	1141.033200000038	RIGHT	1119.4682999998804	16.7	0.2	Probable_Truth	RIGHT	RIGHT	5	1123.9497000001393	26	2021-02-03 14:30:29.721433
25	Self	S210203	0.6666666666666666	2	1	1	2	0.4	1433.3333362	1433.3333362	1500.000003	2500.000005	Major	Good_deeds	42	You have gossiped about your best friend	C1_17	0.0	Easy	I2_42	21	The Earth turns the closest to the sun in May	0.0	No	RIGHT	1272.931400000061	RIGHT	1132.9648000000816	LEFT	1101.2772999999925	LEFT	2807.5434000002133	17.099999999999998	0.4	Probable_Lie	LEFT	LEFT	5	1091.269400000101	27	2021-02-03 14:30:56.569362
94	Self	S210203	0.8333333333333334	2	1	2	1	0.4	1433.3333362	1350.0000027	2350.0000047	2500.000005	Minor	Good_deeds	48	You have cursed at your loved ones	C1_46	0.7	Easy	I2_1	27	"Statue of Liberty is 151 feet tall"	0.0	No	RIGHT	328.1353999998373	RIGHT	860.1623000001837	LEFT	1364.7942000000055	RIGHT	2439.42039999979	17.499999999999996	0.4	Probable_Lie	LEFT	LEFT	4	1384.3782999999803	28	2021-02-03 14:31:23.152501
8	Self	S210203	0.5	2	1	1	2	0.6	1066.6666688	1216.6666691	2500.000005	2066.6666708	Minor	Wrong_doings	25	You have adopted a zero-waste lifestyle	C2_37	0.95	Easy	I2_2	2	Feijoa is a type of grape	0.944444444444444	No	RIGHT	600.8896999999251	RIGHT	949.8188999998548	LEFT	1815.1585000000523	LEFT	3240.082499999972	18.1	0.6	Probable_Truth	LEFT	RIGHT	6	910.14529999984	29	2021-02-03 14:31:50.088820
10	Self	S210203	0.5	2	1	1	2	0.4	1216.6666691	1000.000002	2350.0000047	1500.000003	Major	Wrong_doings	43	You have given directions to a lost tourist	C1_27	0.0	Hard	I1_29	5	Mexico's National Day is September 16	0.0	Yes	LEFT	824.3949000000157	RIGHT	1450.6861999998364	RIGHT	1797.9361000000154	RIGHT	2288.022200000114	17.7	0.4	Probable_Lie	RIGHT	RIGHT	3	917.1029999999972	30	2021-02-03 14:32:16.010046
23	Self	S210203	0.6666666666666666	1	2	2	1	0.5	1216.6666691	1066.6666688	2066.6666708	2350.0000047	Minor	Wrong_doings	45	You have taken months off to volunteer	C1_38	0.95	Easy	I2_28	45	Cheese is an Asian staple	1.0	Yes	RIGHT	470.91790000013134	RIGHT	632.6638000000457	LEFT	1984.0030999998817	LEFT	3564.985800000158	18.2	0.5	Probable_Truth	LEFT	LEFT	2	749.272000000019	31	2021-02-03 14:32:42.682175
28	Self	S210203	0.6666666666666666	2	1	2	1	0.1	1283.3333359	1066.6666688	2350.0000047	2066.6666708	Major	Good_deeds	17	You have sold illegal drugs	C2_24	0.55	Hard	I1_60	42	Mageirocophobia is a fear of deathly disease	0.777777777777778	No	LEFT	1193.036900000152	RIGHT	796.5513999999985	LEFT	1341.037199999846	Time_Max_Exceeded	5000.358499999948	18.1	0.1	Probable_Lie	LEFT	LEFT	6	618.6560999999529	32	2021-02-03 14:33:10.968453
107	Computer	S210203	0.5	2	1	1	2	0.4	1500.000003	1216.6666691	2500.000005	1933.3333372	Minor	Good_deeds	37	You have held the door open for a stranger	C2_25	0.05	Easy	I1_8	56	The hyoid bone is the only jointless bone	0.722222222222222	No	RIGHT	560.0658999999268	LEFT	1056.6361000001052	RIGHT	1155.5338999999094	RIGHT	1967.529800000193	18.1	0.4	Probable_Truth	LEFT	RIGHT	4	777.7930256593759	33	2021-02-03 14:33:36.208592
78	Self	S210203	0.6666666666666666	2	1	2	1	0.6	1283.3333359	1500.000003	1650.0000033	1783.3333369	Minor	Wrong_doings	7	You have stopped using products tested on animals	C1_3	0.0	Hard	I1_41	41	South East Asia is currently free from polio	0.944444444444444	No	RIGHT	408.548699999983	RIGHT	551.6545999998925	LEFT	2304.333600000064	LEFT	1949.1464000000176	18.7	0.6	Probable_Truth	LEFT	LEFT	2	499.2884000000686	34	2021-02-03 14:34:00.704642
46	Self	S210203	0.8333333333333334	2	1	2	1	0.6	1500.000003	1500.000003	2350.0000047	1500.000003	Major	Good_deeds	58	You have extorted money from anyone	C1_14	0.05	Easy	I2_58	9	Lehman Brothers went bankrupt on 20th September	0.888888888888889	Yes	RIGHT	336.6591999999855	RIGHT	907.6207999999042	LEFT	1040.7622000000174	RIGHT	2301.758100000143	19.3	0.6	Probable_Truth	LEFT	LEFT	1	754.0838999998414	35	2021-02-03 14:34:25.465352
19	Self	S210203	0.6666666666666666	1	2	1	2	0.1	1000.000002	1000.000002	1500.000003	2216.6666711000003	Major	Good_deeds	50	You have sheltered others from disasters	C2_10	0.15	Easy	I1_12	41	Algeria is Africa's second largest country	0.888888888888889	No	RIGHT	499.3676999999934	RIGHT	415.86660000007214	RIGHT	3936.20379999993	RIGHT	1590.892199999871	19.4	0.1	Probable_Truth	RIGHT	RIGHT	5	770.0456000000031	36	2021-02-03 14:34:50.968585
29	Self	S210203	0.6666666666666666	2	1	2	1	0.3	1066.6666688	1000.000002	2066.6666708	2350.0000047	Minor	Good_deeds	57	You have bribed someone to improve a grade	C1_42	0.0	Hard	I2_59	6	Chickens lay eggs	0.944444444444444	No	RIGHT	432.375299999876	RIGHT	711.4260000003014	LEFT	1391.1600999999791	RIGHT	909.2123999998876	19.700000000000003	0.3	Probable_Truth	LEFT	LEFT	1	780.089199999793	37	2021-02-03 14:35:14.248401
26	Self	S210203	0.6666666666666666	2	1	1	2	0.2	1350.0000027	1216.6666691	1783.3333369	1933.3333372	Minor	Good_deeds	24	You have given way to the handicapped	C1_11	0.2	Easy	I1_6	38	There is typically 0.6 grams of mercury in glass thermometer	0.0	Yes	LEFT	776.2235999998666	RIGHT	1514.0556999999717	RIGHT	1292.573000000175	RIGHT	1959.2171999997845	19.500000000000004	0.2	Probable_Lie	RIGHT	RIGHT	1	746.2940000000344	38	2021-02-03 14:35:39.392554
109	Computer	S210203	0.5	2	1	2	1	0.7	1150.0000023	1000.000002	1650.0000033	1650.0000033	Major	Good_deeds	19	You have participated in a scamming business	C1_57	0.85	Hard	I2_45	29	Acoustic Kitty refers to cat with implants	0.0	Yes	RIGHT	576.5205999996397	RIGHT	840.0311000000329	LEFT	2175.6654999999228	LEFT	2445.5895999999484	20.200000000000003	0.7	Probable_Truth	LEFT	RIGHT	6	948.9475741810386	39	2021-02-03 14:36:04.400898
74	Self	S210203	0.6666666666666666	2	1	1	2	0.8	1500.000003	1350.0000027	2066.6666708	2216.6666711000003	Minor	Wrong_doings	20	You have coveted things that belong to others	C2_34	0.05	Hard	I1_5	44	There are 6000 spoken languages in the World	0.722222222222222	No	RIGHT	431.82889999980034	RIGHT	550.1066000001629	RIGHT	2317.868200000248	RIGHT	1727.35879999982	21.000000000000004	0.8	Probable_Lie	LEFT	LEFT	4	605.6110999998054	40	2021-02-03 14:36:29.744997
44	Self	S210203	0.8333333333333334	2	1	2	1	0.3	1433.3333362	1000.000002	2216.6666711000003	2216.6666711000003	Minor	Good_deeds	13	You have donated a pay cheque to charity	C1_13	0.9	Easy	I2_49	49	China is a part of Asia	0.888888888888889	Yes	RIGHT	432.8261000000566	RIGHT	553.47619999975	RIGHT	1446.9717000001765	RIGHT	1313.0977000000712	21.300000000000004	0.3	Probable_Truth	LEFT	LEFT	1	728.6550999997417	41	2021-02-03 14:36:53.655992
128	Computer	S210203	0.8333333333333334	1	2	1	2	0.3	1216.6666691	1216.6666691	2500.000005	1783.3333369	Major	Wrong_doings	53	You have been arrested	C1_35	0.7	Hard	I1_33	44	The Earth is round	0.611111111111111	Yes	RIGHT	650.7062000000587	RIGHT	432.7057999998942	LEFT	1067.9056999997556	RIGHT	903.965700000299	21.600000000000005	0.3	Probable_Lie	LEFT	LEFT	2	799.790246057892	42	2021-02-03 14:37:16.800022
59	Self	S210203	0.5	2	1	1	2	0.2	1350.0000027	1150.0000023	2066.6666708	1500.000003	Major	Good_deeds	37	You have let a homeless man into your house	C2_59	0.95	Easy	I1_37	37	Singapore is a poor country	0.666666666666667	No	RIGHT	496.4081000002807	RIGHT	894.0255000002253	LEFT	1589.691799999855	LEFT	1255.234599999767	21.800000000000004	0.2	Probable_Lie	RIGHT	RIGHT	1	689.6330999998099	43	2021-02-03 14:37:40.368379
22	Self	S210203	0.6666666666666666	1	2	2	1	0.4	1150.0000023	1433.3333362	2216.6666711000003	2066.6666708	Minor	Good_deeds	28	You have taken part in burglary	C2_50	0.05	Easy	I1_19	55	Brazil is in South America	0.0	No	RIGHT	694.5012000001043	RIGHT	432.5146000001041	LEFT	1024.3940999998813	RIGHT	1679.6723000002205	22.200000000000003	0.4	Probable_Truth	RIGHT	RIGHT	4	730.9247999996842	44	2021-02-03 14:38:04.385333
72	Self	S210203	0.6666666666666666	2	1	1	2	0.2	1150.0000023	1000.000002	2350.0000047	2500.000005	Major	Good_deeds	31	You have thrown your trash into the bin	C2_14	0.1	Easy	I1_14	14	It takes 500 days to travel from Earth to Mars	0.0	No	RIGHT	279.72049999971205	RIGHT	610.8710999997129	RIGHT	2414.6444000002703	RIGHT	2823.4941000000617	22.4	0.2	Probable_Truth	RIGHT	RIGHT	3	554.9920999997084	45	2021-02-03 14:38:30.641006
65	Self	S210203	0.6666666666666666	1	2	1	2	0.1	1350.0000027	1066.6666688	1650.0000033	1650.0000033	Minor	Good_deeds	52	You have sorted your trash into recycling bin	C1_19	0.9	Hard	I1_52	52	Nanyang Technological University is in Australia	0.0	Yes	RIGHT	614.1192999998566	RIGHT	296.0938000001079	RIGHT	2774.87229999997	LEFT	1559.0640999998868	22.500000000000004	0.1	Probable_Truth	LEFT	LEFT	2	848.722600000201	46	2021-02-03 14:38:55.024448
97	Computer	S210203	0.5	1	2	1	2	0.2	1283.3333359	1500.000003	1933.3333372	1650.0000033	Major	Good_deeds	60	You have stolen something	C1_15	0.1	Hard	I2_8	40	A caterpillar has more muscle than a human	0.777777777777778	Yes	LEFT	936.4017999996576	LEFT	688.3836000001793	LEFT	1897.9976000000531	LEFT	1769.0488999996887	22.500000000000004	0.2	Probable_Lie	RIGHT	LEFT	4	946.6304968870708	47	2021-02-03 14:39:20.199395
92	Self	S210203	0.8333333333333334	2	1	2	1	0.1	1150.0000023	1000.000002	1650.0000033	1650.0000033	Minor	Good_deeds	40	You have given up your seat in the MRT	C2_18	0.0	Hard	I1_27	34	Beer is an alcoholic drink	0.888888888888889	No	LEFT	671.9248999997944	RIGHT	869.2190000001574	RIGHT	1159.4205999999758	RIGHT	1138.055599999916	22.4	0.1	Probable_Lie	RIGHT	RIGHT	1	1510.929600000054	48	2021-02-03 14:40:23.367442
126	Computer	S210203	0.6666666666666666	2	1	2	1	0.5	1433.3333362	1000.000002	1500.000003	2500.000005	Minor	Wrong_doings	42	You have provided shelter for stray animals	C2_2	1.0	Hard	I2_21	60	The Eiffel Tower is in Paris	0.944444444444444	Yes	RIGHT	376.94009999995615	RIGHT	982.1045999997295	LEFT	1080.5421000000024	RIGHT	1645.9169999998269	22.9	0.5	Probable_Truth	LEFT	LEFT	1	576.8265740463352	49	2021-02-03 14:40:47.040432
21	Self	S210203	0.6666666666666666	1	2	2	1	0.7	1350.0000027	1150.0000023	2500.000005	1933.3333372	Major	Wrong_doings	38	You have engaged in drink-driving	C2_30	0.05	Easy	I2_55	12	Arabi is the oldest surviving breed of horse	0.0555555555555556	No	LEFT	1221.3360999999168	LEFT	504.2454999997972	LEFT	1367.635899999641	RIGHT	1869.8378999997656	22.9	0.7	Probable_Lie	RIGHT	RIGHT	2	805.5904000002556	50	2021-02-03 14:41:12.313196
6	Self	S210203	0.5	1	2	2	1	0.3	1000.000002	1216.6666691	1783.3333369	1783.3333369	Minor	Wrong_doings	48	You have been restricting your electricity consumption	C2_6	0.65	Hard	I1_40	35	Singapore is a country	0.944444444444444	Yes	RIGHT	1167.6103999998304	LEFT	553.5724999999729	RIGHT	1973.771200000101	RIGHT	760.7024000003548	22.9	0.3	Probable_Lie	RIGHT	RIGHT	3	678.4631000000445	51	2021-02-03 14:41:35.808719
112	Computer	S210203	0.6666666666666666	1	2	1	2	0.5	1283.3333359	1150.0000023	1650.0000033	1933.3333372	Minor	Good_deeds	30	You have fabricated facts about yourself	C1_23	0.0	Hard	I2_13	13	Today is a weekday	0.0	No	RIGHT	854.2837999998483	LEFT	607.9944000002797	LEFT	2067.569700000149	RIGHT	1047.939099999894	22.9	0.5	Probable_Truth	RIGHT	LEFT	1	646.3658056808729	52	2021-02-03 14:41:59.624417
54	Self	S210203	0.5	1	2	2	1	0.8	1150.0000023	1433.3333362	2216.6666711000003	1500.000003	Minor	Good_deeds	29	You have been sued	C2_27	0.8	Hard	I1_46	43	Airbags in cars are filled with sodium azide	0.0	Yes	RIGHT	520.3661000000466	RIGHT	417.101200000161	LEFT	1185.3107000001728	RIGHT	2184.1205999999147	23.700000000000003	0.8	Probable_Truth	LEFT	RIGHT	5	783.7709000000359	53	2021-02-03 14:42:23.585297
118	Computer	S210203	0.6666666666666666	1	2	2	1	0.8	1500.000003	1283.3333359	2066.6666708	2216.6666711000003	Minor	Good_deeds	28	You have taken part in burglary	C2_50	0.05	Easy	I1_19	55	Brazil is in South America	0.0	No	RIGHT	478.7294000002476	RIGHT	277.6202999998532	LEFT	1183.9058000000475	RIGHT	1087.4730000000454	24.500000000000004	0.8	Probable_Truth	RIGHT	RIGHT	4	624.943668785607	54	2021-02-03 14:42:46.873142
