index	Trial_Type	Participant_ID	Trial_Probability	Question_Position_Prediction_Correct	Question_Position_Prediction_Agent	Question_Position_Comparison_Self	Question_Position_Comparison_Irrelevant	Trial_Stake	Trial_Stake_Jitter	Trial_Type_Jitter	Trial_Result_Jitter	Balance_Update_Jitter	Question_Comparison_Condition	Question_Comparison_Type	Question_Comparison_Question	Question_Comparison_Label	Question_Comparison_Item	Question_Comparison_Proportion_Yes	Question_Factual_Condition	Question_Factual_Item	Question_Factual_Question	Question_Factual_Label	Question_Factual_Proportion_DontKnow	Question_Factual_Type	Answer_Prediction_Agent	Answer_Prediction_Agent_RT	Answer_Prediction_Correct	Answer_Prediction_Correct_RT	Answer_Irrelevant	Answer_Irrelevant_RT	Answer_Self	Answer_Self_RT	Trial_Balance	Trial_Balance_Effect	Trial_Condition	Trial_ProbableSide	Prediction_Choice	Prediction_Result	Prediction_RT	Trial_Order	Trial_Datetime
124	Computer	S201223b	0.6666666666666666	2	1	2	1	0.1	1000.000002	1283.3333359	2500.000005	1650.0000033	Major	Wrong_doings	50	You have helped with household chores	C1_20	1.0	Hard	I1_8	50	Astatine is the rarest element in the Earth's crust	0.944444444444444	No	LEFT	585.2325999999977	RIGHT	328.46130000001494	LEFT	1200.5459000000087	RIGHT	1047.7156999999977	10.0	0.1	Probable_Truth	LEFT	LEFT	1	895.3384984111516	0	2020-12-23 14:20:19.563400
48	Self	S201223b	0.5	1	2	1	2	0.6	1350.0000027	1000.000002	2350.0000047	1933.3333372	Major	Good_deeds	58	You have stolen something	C1_53	0.0	Easy	I2_28	43	Obama is the USA president now	0.0	No	RIGHT	304.31319999999573	RIGHT	522.8860999999938	RIGHT	990.9834999999988	LEFT	869.0180000000112	10.6	0.6	Probable_Truth	RIGHT	LEFT	3	879.2702000000077	1	2020-12-23 14:20:42.347871
0	Self	S201223b	0.5	1	2	1	2	0.7	1000.000002	1066.6666688	2500.000005	2500.000005	Minor	Wrong_doings	12	You have let a homeless man into your house	C2_47	0.0	Hard	I1_21	45	The Moon orbits around the Earth	0.777777777777778	Yes	RIGHT	616.4845000000128	RIGHT	556.5439000000083	RIGHT	854.5541999999955	LEFT	1893.5578999999905	11.3	0.7	Probable_Truth	LEFT	RIGHT	5	1013.3735	2	2020-12-23 14:21:06.924397
13	Self	S201223b	0.5	2	1	2	1	0.6	1283.3333359	1283.3333359	1500.000003	2500.000005	Major	Wrong_doings	17	You have gossiped about your best friend	C1_17	0.55	Easy	I1_23	1	Some owl species hunt fish	0.0	No	RIGHT	796.7020000000105	LEFT	503.8488000000143	LEFT	1766.6032999999857	LEFT	1079.7131999999865	10.7	0.6	Probable_Lie	RIGHT	RIGHT	1	828.5266999999976	3	2020-12-23 14:21:31.036240
16	Self	S201223b	0.6666666666666666	1	2	1	2	0.4	1500.000003	1216.6666691	1500.000003	2216.6666711000003	Minor	Wrong_doings	60	You have used heroin	C1_42	0.2	Hard	I1_37	11	February has 30 days	0.888888888888889	No	RIGHT	359.1569000000163	RIGHT	451.17360000000417	LEFT	927.7194000000007	LEFT	1047.7563999999973	11.1	0.4	Probable_Lie	LEFT	LEFT	4	772.6887000000033	4	2020-12-23 14:21:53.604225
31	Self	S201223b	0.6666666666666666	2	1	2	1	0.5	1000.000002	1350.0000027	1783.3333369	1500.000003	Minor	Wrong_doings	57	You have illegally stayed in a country	C2_10	0.0	Easy	I2_60	60	Malay is one of the races in Singapore	0.666666666666667	No	RIGHT	962.7895999999794	LEFT	680.6382000000042	RIGHT	1326.6364000000124	LEFT	1216.5152000000037	10.6	0.5	Probable_Lie	RIGHT	RIGHT	2	513.3963000000108	5	2020-12-23 14:22:16.507552
140	Computer	S201223b	0.8333333333333334	2	1	2	1	0.1	1433.3333362	1216.6666691	2350.0000047	2350.0000047	Major	Good_deeds	33	You have pretended to be busy to avoid a social situation	C2_53	0.95	Hard	I2_6	25	Saturn's rings are between 30 and 300 feet thick	0.0	No	LEFT	518.4291999999573	RIGHT	367.1095000000264	RIGHT	1930.947300000014	LEFT	1135.6858999999986	10.6	0.1	Probable_Truth	RIGHT	LEFT	1	761.0541708371379	6	2020-12-23 14:22:41.147341
138	Computer	S201223b	0.8333333333333334	2	1	1	2	0.2	1350.0000027	1350.0000027	2500.000005	1650.0000033	Minor	Wrong_doings	30	You have violated a traffic law	C1_49	1.0	Hard	I1_44	6	A dog has four legs	0.0	No	LEFT	821.7767000000435	LEFT	654.9763000000439	RIGHT	983.7815999999862	LEFT	992.125499999986	10.6	0.2	Probable_Lie	RIGHT	RIGHT	1	607.7040501669537	7	2020-12-23 14:23:04.620032
4	Self	S201223b	0.5	1	2	2	1	0.8	1350.0000027	1350.0000027	2350.0000047	1933.3333372	Minor	Wrong_doings	28	You have failed to keep promises	C1_33	0.0	Easy	I1_46	33	There are 20 bones in the human skull	0.764705882352941	No	RIGHT	326.54409999997824	LEFT	899.5271000000002	RIGHT	1428.6981999999853	LEFT	1231.5877999999998	9.8	0.8	Probable_Lie	LEFT	LEFT	6	860.2594999999837	8	2020-12-23 14:23:28.923781
64	Self	S201223b	0.6666666666666666	1	2	1	2	0.1	1150.0000023	1066.6666688	2500.000005	1500.000003	Major	Good_deeds	16	You have switched off appliances when not in use	C2_16	0.05	Hard	I2_52	40	Christmas Day is in March	0.833333333333333	Yes	RIGHT	312.0746999999824	RIGHT	677.4757999999679	LEFT	896.3415000000055	RIGHT	1646.815800000013	9.9	0.1	Probable_Lie	LEFT	LEFT	3	578.2867000000351	9	2020-12-23 14:23:51.820680
17	Self	S201223b	0.6666666666666666	1	2	1	2	0.7	1216.6666691	1350.0000027	1783.3333369	1500.000003	Major	Good_deeds	1	You have sheltered others from disasters	C2_1	0.0	Easy	I2_30	58	A triangle has three sides	0.0	No	RIGHT	328.5827000000268	RIGHT	570.3743000000259	RIGHT	1104.0952999999831	RIGHT	1845.252600000037	10.599999999999998	0.7	Probable_Truth	RIGHT	RIGHT	6	472.39249999995536	10	2020-12-23 14:24:14.564260
63	Self	S201223b	0.5	2	1	2	1	0.1	1350.0000027	1000.000002	1933.3333372	1500.000003	Major	Good_deeds	46	You have started an NGO using your savings	C1_15	0.05	Hard	I2_39	19	There is typically 0.6 grams of mercury in glass thermometer	0.111111111111111	Yes	RIGHT	508.5373000000004	LEFT	504.70969999997806	RIGHT	1932.3972000000251	LEFT	2479.2894000000274	10.499999999999998	0.1	Probable_Lie	LEFT	RIGHT	2	960.7652999999914	11	2020-12-23 14:24:39.307961
