index	Trial_Type	Participant_ID	Trial_Probability	Question_Position_Prediction_Correct	Question_Position_Prediction_Agent	Question_Position_Comparison_Self	Question_Position_Comparison_Irrelevant	Trial_Stake	Trial_Stake_Jitter	Trial_Type_Jitter	Trial_Result_Jitter	Balance_Update_Jitter	Question_Comparison_Condition	Question_Comparison_Type	Question_Comparison_Question	Question_Comparison_Label	Question_Comparison_Item	Question_Comparison_Proportion_Yes	Question_Factual_Condition	Question_Factual_Item	Question_Factual_Question	Question_Factual_Label	Question_Factual_Proportion_DontKnow	Question_Factual_Type	Answer_Prediction_Agent	Answer_Prediction_Agent_RT	Answer_Prediction_Correct	Answer_Prediction_Correct_RT	Answer_Self	Answer_Self_RT	Answer_Irrelevant	Answer_Irrelevant_RT	Trial_Balance	Trial_Balance_Effect	Trial_Condition	Trial_ProbableSide	Prediction_Choice	Prediction_Result	Prediction_RT	Trial_Order	Trial_Datetime
133	Computer	S210128	0.8333333333333334	1	2	2	1	0.8	1350.0000027	1216.6666691	2066.6666708	1500.000003	Minor	Wrong_doings	35	You have deceived a loved one	C2_3	0.0	Hard	I1_41	12	Penguin can fly with their wings	0.944444444444444	Yes	LEFT	744.9270000000752	LEFT	896.2142999999969	LEFT	1751.575500000058	LEFT	1615.5248000000029	13.6	0.8	Probable_Truth	LEFT	RIGHT	2	698.3894883415185	16	2021-01-28 14:43:28.385334
105	Computer	S210128	0.5	2	1	1	2	0.6	1433.3333362	1066.6666688	2500.000005	2350.0000047	Minor	Wrong_doings	60	You have engaged in drink-driving	C1_23	0.95	Hard	I1_3	41	The Amazon forest covers an area of 1 billion acres	0.0	No	RIGHT	2775.6418000000167	RIGHT	1632.4714999999514	LEFT	1009.3967000000248	RIGHT	2678.9277999999968	14.2	0.6	Probable_Truth	LEFT	LEFT	3	804.0571809589055	17	2021-01-28 14:43:57.201624
99	Computer	S210128	0.5	1	2	1	2	0.5	1000.000002	1066.6666688	1500.000003	1783.3333369	Major	Good_deeds	13	You have violated a traffic law	C2_13	0.95	Hard	I2_24	45	The Eiffel Tower is in Paris	0.0	Yes	RIGHT	567.1838000000662	RIGHT	1109.4514000000115	LEFT	945.3595999999608	RIGHT	1087.9567999999151	14.7	0.5	Probable_Truth	LEFT	LEFT	3	765.960250014457	18	2021-01-28 14:44:19.602080
1	Self	S210128	0.5	1	2	1	2	0.8	1283.3333359	1066.6666688	1933.3333372	1650.0000033	Major	Wrong_doings	1	You have been donating all your excess food to a food bank	C2_47	0.75	Hard	I1_17	24	A caterpillar has more muscle than a human	0.0555555555555556	No	LEFT	848.6447000000226	LEFT	2682.959299999993	RIGHT	2144.528599999944	LEFT	3847.781300000065	14.7	0.8	Probable_Lie	RIGHT	RIGHT	1	950.8624000000054	19	2021-01-28 14:44:48.594085
122	Computer	S210128	0.6666666666666666	2	1	1	2	0.4	1433.3333362	1216.6666691	2350.0000047	1933.3333372	Minor	Wrong_doings	45	You have blackmailed others for money	C2_24	1.0	Easy	I1_37	4	The Earth turns the closest to the sun in May	0.0	Yes	LEFT	2276.9446999999445	LEFT	2296.743699999979	LEFT	972.9705999999396	RIGHT	1838.574799999947	14.7	0.4	Probable_Truth	LEFT	RIGHT	4	839.7082977239982	20	2021-01-28 14:45:16.313323
70	Self	S210128	0.6666666666666666	1	2	2	1	0.4	1283.3333359	1216.6666691	1500.000003	2216.6666711000003	Minor	Wrong_doings	38	You have attended all lectures as a student	C1_7	0.15	Hard	I2_13	14	China is a part of Asia	0.888888888888889	No	RIGHT	520.7107999999607	RIGHT	3523.8564999999653	RIGHT	2119.628599999942	RIGHT	944.1071999999622	15.1	0.4	Probable_Lie	RIGHT	RIGHT	2	1749.9081000000842	21	2021-01-28 14:45:43.962176
103	Computer	S210128	0.5	1	2	2	1	0.4	1500.000003	1150.0000023	1650.0000033	2216.6666711000003	Minor	Good_deeds	8	You have signed up as a bone marrow donor	C1_34	1.0	Easy	I1_8	43	The Seine river is 50 feet above sea level	1.0	Yes	RIGHT	623.8786999999775	RIGHT	629.9572000000353	RIGHT	2199.060599999939	RIGHT	2929.5358000000533	15.5	0.4	Probable_Truth	LEFT	LEFT	1	922.7378286295752	22	2021-01-28 14:46:10.345955
43	Self	S210128	0.8333333333333334	2	1	1	2	0.5	1066.6666688	1066.6666688	2216.6666711000003	1783.3333369	Minor	Wrong_doings	4	You have cursed at your loved ones	C2_46	0.85	Hard	I2_38	50	Singapore is in Africa	0.944444444444444	No	RIGHT	413.9341999998578	RIGHT	360.1493999999548	LEFT	906.0541000001194	LEFT	1023.5579999998664	16.0	0.5	Probable_Truth	LEFT	LEFT	1	1235.083700000132	23	2021-01-28 14:46:32.993326
31	Self	S210128	0.6666666666666666	2	1	2	1	0.2	1283.3333359	1066.6666688	1500.000003	1783.3333369	Major	Good_deeds	2	You have gossiped about your best friend	C1_14	0.0	Hard	I2_54	11	Today is a weekday	0.777777777777778	No	RIGHT	516.9714999999542	RIGHT	423.6022000000048	LEFT	783.7718000000677	RIGHT	1297.71629999982	16.2	0.2	Probable_Lie	LEFT	LEFT	4	1177.2827000002053	24	2021-01-28 14:46:55.401510
39	Self	S210128	0.8333333333333334	1	2	2	1	0.5	1500.000003	1150.0000023	1650.0000033	1500.000003	Minor	Good_deeds	48	You have lost everything just to help others	C1_39	0.0	Easy	I1_24	44	A dog has four legs	0.0555555555555556	Yes	RIGHT	351.402200000166	RIGHT	415.9326999999848	RIGHT	1335.5385000002116	RIGHT	1070.3684999998586	16.7	0.5	Probable_Truth	RIGHT	RIGHT	3	935.9053000000586	25	2021-01-28 14:47:17.881543
114	Computer	S210128	0.6666666666666666	1	2	1	2	0.4	1066.6666688	1066.6666688	2066.6666708	1783.3333369	Major	Good_deeds	50	You have fabricated facts about yourself	C1_42	1.0	Hard	I2_58	33	The Earth is round	0.0	Yes	RIGHT	593.4093000000757	RIGHT	528.8378000000193	LEFT	994.7513999998135	RIGHT	688.6336000000028	17.099999999999998	0.4	Probable_Lie	LEFT	LEFT	4	715.7573927124699	26	2021-01-28 14:47:39.953119
30	Self	S210128	0.6666666666666666	2	1	2	1	0.4	1000.000002	1350.0000027	2216.6666711000003	2216.6666711000003	Major	Wrong_doings	51	You have started a hotline for victims of bully	C1_45	0.05	Hard	I1_28	28	North Korea is more developed than South Korea	0.0	No	RIGHT	696.2765999999192	RIGHT	368.5897999998815	RIGHT	1439.676499999905	LEFT	1271.7600999999377	17.499999999999996	0.4	Probable_Truth	RIGHT	RIGHT	5	674.7009999999136	27	2021-01-28 14:48:03.761663
127	Computer	S210128	0.6666666666666666	2	1	2	1	0.6	1500.000003	1000.000002	1933.3333372	1783.3333369	Major	Good_deeds	2	You have gossiped about your best friend	C1_14	0.0	Hard	I2_54	11	Today is a weekday	0.777777777777778	No	RIGHT	621.863699999949	RIGHT	664.4457999998394	LEFT	751.7302999999629	RIGHT	923.7628999999288	18.1	0.6	Probable_Truth	RIGHT	LEFT	2	719.2426105148952	28	2021-01-28 14:48:26.225396
53	Self	S210128	0.5	1	2	2	1	0.4	1216.6666691	1433.3333362	1500.000003	1650.0000033	Minor	Good_deeds	37	You have drunk alcohol when you were underage	C1_29	0.55	Hard	I1_38	48	Nomophobia is the fear of being without a phone or computer	0.944444444444444	No	RIGHT	305.3207000000384	RIGHT	467.8433000001405	LEFT	1399.2734000000837	RIGHT	2927.539399999887	18.5	0.4	Probable_Truth	LEFT	RIGHT	5	822.6962999999614	29	2021-01-28 14:48:50.522165
82	Self	S210128	0.8333333333333334	1	2	1	2	0.3	1500.000003	1350.0000027	2216.6666711000003	1500.000003	Major	Good_deeds	11	You have helped with household chores	C1_49	0.65	Easy	I1_40	25	Marijuana is legal in Singapore	0.0	Yes	RIGHT	295.9083999999166	RIGHT	368.8139000000774	RIGHT	2262.9531000000043	LEFT	833.1381999998939	18.8	0.3	Probable_Truth	LEFT	LEFT	1	809.0658000000985	30	2021-01-28 14:49:14.225523
135	Computer	S210128	0.8333333333333334	1	2	2	1	0.4	1066.6666688	1150.0000023	1500.000003	2350.0000047	Minor	Good_deeds	48	You have lost everything just to help others	C1_39	0.0	Easy	I1_24	44	A dog has four legs	0.0555555555555556	Yes	RIGHT	392.30399999996735	RIGHT	440.8158000001095	RIGHT	1420.883399999866	RIGHT	755.4832999999235	19.2	0.4	Probable_Truth	RIGHT	LEFT	1	939.2119349505904	31	2021-01-28 14:49:36.809981
18	Self	S210128	0.6666666666666666	1	2	1	2	0.7	1350.0000027	1066.6666688	2350.0000047	1933.3333372	Major	Good_deeds	50	You have fabricated facts about yourself	C1_42	1.0	Hard	I2_58	33	The Earth is round	0.0	Yes	RIGHT	303.2474999999977	RIGHT	415.840899999921	LEFT	1107.2183999999652	RIGHT	647.7927999999338	19.899999999999995	0.7	Probable_Truth	LEFT	LEFT	1	1439.1273999999612	32	2021-01-28 14:50:00.000648
95	Self	S210128	0.8333333333333334	2	1	2	1	0.3	1150.0000023	1216.6666691	2350.0000047	1933.3333372	Minor	Wrong_doings	46	You have started an NGO using your savings	C2_14	0.85	Hard	I1_58	53	There are 9 rings in the Olympic flag	0.166666666666667	Yes	RIGHT	372.1272999998746	RIGHT	352.7266000000964	RIGHT	2239.0570000000025	RIGHT	2125.0215000000026	20.2	0.3	Probable_Lie	LEFT	LEFT	4	648.8955000002079	33	2021-01-28 14:50:24.960206
13	Self	S210128	0.5	2	1	2	1	0.5	1500.000003	1433.3333362	2216.6666711000003	2216.6666711000003	Major	Good_deeds	23	You have stopped using products tested on animals	C2_60	0.7	Easy	I2_1	3	Arabi is the oldest surviving breed of horse	0.0555555555555556	Yes	RIGHT	544.2924999999832	RIGHT	537.4939000000722	RIGHT	2159.8297999998977	RIGHT	2319.471900000053	20.7	0.5	Probable_Truth	LEFT	LEFT	1	1514.4359999999324	34	2021-01-28 14:50:51.977421
23	Self	S210128	0.6666666666666666	1	2	2	1	0.6	1150.0000023	1216.6666691	1933.3333372	2500.000005	Major	Wrong_doings	12	You have watched a pirated movie	C1_9	1.0	Easy	I1_53	56	Milwaukee Art Museum is located in California	0.0	No	RIGHT	449.311200000011	RIGHT	741.2295999999969	LEFT	1207.1579000000838	LEFT	2670.8401999999296	21.3	0.6	Probable_Lie	LEFT	LEFT	6	574.1447000000335	35	2021-01-28 14:51:16.993308
100	Computer	S210128	0.5	1	2	2	1	0.3	1066.6666688	1500.000003	2216.6666711000003	2500.000005	Minor	Wrong_doings	58	You have bought cocaine	C1_53	0.0	Easy	I2_43	8	Singapore is a poor country	0.0	No	RIGHT	502.1408000000065	RIGHT	1469.1072000000531	LEFT	880.4728999998588	LEFT	1028.362799999968	21.6	0.3	Probable_Lie	RIGHT	RIGHT	3	624.3021115448811	36	2021-01-28 14:51:41.344388
102	Computer	S210128	0.5	1	2	2	1	0.8	1283.3333359	1350.0000027	2066.6666708	1933.3333372	Major	Wrong_doings	11	You have lied to your parents	C1_8	0.95	Hard	I1_45	60	R. Amundsen discovered the South Pole	0.0555555555555556	No	RIGHT	584.3317000001207	RIGHT	661.2625000000207	LEFT	886.8684000001394	RIGHT	2244.4037999998727	22.4	0.8	Probable_Lie	RIGHT	RIGHT	2	884.6000098183504	37	2021-01-28 14:52:05.809837
81	Self	S210128	0.8333333333333334	1	2	1	2	0.5	1150.0000023	1150.0000023	1783.3333369	2500.000005	Major	Wrong_doings	34	You have donated a pay cheque to charity	C2_6	0.0	Hard	I2_11	50	Christmas Day is in March	0.0	No	RIGHT	431.7641000000094	RIGHT	1314.6037999999862	RIGHT	1486.2071999998534	LEFT	1399.552999999969	22.9	0.5	Probable_Lie	LEFT	LEFT	6	860.0264000001516	38	2021-01-28 14:52:30.458157
117	Computer	S210128	0.6666666666666666	1	2	2	1	0.3	1216.6666691	1500.000003	1500.000003	2350.0000047	Minor	Good_deeds	35	You have been physically hurt to protect others	C2_50	0.2	Hard	I2_60	22	Astatine is the rarest element in the Earth's crust	0.722222222222222	No	RIGHT	737.4245999999403	RIGHT	541.5063000000373	LEFT	1103.6760000001775	RIGHT	2028.2486000000968	23.2	0.3	Probable_Lie	LEFT	RIGHT	2	600.2940340418121	39	2021-01-28 14:52:54.601636
119	Computer	S210128	0.6666666666666666	1	2	2	1	0.7	1000.000002	1350.0000027	1783.3333369	1500.000003	Major	Wrong_doings	12	You have watched a pirated movie	C1_9	1.0	Easy	I1_53	56	Milwaukee Art Museum is located in California	0.0	No	RIGHT	817.4789999998211	RIGHT	534.337800000003	LEFT	935.9739999999874	LEFT	1574.898100000155	23.9	0.7	Probable_Lie	RIGHT	RIGHT	1	888.9015965787548	40	2021-01-28 14:53:17.544589
10	Self	S210128	0.5	2	1	1	2	0.1	1283.3333359	1066.6666688	1650.0000033	1500.000003	Major	Good_deeds	60	You have coveted things that belong to others	C1_22	0.05	Hard	I1_46	31	It is snowing outside now	0.0	No	RIGHT	453.25529999990977	RIGHT	310.33149999984744	LEFT	2463.009899999861	LEFT	1063.1337999998325	24.0	0.1	Probable_Truth	LEFT	RIGHT	5	1404.1875000000346	41	2021-01-28 14:53:41.314100
47	Self	S210128	0.8333333333333334	2	1	2	1	0.2	1433.3333362	1150.0000023	1500.000003	2350.0000047	Major	Wrong_doings	46	You have been convicted in court	C2_43	0.95	Hard	I1_50	23	Slavery was abolished in Cuba in 1886	1.0	Yes	RIGHT	909.0019000000212	RIGHT	576.0631000000558	LEFT	1047.3001000000295	RIGHT	1459.5635999999104	24.2	0.2	Probable_Lie	RIGHT	RIGHT	1	713.7901000000966	42	2021-01-28 14:54:05.025624
0	Self	S210128	0.5	1	2	1	2	0.5	1500.000003	1216.6666691	2066.6666708	2350.0000047	Minor	Good_deeds	34	You have sold illegal drugs	C2_1	0.0	Hard	I1_60	27	Brazil is in South America	0.777777777777778	No	RIGHT	313.1822000000284	RIGHT	631.0108000000128	LEFT	805.2311999999802	RIGHT	1153.239800000165	24.7	0.5	Probable_Truth	LEFT	RIGHT	5	731.8923999998788	43	2021-01-28 14:54:28.361624
113	Computer	S210128	0.6666666666666666	1	2	1	2	0.5	1350.0000027	1216.6666691	1933.3333372	1933.3333372	Minor	Good_deeds	42	You have helped others to pick up their belongings	C1_12	0.0	Easy	I1_6	6	French is Singapore's official language	0.722222222222222	No	RIGHT	719.5062000000689	RIGHT	606.4268000000084	RIGHT	1308.132500000056	LEFT	1207.5595999999678	25.2	0.5	Probable_Lie	RIGHT	RIGHT	1	883.1199917689568	44	2021-01-28 14:54:52.089145
112	Computer	S210128	0.6666666666666666	1	2	1	2	0.2	1433.3333362	1000.000002	2350.0000047	1650.0000033	Major	Wrong_doings	9	You have bribed a police officer	C2_39	0.45	Hard	I1_33	58	Acoustic Kitty refers to cat with implants	0.666666666666667	Yes	RIGHT	496.7502999998033	RIGHT	637.467400000105	LEFT	1104.522800000041	LEFT	3232.566099999985	25.4	0.2	Probable_Lie	LEFT	RIGHT	2	955.8639556010572	45	2021-01-28 14:55:17.513581
92	Self	S210128	0.8333333333333334	2	1	2	1	0.4	1216.6666691	1000.000002	1933.3333372	1650.0000033	Major	Good_deeds	40	You have failed to keep promises	C1_40	0.0	Hard	I2_30	3	Kangaroos live in Africa	0.833333333333333	No	RIGHT	395.18889999999374	RIGHT	320.22249999999985	LEFT	1631.7240000000766	LEFT	1101.7535000000862	25.8	0.4	Probable_Truth	RIGHT	RIGHT	6	725.1949999999852	46	2021-01-28 14:55:40.064336
125	Computer	S210128	0.6666666666666666	2	1	2	1	0.8	1216.6666691	1433.3333362	2216.6666711000003	2350.0000047	Minor	Good_deeds	14	You have returned your trays in food courts	C2_59	1.0	Hard	I1_32	54	Saturn's rings are between 30 and 300 feet thick	0.944444444444444	Yes	RIGHT	446.6176999999334	RIGHT	328.39209999997365	RIGHT	1064.7407000001294	RIGHT	1571.1145000000215	26.6	0.8	Probable_Truth	LEFT	LEFT	1	684.7563518146701	47	2021-01-28 14:56:03.944550
88	Self	S210128	0.8333333333333334	2	1	1	2	0.6	1066.6666688	1150.0000023	2500.000005	2500.000005	Major	Wrong_doings	6	You have given up your seat in the MRT	C1_15	0.0	Easy	I2_53	5	Most plants emit oxygen in the day	0.888888888888889	No	RIGHT	468.444399999953	RIGHT	624.3712000000414	RIGHT	949.4286999999986	RIGHT	3976.50869999984	27.2	0.6	Probable_Truth	LEFT	LEFT	1	1127.6095000000623	48	2021-01-28 14:56:58.288186
111	Computer	S210128	0.5	2	1	2	1	0.1	1216.6666691	1500.000003	2066.6666708	1650.0000033	Major	Good_deeds	22	You have been restricting your electricity consumption	C2_37	1.0	Hard	I2_33	28	The Moon orbits around the Earth	0.944444444444444	No	RIGHT	695.9557000000132	RIGHT	471.8735000001288	RIGHT	1768.1042000001526	RIGHT	1255.3144999999404	27.3	0.1	Probable_Lie	LEFT	RIGHT	2	749.3302156544039	49	2021-01-28 14:57:22.232366
45	Self	S210128	0.8333333333333334	2	1	2	1	0.1	1283.3333359	1500.000003	2350.0000047	1933.3333372	Minor	Good_deeds	16	You have let a homeless man into your house	C1_57	1.0	Hard	I1_4	4	It takes 112 years to build the Pisa Tower	0.0	Yes	RIGHT	475.824300000113	RIGHT	311.911900000041	RIGHT	1288.683600000013	RIGHT	1500.233799999933	27.4	0.1	Probable_Truth	RIGHT	RIGHT	6	702.6266999998825	50	2021-01-28 14:57:46.152664
32	Self	S210128	0.8333333333333334	1	2	1	2	0.6	1350.0000027	1433.3333362	2350.0000047	2216.6666711000003	Minor	Good_deeds	19	You have held the elevator doors for others	C1_19	0.0	Hard	I2_12	39	It is 20th Century now	0.722222222222222	No	RIGHT	296.4415999999801	RIGHT	360.4119999999966	RIGHT	993.1212999999844	LEFT	1055.661999999984	28.000000000000004	0.6	Probable_Truth	RIGHT	RIGHT	4	567.9595999999947	51	2021-01-28 14:58:09.352866
73	Self	S210128	0.6666666666666666	2	1	1	2	0.6	1150.0000023	1350.0000027	2216.6666711000003	2350.0000047	Minor	Wrong_doings	13	You have eaten something in the MRT train	C1_3	0.05	Easy	I2_49	19	Afghan Hound is the first cloned cat	0.888888888888889	Yes	RIGHT	400.63740000005055	RIGHT	296.3039999999637	LEFT	1139.125599999943	LEFT	3183.711599999924	28.600000000000005	0.6	Probable_Lie	LEFT	LEFT	4	971.7295000000375	52	2021-01-28 14:58:34.984270
5	Self	S210128	0.5	1	2	2	1	0.4	1066.6666688	1150.0000023	1783.3333369	2216.6666711000003	Minor	Good_deeds	53	You have taken responsibility for your actions	C1_11	0.1	Easy	I2_27	45	Feijoa is a type of grape	0.722222222222222	Yes	RIGHT	304.50980000000527	RIGHT	346.2560999998914	RIGHT	1390.7135000001745	LEFT	2049.640500000123	29.000000000000004	0.4	Probable_Truth	LEFT	RIGHT	6	797.0760999999129	53	2021-01-28 14:58:58.664833
137	Computer	S210128	0.8333333333333334	2	1	1	2	0.4	1350.0000027	1000.000002	1650.0000033	1783.3333369	Minor	Wrong_doings	33	You have made someone cry	C1_24	0.25	Hard	I2_59	52	Malay is one of the races in Singapore	1.0	Yes	RIGHT	541.8966999998247	RIGHT	344.4749000000229	LEFT	1103.987400000051	RIGHT	1343.4411999999156	29.4	0.4	Probable_Truth	LEFT	RIGHT	2	705.818738259974	54	2021-01-28 14:59:21.057703
