"Participant"	"Task"	"Stimulus_Side"	"Response"	"RT"	"ITI"	"Previous_Response"	"Previous_RT"	"Stop_Signal"	"Stop_Signal_RT"	"Conflict"	"Cue_Response"	"Cue_Response_RT"	"Trial_Onset"	"Trial_End"	"Trial_Order"	"Duration"
"S200122"	"Conflict_Resolution"	"LEFT"	"Time_Max_Exceeded"	1500.05699999997	566.6666678	n/a	n/a	n/a	n/a	"True"	n/a	n/a	"2020-01-22 12:35:55.137753"	"2020-01-22 12:35:56.638166"	1	6.07067046666667
"S200122"	"Conflict_Resolution"	"LEFT"	"RIGHT"	1225.62400000004	1316.6666693	n/a	n/a	n/a	n/a	"True"	n/a	n/a	"2020-01-22 12:35:57.974850"	"2020-01-22 12:35:59.407127"	2	6.07067046666667
"S200122"	"Conflict_Resolution"	"LEFT"	"LEFT"	815.119600000003	1000.000002	n/a	n/a	n/a	n/a	"False"	n/a	n/a	"2020-01-22 12:36:00.424829"	"2020-01-22 12:36:01.447406"	3	6.07067046666667
"S200122"	"Conflict_Resolution"	"LEFT"	"LEFT"	583.804699999973	516.6666677	n/a	n/a	n/a	n/a	"False"	n/a	n/a	"2020-01-22 12:36:01.983693"	"2020-01-22 12:36:02.775171"	4	6.07067046666667
"S200122"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	502.813600000081	750.0000015	n/a	n/a	n/a	n/a	"False"	n/a	n/a	"2020-01-22 12:36:03.545426"	"2020-01-22 12:36:04.255304"	5	6.07067046666667
"S200122"	"Conflict_Resolution"	"RIGHT"	"LEFT"	1102.16230000003	783.3333349	n/a	n/a	n/a	n/a	"True"	n/a	n/a	"2020-01-22 12:36:05.058281"	"2020-01-22 12:36:06.367131"	6	6.07067046666667
"S200122"	"Conflict_Resolution"	"RIGHT"	"LEFT"	857.3722000001	750.0000015	n/a	n/a	n/a	n/a	"True"	n/a	n/a	"2020-01-22 12:36:07.134413"	"2020-01-22 12:36:08.200337"	7	6.07067046666667
"S200122"	"Conflict_Resolution"	"LEFT"	"LEFT"	436.447100000009	616.6666679	n/a	n/a	n/a	n/a	"False"	n/a	n/a	"2020-01-22 12:36:08.835263"	"2020-01-22 12:36:09.479184"	8	6.07067046666667
"S200122"	"Conflict_Resolution"	"LEFT"	"RIGHT"	830.938500000002	583.3333345	n/a	n/a	n/a	n/a	"True"	n/a	n/a	"2020-01-22 12:36:10.081501"	"2020-01-22 12:36:11.120584"	9	6.07067046666667
"S200122"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	475.342500000011	1416.6666695	n/a	n/a	n/a	n/a	"False"	n/a	n/a	"2020-01-22 12:36:12.556596"	"2020-01-22 12:36:13.240475"	10	6.07067046666667
