index	Trial_Type	Participant_ID	Trial_Probability	Question_Position_Prediction_Correct	Question_Position_Prediction_Agent	Question_Position_Comparison_Self	Question_Position_Comparison_Irrelevant	Trial_Stake	Trial_Stake_Jitter	Trial_Type_Jitter	Trial_Result_Jitter	Balance_Update_Jitter	Question_Comparison_Condition	Question_Comparison_Type	Question_Comparison_Question	Question_Comparison_Label	Question_Comparison_Item	Question_Comparison_Proportion_Yes	Question_Factual_Condition	Question_Factual_Item	Question_Factual_Question	Question_Factual_Label	Question_Factual_Proportion_DontKnow	Question_Factual_Type	Answer_Prediction_Agent	Answer_Prediction_Agent_RT	Answer_Prediction_Correct	Answer_Prediction_Correct_RT	Answer_Irrelevant	Answer_Irrelevant_RT	Answer_Self	Answer_Self_RT	Trial_Balance	Trial_Balance_Effect	Trial_Condition	Trial_ProbableSide	Prediction_Choice	Prediction_Result	Prediction_RT	Trial_Order	Trial_Datetime
13	Self	S200122	0.5	2	1	2	1	0.1	1066.6666688	1066.6666688	1650.0000033	1783.3333369	Major	Wrong_doings	52	You have donated blood every 6 months for many years	C2_56	0.0	Easy	I1_6	49	Africa is the continent with the least rainfall	0.611111111111111	No	RIGHT	1127.4446999998418	LEFT	681.6100999999435	LEFT	2251.5144999999848	LEFT	1062.7448999998703	11.999999999999998	0.1	Probable_Lie	LEFT	LEFT	5	962.9358000001956	31	2020-01-22 11:34:51.481534
92	Self	S200122	0.8333333333333334	2	1	2	1	0.1	1066.6666688	1216.6666691	2216.6666711000003	1933.3333372	Minor	Good_deeds	4	You have been convicted in court	C1_6	0.65	Hard	I2_60	25	Summer is hotter than winter	0.888888888888889	No	RIGHT	701.9391999999698	RIGHT	616.6315000000395	RIGHT	1461.7361000000528	LEFT	1128.3436999999594	12.099999999999998	0.1	Probable_Truth	LEFT	LEFT	1	724.5840000000499	32	2020-01-22 11:35:15.121121
142	Computer	S200122	0.8333333333333334	2	1	2	1	0.3	1350.0000027	1216.6666691	1783.3333369	1783.3333369	Minor	Good_deeds	33	You have stolen something	C1_33	0.0	Hard	I1_5	5	Animals are living things	0.888888888888889	Yes	LEFT	1625.0076999999692	LEFT	1641.509000000042	RIGHT	1130.006099999946	LEFT	799.2314000000533	12.099999999999998	0.3	Probable_Truth	LEFT	RIGHT	2	715.9958978256493	33	2020-01-22 11:35:39.738226
119	Computer	S200122	0.6666666666666666	1	2	2	1	0.2	1350.0000027	1000.000002	1933.3333372	1783.3333369	Minor	Good_deeds	29	You have helped with household chores	C2_29	0.0	Hard	I2_16	47	It is 20th Century now	0.0	No	LEFT	648.4293999999409	RIGHT	616.4536999999655	LEFT	1641.1176000001433	RIGHT	1135.3852999998253	12.099999999999998	0.2	Probable_Lie	LEFT	LEFT	4	666.1600701306597	34	2020-01-22 11:36:03.081043
83	Self	S200122	0.8333333333333334	1	2	1	2	0.4	1000.000002	1500.000003	1650.0000033	2350.0000047	Major	Wrong_doings	50	You have helped others to pick up their belongings	C2_46	1.0	Hard	I1_38	57	Singapore is in Africa	0.944444444444444	Yes	RIGHT	455.3814000000784	RIGHT	791.4404000000559	LEFT	945.6440000001294	RIGHT	1195.556599999918	12.499999999999998	0.4	Probable_Truth	RIGHT	RIGHT	3	1052.286299999878	35	2020-01-22 11:36:26.593563
131	Computer	S200122	0.8333333333333334	1	2	1	2	0.5	1350.0000027	1000.000002	2500.000005	1933.3333372	Minor	Wrong_doings	17	You have been sued	C1_17	0.95	Easy	I1_14	41	Milwaukee Art Museum is located in California	0.888888888888889	Yes	LEFT	512.0843999998215	RIGHT	669.5296000000326	LEFT	1896.002299999964	LEFT	1139.451400000098	12.499999999999998	0.5	Probable_Truth	RIGHT	LEFT	1	628.7666779937747	36	2020-01-22 11:36:50.793882
102	Computer	S200122	0.5	1	2	2	1	0.6	1216.6666691	1433.3333362	2216.6666711000003	1933.3333372	Major	Wrong_doings	29	You have shown your appreciation to your teachers	C2_34	0.55	Easy	I2_42	45	There is typically 0.6 grams of mercury in glass thermometer	0.0	Yes	LEFT	375.2367999998114	LEFT	708.776799999896	LEFT	1238.6079000000336	RIGHT	1144.3213000000014	12.499999999999998	0.6	Probable_Lie	RIGHT	RIGHT	2	989.4324013845746	37	2020-01-22 11:37:14.609358
42	Self	S200122	0.8333333333333334	2	1	1	2	0.2	1500.000003	1000.000002	2066.6666708	1500.000003	Major	Good_deeds	35	You have sold illegal drugs	C1_12	0.2	Easy	I2_5	53	There are 9 rings in the Olympic flag	0.0	No	RIGHT	1151.6409999999269	LEFT	785.2124999999432	LEFT	1534.3835000001036	LEFT	1014.2977000000428	12.3	0.2	Probable_Lie	RIGHT	RIGHT	1	827.1177000001444	38	2020-01-22 11:37:38.561974
97	Computer	S200122	0.5	1	2	1	2	0.8	1066.6666688	1283.3333359	1650.0000033	2350.0000047	Minor	Wrong_doings	14	You have organized a violent protest	C2_19	1.0	Hard	I2_55	23	It is night time now	0.944444444444444	No	LEFT	440.181000000166	RIGHT	1280.0161000000116	LEFT	1335.2672000000894	LEFT	1498.015000000123	12.3	0.8	Probable_Truth	RIGHT	RIGHT	6	526.5136478962307	39	2020-01-22 11:38:02.569117
24	Self	S200122	0.6666666666666666	2	1	1	2	0.7	1350.0000027	1283.3333359	1783.3333369	1650.0000033	Minor	Wrong_doings	15	You have sign up to sponsor a needy child	C2_6	1.0	Hard	I1_3	45	Feijoa is a type of grape	0.666666666666667	No	RIGHT	682.0619000000079	RIGHT	448.0255999999372	LEFT	1471.0218999998688	LEFT	2126.509599999963	12.999999999999998	0.7	Probable_Truth	LEFT	LEFT	2	922.5641000000452	40	2020-01-22 11:38:26.858217
4	Self	S200122	0.5	1	2	2	1	0.6	1500.000003	1500.000003	1783.3333369	1933.3333372	Minor	Good_deeds	19	You have fabricated facts about yourself	C1_60	0.5	Easy	I2_23	42	Cernan was the second last man to walk on the Moon	0.833333333333333	Yes	RIGHT	984.2929999999797	LEFT	1896.0316999998668	LEFT	1333.43479999985	LEFT	1471.3014999999814	12.4	0.6	Probable_Lie	RIGHT	LEFT	6	986.6253000000142	41	2020-01-22 11:38:52.817804
9	Self	S200122	0.5	2	1	1	2	0.6	1150.0000023	1216.6666691	2066.6666708	2066.6666708	Minor	Wrong_doings	24	You have bought cigarettes for a minor	C1_37	0.9	Easy	I2_6	36	Pyramid of Giza is 468 feet tall	0.888888888888889	Yes	RIGHT	831.5495000001647	RIGHT	759.2563999999129	LEFT	1103.7169999999603	LEFT	1559.2200999999477	12.999999999999998	0.6	Probable_Truth	RIGHT	LEFT	2	841.7472999999518	42	2020-01-22 11:39:16.986423
25	Self	S200122	0.6666666666666666	2	1	1	2	0.3	1433.3333362	1216.6666691	1500.000003	1933.3333372	Major	Good_deeds	23	You have cursed at others	C2_23	0.05	Easy	I2_11	48	Airbags in cars are filled with sodium azide	0.0	Yes	RIGHT	686.1068000000614	RIGHT	232.4327999999696	LEFT	2104.2559999998502	LEFT	2428.59089999979	13.3	0.3	Probable_Truth	LEFT	RIGHT	6	1317.4310000001697	43	2020-01-22 11:39:42.409889
68	Self	S200122	0.6666666666666666	1	2	2	1	0.7	1150.0000023	1433.3333362	2500.000005	1783.3333369	Minor	Good_deeds	8	You have bought cocaine	C2_13	0.05	Hard	I2_56	33	A caterpillar has more muscle than a human	0.722222222222222	Yes	RIGHT	1136.2563999998656	RIGHT	701.5630999999303	LEFT	1483.8401000001795	LEFT	1176.890100000037	13.999999999999998	0.7	Probable_Truth	RIGHT	RIGHT	6	624.5656000000963	44	2020-01-22 11:40:06.969362
40	Self	S200122	0.8333333333333334	2	1	1	2	0.4	1283.3333359	1500.000003	1783.3333369	2500.000005	Major	Wrong_doings	7	You have donated a pay cheque to charity	C2_43	0.0	Easy	I2_35	40	Lehman Brothers went bankrupt on 20th September	0.833333333333333	No	RIGHT	466.896399999996	RIGHT	400.1256000001376	LEFT	1119.8420000000624	LEFT	1972.5196000001688	14.4	0.4	Probable_Truth	LEFT	LEFT	1	778.789000000188	45	2020-01-22 11:40:31.346263
44	Self	S200122	0.8333333333333334	2	1	2	1	0.7	1433.3333362	1283.3333359	2350.0000047	2350.0000047	Minor	Good_deeds	11	You have given directions to a lost tourist	C2_7	1.0	Hard	I1_17	5	The hyoid bone is the only jointless bone	0.0555555555555556	No	RIGHT	467.4139000001105	RIGHT	391.43399999989015	LEFT	1315.4136000000562	RIGHT	1638.7256000000434	15.099999999999998	0.7	Probable_Truth	LEFT	LEFT	1	762.9775000000336	46	2020-01-22 11:40:55.914917
126	Computer	S200122	0.6666666666666666	2	1	2	1	0.5	1066.6666688	1350.0000027	2350.0000047	2350.0000047	Minor	Good_deeds	47	You have engaged in drink-driving	C2_31	0.65	Hard	I2_25	3	It is snowing outside now	0.833333333333333	Yes	LEFT	1130.8238000001438	LEFT	593.427199999951	LEFT	1051.9813000000795	LEFT	1232.6178999999229	15.099999999999998	0.5	Probable_Lie	LEFT	RIGHT	2	810.910520262398	47	2020-01-22 11:41:20.425856
117	Computer	S200122	0.6666666666666666	1	2	2	1	0.6	1066.6666688	1500.000003	2500.000005	2500.000005	Minor	Wrong_doings	40	You have offered a listening ear to a friend	C1_1	1.0	Hard	I1_26	12	Singapore is a country	0.0555555555555556	No	LEFT	792.3376000001099	LEFT	843.5680000000048	RIGHT	1132.9152999999224	RIGHT	1446.7968000001292	15.099999999999998	0.6	Probable_Lie	RIGHT	RIGHT	1	552.4382889643482	48	2020-01-22 11:42:22.273619
56	Self	S200122	0.5	2	1	1	2	0.7	1000.000002	1500.000003	2066.6666708	2066.6666708	Minor	Good_deeds	9	You have volunteered every week for many years	C2_9	0.0	Hard	I1_44	31	Penguin can fly with their wings	0.0	Yes	RIGHT	719.4766999998592	RIGHT	296.0605000000669	LEFT	1135.4770000000372	LEFT	1696.1397000000034	15.799999999999995	0.7	Probable_Truth	RIGHT	LEFT	2	739.745800000037	49	2020-01-22 11:42:46.066257
62	Self	S200122	0.5	2	1	2	1	0.8	1500.000003	1150.0000023	2350.0000047	1500.000003	Major	Wrong_doings	16	You have done something against your values	C2_53	0.95	Easy	I1_10	24	Septicemia is a lung infection condition	0.0	Yes	RIGHT	715.3461999998854	RIGHT	208.01600000004328	LEFT	1247.1524999998564	LEFT	1525.3191000001607	16.599999999999998	0.8	Probable_Truth	RIGHT	LEFT	1	781.4775000001646	50	2020-01-22 11:43:09.617694
67	Self	S200122	0.6666666666666666	1	2	1	2	0.1	1433.3333362	1500.000003	2350.0000047	2500.000005	Major	Wrong_doings	22	You have rescued others from a catastrophe	C2_8	1.0	Easy	I2_48	8	South East Asia is currently free from polio	0.777777777777778	No	RIGHT	560.0154999999631	RIGHT	610.0458999999319	LEFT	1285.4332000001705	LEFT	1347.0088000001397	16.7	0.1	Probable_Truth	LEFT	LEFT	2	726.4419000000544	51	2020-01-22 11:43:34.505852
8	Self	S200122	0.5	2	1	1	2	0.2	1500.000003	1433.3333362	2500.000005	2216.6666711000003	Minor	Wrong_doings	27	You have sorted your trash into recycling bin	C2_2	0.1	Hard	I2_49	6	Slavery was abolished in Cuba in 1886	0.0	No	RIGHT	1284.8241000001508	LEFT	927.833899999996	LEFT	1622.8095999999823	RIGHT	2110.5069000000185	16.5	0.2	Probable_Lie	RIGHT	LEFT	5	713.7190999999348	52	2020-01-22 11:44:01.394292
26	Self	S200122	0.6666666666666666	2	1	1	2	0.8	1500.000003	1000.000002	1650.0000033	1783.3333369	Major	Wrong_doings	23	You have taken part in violent demonstration	C1_23	0.85	Hard	I1_48	28	There are 6 million animal species on Earth	0.888888888888889	No	RIGHT	740.8792999999605	RIGHT	169.19670000015685	LEFT	969.769000000042	LEFT	1090.1734999999917	17.3	0.8	Probable_Lie	LEFT	LEFT	3	915.7725000000028	53	2020-01-22 11:44:23.787465
12	Self	S200122	0.5	2	1	2	1	0.8	1283.3333359	1150.0000023	1500.000003	1650.0000033	Minor	Wrong_doings	2	You have gossiped about your best friend	C2_27	0.85	Hard	I1_53	38	China is a part of Asia	0.111111111111111	Yes	RIGHT	836.4050000000134	LEFT	448.3866999999009	RIGHT	1318.6414000001605	RIGHT	983.5797999999158	16.5	0.8	Probable_Lie	RIGHT	LEFT	5	687.0787000000291	54	2020-01-22 11:44:46.218298
