index	Trial_Type	Participant_ID	Trial_Probability	Question_Position_Prediction_Correct	Question_Position_Prediction_Agent	Question_Position_Comparison_Self	Question_Position_Comparison_Irrelevant	Trial_Stake	Trial_Stake_Jitter	Trial_Type_Jitter	Trial_Result_Jitter	Balance_Update_Jitter	Question_Comparison_Condition	Question_Comparison_Type	Question_Comparison_Question	Question_Comparison_Label	Question_Comparison_Item	Question_Comparison_Proportion_Yes	Question_Factual_Condition	Question_Factual_Item	Question_Factual_Question	Question_Factual_Label	Question_Factual_Proportion_DontKnow	Question_Factual_Type	Answer_Prediction_Correct	Answer_Prediction_Correct_RT	Answer_Prediction_Agent	Answer_Prediction_Agent_RT	Answer_Self	Answer_Self_RT	Answer_Irrelevant	Answer_Irrelevant_RT	Trial_Balance	Trial_Balance_Effect	Trial_Condition	Trial_ProbableSide	Prediction_Choice	Prediction_Result	Prediction_RT	Trial_Order	Trial_Datetime
83	Self	S200120	0.8333333333333334	1	2	1	2	0.3	1283.3333359	1283.3333359	1650.0000033	1500.000003	Major	Wrong_doings	28	You have drunk alcohol when you were underage	C2_19	0.0	Easy	I2_41	40	A square has 3 corners	0.888888888888889	No	LEFT	479.3895000000248	RIGHT	376.18380000003526	LEFT	1877.097400000025	LEFT	1128.5850000000437	10.099999999999998	0.3	Probable_Lie	RIGHT	RIGHT	1	714.7742999999309	10	2020-01-20 11:59:09.755285
40	Self	S200120	0.8333333333333334	2	1	1	2	0.7	1150.0000023	1433.3333362	1783.3333369	2216.6666711000003	Minor	Wrong_doings	31	You have donated a pay cheque to charity	C2_14	0.55	Hard	I2_43	43	China is a part of Asia	0.0	Yes	RIGHT	271.9257999999627	RIGHT	754.1229999999359	RIGHT	1201.9956999999977	RIGHT	1309.8720000000412	10.799999999999995	0.7	Probable_Lie	LEFT	LEFT	3	881.0571000000209	11	2020-01-20 11:59:33.330345
75	Self	S200120	0.6666666666666666	2	1	1	2	0.8	1283.3333359	1433.3333362	2500.000005	1783.3333369	Minor	Good_deeds	22	You have helped a friend in need	C2_53	0.05	Easy	I2_44	6	There are 20 bones in the human skull	0.0	No	LEFT	344.29179999995085	RIGHT	1268.0599999999913	RIGHT	851.0854999999538	LEFT	1871.1106000000652	9.999999999999996	0.8	Probable_Lie	RIGHT	RIGHT	1	711.9701000000305	12	2020-01-20 11:59:57.947008
62	Self	S200120	0.5	2	1	2	1	0.1	1283.3333359	1350.0000027	2350.0000047	1650.0000033	Major	Wrong_doings	26	You have given directions to a lost tourist	C2_6	0.0	Easy	I2_38	52	Slavery was abolished in Cuba in 1886	0.111111111111111	Yes	RIGHT	576.2111999999888	RIGHT	707.6501000000235	RIGHT	1118.033999999966	RIGHT	3310.5291000000534	10.099999999999996	0.1	Probable_Truth	RIGHT	LEFT	2	1415.6636000000162	13	2020-01-20 12:00:24.283152
101	Computer	S200120	0.5	1	2	2	1	0.5	1150.0000023	1066.6666688	1650.0000033	1933.3333372	Major	Wrong_doings	3	You have coveted things that belong to others	C2_45	0.0	Easy	I1_39	43	"Statue of Liberty is 151 feet tall"	0.944444444444444	Yes	LEFT	782.4100000000271	LEFT	376.080399999978	LEFT	1376.5624999999773	RIGHT	1237.363099999925	10.099999999999996	0.5	Probable_Lie	LEFT	RIGHT	3	653.1847997942839	14	2020-01-20 12:00:47.074717
31	Self	S200120	0.6666666666666666	2	1	2	1	0.5	1000.000002	1350.0000027	2216.6666711000003	2066.6666708	Major	Wrong_doings	44	You have cheated on a test	C1_44	0.15	Hard	I1_3	57	Most plants emit oxygen in the day	0.777777777777778	Yes	RIGHT	401.2334000000237	RIGHT	624.2556999999351	LEFT	870.5737999999883	RIGHT	886.0649999999168	10.599999999999996	0.5	Probable_Truth	LEFT	LEFT	1	646.2619000000132	15	2020-01-20 12:01:09.707370
84	Self	S200120	0.8333333333333334	1	2	2	1	0.7	1066.6666688	1500.000003	1500.000003	1650.0000033	Major	Wrong_doings	20	You have stopped using plastics completely	C2_52	0.85	Hard	I2_28	23	Obama is the USA president now	0.0	Yes	RIGHT	828.255899999931	RIGHT	392.0137000000068	RIGHT	2206.8669999999884	LEFT	1471.9246000000794	11.299999999999995	0.7	Probable_Lie	LEFT	LEFT	2	712.0107999999163	16	2020-01-20 12:01:33.611756
111	Computer	S200120	0.5	2	1	2	1	0.6	1283.3333359	1066.6666688	2500.000005	1933.3333372	Major	Wrong_doings	23	You have a non-judgmental attitude towards everyone	C1_57	0.1	Hard	I2_27	5	The Eiffel Tower is in Paris	0.944444444444444	No	LEFT	353.5336999999572	LEFT	971.5676999999232	LEFT	2911.459499999978	RIGHT	957.7001000000108	11.299999999999995	0.6	Probable_Lie	RIGHT	RIGHT	1	634.7700744552948	17	2020-01-20 12:01:58.786226
46	Self	S200120	0.8333333333333334	2	1	2	1	0.4	1000.000002	1000.000002	2066.6666708	2066.6666708	Major	Wrong_doings	48	You have taken part in violent demonstration	C2_35	0.05	Easy	I2_22	36	French is Singapore's official language	1.0	Yes	RIGHT	632.0931000000201	RIGHT	862.1500000000424	LEFT	2360.3806999999506	LEFT	1239.8655000000645	11.699999999999996	0.4	Probable_Truth	RIGHT	RIGHT	6	716.4546999999857	18	2020-01-20 12:02:23.299920
86	Self	S200120	0.8333333333333334	1	2	2	1	0.2	1433.3333362	1066.6666688	2066.6666708	2350.0000047	Minor	Wrong_doings	51	You have complimented others for good work	C1_20	0.0	Hard	I2_24	14	Statute of Liberty is in New York	0.944444444444444	Yes	LEFT	1277.0858999999746	RIGHT	884.6272000000681	RIGHT	3919.9952000000167	LEFT	2268.1184000000485	11.499999999999996	0.2	Probable_Lie	RIGHT	RIGHT	1	779.6848999998929	19	2020-01-20 12:02:51.922139
110	Computer	S200120	0.5	2	1	2	1	0.4	1433.3333362	1500.000003	1783.3333369	1650.0000033	Major	Good_deeds	30	You have done something against your values	C1_23	0.25	Easy	I2_17	27	Last day of the year is 30th December	0.0	No	LEFT	295.5690000000004	LEFT	1067.0238000000154	LEFT	2144.9973999999656	LEFT	1768.4674999999288	11.499999999999996	0.4	Probable_Lie	LEFT	RIGHT	2	646.6524596925439	20	2020-01-20 12:03:16.779725
19	Self	S200120	0.6666666666666666	1	2	1	2	0.5	1433.3333362	1433.3333362	1500.000003	2066.6666708	Major	Good_deeds	23	You have watched an M18 movie when you were underage	C2_46	0.85	Easy	I1_8	58	Beef comes from cows	0.111111111111111	Yes	LEFT	812.7928999999767	RIGHT	449.0784000000758	LEFT	1581.893599999944	RIGHT	936.0328999999864	10.999999999999996	0.5	Probable_Lie	LEFT	RIGHT	1	2109.942100000012	21	2020-01-20 12:03:41.677909
116	Computer	S200120	0.6666666666666666	1	2	2	1	0.8	1500.000003	1150.0000023	1933.3333372	2500.000005	Minor	Wrong_doings	43	You have switched off appliances when not in use	C1_8	0.05	Easy	I1_35	8	Singapore ranked 8th in World's smallest countries	0.0	No	RIGHT	570.3042999999752	LEFT	328.4415000000536	RIGHT	1032.0610999999644	LEFT	2814.672399999949	10.999999999999996	0.8	Probable_Truth	RIGHT	RIGHT	5	617.7141739434066	22	2020-01-20 12:04:06.691085
6	Self	S200120	0.5	1	2	2	1	0.1	1150.0000023	1433.3333362	1650.0000033	1500.000003	Minor	Good_deeds	53	You have watched a pirated movie	C2_36	0.0	Easy	I2_34	59	Singapore is in Africa	0.0	Yes	RIGHT	695.6655999999839	RIGHT	367.80080000005455	LEFT	1063.0978999998888	LEFT	1107.5548000000026	11.099999999999996	0.1	Probable_Truth	LEFT	RIGHT	6	1563.4035000000497	23	2020-01-20 12:04:29.794764
1	Self	S200120	0.5	1	2	1	2	0.5	1216.6666691	1216.6666691	2066.6666708	2066.6666708	Major	Good_deeds	5	You have confessed to your mistake	C2_20	1.0	Hard	I2_1	34	Red is a color	0.0	No	RIGHT	629.9835999999459	RIGHT	425.041100000044	RIGHT	1471.8089000000418	RIGHT	928.4565000000384	11.599999999999996	0.5	Probable_Truth	RIGHT	LEFT	1	1335.6506999999738	24	2020-01-20 12:04:53.723580
8	Self	S200120	0.5	2	1	1	2	0.4	1500.000003	1216.6666691	1933.3333372	1933.3333372	Minor	Good_deeds	34	You have helped your parents when asked to	C2_57	0.9	Easy	I1_13	60	February has 30 days	0.0	No	RIGHT	544.773599999985	RIGHT	692.8146000000197	RIGHT	1863.586400000031	LEFT	944.4804999999404	11.999999999999996	0.4	Probable_Truth	LEFT	LEFT	1	1522.6781000000074	25	2020-01-20 12:05:18.443150
34	Self	S200120	0.8333333333333334	1	2	1	2	0.1	1216.6666691	1000.000002	2350.0000047	1650.0000033	Major	Wrong_doings	10	You have sold illegal drugs	C2_60	0.45	Hard	I2_40	53	The current century is 21st	0.833333333333333	No	RIGHT	603.5555000000841	RIGHT	448.9674999999807	LEFT	782.4609000000464	RIGHT	1480.4904999999735	12.099999999999996	0.1	Probable_Truth	LEFT	LEFT	1	893.5443999999961	26	2020-01-20 12:05:41.443222
42	Self	S200120	0.8333333333333334	2	1	1	2	0.2	1066.6666688	1350.0000027	1933.3333372	1783.3333369	Minor	Good_deeds	35	You have claimed doing things that you never did	C1_7	0.0	Easy	I1_41	10	Milwaukee Art Museum is located in California	0.0	Yes	RIGHT	408.4677000000738	RIGHT	643.6257999999953	LEFT	2921.49900000004	RIGHT	2632.256600000005	12.299999999999995	0.2	Probable_Truth	LEFT	LEFT	1	758.7038000000348	27	2020-01-20 12:06:07.516381
35	Self	S200120	0.8333333333333334	1	2	1	2	0.7	1150.0000023	1150.0000023	2500.000005	2350.0000047	Major	Good_deeds	60	You have been physically hurt to protect others	C1_11	0.95	Easy	I1_15	3	Mozambique is the world's poorest country	0.0	Yes	RIGHT	515.7124000000977	RIGHT	312.69959999997354	RIGHT	1428.8702000000058	LEFT	2639.8901000000023	12.999999999999996	0.7	Probable_Lie	LEFT	LEFT	2	680.1987000000054	28	2020-01-20 12:06:32.819694
49	Self	S200120	0.5	1	2	1	2	0.3	1350.0000027	1500.000003	2216.6666711000003	1783.3333369	Major	Wrong_doings	17	You have eaten something in the MRT train	C1_33	0.85	Hard	I2_52	17	Today is a weekday	0.0555555555555556	Yes	LEFT	697.7636999999959	RIGHT	616.7220999998335	LEFT	1011.5512999998372	RIGHT	1809.049800000139	12.699999999999994	0.3	Probable_Lie	RIGHT	RIGHT	2	1511.781599999949	29	2020-01-20 12:06:57.883207
57	Self	S200120	0.5	2	1	1	2	0.3	1500.000003	1066.6666688	2066.6666708	2066.6666708	Major	Good_deeds	34	You have attended all lectures as a student	C1_59	0.1	Easy	I2_18	55	Christmas Day is in March	0.0	No	RIGHT	312.4986999998782	RIGHT	556.3574999998764	RIGHT	1373.1487999998535	LEFT	984.0798999998696	12.999999999999996	0.3	Probable_Truth	RIGHT	RIGHT	6	1840.2152000001024	30	2020-01-20 12:07:22.228912
45	Self	S200120	0.8333333333333334	2	1	2	1	0.8	1350.0000027	1216.6666691	2350.0000047	1650.0000033	Major	Good_deeds	33	You have lost everything just to help others	C2_17	0.95	Hard	I1_10	2	A triangle has three sides	0.666666666666667	Yes	RIGHT	495.3104999999596	RIGHT	579.1469999999208	RIGHT	2623.1285999999727	RIGHT	999.874600000112	13.799999999999995	0.8	Probable_Truth	LEFT	LEFT	1	838.5359000001245	31	2020-01-20 12:07:46.907843
109	Computer	S200120	0.5	2	1	2	1	0.3	1000.000002	1216.6666691	1500.000003	2350.0000047	Major	Good_deeds	18	You have downloaded pirated movies	C1_30	0.7	Hard	I1_48	48	Carnivore refers to meat-eater	0.722222222222222	Yes	RIGHT	343.386799999962	LEFT	673.8251000001583	LEFT	1136.2722000001213	RIGHT	1220.9157999998297	13.799999999999995	0.3	Probable_Truth	RIGHT	LEFT	3	985.9517685815792	32	2020-01-20 12:08:09.900781
29	Self	S200120	0.6666666666666666	2	1	2	1	0.6	1150.0000023	1283.3333359	1500.000003	1783.3333369	Major	Good_deeds	47	You have organized a violent protest	C1_29	0.05	Easy	I1_25	8	It is snowing outside now	0.888888888888889	Yes	RIGHT	309.9629999999252	RIGHT	461.3224000001992	LEFT	2471.830699999828	LEFT	940.1070999999774	14.399999999999997	0.6	Probable_Truth	RIGHT	RIGHT	3	711.6017000000738	33	2020-01-20 12:08:33.084990
130	Computer	S200120	0.8333333333333334	1	2	1	2	0.5	1283.3333359	1216.6666691	1933.3333372	1933.3333372	Major	Wrong_doings	10	You have sold illegal drugs	C2_60	0.45	Hard	I2_40	53	The current century is 21st	0.833333333333333	No	RIGHT	871.3499000000411	LEFT	328.4045000000333	LEFT	780.7153000001108	RIGHT	958.9571999999862	14.399999999999997	0.5	Probable_Truth	RIGHT	RIGHT	3	956.2074821357672	34	2020-01-20 12:08:55.908809
22	Self	S200120	0.6666666666666666	1	2	2	1	0.6	1150.0000023	1216.6666691	2500.000005	1650.0000033	Major	Good_deeds	58	You have kept your promises	C1_58	0.0	Hard	I2_58	19	There are 30 hours in a day	0.0	No	RIGHT	1021.9352999999956	RIGHT	287.8453000000718	RIGHT	936.4226000000144	LEFT	1064.8409000000356	14.999999999999996	0.6	Probable_Truth	LEFT	LEFT	1	872.4769999998898	35	2020-01-20 12:09:19.179212
32	Self	S200120	0.8333333333333334	1	2	1	2	0.3	1350.0000027	1216.6666691	1783.3333369	1783.3333369	Minor	Wrong_doings	46	You have queued to enter the MRT train	C1_35	0.0	Easy	I2_3	6	Singapore has four seasons	0.0	Yes	RIGHT	897.7999999999611	RIGHT	296.1640999999417	RIGHT	922.4487999999836	LEFT	750.9987999999339	15.299999999999995	0.3	Probable_Truth	LEFT	LEFT	1	537.6597000001766	36	2020-01-20 12:09:41.291770
68	Self	S200120	0.6666666666666666	1	2	2	1	0.1	1150.0000023	1283.3333359	2350.0000047	2500.000005	Minor	Good_deeds	13	You have volunteered every week for many years	C1_9	0.05	Hard	I1_46	23	There are 6 million animal species on Earth	0.888888888888889	Yes	RIGHT	761.3681999998789	RIGHT	264.4648000000416	RIGHT	2656.0563000000457	LEFT	1860.7891000001475	15.399999999999997	0.1	Probable_Truth	LEFT	LEFT	2	878.6615999999867	37	2020-01-20 12:10:07.572051
54	Self	S200120	0.5	1	2	2	1	0.1	1066.6666688	1433.3333362	2350.0000047	2350.0000047	Minor	Good_deeds	40	You have sign up to sponsor a needy child	C2_50	1.0	Easy	I2_21	32	Earth's atmosphere extends up to 10,000km into space	0.0	Yes	LEFT	715.9497000000101	RIGHT	417.4846000000798	RIGHT	1432.468500000141	RIGHT	2457.6287999998385	15.299999999999995	0.1	Probable_Lie	LEFT	RIGHT	2	1214.5009000000755	38	2020-01-20 12:10:33.580271
21	Self	S200120	0.6666666666666666	1	2	2	1	0.8	1066.6666688	1066.6666688	1783.3333369	1783.3333369	Minor	Wrong_doings	56	You have participated in a scamming business	C2_1	1.0	Hard	I1_42	12	Singapore is a country	0.0	Yes	LEFT	619.7835999998915	RIGHT	280.61800000000403	LEFT	1112.3552999999902	RIGHT	827.2621000000981	14.499999999999996	0.8	Probable_Lie	RIGHT	RIGHT	2	667.1066999999766	39	2020-01-20 12:10:55.355328
16	Self	S200120	0.6666666666666666	1	2	1	2	0.1	1283.3333359	1500.000003	1933.3333372	2500.000005	Major	Good_deeds	1	You have volunteered for a disaster-related humanitarian mission	C1_27	0.0	Hard	I2_12	35	Cleopatra was born in Greece	0.722222222222222	No	LEFT	612.0623000001615	RIGHT	455.29640000017935	RIGHT	1134.977000000163	LEFT	967.7474000000076	14.399999999999997	0.1	Probable_Lie	LEFT	LEFT	5	738.6429999999109	40	2020-01-20 12:11:19.052997
10	Self	S200120	0.5	2	1	1	2	0.5	1216.6666691	1500.000003	2500.000005	1783.3333369	Minor	Wrong_doings	37	You have blackmailed others for money	C2_34	1.0	Easy	I1_60	13	Nomophobia is the fear of being without a phone or computer	0.944444444444444	Yes	RIGHT	353.01300000014635	RIGHT	364.90040000012414	LEFT	970.3239999998914	RIGHT	2952.144899999894	14.899999999999997	0.5	Probable_Truth	RIGHT	RIGHT	4	917.6108999999996	41	2020-01-20 12:11:44.179347
78	Self	S200120	0.6666666666666666	2	1	2	1	0.6	1000.000002	1066.6666688	2216.6666711000003	1500.000003	Major	Wrong_doings	3	You have taken responsibility for your actions	C1_22	0.95	Hard	I1_44	44	Pyramid of Giza is 468 feet tall	0.777777777777778	No	RIGHT	248.8791000000674	RIGHT	521.3472000000365	RIGHT	790.4156999998122	RIGHT	1487.1110999999928	15.499999999999996	0.6	Probable_Truth	LEFT	LEFT	1	775.7286000000931	42	2020-01-20 12:12:06.356486
132	Computer	S200120	0.8333333333333334	1	2	2	1	0.3	1433.3333362	1500.000003	1500.000003	1500.000003	Major	Wrong_doings	14	You have made someone cry	C1_46	0.8	Hard	I1_54	42	Beer is an alcoholic drink	0.0	Yes	RIGHT	595.6664000000274	LEFT	288.08359999993627	LEFT	1119.9709999998504	RIGHT	982.711399999971	15.499999999999996	0.3	Probable_Truth	RIGHT	RIGHT	2	884.655429557688	43	2020-01-20 12:12:28.723637
140	Computer	S200120	0.8333333333333334	2	1	2	1	0.2	1150.0000023	1283.3333359	2216.6666711000003	2350.0000047	Major	Wrong_doings	7	You have said thank you when you have received help	C2_33	0.0	Hard	I2_36	22	Africa is the continent with the least rainfall	0.611111111111111	No	LEFT	303.5383000001275	LEFT	803.5118999998758	RIGHT	1423.8408999999592	RIGHT	3868.538800000124	15.499999999999996	0.2	Probable_Lie	RIGHT	RIGHT	1	971.6248494422384	44	2020-01-20 12:12:55.661105
18	Self	S200120	0.6666666666666666	1	2	1	2	0.4	1000.000002	1000.000002	1650.0000033	1500.000003	Major	Wrong_doings	46	You have rescued others from a catastrophe	C1_43	0.9	Easy	I2_46	50	Cheese is an Asian staple	0.777777777777778	No	LEFT	679.2946000000484	RIGHT	304.0211999998519	RIGHT	3174.9423999999635	LEFT	1279.4673999999304	15.099999999999994	0.4	Probable_Lie	LEFT	LEFT	6	691.5539999999964	45	2020-01-20 12:13:19.516823
137	Computer	S200120	0.8333333333333334	2	1	1	2	0.6	1283.3333359	1500.000003	1500.000003	1933.3333372	Major	Good_deeds	17	You have faked an illness	C1_31	1.0	Easy	I1_1	36	Mexico's National Day is September 16	0.0	No	RIGHT	329.1099000000486	LEFT	688.4440000001177	LEFT	2251.0373000000072	RIGHT	1696.2317999998504	15.099999999999994	0.6	Probable_Truth	LEFT	LEFT	1	851.9731773972753	46	2020-01-20 12:13:44.115478
81	Self	S200120	0.8333333333333334	1	2	1	2	0.5	1500.000003	1150.0000023	2216.6666711000003	2066.6666708	Major	Wrong_doings	38	You have illegally stayed in a country	C1_51	0.55	Easy	I1_14	58	The Seine river is 50 feet above sea level	0.0	No	RIGHT	439.7285000000011	RIGHT	271.9875000000229	LEFT	878.6454000000958	RIGHT	2584.8399999999856	15.599999999999994	0.5	Probable_Truth	RIGHT	RIGHT	3	721.5303999998923	47	2020-01-20 12:14:08.524111
92	Self	S200120	0.8333333333333334	2	1	2	1	0.2	1433.3333362	1283.3333359	2350.0000047	1933.3333372	Minor	Wrong_doings	50	You have cursed at your loved ones	C1_50	0.65	Hard	I2_35	30	Lehman Brothers went bankrupt on 20th September	0.777777777777778	Yes	RIGHT	423.7923999999112	RIGHT	818.5742999999093	LEFT	983.8841000000684	RIGHT	2285.6279000000086	15.799999999999994	0.2	Probable_Truth	RIGHT	RIGHT	4	580.4048999998486	48	2020-01-20 12:15:25.316817
67	Self	S200120	0.6666666666666666	1	2	1	2	0.7	1500.000003	1350.0000027	2500.000005	1650.0000033	Major	Good_deeds	59	You have given way to the handicapped	C2_42	0.75	Easy	I1_31	25	There are 7 days in a week	0.166666666666667	Yes	LEFT	917.8659000001516	LEFT	456.0315000001083	RIGHT	3695.4838000001473	RIGHT	1976.2688999999227	15.799999999999994	0.7	Probable_Lie	RIGHT	RIGHT	2	781.1804999998913	49	2020-01-20 12:15:52.716169
90	Self	S200120	0.8333333333333334	2	1	1	2	0.1	1066.6666688	1000.000002	2216.6666711000003	2066.6666708	Minor	Wrong_doings	60	You have taken part in burglary	C2_7	0.7	Hard	I2_45	31	Feijoa is a type of grape	0.833333333333333	No	RIGHT	248.0242999999973	RIGHT	968.0375999998888	LEFT	1176.425499999823	RIGHT	1456.6729999999095	15.899999999999991	0.1	Probable_Truth	LEFT	LEFT	1	742.821000000049	50	2020-01-20 12:16:16.228634
89	Self	S200120	0.8333333333333334	2	1	1	2	0.4	1500.000003	1066.6666688	1650.0000033	2350.0000047	Minor	Good_deeds	16	You have been restricting your electricity consumption	C1_60	0.0	Hard	I2_30	28	North Korea is more developed than South Korea	0.0	No	LEFT	593.5497000000396	RIGHT	1312.1906000001218	RIGHT	1256.363599999986	LEFT	1807.6953999998293	15.499999999999991	0.4	Probable_Truth	RIGHT	RIGHT	2	632.6669000000038	51	2020-01-20 12:16:40.972198
93	Self	S200120	0.8333333333333334	2	1	2	1	0.5	1150.0000023	1150.0000023	2066.6666708	1650.0000033	Major	Good_deeds	6	You have stopped using products tested on animals	C2_31	0.45	Easy	I1_28	35	Airbags in cars are filled with sodium azide	0.888888888888889	Yes	LEFT	336.43789999996443	RIGHT	1454.227499999888	RIGHT	1574.1345000001274	LEFT	1799.43749999984	14.999999999999991	0.5	Probable_Truth	RIGHT	RIGHT	2	822.3722999998699	52	2020-01-20 12:17:05.548460
126	Computer	S200120	0.6666666666666666	2	1	2	1	0.4	1150.0000023	1066.6666688	2500.000005	2350.0000047	Major	Wrong_doings	11	You have held the door open for a stranger	C2_11	0.8	Easy	I2_8	39	It takes 500 days to travel from Earth to Mars	0.0555555555555556	No	LEFT	273.02080000004025	LEFT	843.7172999999802	RIGHT	3175.8972000000085	LEFT	2547.2540999999183	14.999999999999991	0.4	Probable_Lie	RIGHT	LEFT	4	936.709295703331	53	2020-01-20 12:17:32.956872
