"Participant"	"Task"	"Stimulus_Side"	"Response"	"RT"	"ITI"	"Previous_Response"	"Previous_RT"	"Stop_Signal"	"Stop_Signal_RT"	"Conflict"	"Cue_Response"	"Cue_Response_RT"	"Trial_Onset"	"Trial_End"	"Trial_Order"	"Duration"
"S200217"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	640.534800000069	883.3333351	n/a	n/a	n/a	n/a	"True"	n/a	n/a	"2020-02-17 10:33:59.109521"	"2020-02-17 10:33:59.956915"	1	5.70636315
"S200217"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	342.658599999936	783.3333349	n/a	n/a	n/a	n/a	"False"	n/a	n/a	"2020-02-17 10:34:00.759491"	"2020-02-17 10:34:01.309914"	2	5.70636315
"S200217"	"Conflict_Resolution"	"RIGHT"	"LEFT"	360.763399999996	683.3333347	n/a	n/a	n/a	n/a	"True"	n/a	n/a	"2020-02-17 10:34:02.013241"	"2020-02-17 10:34:02.582668"	3	5.70636315
"S200217"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	553.952200000026	1483.3333363	n/a	n/a	n/a	n/a	"True"	n/a	n/a	"2020-02-17 10:34:04.083969"	"2020-02-17 10:34:04.845397"	4	5.70636315
"S200217"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	398.980800000004	700.0000014	n/a	n/a	n/a	n/a	"True"	n/a	n/a	"2020-02-17 10:34:05.566569"	"2020-02-17 10:34:06.173250"	5	5.70636315
"S200217"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	329.499100000021	1266.6666692	n/a	n/a	n/a	n/a	"False"	n/a	n/a	"2020-02-17 10:34:07.459964"	"2020-02-17 10:34:07.998679"	6	5.70636315
"S200217"	"Conflict_Resolution"	"LEFT"	"LEFT"	404.18139999997	783.3333349	n/a	n/a	n/a	n/a	"True"	n/a	n/a	"2020-02-17 10:34:08.801726"	"2020-02-17 10:34:09.413731"	7	5.70636315
"S200217"	"Conflict_Resolution"	"LEFT"	"LEFT"	564.194499999985	1400.0000028	n/a	n/a	n/a	n/a	"True"	n/a	n/a	"2020-02-17 10:34:10.832997"	"2020-02-17 10:34:11.606462"	8	5.70636315
"S200217"	"Conflict_Resolution"	"LEFT"	"LEFT"	413.281600000005	1200.0000024	n/a	n/a	n/a	n/a	"False"	n/a	n/a	"2020-02-17 10:34:12.824431"	"2020-02-17 10:34:13.445510"	9	5.70636315
"S200217"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	358.987899999988	950.0000019	n/a	n/a	n/a	n/a	"True"	n/a	n/a	"2020-02-17 10:34:14.414894"	"2020-02-17 10:34:14.981026"	10	5.70636315
"S200217"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	369.304400000033	683.3333347	n/a	n/a	n/a	n/a	"False"	n/a	n/a	"2020-02-17 10:34:15.684142"	"2020-02-17 10:34:16.261507"	11	5.70636315
"S200217"	"Conflict_Resolution"	"RIGHT"	"LEFT"	352.867199999991	900.0000018	n/a	n/a	n/a	n/a	"True"	n/a	n/a	"2020-02-17 10:34:17.180955"	"2020-02-17 10:34:17.742413"	12	5.70636315
"S200217"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	513.823300000013	800.0000016	n/a	n/a	n/a	n/a	"True"	n/a	n/a	"2020-02-17 10:34:18.563851"	"2020-02-17 10:34:19.284911"	13	5.70636315
"S200217"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	412.314600000059	1233.3333358	n/a	n/a	n/a	n/a	"True"	n/a	n/a	"2020-02-17 10:34:20.537600"	"2020-02-17 10:34:21.156809"	14	5.70636315
"S200217"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	284.93560000004	1033.3333354	n/a	n/a	n/a	n/a	"False"	n/a	n/a	"2020-02-17 10:34:22.208679"	"2020-02-17 10:34:22.701943"	15	5.70636315
"S200217"	"Conflict_Resolution"	"LEFT"	"LEFT"	341.547300000002	1166.666669	n/a	n/a	n/a	n/a	"False"	n/a	n/a	"2020-02-17 10:34:23.888452"	"2020-02-17 10:34:24.437006"	16	5.70636315
"S200217"	"Conflict_Resolution"	"LEFT"	"LEFT"	533.826800000043	1166.666669	n/a	n/a	n/a	n/a	"True"	n/a	n/a	"2020-02-17 10:34:25.624221"	"2020-02-17 10:34:26.367407"	17	5.70636315
"S200217"	"Conflict_Resolution"	"LEFT"	"LEFT"	372.49010000005	966.6666686	n/a	n/a	n/a	n/a	"False"	n/a	n/a	"2020-02-17 10:34:27.352889"	"2020-02-17 10:34:27.934300"	18	5.70636315
"S200217"	"Conflict_Resolution"	"LEFT"	"LEFT"	460.1136	1366.6666694	n/a	n/a	n/a	n/a	"True"	n/a	n/a	"2020-02-17 10:34:29.321095"	"2020-02-17 10:34:29.989153"	19	5.70636315
"S200217"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	464.669500000014	1316.6666693	n/a	n/a	n/a	n/a	"True"	n/a	n/a	"2020-02-17 10:34:31.324677"	"2020-02-17 10:34:31.998600"	20	5.70636315
"S200217"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	410.309400000074	833.333335	n/a	n/a	n/a	n/a	"True"	n/a	n/a	"2020-02-17 10:34:32.851745"	"2020-02-17 10:34:33.469250"	21	5.70636315
"S200217"	"Conflict_Resolution"	"LEFT"	"LEFT"	641.067099999987	533.3333344	n/a	n/a	n/a	n/a	"True"	n/a	n/a	"2020-02-17 10:34:34.020809"	"2020-02-17 10:34:34.869766"	22	5.70636315
