Participant	Task	Stimulus_Side	Response	RT	ITI	Previous_Response	Previous_RT	Trial_Onset	Trial_End	Trial_Order	Duration	Conflict	Cue_Response	Cue_Response_RT	Stop_Signal	Stop_Signal_RT
S200310	Conflict_Resolution	LEFT	LEFT	743.372099999988	1116.6666689	n/a	n/a	2020-03-10 13:37:30.557770	2020-03-10 13:37:31.508764	1	6.74722745	False	n/a	n/a	n/a	n/a
S200310	Conflict_Resolution	RIGHT	RIGHT	814.479799999958	550.0000011	n/a	n/a	2020-03-10 13:37:32.078728	2020-03-10 13:37:33.100122	2	6.74722745	True	n/a	n/a	n/a	n/a
S200310	Conflict_Resolution	LEFT	LEFT	755.222000000003	1050.0000021	n/a	n/a	2020-03-10 13:37:34.169950	2020-03-10 13:37:35.133585	3	6.74722745	True	n/a	n/a	n/a	n/a
S200310	Conflict_Resolution	RIGHT	RIGHT	544.684099999927	900.0000018	n/a	n/a	2020-03-10 13:37:36.052713	2020-03-10 13:37:36.805443	4	6.74722745	True	n/a	n/a	n/a	n/a
S200310	Conflict_Resolution	RIGHT	RIGHT	618.655499999932	683.3333347	n/a	n/a	2020-03-10 13:37:37.506559	2020-03-10 13:37:38.333548	5	6.74722745	True	n/a	n/a	n/a	n/a
S200310	Conflict_Resolution	RIGHT	RIGHT	398.231099999975	1150.0000023	n/a	n/a	2020-03-10 13:37:39.503201	2020-03-10 13:37:40.108756	6	6.74722745	False	n/a	n/a	n/a	n/a
S200310	Conflict_Resolution	RIGHT	RIGHT	601.24159999998	700.0000014	n/a	n/a	2020-03-10 13:37:40.827743	2020-03-10 13:37:41.637665	7	6.74722745	True	n/a	n/a	n/a	n/a
S200310	Conflict_Resolution	LEFT	LEFT	645.35699999999	766.6666682	n/a	n/a	2020-03-10 13:37:42.423534	2020-03-10 13:37:43.277706	8	6.74722745	True	n/a	n/a	n/a	n/a
S200310	Conflict_Resolution	RIGHT	RIGHT	444.207800000072	1183.3333357	n/a	n/a	2020-03-10 13:37:44.480727	2020-03-10 13:37:45.133539	9	6.74722745	False	n/a	n/a	n/a	n/a
S200310	Conflict_Resolution	LEFT	LEFT	388.43230000009	783.3333349	n/a	n/a	2020-03-10 13:37:45.936057	2020-03-10 13:37:46.534255	10	6.74722745	False	n/a	n/a	n/a	n/a
S200310	Conflict_Resolution	RIGHT	RIGHT	556.300100000044	1383.3333361	n/a	n/a	2020-03-10 13:37:47.936529	2020-03-10 13:37:48.701402	11	6.74722745	True	n/a	n/a	n/a	n/a
S200310	Conflict_Resolution	LEFT	LEFT	558.99850000003	533.3333344	n/a	n/a	2020-03-10 13:37:49.253568	2020-03-10 13:37:50.021600	12	6.74722745	True	n/a	n/a	n/a	n/a
S200310	Conflict_Resolution	LEFT	LEFT	619.093700000008	816.6666683	n/a	n/a	2020-03-10 13:37:50.857514	2020-03-10 13:37:51.684768	13	6.74722745	False	n/a	n/a	n/a	n/a
S200310	Conflict_Resolution	RIGHT	RIGHT	428.380500000003	783.3333349	n/a	n/a	2020-03-10 13:37:52.488574	2020-03-10 13:37:53.124396	14	6.74722745	False	n/a	n/a	n/a	n/a
S200310	Conflict_Resolution	RIGHT	RIGHT	505.439999999908	1133.3333356	n/a	n/a	2020-03-10 13:37:54.275711	2020-03-10 13:37:54.987879	15	6.74722745	False	n/a	n/a	n/a	n/a
