"Participant"	"Task"	"Stimulus_Side"	"Response"	"RT"	"ITI"	"Previous_Response"	"Previous_RT"	"Stop_Signal"	"Stop_Signal_RT"	"Conflict"	"Cue_Response"	"Cue_Response_RT"	"Trial_Onset"	"Trial_End"	"Trial_Order"	"Duration"
"S200207"	"Conflict_Resolution"	"LEFT"	"LEFT"	1065.6596	1466.6666696	n/a	n/a	n/a	n/a	"True"	n/a	n/a	"2020-02-07 11:45:31.307815"	"2020-02-07 11:45:32.582271"	1	6.24245513333333
"S200207"	"Conflict_Resolution"	"LEFT"	"LEFT"	527.809100000013	1316.6666693	n/a	n/a	n/a	n/a	"True"	n/a	n/a	"2020-02-07 11:45:33.918561"	"2020-02-07 11:45:34.654636"	2	6.24245513333333
"S200207"	"Conflict_Resolution"	"LEFT"	"LEFT"	547.468399999957	1416.6666695	n/a	n/a	n/a	n/a	"False"	n/a	n/a	"2020-02-07 11:45:36.090250"	"2020-02-07 11:45:36.846261"	3	6.24245513333333
"S200207"	"Conflict_Resolution"	"LEFT"	"LEFT"	615.173899999945	733.3333348	n/a	n/a	n/a	n/a	"True"	n/a	n/a	"2020-02-07 11:45:37.599263"	"2020-02-07 11:45:38.422364"	4	6.24245513333333
"S200207"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	382.653900000037	983.3333353	n/a	n/a	n/a	n/a	"False"	n/a	n/a	"2020-02-07 11:45:39.423402"	"2020-02-07 11:45:40.014365"	5	6.24245513333333
"S200207"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	375.03270000002	1283.3333359	n/a	n/a	n/a	n/a	"False"	n/a	n/a	"2020-02-07 11:45:41.319357"	"2020-02-07 11:45:41.901844"	6	6.24245513333333
"S200207"	"Conflict_Resolution"	"LEFT"	"LEFT"	401.208200000042	716.6666681	n/a	n/a	n/a	n/a	"False"	n/a	n/a	"2020-02-07 11:45:42.636207"	"2020-02-07 11:45:43.245895"	7	6.24245513333333
"S200207"	"Conflict_Resolution"	"LEFT"	"LEFT"	397.865499999966	1366.6666694	n/a	n/a	n/a	n/a	"False"	n/a	n/a	"2020-02-07 11:45:44.632086"	"2020-02-07 11:45:45.237043"	8	6.24245513333333
"S200207"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	573.402200000032	1216.6666691	n/a	n/a	n/a	n/a	"True"	n/a	n/a	"2020-02-07 11:45:46.472390"	"2020-02-07 11:45:47.254682"	9	6.24245513333333
"S200207"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	424.040499999933	700.0000014	n/a	n/a	n/a	n/a	"True"	n/a	n/a	"2020-02-07 11:45:47.973785"	"2020-02-07 11:45:48.605971"	10	6.24245513333333
"S200207"	"Conflict_Resolution"	"RIGHT"	"RIGHT"	398.407399999996	1316.6666693	n/a	n/a	n/a	n/a	"True"	n/a	n/a	"2020-02-07 11:45:49.943878"	"2020-02-07 11:45:50.550409"	11	6.24245513333333
"S200207"	"Conflict_Resolution"	"LEFT"	"LEFT"	364.18500000002	1200.0000024	n/a	n/a	n/a	n/a	"False"	n/a	n/a	"2020-02-07 11:45:51.769331"	"2020-02-07 11:45:52.341106"	12	6.24245513333333
